,event,case
189,-1,121
190,-1,122
191,-1,123
192,-1,124
193,3,124
194,-1,125
195,-1,126
196,1,126
197,-1,127
198,-1,128
199,-1,129
200,3,129
201,0,129
202,-1,130
203,-1,131
204,-1,132
205,-1,133
206,-1,134
207,-1,135
208,-1,136
209,1,136
210,-1,137
211,-1,138
212,-1,139
213,0,139
214,-1,140
215,1,141
216,-1,141
217,1,142
218,-1,142
219,-1,143
220,-1,144
221,-1,145
222,3,145
223,0,145
224,-1,146
225,0,146
226,-1,147
227,-1,148
228,0,148
229,-1,149
230,-1,150
231,0,150
232,-1,151
233,0,151
234,-1,152
235,-1,153
236,0,153
237,-1,154
238,1,154
239,-1,155
240,1,156
241,-1,156
242,-1,157
243,0,157
244,-1,158
245,-1,159
246,0,159
247,-1,160
248,-1,161
249,-1,162
250,1,163
251,-1,163
252,-1,164
253,-1,165
254,-1,166
255,-1,167
256,1,167
257,0,167
258,-1,168
259,-1,169
260,-1,170
261,-1,171
262,-1,172
263,-1,173
264,-1,174
265,2,174
266,-1,175
267,1,175
268,0,175
269,-1,176
270,-1,177
271,-1,178
272,1,179
273,-1,179
274,-1,180
275,1,180
276,-1,181
277,-1,182
278,-1,183
279,-1,184
280,1,185
281,-1,185
282,0,185
283,-1,186
284,-1,187
285,-1,188
286,0,188
287,-1,189
288,-1,190
289,-1,191
290,0,191
291,-1,192
292,1,192
293,-1,193
294,-1,194
295,-1,195
296,-1,196
297,-1,197
298,0,197
299,-1,198
300,3,198
301,-1,199
302,0,199
303,-1,200
304,-1,201
305,0,201
306,-1,202
307,0,202
308,-1,203
309,0,203
310,-1,204
311,3,204
312,-1,205
313,0,205
314,-1,206
315,1,206
316,-1,207
317,1,207
318,-1,208
319,-1,209
320,1,209
321,1,210
322,-1,210
323,-1,211
324,1,211
325,-1,212
326,-1,213
327,1,213
328,0,213
329,-1,214
330,0,214
331,-1,215
332,3,215
333,0,215
334,-1,216
335,0,216
336,-1,217
337,-1,218
338,-1,219
339,-1,220
340,-1,221
341,-1,222
342,-1,223
343,3,223
344,1,224
345,-1,224
346,-1,225
347,0,225
348,-1,226
349,0,226
350,1,227
351,-1,227
352,0,227
353,-1,228
354,-1,229
355,-1,230
356,1,230
357,-1,231
358,-1,232
359,3,232
360,-1,233
361,0,233
362,-1,234
363,0,234
364,-1,235
365,-1,236
366,-1,237
367,-1,238
368,0,238
369,-1,239
370,-1,240
371,-1,241
372,-1,242
373,0,242
374,-1,243
375,-1,244
376,0,244
377,-1,245
378,-1,246
379,1,246
380,0,246
381,-1,247
382,-1,248
383,-1,249
384,-1,250
385,0,250
386,-1,251
387,-1,252
388,-1,253
389,-1,254
390,-1,255
391,-1,256
392,-1,257
393,-1,258
394,-1,259
395,-1,260
396,-1,261
397,1,261
398,-1,262
399,-1,263
400,3,263
401,-1,264
402,1,265
403,-1,265
404,-1,266
405,2,266
406,0,266
407,-1,267
408,1,267
409,0,267
410,-1,268
411,-1,269
412,-1,270
413,3,270
414,2,270
415,0,270
416,-1,271
417,-1,272
418,-1,273
419,-1,274
420,0,274
421,-1,275
422,-1,276
423,2,276
424,-1,277
425,2,277
426,-1,278
427,-1,279
428,-1,280
429,0,280
430,-1,281
431,3,281
432,2,281
433,-1,282
434,-1,283
435,-1,284
436,-1,285
437,-1,286
438,-1,287
439,0,287
440,-1,288
441,0,288
442,-1,289
443,-1,290
444,-1,291
445,-1,292
446,1,293
447,-1,293
448,0,293
449,-1,294
450,3,294
451,-1,295
452,0,295
453,-1,296
454,0,296
455,-1,297
456,-1,298
457,1,298
458,-1,299
459,1,299
460,-1,300
461,-1,301
462,0,301
463,-1,302
464,-1,303
465,-1,304
466,0,304
467,-1,305
468,-1,306
469,-1,307
470,1,307
471,-1,308
472,-1,309
473,0,309
474,-1,310
475,3,310
476,0,310
477,1,311
478,-1,311
479,-1,312
480,1,313
481,-1,313
482,-1,314
483,-1,315
484,-1,316
485,0,316
486,-1,317
487,3,317
488,-1,318
489,0,318
490,-1,319
491,0,319
492,-1,320
493,-1,321
494,-1,322
495,2,322
496,-1,323
497,3,323
498,1,324
499,-1,324
500,0,324
501,1,325
502,-1,325
503,-1,326
504,-1,327
505,-1,328
506,-1,329
507,-1,330
508,-1,331
509,-1,332
510,1,332
511,0,332
512,-1,333
513,-1,334
514,-1,335
515,3,335
516,2,335
517,-1,336
518,0,336
519,-1,337
520,1,337
521,-1,338
522,-1,339
523,-1,340
524,-1,341
525,0,341
526,1,342
527,-1,342
528,0,342
529,-1,343
530,2,343
531,-1,344
532,3,344
533,2,344
534,0,344
535,-1,345
536,-1,346
537,3,346
538,0,346
539,-1,347
540,-1,348
541,-1,349
542,-1,350
543,-1,351
544,-1,352
545,1,353
546,-1,353
547,0,353
548,-1,354
549,-1,355
550,1,356
551,-1,356
552,-1,357
553,-1,358
554,-1,359
555,-1,360
556,0,360
557,-1,361
558,1,361
559,-1,362
560,-1,363
561,1,364
562,-1,364
563,0,364
564,-1,365
565,0,365
566,-1,366
567,-1,367
568,1,368
569,-1,368
570,1,369
571,-1,369
572,-1,370
573,0,370
574,-1,371
575,1,372
576,-1,372
577,0,372
578,-1,373
579,0,373
580,-1,374
581,-1,375
582,0,375
583,-1,376
584,-1,377
585,2,377
586,-1,378
587,-1,379
588,0,379
589,-1,380
590,1,381
591,-1,381
592,-1,382
593,0,382
594,1,383
595,-1,383
596,-1,384
597,-1,385
598,1,386
599,-1,386
600,-1,387
601,1,387
602,-1,388
603,0,388
604,-1,389
605,-1,390
606,-1,391
607,-1,392
608,2,392
609,1,393
610,-1,393
611,-1,394
612,-1,395
613,0,395
614,-1,396
615,1,397
616,-1,397
617,0,397
618,-1,398
619,1,398
620,-1,399
621,-1,400
622,-1,401
623,-1,402
624,-1,403
625,2,403
626,-1,404
627,-1,405
628,0,405
629,-1,406
630,-1,407
631,-1,408
632,3,408
633,0,408
634,-1,409
635,-1,410
636,0,410
637,-1,411
638,0,411
639,-1,412
640,-1,413
641,-1,414
642,-1,415
643,-1,416
644,-1,417
645,-1,418
646,0,418
647,-1,419
648,-1,420
649,-1,421
650,0,421
651,-1,422
652,-1,423
653,1,424
654,-1,424
655,-1,425
656,-1,426
657,-1,427
658,-1,428
659,2,428
660,-1,429
661,-1,430
662,1,430
663,-1,431
664,-1,432
665,3,432
666,-1,433
667,-1,434
668,0,434
669,-1,435
670,0,435
671,-1,436
672,-1,437
673,3,437
674,-1,438
675,3,438
676,-1,439
677,-1,440
678,-1,441
679,-1,442
680,3,442
681,2,442
682,-1,443
683,1,443
684,1,444
685,-1,444
686,1,445
687,-1,445
688,0,445
689,-1,446
690,-1,447
691,-1,448
692,-1,449
693,0,449
694,-1,450
695,3,450
696,-1,451
697,-1,452
698,1,453
699,-1,453
700,-1,454
701,-1,455
702,1,455
703,-1,456
704,-1,457
705,1,457
706,0,457
707,-1,458
708,0,458
709,-1,459
710,-1,460
711,3,460
712,2,460
713,-1,461
714,-1,462
715,1,462
716,1,463
717,-1,463
718,1,464
719,-1,464
720,-1,465
721,-1,466
722,2,466
723,-1,467
724,3,467
725,2,467
726,1,468
727,-1,468
728,-1,469
729,-1,470
730,-1,471
731,-1,472
732,-1,473
733,3,473
734,2,473
735,-1,474
736,-1,475
737,1,475
738,0,475
739,-1,476
740,-1,477
741,0,477
742,-1,478
743,1,478
744,-1,479
745,0,479
746,-1,480
747,0,480
748,-1,481
749,-1,482
750,0,482
751,-1,483
752,-1,484
753,0,484
754,-1,485
755,3,485
756,-1,486
757,0,486
758,-1,487
759,-1,488
760,-1,489
761,1,489
762,-1,490
763,-1,491
764,-1,492
765,3,492
766,0,492
767,-1,493
768,1,494
769,-1,494
770,-1,495
771,3,495
772,-1,496
773,0,496
774,-1,497
775,-1,498
776,3,498
777,-1,499
778,1,499
779,-1,500
780,0,500
781,-1,501
782,-1,502
783,3,502
784,-1,503
785,-1,504
786,3,504
787,0,504
788,-1,505
789,-1,506
790,-1,507
791,-1,508
792,-1,509
793,-1,510
794,-1,511
795,-1,512
796,0,512
797,1,513
798,-1,513
799,-1,514
800,2,514
801,0,514
802,-1,515
803,-1,516
804,-1,517
805,-1,518
806,0,518
807,-1,519
808,-1,520
809,-1,521
810,3,521
811,0,521
812,-1,522
813,-1,523
814,3,523
815,2,523
816,-1,524
817,1,525
818,-1,525
819,1,526
820,-1,526
821,-1,527
822,3,527
823,-1,528
824,-1,529
825,-1,530
826,-1,531
827,-1,532
828,-1,533
829,-1,534
830,1,534
831,-1,535
832,-1,536
833,-1,537
834,0,537
835,-1,538
836,-1,539
837,-1,540
838,3,540
839,-1,541
840,3,541
841,-1,542
842,0,542
843,1,543
844,-1,543
845,-1,544
846,3,544
847,0,544
848,-1,545
849,-1,546
850,0,546
851,-1,547
852,-1,548
853,-1,549
854,0,549
855,-1,550
856,1,550
857,-1,551
858,3,551
859,-1,552
860,3,552
861,-1,553
862,0,553
863,-1,554
864,-1,555
865,-1,556
866,3,556
867,-1,557
868,-1,558
869,2,558
870,-1,559
871,1,559
872,0,559
