,event,case
502,ae,45
503,i,45
504,a,46
505,g,46
506,at,46
507,q,46
508,am,46
509,c,46
510,y,46
511,i,46
512,a,47
513,g,47
514,at,47
515,q,47
516,am,47
517,c,47
518,e,47
519,i,47
520,a,48
521,aj,48
522,e,48
523,i,48
524,f,49
525,a,49
526,h,49
527,n,49
528,ag,49
529,k,49
530,u,49
531,ap,49
532,o,49
533,p,49
534,i,49
535,g,50
536,a,50
537,at,50
538,q,50
539,aj,50
540,l,50
541,ac,50
542,r,50
543,b,50
544,m,50
545,ab,50
546,aa,50
547,ae,50
548,i,50
549,g,51
550,ak,51
551,q,51
552,a,51
553,am,51
554,c,51
555,b,51
556,y,51
557,r,51
558,aa,51
559,ab,51
560,i,51
561,a,52
562,f,52
563,h,52
564,k,52
565,ar,52
566,n,52
567,ag,52
568,ap,52
569,o,52
570,p,52
571,l,52
572,ac,52
573,e,52
574,i,52
575,a,53
576,z,53
577,p,53
578,l,53
579,ac,53
580,y,53
581,i,53
582,a,54
583,aj,54
584,ac,54
585,l,54
586,y,54
587,r,54
588,b,54
589,aa,54
590,i,54
591,ab,54
592,a,55
593,g,55
594,at,55
595,q,55
596,z,55
597,p,55
598,b,55
599,r,55
600,e,55
601,aa,55
602,i,55
603,ab,55
604,h,56
605,a,56
606,f,56
607,k,56
608,ap,56
609,v,56
610,n,56
611,as,56
612,ag,56
613,ad,56
614,p,56
615,y,56
616,i,56
617,f,57
618,h,57
619,n,57
620,v,57
621,k,57
622,ag,57
623,as,57
624,a,57
625,ad,57
626,ap,57
627,o,57
628,p,57
629,ac,57
630,l,57
631,i,57
632,a,58
633,h,58
634,f,58
635,n,58
636,ar,58
637,k,58
638,ag,58
639,ap,58
640,aj,58
641,l,58
642,ac,58
643,b,58
644,ab,58
645,y,58
646,r,58
647,i,58
648,aa,58
649,a,59
650,g,59
651,at,59
652,q,59
653,c,59
654,am,59
655,i,59
656,f,60
657,k,60
658,v,60
659,h,60
660,a,60
661,ap,60
662,as,60
663,n,60
664,ag,60
665,ad,60
666,c,60
667,am,60
668,b,60
669,r,60
670,aa,60
671,ab,60
672,i,60
673,a,61
674,g,61
675,ak,61
676,q,61
677,c,61
678,am,61
679,r,61
680,b,61
681,y,61
682,i,61
683,aa,61
684,ab,61
685,a,62
686,g,62
687,ak,62
688,q,62
689,aj,62
690,e,62
691,r,62
692,b,62
693,i,62
694,aa,62
695,ab,62
696,h,63
697,a,63
698,f,63
699,w,63
700,k,63
701,n,63
702,ag,63
703,ap,63
704,o,63
705,p,63
706,l,63
707,ac,63
708,m,63
709,ae,63
710,i,63
711,a,64
712,f,64
713,u,64
714,h,64
715,k,64
716,n,64
717,ap,64
718,ag,64
719,aj,64
720,y,64
721,i,64
722,g,65
723,a,65
724,at,65
725,q,65
726,z,65
727,p,65
728,ac,65
729,l,65
730,y,65
731,i,65
732,a,66
733,c,66
734,am,66
735,e,66
736,i,66
737,g,67
738,at,67
739,a,67
740,q,67
741,z,67
742,p,67
743,l,67
744,ac,67
745,i,67
746,a,68
747,g,68
748,at,68
749,q,68
750,o,68
751,p,68
752,i,68
753,a,69
754,g,69
755,ak,69
756,q,69
757,o,69
758,p,69
759,l,69
760,ac,69
761,b,69
762,r,69
763,aa,69
764,m,69
765,ab,69
766,ae,69
767,i,69
768,a,70
769,o,70
770,p,70
771,r,70
772,aa,70
773,i,70
774,b,70
775,ab,70
776,a,71
777,f,71
778,k,71
779,h,71
780,ap,71
781,n,71
782,v,71
783,as,71
784,ag,71
785,ad,71
786,aj,71
787,y,71
788,i,71
789,a,72
790,aj,72
791,b,72
792,ab,72
793,r,72
794,e,72
795,aa,72
796,i,72
797,f,73
798,a,73
799,h,73
800,v,73
801,n,73
802,k,73
803,as,73
804,ag,73
805,ap,73
806,ad,73
807,c,73
808,am,73
809,ac,73
810,l,73
811,m,73
812,b,73
813,ae,73
814,r,73
815,aa,73
816,ab,73
817,i,73
818,f,74
819,u,74
820,k,74
821,h,74
822,n,74
823,ag,74
824,a,74
825,ap,74
826,p,74
827,m,74
828,ae,74
829,i,74
830,a,75
831,c,75
832,am,75
833,i,75
834,a,76
835,z,76
836,p,76
837,m,76
838,b,76
839,ae,76
840,ab,76
841,r,76
842,aa,76
843,i,76
844,a,77
845,aj,77
846,ac,77
847,l,77
848,r,77
849,e,77
850,aa,77
851,i,77
852,b,77
853,ab,77
854,a,78
855,aj,78
856,l,78
857,ac,78
858,e,78
859,i,78
860,a,79
861,g,79
862,ak,79
863,q,79
864,aj,79
865,r,79
866,e,79
867,i,79
868,b,79
869,aa,79
870,ab,79
871,a,80
872,aj,80
873,ac,80
874,l,80
875,e,80
876,i,80
877,b,80
878,r,80
879,aa,80
880,ab,80
881,a,81
882,p,81
883,ac,81
884,l,81
885,b,81
886,r,81
887,y,81
888,ab,81
889,aa,81
890,i,81
891,a,82
892,g,82
893,ak,82
894,q,82
895,aj,82
896,y,82
897,r,82
898,b,82
899,ab,82
900,i,82
901,aa,82
902,h,83
903,f,83
904,n,83
905,a,83
906,v,83
907,ag,83
908,as,83
909,k,83
910,ad,83
911,ap,83
912,o,83
913,p,83
914,ac,83
915,l,83
916,b,83
917,r,83
918,aa,83
919,y,83
920,ab,83
921,i,83
922,a,84
923,c,84
924,am,84
925,m,84
926,ae,84
927,i,84
928,a,85
929,g,85
930,at,85
931,q,85
932,p,85
933,i,85
934,a,86
935,g,86
936,at,86
937,q,86
938,aj,86
939,l,86
940,ac,86
941,e,86
942,i,86
943,h,87
944,f,87
945,a,87
946,u,87
947,k,87
948,n,87
949,ap,87
950,ag,87
951,p,87
952,y,87
953,i,87
954,g,88
955,a,88
956,at,88
957,q,88
958,o,88
959,p,88
960,ac,88
961,l,88
962,m,88
963,ae,88
964,i,88
965,g,89
966,a,89
967,ak,89
968,q,89
969,aj,89
970,l,89
971,ac,89
972,b,89
973,i,89
974,r,89
975,aa,89
976,ab,89
977,a,90
978,am,90
979,c,90
980,ac,90
981,l,90
982,r,90
983,aa,90
984,b,90
985,y,90
986,ab,90
987,i,90
988,a,91
989,c,91
990,am,91
991,l,91
992,ac,91
993,e,91
994,i,91
995,r,91
996,b,91
997,ab,91
998,aa,91
999,a,92
1000,g,92
1001,at,92
1002,q,92
1003,z,92
1004,p,92
1005,e,92
1006,i,92
1007,a,93
1008,o,93
1009,p,93
1010,i,93
1011,f,94
1012,h,94
1013,a,94
1014,k,94
1015,n,94
1016,w,94
1017,ag,94
1018,ap,94
1019,o,94
1020,p,94
1021,ac,94
1022,l,94
1023,y,94
1024,r,94
1025,i,94
1026,b,94
1027,aa,94
1028,ab,94
1029,f,95
1030,h,95
1031,k,95
1032,n,95
1033,a,95
1034,w,95
1035,ap,95
1036,ag,95
1037,aj,95
1038,ac,95
1039,l,95
1040,b,95
1041,r,95
1042,aa,95
1043,ab,95
1044,i,95
1045,g,96
1046,a,96
1047,at,96
1048,q,96
1049,am,96
1050,c,96
1051,r,96
1052,aa,96
1053,e,96
1054,i,96
1055,b,96
1056,ab,96
1057,a,97
1058,aj,97
1059,ac,97
1060,l,97
1061,e,97
1062,i,97
1063,g,98
1064,at,98
1065,a,98
1066,q,98
1067,aj,98
1068,ac,98
1069,l,98
1070,r,98
1071,aa,98
1072,e,98
1073,b,98
1074,i,98
1075,ab,98
1076,a,99
1077,aj,99
1078,b,99
1079,r,99
1080,ab,99
1081,i,99
1082,aa,99
1083,a,100
1084,f,100
1085,h,100
1086,v,100
1087,k,100
1088,n,100
1089,as,100
1090,ad,100
1091,ap,100
1092,ag,100
1093,am,100
1094,c,100
1095,ac,100
1096,l,100
1097,y,100
1098,i,100
1099,f,101
1100,a,101
1101,u,101
1102,h,101
1103,n,101
1104,k,101
1105,ap,101
1106,ag,101
1107,c,101
1108,am,101
1109,y,101
1110,i,101
1111,h,102
1112,f,102
1113,a,102
1114,n,102
1115,ag,102
1116,k,102
1117,v,102
1118,as,102
1119,ad,102
1120,ap,102
1121,am,102
1122,c,102
1123,i,102
1124,r,102
1125,b,102
1126,ab,102
1127,aa,102
1128,g,103
1129,a,103
1130,at,103
1131,q,103
1132,aj,103
1133,ac,103
1134,l,103
1135,i,103
1136,g,104
1137,a,104
1138,ak,104
1139,q,104
1140,c,104
1141,am,104
1142,ac,104
1143,l,104
1144,m,104
1145,ae,104
1146,i,104
1147,a,105
1148,z,105
1149,p,105
1150,l,105
1151,ac,105
1152,e,105
1153,i,105
1154,a,106
1155,c,106
1156,am,106
1157,ac,106
1158,l,106
1159,m,106
1160,r,106
1161,b,106
1162,ae,106
1163,i,106
1164,ab,106
1165,aa,106
1166,a,107
1167,am,107
1168,c,107
1169,m,107
1170,ae,107
1171,i,107
1172,a,108
1173,am,108
1174,c,108
1175,r,108
1176,m,108
1177,ae,108
1178,b,108
1179,aa,108
1180,i,108
1181,ab,108
1182,h,109
1183,f,109
1184,k,109
1185,a,109
1186,n,109
1187,v,109
1188,ag,109
1189,ap,109
1190,as,109
1191,ad,109
1192,c,109
1193,am,109
1194,ac,109
1195,l,109
1196,m,109
1197,ae,109
1198,i,109
1199,a,110
1200,o,110
1201,p,110
1202,ac,110
1203,l,110
1204,y,110
1205,i,110
1206,a,111
1207,h,111
1208,f,111
1209,v,111
1210,n,111
1211,k,111
1212,ap,111
1213,ag,111
1214,as,111
1215,ad,111
1216,aj,111
1217,l,111
1218,ac,111
1219,b,111
1220,r,111
1221,ab,111
1222,i,111
1223,aa,111
1224,a,112
1225,h,112
1226,f,112
1227,k,112
1228,n,112
1229,ar,112
1230,ap,112
1231,ag,112
1232,aj,112
1233,l,112
1234,ac,112
1235,y,112
1236,r,112
1237,aa,112
1238,b,112
1239,ab,112
1240,i,112
1241,a,113
1242,g,113
1243,at,113
1244,q,113
1245,p,113
1246,ac,113
1247,l,113
1248,y,113
1249,i,113
1250,a,114
1251,aj,114
1252,l,114
1253,ac,114
1254,b,114
1255,ab,114
1256,y,114
1257,r,114
1258,i,114
1259,aa,114
1260,a,115
1261,am,115
1262,c,115
1263,ac,115
1264,l,115
1265,m,115
1266,ae,115
1267,b,115
1268,ab,115
1269,r,115
1270,i,115
1271,aa,115
1272,h,116
1273,a,116
1274,f,116
1275,n,116
1276,k,116
1277,ar,116
1278,ag,116
1279,ap,116
1280,aj,116
1281,e,116
1282,b,116
1283,ab,116
1284,i,116
1285,r,116
1286,aa,116
1287,a,117
1288,aj,117
1289,l,117
1290,ac,117
1291,b,117
1292,r,117
1293,aa,117
1294,i,117
1295,ab,117
1296,a,118
1297,h,118
1298,f,118
1299,n,118
1300,ar,118
1301,k,118
1302,ap,118
1303,ag,118
1304,z,118
1305,p,118
1306,b,118
1307,r,118
1308,i,118
1309,ab,118
1310,aa,118
1311,f,119
1312,h,119
1313,a,119
1314,n,119
1315,k,119
1316,ar,119
1317,ap,119
1318,ag,119
1319,aj,119
1320,ac,119
1321,l,119
1322,e,119
1323,i,119
1324,a,120
1325,aj,120
1326,r,120
1327,b,120
1328,y,120
1329,ab,120
1330,aa,120
1331,i,120
1332,f,121
1333,k,121
1334,ap,121
1335,a,121
1336,h,121
1337,n,121
1338,u,121
1339,ag,121
1340,aj,121
1341,ac,121
1342,l,121
1343,b,121
1344,ab,121
1345,r,121
1346,aa,121
1347,e,121
1348,i,121
1349,a,122
1350,aj,122
1351,r,122
1352,m,122
1353,b,122
1354,aa,122
1355,ab,122
1356,ae,122
1357,i,122
1358,a,123
1359,g,123
1360,at,123
1361,q,123
1362,aj,123
1363,l,123
1364,ac,123
1365,i,123
1366,g,124
1367,a,124
1368,ak,124
1369,q,124
1370,p,124
1371,ac,124
1372,l,124
1373,e,124
1374,r,124
1375,i,124
1376,b,124
1377,aa,124
1378,ab,124
1379,g,125
1380,a,125
1381,ak,125
1382,q,125
1383,p,125
1384,ac,125
1385,l,125
1386,y,125
1387,i,125
1388,a,126
1389,p,126
1390,ac,126
1391,l,126
1392,m,126
1393,b,126
1394,ab,126
1395,r,126
1396,ae,126
1397,aa,126
1398,i,126
1399,a,127
1400,h,127
1401,f,127
1402,k,127
1403,ap,127
1404,n,127
1405,ar,127
1406,ag,127
1407,aj,127
1408,l,127
1409,ac,127
1410,y,127
1411,i,127
1412,f,128
1413,a,128
1414,h,128
1415,u,128
1416,k,128
1417,n,128
1418,ap,128
1419,ag,128
1420,am,128
1421,c,128
1422,ac,128
1423,l,128
1424,y,128
1425,i,128
1426,h,129
1427,a,129
1428,f,129
1429,w,129
1430,n,129
1431,k,129
1432,ag,129
1433,ap,129
1434,c,129
1435,am,129
1436,e,129
1437,b,129
1438,r,129
1439,i,129
1440,aa,129
1441,ab,129
1442,f,130
1443,a,130
1444,v,130
1445,h,130
1446,as,130
1447,ad,130
1448,n,130
1449,k,130
1450,ag,130
1451,ap,130
1452,o,130
1453,p,130
1454,ac,130
1455,l,130
1456,y,130
1457,b,130
1458,ab,130
1459,r,130
1460,i,130
1461,aa,130
1462,a,131
1463,h,131
1464,f,131
1465,n,131
1466,u,131
1467,k,131
1468,ap,131
1469,ag,131
1470,p,131
1471,r,131
1472,b,131
1473,aa,131
1474,ab,131
1475,i,131
1476,a,132
1477,h,132
1478,f,132
1479,k,132
1480,n,132
1481,w,132
1482,ap,132
1483,ag,132
1484,p,132
1485,i,132
1486,g,133
1487,ak,133
1488,a,133
1489,q,133
1490,o,133
1491,p,133
1492,ac,133
1493,l,133
1494,e,133
1495,i,133
1496,a,134
1497,o,134
1498,p,134
1499,l,134
1500,ac,134
1501,e,134
1502,i,134
1503,g,135
1504,at,135
1505,a,135
1506,q,135
1507,am,135
1508,c,135
1509,i,135
1510,a,136
1511,o,136
1512,p,136
1513,y,136
1514,i,136
1515,f,137
1516,k,137
1517,w,137
1518,h,137
1519,a,137
1520,ap,137
1521,n,137
1522,ag,137
1523,aj,137
1524,r,137
1525,m,137
1526,b,137
1527,ae,137
1528,aa,137
1529,ab,137
1530,i,137
1531,f,138
1532,a,138
1533,h,138
1534,n,138
1535,k,138
1536,w,138
1537,ag,138
1538,ap,138
1539,c,138
1540,am,138
1541,i,138
1542,a,139
1543,am,139
1544,c,139
1545,l,139
1546,ac,139
1547,e,139
1548,i,139
1549,a,140
1550,g,140
1551,at,140
1552,q,140
1553,z,140
1554,p,140
1555,b,140
1556,r,140
1557,ab,140
1558,m,140
1559,aa,140
1560,ae,140
1561,i,140
1562,a,141
1563,p,141
1564,y,141
1565,i,141
1566,h,142
1567,a,142
1568,f,142
1569,u,142
1570,k,142
1571,n,142
1572,ag,142
1573,ap,142
1574,am,142
1575,c,142
1576,r,142
1577,y,142
1578,b,142
1579,ab,142
1580,aa,142
1581,i,142
1582,f,143
1583,h,143
1584,k,143
1585,ar,143
1586,a,143
1587,n,143
1588,ap,143
1589,ag,143
1590,aj,143
1591,ac,143
1592,l,143
1593,e,143
1594,i,143
1595,h,144
1596,a,144
1597,f,144
1598,n,144
1599,w,144
1600,k,144
1601,ag,144
1602,ap,144
1603,am,144
1604,c,144
1605,ac,144
1606,l,144
1607,m,144
1608,ae,144
1609,i,144
1610,a,145
1611,o,145
1612,p,145
1613,l,145
1614,ac,145
1615,b,145
1616,e,145
1617,i,145
1618,r,145
1619,ab,145
1620,aa,145
1621,a,146
1622,am,146
1623,c,146
1624,r,146
1625,b,146
1626,ab,146
1627,e,146
1628,aa,146
1629,i,146
1630,g,147
1631,a,147
1632,ak,147
1633,q,147
1634,aj,147
1635,ac,147
1636,l,147
1637,b,147
1638,r,147
1639,ab,147
1640,m,147
1641,aa,147
1642,ae,147
1643,i,147
1644,g,148
1645,a,148
1646,at,148
1647,q,148
1648,c,148
1649,am,148
1650,m,148
1651,ae,148
1652,i,148
1653,g,149
1654,at,149
1655,a,149
1656,q,149
1657,c,149
1658,am,149
1659,ac,149
1660,l,149
1661,r,149
1662,y,149
1663,b,149
1664,aa,149
1665,i,149
1666,ab,149
1667,h,150
1668,a,150
1669,f,150
1670,k,150
1671,u,150
1672,n,150
1673,ag,150
1674,ap,150
1675,am,150
1676,c,150
1677,e,150
1678,i,150
1679,a,151
1680,aj,151
1681,b,151
1682,ab,151
1683,r,151
1684,y,151
1685,aa,151
1686,i,151
1687,a,152
1688,g,152
1689,at,152
1690,q,152
1691,p,152
1692,m,152
1693,b,152
1694,ab,152
1695,r,152
1696,ae,152
1697,aa,152
1698,i,152
1699,f,153
1700,h,153
1701,n,153
1702,ar,153
1703,a,153
1704,k,153
1705,ag,153
1706,ap,153
1707,p,153
1708,b,153
1709,ab,153
1710,e,153
1711,r,153
1712,i,153
1713,aa,153
1714,a,154
1715,f,154
1716,n,154
1717,h,154
1718,w,154
1719,k,154
1720,ag,154
1721,ap,154
1722,p,154
1723,l,154
1724,ac,154
1725,e,154
1726,i,154
1727,a,155
1728,g,155
1729,ak,155
1730,q,155
1731,aj,155
1732,l,155
1733,ac,155
1734,m,155
1735,ae,155
1736,i,155
1737,a,156
1738,c,156
1739,am,156
1740,e,156
1741,b,156
1742,r,156
1743,ab,156
1744,aa,156
1745,i,156
1746,a,157
1747,g,157
1748,at,157
1749,q,157
1750,aj,157
1751,l,157
1752,ac,157
1753,b,157
1754,e,157
1755,r,157
1756,i,157
1757,ab,157
1758,aa,157
1759,a,158
1760,aj,158
1761,l,158
1762,ac,158
1763,r,158
1764,b,158
1765,i,158
1766,ab,158
1767,aa,158
1768,g,159
1769,a,159
1770,ak,159
1771,q,159
1772,aj,159
1773,m,159
1774,ae,159
1775,i,159
1776,a,160
1777,g,160
1778,at,160
1779,q,160
1780,aj,160
1781,l,160
1782,ac,160
1783,m,160
1784,ae,160
1785,i,160
1786,g,161
1787,ak,161
1788,a,161
1789,q,161
1790,z,161
1791,p,161
1792,b,161
1793,ab,161
1794,r,161
1795,m,161
1796,ae,161
1797,i,161
1798,aa,161
1799,h,162
1800,f,162
1801,a,162
1802,n,162
1803,w,162
1804,k,162
1805,ag,162
1806,ap,162
1807,aj,162
1808,m,162
1809,ae,162
1810,i,162
1811,a,163
1812,f,163
1813,h,163
1814,n,163
1815,k,163
1816,w,163
1817,ap,163
1818,ag,163
1819,am,163
1820,c,163
1821,b,163
1822,r,163
1823,y,163
1824,i,163
1825,aa,163
1826,ab,163
1827,a,164
1828,o,164
1829,p,164
1830,m,164
1831,ae,164
1832,i,164
1833,f,165
1834,h,165
1835,n,165
1836,a,165
1837,k,165
1838,ag,165
1839,ar,165
1840,ap,165
1841,z,165
1842,p,165
1843,b,165
1844,e,165
1845,r,165
1846,ab,165
1847,aa,165
1848,i,165
1849,f,166
1850,h,166
1851,u,166
1852,n,166
1853,ag,166
1854,k,166
1855,a,166
1856,ap,166
1857,aj,166
1858,m,166
1859,ae,166
1860,i,166
1861,g,167
1862,a,167
1863,at,167
1864,q,167
1865,z,167
1866,p,167
1867,i,167
1868,h,168
1869,a,168
1870,f,168
1871,n,168
1872,k,168
1873,v,168
1874,as,168
1875,ad,168
1876,ag,168
1877,ap,168
1878,aj,168
1879,m,168
1880,ae,168
1881,i,168
1882,g,169
1883,at,169
1884,a,169
1885,q,169
1886,c,169
1887,am,169
1888,r,169
1889,b,169
1890,aa,169
1891,ab,169
1892,i,169
1893,a,170
1894,h,170
1895,f,170
1896,v,170
1897,k,170
1898,n,170
1899,ag,170
1900,as,170
1901,ap,170
1902,ad,170
1903,c,170
1904,am,170
1905,b,170
1906,y,170
1907,r,170
1908,i,170
1909,aa,170
1910,ab,170
1911,a,171
1912,aj,171
1913,l,171
1914,ac,171
1915,r,171
1916,aa,171
1917,b,171
1918,y,171
1919,i,171
1920,ab,171
1921,g,172
1922,a,172
1923,at,172
1924,q,172
1925,p,172
1926,l,172
1927,ac,172
1928,b,172
1929,ab,172
1930,r,172
1931,e,172
1932,aa,172
1933,i,172
1934,a,173
1935,c,173
1936,am,173
1937,m,173
1938,ae,173
1939,i,173
1940,a,174
1941,h,174
1942,f,174
1943,n,174
1944,k,174
1945,v,174
1946,ap,174
1947,ag,174
1948,as,174
1949,ad,174
1950,aj,174
1951,b,174
1952,m,174
1953,r,174
1954,ab,174
1955,ae,174
1956,aa,174
1957,i,174
1958,h,175
1959,f,175
1960,a,175
1961,w,175
1962,n,175
1963,ag,175
1964,k,175
1965,ap,175
1966,aj,175
1967,e,175
1968,i,175
1969,g,176
1970,a,176
1971,at,176
1972,q,176
1973,p,176
1974,r,176
1975,b,176
1976,ab,176
1977,aa,176
1978,i,176
1979,g,177
1980,at,177
1981,q,177
1982,a,177
1983,o,177
1984,p,177
1985,i,177
1986,a,178
1987,am,178
1988,c,178
1989,ac,178
1990,l,178
1991,m,178
1992,ae,178
1993,i,178
1994,a,179
1995,aj,179
1996,r,179
1997,b,179
1998,ab,179
1999,aa,179
2000,y,179
2001,i,179
2002,g,180
2003,a,180
2004,ak,180
2005,q,180
2006,p,180
2007,b,180
2008,ab,180
2009,r,180
2010,m,180
2011,ae,180
2012,aa,180
2013,i,180
2014,a,181
2015,c,181
2016,am,181
2017,ac,181
2018,l,181
2019,m,181
2020,ae,181
2021,i,181
2022,a,182
2023,g,182
2024,ak,182
2025,q,182
2026,p,182
2027,l,182
2028,ac,182
2029,r,182
2030,b,182
2031,ab,182
2032,m,182
2033,aa,182
2034,ae,182
2035,i,182
2036,f,183
2037,k,183
2038,n,183
2039,ag,183
2040,a,183
2041,h,183
2042,ap,183
2043,ar,183
2044,aj,183
2045,l,183
2046,ac,183
2047,y,183
2048,i,183
2049,a,184
2050,aj,184
2051,i,184
2052,b,184
2053,r,184
2054,ab,184
2055,aa,184
2056,a,185
2057,z,185
2058,p,185
2059,e,185
