Result of replaying 1538c2f7-5105-429d-bbbc-86a4389b223f on Anonymous log imported from mar-log4-training.xes

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
11,"0",1,Yes,"62.00","1.00","7.00","11.00","19.00","1.00","0.94","17.00","0.91","11.00","58.00",[M-INVI]tau split|[L/M]a|[L/M]aj|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L]v|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau join|[L/M]c|[L/M]as|[L/M]r|[L/M]t|[M-INVI]tau from tree
12,"23",1,Yes,"62.00","2.00","1.00","10.00","20.00","0.90","0.88","16.00","0.90","10.00","58.00",[M-INVI]tau split|[L/M]a|[L]v|[L/M]aj|[M-INVI]tau join|[M-INVI]tau split|[M-REAL]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau join|[L/M]c|[L/M]as|[L/M]r|[L/M]t|[M-INVI]tau from tree
13,"25",1,Yes,"60.00","3.00","0.00","9.00","19.00","0.80","0.80","15.00","0.89","9.00","56.00",[M-INVI]tau split|[M-REAL]a|[L]v|[L/M]aj|[M-INVI]tau join|[M-INVI]tau split|[M-REAL]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau join|[L/M]c|[L/M]as|[L/M]r|[L/M]t|[M-INVI]tau from tree
14,"2",1,Yes,"59.00","2.00","5.00","9.00","19.00","0.89","0.87","15.00","0.89","9.00","56.00",[M-INVI]tau split|[L/M]aj|[L/M]a|[M-INVI]tau join|[M-INVI]tau split|[M-REAL]ak|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau join|[L]f|[L/M]f|[L/M]au|[L/M]t|[M-INVI]tau from tree
15,"6",1,Yes,"59.00","0.00","3.00","10.00","18.00","1.00","1.00","16.00","1.00","10.00","56.00",[M-INVI]tau split|[L/M]aj|[L/M]a|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau join|[L/M]c|[L/M]as|[L/M]r|[L/M]t|[M-INVI]tau from tree
16,"7",1,Yes,"58.00","2.00","6.00","9.00","18.00","0.89","0.87","15.00","0.89","9.00","54.00",[M-INVI]tau split|[L/M]a|[L/M]ai|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L]c|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[M-REAL]c|[L/M]am|[M-INVI]tau join|[L/M]w|[L/M]ao|[L/M]t|[M-INVI]tau from tree
17,"10",1,Yes,"61.00","4.00","6.00","9.00","22.00","0.86","0.73","15.00","0.67","9.00","58.00",[M-INVI]tau split|[L/M]ai|[L]a|[L/M]a|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[M-REAL]c|[L/M]am|[M-INVI]tau join|[M-INVI]tau from tree|[L]f|[L]f|[L/M]t
18,"13",1,Yes,"55.00","2.00","4.00","9.00","17.00","0.89","0.87","15.00","0.89","9.00","51.00",[M-INVI]tau split|[L/M]a|[L/M]aj|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau join|[L/M]f|[L/M]au|[M-REAL]t|[M-INVI]tau from tree|[L]u
19,"14",1,Yes,"59.00","2.00","2.00","9.00","20.00","0.89","0.87","15.00","0.89","9.00","55.00",[M-INVI]tau split|[L/M]a|[L/M]aj|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[M-REAL]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau join|[L]v|[L/M]f|[L/M]au|[L/M]t|[M-INVI]tau from tree
20,"26",1,Yes,"56.00","3.00","2.00","8.00","18.00","0.78","0.79","14.00","0.88","8.00","52.00",[M-INVI]tau split|[L/M]a|[L/M]aj|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L]am|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[M-REAL]am|[L/M]c|[M-INVI]tau join|[L/M]f|[L/M]au|[M-REAL]t|[M-INVI]tau from tree
21,"30",1,Yes,"58.00","2.00","1.00","8.00","18.00","0.80","0.86","14.00","1.00","8.00","54.00",[M-INVI]tau split|[M-REAL]a|[M-REAL]ai|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau join|[L/M]c|[L/M]as|[L/M]r|[L/M]t|[M-INVI]tau from tree
22,"34",1,Yes,"60.00","0.00","1.00","10.00","18.00","1.00","1.00","16.00","1.00","10.00","56.00",[M-INVI]tau split|[L/M]a|[L/M]aj|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau join|[L/M]c|[L/M]as|[L/M]r|[L/M]t|[M-INVI]tau from tree
23,"1",1,Yes,"56.00","1.00","5.00","8.00","17.00","0.89","0.93","14.00","1.00","8.00","53.00",[M-INVI]tau split|[L/M]aj|[L/M]a|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[M-REAL]c|[L/M]am|[M-INVI]tau join|[L/M]f|[L/M]au|[L/M]t|[M-INVI]tau from tree
24,"3",1,Yes,"57.00","0.00","3.00","9.00","17.00","1.00","1.00","15.00","1.00","9.00","53.00",[M-INVI]tau split|[L/M]a|[L/M]aj|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau join|[L/M]f|[L/M]au|[L/M]t|[M-INVI]tau from tree
25,"4",1,Yes,"56.00","0.00","1.00","9.00","17.00","1.00","1.00","15.00","1.00","9.00","53.00",[M-INVI]tau split|[L/M]aj|[L/M]a|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau join|[L/M]f|[L/M]au|[L/M]t|[M-INVI]tau from tree
26,"5",1,Yes,"56.00","0.00","1.00","9.00","17.00","1.00","1.00","15.00","1.00","9.00","53.00",[M-INVI]tau split|[L/M]aj|[L/M]a|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau join|[L/M]f|[L/M]au|[L/M]t|[M-INVI]tau from tree
27,"8",1,Yes,"57.00","0.00","2.00","9.00","17.00","1.00","1.00","15.00","1.00","9.00","53.00",[M-INVI]tau split|[L/M]a|[L/M]aj|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau join|[L/M]w|[L/M]ao|[L/M]t|[M-INVI]tau from tree
28,"12",1,Yes,"57.00","0.00","1.00","9.00","17.00","1.00","1.00","15.00","1.00","9.00","53.00",[M-INVI]tau split|[L/M]a|[L/M]aj|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau join|[L/M]f|[L/M]au|[L/M]t|[M-INVI]tau from tree
29,"15",1,Yes,"58.00","1.00","6.00","9.00","17.00","0.90","0.93","15.00","1.00","9.00","55.00",[M-INVI]tau split|[M-REAL]ai|[L/M]a|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau join|[L/M]w|[L/M]ao|[L/M]t|[L/M]t
30,"17",1,Yes,"56.00","0.00","1.00","9.00","17.00","1.00","1.00","15.00","1.00","9.00","53.00",[M-INVI]tau split|[L/M]aj|[L/M]a|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau join|[L/M]w|[L/M]ao|[L/M]t|[M-INVI]tau from tree
31,"18",1,Yes,"57.00","0.00","0.00","9.00","17.00","1.00","1.00","15.00","1.00","9.00","53.00",[M-INVI]tau split|[L/M]a|[L/M]aj|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau join|[L/M]w|[L/M]ao|[L/M]t|[M-INVI]tau from tree
32,"20",1,Yes,"57.00","0.00","0.00","9.00","17.00","1.00","1.00","15.00","1.00","9.00","53.00",[M-INVI]tau split|[L/M]a|[L/M]aj|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau join|[L/M]f|[L/M]au|[L/M]t|[M-INVI]tau from tree
33,"27",1,Yes,"57.00","0.00","1.00","9.00","17.00","1.00","1.00","15.00","1.00","9.00","53.00",[M-INVI]tau split|[L/M]a|[L/M]aj|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau join|[L/M]f|[L/M]au|[L/M]t|[M-INVI]tau from tree
34,"29",1,Yes,"56.00","0.00","0.00","9.00","17.00","1.00","1.00","15.00","1.00","9.00","53.00",[M-INVI]tau split|[L/M]aj|[L/M]a|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau join|[L/M]w|[L/M]ao|[L/M]t|[M-INVI]tau from tree
35,"35",1,Yes,"57.00","1.00","1.00","8.00","17.00","0.89","0.93","14.00","1.00","8.00","53.00",[M-INVI]tau split|[L/M]a|[L/M]ai|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[M-REAL]c|[L/M]am|[M-INVI]tau join|[L/M]f|[L/M]au|[L/M]t|[M-INVI]tau from tree
36,"36",1,Yes,"56.00","0.00","1.00","9.00","17.00","1.00","1.00","15.00","1.00","9.00","53.00",[M-INVI]tau split|[L/M]aj|[L/M]a|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau join|[L/M]w|[L/M]ao|[L/M]t|[M-INVI]tau from tree
37,"37",1,Yes,"59.00","2.00","1.00","9.00","20.00","1.00","0.87","15.00","0.78","9.00","55.00",[M-INVI]tau split|[L/M]a|[L/M]aj|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau join|[M-INVI]tau from tree|[L]f|[L/M]t|[L]au
38,"38",1,Yes,"56.00","0.00","0.00","9.00","17.00","1.00","1.00","15.00","1.00","9.00","53.00",[M-INVI]tau split|[L/M]aj|[L/M]a|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau join|[L/M]w|[L/M]ao|[L/M]t|[M-INVI]tau from tree


ONLY RELIABLE RESULTS

Property,Value
#Reliable cases replayed,40
#Synchronous ev.class (log+model),363
#Skipped ev.class,24
#Unobservable ev.class,326
#Inserted ev.class,43
Traversed Arcs,65.89999999999999
Calculation Time (ms),3.1500000000000004
Raw Fitness Cost,1.6749999999999998
Max Move-Log Cost,10.149999999999997
Num. States,21.85
Trace Fitness,0.9079671451914099
Move-Model Fitness,0.9393083305583306
Move-Log Fitness,0.9190539321789324
Max Fitness Cost,16.15
Trace Length,10.149999999999997
Queued States,62.025000000000006


Property,Average,Minimum,Maximum,Std. Deviation,Number of cases with value 1.00
"Traversed Arcs","65.90","55.00","130.00","18.66","0.00"
"Raw Fitness Cost","1.67","0.00","12.00","2.62","5.00"
"Calculation Time (ms)","3.15","0.00","12.00","3.24","11.00"
"Max Move-Log Cost","10.15","8.00","22.00","2.78","0.00"
"Num. States","21.85","17.00","82.00","11.41","0.00"
"Move-Model Fitness","0.94","0.77","1.00","0.08","23.00"
"Trace Fitness","0.91","0.57","1.00","0.12","19.00"
"Max Fitness Cost","16.15","14.00","28.00","2.78","0.00"
"Move-Log Fitness","0.92","0.50","1.00","0.13","23.00"
"Trace Length","10.15","8.00","22.00","2.78","0.00"
"Queued States","62.02","51.00","126.00","18.05","0.00"
