,event,case
187,c,10
188,e,10
189,d,10
190,m,10
191,b,10
192,s,10
193,q,10
194,as,10
195,af,10
196,h,10
197,ao,10
198,k,10
199,am,10
200,ag,10
201,z,10
202,ac,10
203,y,10
204,o,10
205,ai,10
206,aj,10
207,c,11
208,h,11
209,aq,11
210,e,11
211,q,11
212,k,11
213,am,11
214,ag,11
215,ai,11
216,u,11
217,ak,11
218,p,11
219,z,11
220,o,11
221,aj,11
222,e,12
223,as,12
224,k,12
225,s,12
226,q,12
227,c,12
228,am,12
229,ar,12
230,h,12
231,z,12
232,ag,12
233,x,12
234,aj,12
235,u,12
236,ak,12
237,c,13
238,a,13
239,e,13
240,f,13
241,h,13
242,k,13
243,ag,13
244,z,13
245,aj,13
246,u,13
247,ak,13
248,b,14
249,c,14
250,a,14
251,f,14
252,af,14
253,h,14
254,m,14
255,d,14
256,ao,14
257,e,14
258,y,14
259,k,14
260,ag,14
261,ar,14
262,v,14
263,ac,14
264,z,14
265,aj,14
266,e,15
267,aq,15
268,c,15
269,am,15
270,q,15
271,k,15
272,h,15
273,x,15
274,z,15
275,ag,15
276,aj,15
277,ac,15
278,p,15
279,q,16
280,c,16
281,h,16
282,e,16
283,k,16
284,ar,16
285,aq,16
286,z,16
287,ag,16
288,aj,16
289,q,17
290,m,17
291,c,17
292,b,17
293,af,17
294,aq,17
295,ao,17
296,h,17
297,d,17
298,y,17
299,e,17
300,ag,17
301,v,17
302,am,17
303,k,17
304,u,17
305,o,17
306,ak,17
307,ai,17
308,p,17
309,z,17
310,aj,17
311,a,18
312,e,18
313,k,18
314,c,18
315,af,18
316,b,18
317,m,18
318,d,18
319,ao,18
320,f,18
321,h,18
322,y,18
323,ag,18
324,v,18
325,z,18
326,u,18
327,ak,18
328,p,18
329,aj,18
330,e,19
331,aq,19
332,q,19
333,k,19
334,c,19
335,h,19
336,z,19
337,am,19
338,ag,19
339,x,19
340,aj,19
341,ac,19
342,q,20
343,e,20
344,c,20
345,as,20
346,s,20
347,k,20
348,am,20
349,h,20
350,r,20
351,ag,20
352,z,20
353,x,20
354,aj,20
355,ac,20
356,b,21
357,c,21
358,e,21
359,a,21
360,d,21
361,af,21
362,ao,21
363,h,21
364,ag,21
365,al,21
366,f,21
367,i,21
368,k,21
369,ac,21
370,p,21
371,y,21
372,t,21
373,v,21
374,ar,21
375,z,21
376,aj,21
377,ad,21
378,e,22
379,q,22
380,af,22
381,ao,22
382,m,22
383,aq,22
384,b,22
385,d,22
386,k,22
387,ar,22
388,c,22
389,y,22
390,am,22
391,ai,22
392,v,22
393,z,22
394,aj,22
395,h,22
396,ag,22
397,o,22
398,u,22
399,ak,22
400,p,22
401,c,23
402,af,23
403,ao,23
404,e,23
405,d,23
406,al,23
407,b,23
408,q,23
409,i,23
410,t,23
411,k,23
412,aq,23
413,h,23
414,y,23
415,ad,23
416,v,23
417,z,23
418,aj,23
419,am,23
420,ag,23
421,o,23
422,ac,23
423,ai,23
424,p,23
425,al,24
426,af,24
427,i,24
428,e,24
429,t,24
430,d,24
431,k,24
432,c,24
433,ar,24
434,a,24
435,b,24
436,z,24
437,ad,24
438,a,25
439,e,25
440,c,25
441,k,25
442,h,25
443,f,25
444,ar,25
445,ag,25
446,u,25
447,ak,25
448,z,25
449,p,25
450,aj,25
451,b,26
452,c,26
453,al,26
454,aq,26
455,i,26
456,d,26
457,af,26
458,e,26
459,t,26
460,am,26
461,q,26
462,ao,26
463,h,26
464,y,26
465,x,26
466,ag,26
467,k,26
468,ad,26
469,u,26
470,v,26
471,r,26
472,ak,26
473,z,26
474,aj,26
475,p,26
476,q,27
477,d,27
478,b,27
479,aq,27
480,c,27
481,e,27
482,af,27
483,ao,27
484,m,27
485,h,27
486,y,27
487,am,27
488,ag,27
489,k,27
490,v,27
491,ar,27
492,x,27
493,u,27
494,z,27
495,ak,27
496,aj,27
497,b,28
498,i,28
499,a,28
500,d,28
501,af,28
502,al,28
503,e,28
504,ao,28
505,c,28
506,f,28
507,k,28
508,t,28
509,ad,28
510,y,28
511,r,28
512,h,28
513,ag,28
514,v,28
515,z,28
516,aj,28
517,ac,28
518,p,28
519,q,29
520,i,29
521,af,29
522,e,29
523,ao,29
524,aq,29
525,am,29
526,k,29
527,d,29
528,x,29
529,al,29
530,b,29
531,c,29
532,ar,29
533,z,29
534,h,29
535,y,29
536,ag,29
537,t,29
538,aj,29
539,u,29
540,ak,29
541,p,29
542,e,30
543,b,30
544,c,30
545,m,30
546,as,30
547,h,30
548,d,30
549,af,30
550,ag,30
551,ao,30
552,s,30
553,ac,30
554,q,30
555,am,30
556,k,30
557,o,30
558,r,30
559,ai,30
560,y,30
561,z,30
562,v,30
563,aj,30
564,c,31
565,m,31
566,a,31
567,b,31
568,d,31
569,af,31
570,e,31
571,ao,31
572,y,31
573,f,31
574,h,31
575,k,31
576,v,31
577,r,31
578,ag,31
579,ac,31
580,z,31
581,aj,31
582,c,32
583,e,32
584,h,32
585,a,32
586,k,32
587,ag,32
588,r,32
589,u,32
590,f,32
591,ak,32
592,z,32
593,aj,32
594,a,33
595,f,33
596,c,33
597,e,33
598,h,33
599,ag,33
600,k,33
601,u,33
602,r,33
603,ak,33
604,p,33
605,z,33
606,aj,33
607,b,34
608,af,34
609,i,34
610,d,34
611,as,34
612,al,34
613,q,34
614,e,34
615,c,34
616,s,34
617,t,34
618,am,34
619,ao,34
620,h,34
621,k,34
622,y,34
623,ag,34
624,z,34
625,x,34
626,ac,34
627,c,35
628,e,35
629,as,35
630,s,35
631,h,35
632,k,35
633,q,35
634,ag,35
635,u,35
636,am,35
637,ak,35
638,z,35
639,p,35
640,x,35
641,aj,35
642,as,36
643,q,36
644,e,36
645,c,36
646,h,36
647,s,36
648,k,36
649,am,36
650,ag,36
651,o,36
652,r,36
653,u,36
654,ai,36
655,z,36
656,aj,36
657,ak,36
658,p,36
659,a,37
660,m,37
661,c,37
662,h,37
663,e,37
664,b,37
665,ag,37
666,af,37
667,f,37
668,d,37
669,u,37
670,k,37
671,ar,37
672,ak,37
673,ao,37
674,z,37
675,aj,37
676,p,37
677,y,37
678,v,37
679,e,38
680,as,38
681,q,38
682,s,38
683,k,38
684,c,38
685,am,38
686,o,38
687,h,38
688,ar,38
689,z,38
690,aj,38
691,ag,38
692,ai,38
693,ac,38
694,as,39
695,c,39
696,e,39
697,s,39
698,q,39
699,k,39
700,h,39
701,am,39
702,o,39
703,ag,39
704,z,39
705,aj,39
706,u,39
707,ai,39
708,ak,39
709,p,39
710,a,40
711,e,40
712,c,40
713,f,40
714,k,40
715,h,40
716,ag,40
717,u,40
718,z,40
719,aj,40
720,ak,40
721,p,40
722,q,41
723,c,41
724,as,41
725,s,41
726,e,41
727,k,41
728,h,41
729,r,41
730,am,41
731,o,41
732,ag,41
733,z,41
734,ac,41
735,ai,41
736,p,41
737,aj,41
738,as,42
739,q,42
740,c,42
741,e,42
742,s,42
743,h,42
744,k,42
745,am,42
746,r,42
747,ag,42
748,ai,42
749,z,42
750,o,42
751,b,43
752,al,43
753,c,43
754,a,43
755,h,43
756,e,43
757,d,43
758,i,43
759,ag,43
760,af,43
761,f,43
762,t,43
763,k,43
764,u,43
765,ao,43
766,y,43
767,ad,43
768,v,43
769,r,43
770,ak,43
771,z,43
772,aj,43
773,p,43
774,e,44
775,af,44
776,d,44
777,al,44
778,k,44
779,b,44
780,a,44
781,i,44
782,c,44
783,ao,44
784,z,44
785,aj,44
786,f,44
787,h,44
788,y,44
789,t,44
790,ad,44
791,v,44
792,ag,44
793,u,44
794,ak,44
795,q,45
796,e,45
797,c,45
798,aq,45
799,k,45
800,am,45
801,ai,45
802,o,45
803,h,45
804,ag,45
805,z,45
806,ac,45
807,aj,45
808,b,46
809,d,46
810,c,46
811,i,46
812,a,46
813,af,46
814,al,46
815,e,46
816,h,46
817,f,46
818,ag,46
819,ao,46
820,t,46
821,k,46
822,ac,46
823,z,46
824,y,46
825,v,46
826,ad,46
827,p,46
828,aj,46
829,s,47
830,e,47
831,i,47
832,af,47
833,q,47
834,d,47
835,as,47
836,b,47
837,al,47
838,c,47
839,ao,47
840,am,47
841,x,47
842,k,47
843,y,47
844,t,47
845,h,47
846,v,47
847,ap,47
848,ag,47
849,u,47
850,z,47
851,aj,47
852,ak,47
853,b,48
854,d,48
855,a,48
856,al,48
857,c,48
858,i,48
859,e,48
860,af,48
861,k,48
862,t,48
863,h,48
864,ag,48
865,f,48
866,u,48
867,ar,48
868,ao,48
869,y,48
870,z,48
871,ad,48
872,v,48
873,ak,48
874,aj,48
875,as,49
876,q,49
877,e,49
878,c,49
879,b,49
880,af,49
881,d,49
882,k,49
883,m,49
884,s,49
885,am,49
886,h,49
887,ag,49
888,ai,49
889,ao,49
890,o,49
891,y,49
892,z,49
893,u,49
894,v,49
895,ak,49
896,aj,49
897,c,50
898,h,50
899,s,50
900,as,50
901,e,50
902,am,50
903,q,50
904,ag,50
905,k,50
906,u,50
907,o,50
908,r,50
909,ai,50
910,ak,50
911,z,50
912,p,50
913,aj,50
914,e,51
915,c,51
916,h,51
917,k,51
918,a,51
919,f,51
920,ag,51
921,u,51
922,ak,51
923,z,51
924,aj,51
925,e,52
926,c,52
927,s,52
928,as,52
929,k,52
930,q,52
931,h,52
932,am,52
933,ar,52
934,ai,52
935,o,52
936,z,52
937,ag,52
938,ac,52
939,aj,52
940,e,53
941,a,53
942,f,53
943,k,53
944,c,53
945,h,53
946,z,53
947,ag,53
948,aj,53
949,u,53
950,e,54
951,k,54
952,c,54
953,a,54
954,r,54
955,f,54
956,h,54
957,ag,54
958,ac,54
959,z,54
960,aj,54
961,p,54
962,as,55
963,e,55
964,s,55
965,q,55
966,c,55
967,am,55
968,o,55
969,h,55
970,k,55
971,ai,55
972,r,55
973,ag,55
974,u,55
975,z,55
976,ak,55
977,aj,55
978,p,55
979,b,56
980,i,56
981,c,56
982,q,56
983,af,56
984,al,56
985,d,56
986,t,56
987,as,56
988,e,56
989,ao,56
990,h,56
991,s,56
992,ag,56
993,am,56
994,o,56
995,ad,56
996,ac,56
997,k,56
998,y,56
999,ai,56
1000,ar,56
1001,v,56
1002,z,56
1003,aj,56
1004,q,57
1005,s,57
1006,c,57
1007,as,57
1008,h,57
1009,e,57
1010,am,57
1011,ag,57
1012,k,57
1013,ai,57
1014,ac,57
1015,o,57
1016,z,57
1017,aj,57
1018,s,58
1019,e,58
1020,as,58
1021,c,58
1022,q,58
1023,am,58
1024,k,58
1025,h,58
1026,x,58
1027,ag,58
1028,u,58
1029,z,58
1030,aj,58
1031,ak,58
1032,p,58
1033,aq,59
1034,d,59
1035,b,59
1036,e,59
1037,am,59
1038,q,59
1039,af,59
1040,m,59
1041,c,59
1042,x,59
1043,k,59
1044,ao,59
1045,r,59
1046,h,59
1047,z,59
1048,aj,59
1049,y,59
1050,ag,59
1051,v,59
1052,ac,59
1053,i,60
1054,q,60
1055,b,60
1056,c,60
1057,al,60
1058,as,60
1059,e,60
1060,k,60
1061,s,60
1062,d,60
1063,h,60
1064,af,60
1065,r,60
1066,t,60
1067,ag,60
1068,ao,60
1069,z,60
1070,am,60
1071,o,60
1072,ap,60
1073,y,60
1074,aj,60
1075,ac,60
1076,ai,60
1077,v,60
1078,af,61
1079,b,61
1080,s,61
1081,d,61
1082,m,61
1083,q,61
1084,as,61
1085,e,61
1086,c,61
1087,h,61
1088,ao,61
1089,y,61
1090,k,61
1091,ag,61
1092,ar,61
1093,am,61
1094,o,61
1095,u,61
1096,z,61
1097,v,61
1098,aj,61
1099,ai,61
1100,ak,61
1101,af,62
1102,b,62
1103,ao,62
1104,c,62
1105,s,62
1106,q,62
1107,i,62
1108,as,62
1109,al,62
1110,am,62
1111,h,62
1112,ag,62
1113,e,62
1114,d,62
1115,u,62
1116,ai,62
1117,o,62
1118,ak,62
1119,p,62
1120,y,62
1121,t,62
1122,k,62
1123,r,62
1124,v,62
1125,ad,62
1126,z,62
1127,aj,62
1128,e,63
1129,q,63
1130,c,63
1131,aq,63
1132,h,63
1133,k,63
1134,ag,63
1135,am,63
1136,ac,63
1137,ar,63
1138,ai,63
1139,o,63
1140,z,63
1141,p,63
1142,aj,63
1143,q,64
1144,b,64
1145,d,64
1146,s,64
1147,as,64
1148,m,64
1149,c,64
1150,am,64
1151,af,64
1152,e,64
1153,ai,64
1154,h,64
1155,ag,64
1156,o,64
1157,k,64
1158,ao,64
1159,ar,64
1160,u,64
1161,z,64
1162,y,64
1163,v,64
1164,aj,64
1165,ak,64
1166,i,65
1167,al,65
1168,c,65
1169,as,65
1170,af,65
1171,q,65
1172,e,65
1173,ao,65
1174,b,65
1175,h,65
1176,t,65
1177,d,65
1178,s,65
1179,y,65
1180,ad,65
1181,k,65
1182,ar,65
1183,z,65
1184,v,65
1185,ag,65
1186,am,65
1187,aj,65
1188,ac,65
1189,s,66
1190,b,66
1191,af,66
1192,al,66
1193,c,66
1194,q,66
1195,ao,66
1196,h,66
1197,ag,66
1198,e,66
1199,d,66
1200,i,66
1201,t,66
1202,as,66
1203,u,66
1204,ap,66
1205,k,66
1206,y,66
1207,am,66
1208,z,66
1209,ak,66
1210,aj,66
1211,v,66
1212,ai,66
1213,o,66
1214,q,67
1215,e,67
1216,c,67
1217,aq,67
1218,k,67
1219,r,67
1220,z,67
1221,aj,67
1222,h,67
1223,am,67
1224,ai,67
1225,o,67
1226,ag,67
1227,u,67
1228,ak,67
1229,d,68
1230,m,68
1231,e,68
1232,af,68
1233,ao,68
1234,b,68
1235,a,68
1236,k,68
1237,f,68
1238,c,68
1239,y,68
1240,ar,68
1241,h,68
1242,v,68
1243,z,68
1244,aj,68
1245,ag,68
1246,u,68
1247,ak,68
1248,d,69
1249,al,69
1250,b,69
1251,c,69
1252,h,69
1253,e,69
1254,a,69
1255,i,69
1256,af,69
1257,ag,69
1258,ao,69
1259,k,69
1260,ac,69
1261,t,69
1262,f,69
1263,ad,69
1264,p,69
1265,y,69
1266,z,69
1267,v,69
1268,aj,69
1269,c,70
1270,e,70
1271,k,70
1272,as,70
1273,q,70
1274,s,70
1275,h,70
1276,z,70
1277,am,70
1278,ai,70
1279,ag,70
1280,o,70
1281,aj,70
1282,ac,70
1283,p,70
1284,e,71
1285,k,71
1286,q,71
1287,s,71
1288,c,71
1289,as,71
1290,am,71
1291,r,71
1292,h,71
1293,z,71
1294,ag,71
1295,ac,71
1296,o,71
1297,ai,71
1298,p,71
1299,aj,71
1300,e,72
1301,s,72
1302,as,72
1303,q,72
1304,c,72
1305,h,72
1306,k,72
1307,ag,72
1308,am,72
1309,r,72
1310,u,72
1311,z,72
1312,o,72
1313,aj,72
1314,ai,72
1315,ak,72
1316,i,73
1317,a,73
1318,af,73
1319,f,73
1320,c,73
1321,e,73
1322,al,73
1323,d,73
1324,ao,73
1325,k,73
1326,b,73
1327,t,73
1328,y,73
1329,h,73
1330,ar,73
1331,z,73
1332,ad,73
1333,ag,73
1334,ac,73
1335,v,73
1336,aj,73
1337,c,74
1338,h,74
1339,e,74
1340,ag,74
1341,a,74
1342,f,74
1343,k,74
1344,u,74
1345,ak,74
1346,z,74
1347,aj,74
1348,b,75
1349,af,75
1350,a,75
1351,f,75
1352,ao,75
1353,c,75
1354,e,75
1355,d,75
1356,m,75
1357,k,75
1358,y,75
1359,v,75
1360,h,75
1361,ag,75
1362,ac,75
1363,r,75
1364,z,75
1365,aj,75
1366,c,76
1367,e,76
1368,k,76
1369,h,76
1370,a,76
1371,aa,76
1372,l,76
1373,ag,76
1374,w,76
1375,u,76
1376,z,76
1377,aj,76
1378,ak,76
1379,al,77
1380,af,77
1381,b,77
1382,d,77
1383,i,77
1384,a,77
1385,e,77
1386,f,77
1387,k,77
1388,ao,77
1389,ar,77
1390,c,77
1391,t,77
1392,z,77
1393,h,77
1394,y,77
1395,v,77
1396,ag,77
1397,aj,77
1398,u,77
1399,ak,77
1400,ad,77
1401,e,78
1402,c,78
1403,b,78
1404,d,78
1405,al,78
1406,i,78
1407,a,78
1408,af,78
1409,h,78
1410,t,78
1411,ag,78
1412,f,78
1413,ao,78
1414,k,78
1415,ap,78
1416,ac,78
1417,z,78
1418,y,78
1419,p,78
1420,v,78
1421,aj,78
1422,a,79
1423,c,79
1424,e,79
1425,h,79
1426,ag,79
1427,f,79
1428,k,79
1429,ac,79
1430,ar,79
1431,z,79
1432,aj,79
1433,e,80
1434,c,80
1435,k,80
1436,as,80
1437,q,80
1438,ar,80
1439,h,80
1440,s,80
1441,am,80
1442,o,80
1443,ai,80
1444,ag,80
1445,z,80
1446,aj,80
1447,u,80
1448,ak,80
1449,p,80
1450,a,81
1451,f,81
1452,d,81
1453,b,81
1454,m,81
1455,af,81
1456,c,81
1457,ao,81
1458,y,81
1459,h,81
1460,e,81
1461,v,81
1462,ag,81
1463,u,81
1464,k,81
1465,ak,81
1466,ar,81
1467,z,81
1468,p,81
1469,aj,81
1470,as,82
1471,c,82
1472,e,82
1473,s,82
1474,q,82
1475,h,82
1476,am,82
1477,k,82
1478,x,82
1479,ag,82
1480,ar,82
1481,z,82
1482,aj,82
1483,ac,82
1484,p,82
1485,al,83
1486,af,83
1487,i,83
1488,a,83
1489,c,83
1490,ao,83
1491,e,83
1492,f,83
1493,b,83
1494,d,83
1495,h,83
1496,t,83
1497,k,83
1498,ag,83
1499,y,83
1500,v,83
1501,ad,83
1502,u,83
1503,ar,83
1504,z,83
1505,ak,83
1506,aj,83
1507,p,83
1508,c,84
1509,h,84
1510,ag,84
1511,e,84
1512,k,84
1513,a,84
1514,u,84
1515,f,84
1516,r,84
1517,ak,84
1518,a,85
1519,e,85
1520,c,85
1521,f,85
1522,k,85
1523,h,85
1524,ag,85
1525,ar,85
1526,u,85
1527,z,85
1528,aj,85
1529,ak,85
1530,c,86
1531,h,86
1532,ag,86
1533,a,86
1534,e,86
1535,u,86
1536,f,86
1537,k,86
1538,ak,86
1539,z,86
1540,p,86
1541,q,87
1542,e,87
1543,c,87
1544,as,87
1545,s,87
1546,h,87
1547,k,87
1548,z,87
1549,am,87
1550,ag,87
1551,x,87
1552,aj,87
1553,a,88
1554,c,88
1555,e,88
1556,h,88
1557,ag,88
1558,f,88
1559,u,88
1560,k,88
1561,z,88
1562,ak,88
1563,p,88
1564,c,89
1565,e,89
1566,h,89
1567,ag,89
1568,a,89
1569,ac,89
1570,k,89
1571,r,89
1572,f,89
1573,z,89
1574,aj,89
1575,d,90
1576,af,90
1577,al,90
1578,i,90
1579,t,90
1580,a,90
1581,e,90
1582,c,90
1583,b,90
1584,f,90
1585,ao,90
1586,ad,90
1587,h,90
1588,y,90
1589,k,90
1590,ag,90
1591,v,90
1592,r,90
1593,z,90
1594,ac,90
1595,aj,90
1596,af,91
1597,c,91
1598,s,91
1599,e,91
1600,q,91
1601,d,91
1602,b,91
1603,m,91
1604,h,91
1605,ag,91
1606,as,91
1607,k,91
1608,am,91
1609,ar,91
1610,ao,91
1611,u,91
1612,z,91
1613,y,91
1614,ak,91
1615,x,91
1616,p,91
1617,v,91
1618,aj,91
1619,e,92
1620,k,92
1621,a,92
1622,c,92
1623,f,92
1624,r,92
1625,z,92
1626,aj,92
1627,h,92
1628,ag,92
1629,ac,92
1630,p,92
1631,e,93
1632,a,93
1633,k,93
1634,c,93
1635,f,93
1636,ar,93
1637,h,93
1638,ag,93
1639,z,93
1640,ac,93
1641,aj,93
1642,p,93
1643,c,94
1644,e,94
1645,af,94
1646,b,94
1647,a,94
1648,d,94
1649,ao,94
1650,h,94
1651,k,94
1652,al,94
1653,y,94
1654,i,94
1655,v,94
1656,ag,94
1657,ar,94
1658,t,94
1659,f,94
1660,u,94
1661,z,94
1662,ap,94
1663,ak,94
1664,p,94
1665,aj,94
1666,c,95
1667,i,95
1668,af,95
1669,h,95
1670,ao,95
1671,d,95
1672,ag,95
1673,e,95
1674,y,95
1675,a,95
1676,u,95
1677,k,95
1678,b,95
1679,al,95
1680,t,95
1681,f,95
1682,ak,95
1683,ar,95
1684,v,95
1685,ap,95
1686,z,95
1687,aj,95
1688,e,96
1689,k,96
1690,d,96
1691,ar,96
1692,q,96
1693,al,96
1694,aq,96
1695,c,96
1696,af,96
1697,z,96
1698,i,96
1699,aj,96
1700,b,96
1701,h,96
1702,am,96
1703,t,96
1704,ag,96
1705,ai,96
1706,ao,96
1707,ac,96
1708,ad,96
1709,o,96
1710,y,96
1711,v,96
1712,q,97
1713,aq,97
1714,am,97
1715,c,97
1716,e,97
1717,k,97
1718,ar,97
1719,z,97
1720,x,97
1721,h,97
1722,aj,97
1723,ag,97
1724,ac,97
1725,p,97
1726,i,98
1727,d,98
1728,al,98
1729,e,98
1730,q,98
1731,s,98
1732,af,98
1733,b,98
1734,c,98
1735,as,98
1736,ao,98
1737,k,98
1738,t,98
1739,r,98
1740,y,98
1741,v,98
1742,ad,98
1743,h,98
1744,am,98
1745,z,98
1746,ag,98
1747,aj,98
1748,x,98
1749,ac,98
1750,af,99
1751,s,99
1752,c,99
1753,e,99
1754,d,99
1755,ao,99
1756,m,99
1757,b,99
1758,k,99
1759,q,99
1760,as,99
1761,h,99
1762,y,99
1763,ag,99
1764,z,99
1765,u,99
1766,am,99
1767,ak,99
1768,ai,99
1769,v,99
1770,aj,99
1771,o,99
1772,a,100
1773,w,100
1774,aa,100
1775,c,100
1776,e,100
1777,k,100
1778,h,100
1779,ag,100
1780,l,100
1781,ar,100
1782,u,100
1783,z,100
1784,aj,100
1785,ak,100
1786,b,101
1787,e,101
1788,a,101
1789,m,101
1790,af,101
1791,c,101
1792,d,101
1793,ao,101
1794,f,101
1795,k,101
1796,h,101
1797,y,101
1798,v,101
1799,ag,101
1800,ac,101
1801,ar,101
1802,z,101
1803,p,101
1804,af,102
1805,m,102
1806,b,102
1807,c,102
1808,aq,102
1809,q,102
1810,d,102
1811,e,102
1812,k,102
1813,h,102
1814,ao,102
1815,ar,102
1816,ag,102
1817,am,102
1818,y,102
1819,v,102
1820,z,102
1821,x,102
1822,ac,102
1823,aj,102
1824,a,103
1825,f,103
1826,c,103
1827,e,103
1828,h,103
1829,ag,103
1830,u,103
1831,k,103
1832,ak,103
1833,p,103
1834,ar,103
1835,z,103
1836,aj,103
1837,s,104
1838,as,104
1839,m,104
1840,c,104
1841,d,104
1842,q,104
1843,af,104
1844,b,104
1845,e,104
1846,h,104
1847,am,104
1848,ag,104
1849,x,104
1850,k,104
1851,ao,104
1852,u,104
1853,z,104
1854,ak,104
1855,y,104
1856,p,104
1857,v,104
1858,aj,104
1859,e,105
1860,a,105
1861,c,105
1862,k,105
1863,h,105
1864,ar,105
1865,z,105
1866,f,105
1867,aj,105
1868,ag,105
1869,ac,105
1870,p,105
1871,m,106
1872,as,106
1873,s,106
1874,e,106
1875,c,106
1876,h,106
1877,q,106
1878,am,106
1879,af,106
1880,d,106
1881,x,106
1882,b,106
1883,k,106
1884,ao,106
1885,ag,106
1886,r,106
1887,ac,106
1888,y,106
1889,z,106
1890,aj,106
1891,v,106
1892,e,107
1893,m,107
1894,b,107
1895,d,107
1896,q,107
1897,aq,107
1898,c,107
1899,af,107
1900,k,107
1901,ao,107
1902,y,107
1903,h,107
1904,am,107
1905,v,107
1906,r,107
1907,z,107
1908,ai,107
1909,o,107
1910,ag,107
1911,aj,107
1912,ac,107
1913,p,107
1914,d,108
1915,e,108
1916,m,108
1917,k,108
1918,c,108
1919,af,108
1920,b,108
1921,ao,108
1922,a,108
1923,h,108
1924,ag,108
1925,u,108
1926,z,108
1927,aj,108
1928,f,108
1929,y,108
1930,ak,108
1931,v,108
1932,d,109
1933,a,109
1934,f,109
1935,e,109
1936,af,109
1937,al,109
1938,ao,109
1939,c,109
1940,i,109
1941,t,109
1942,h,109
1943,b,109
1944,ag,109
1945,k,109
1946,y,109
1947,ad,109
1948,v,109
1949,u,109
1950,z,109
1951,ak,109
1952,aj,109
1953,a,110
1954,e,110
1955,c,110
1956,k,110
1957,f,110
1958,ar,110
1959,h,110
1960,ag,110
1961,ac,110
1962,z,110
1963,p,110
1964,aj,110
1965,m,111
1966,b,111
1967,d,111
1968,c,111
1969,af,111
1970,e,111
1971,a,111
1972,h,111
1973,ag,111
1974,ao,111
1975,f,111
1976,k,111
1977,y,111
1978,ac,111
1979,v,111
1980,z,111
1981,aj,111
1982,c,112
1983,af,112
1984,a,112
1985,m,112
1986,e,112
1987,b,112
1988,h,112
1989,d,112
1990,ao,112
1991,k,112
1992,f,112
1993,y,112
1994,ag,112
1995,r,112
1996,z,112
1997,u,112
1998,v,112
1999,aj,112
2000,ak,112
2001,p,112
2002,a,113
2003,f,113
2004,e,113
2005,c,113
2006,k,113
2007,h,113
2008,r,113
2009,ag,113
2010,z,113
2011,aj,113
2012,u,113
2013,ak,113
2014,p,113
2015,e,114
2016,k,114
2017,r,114
2018,m,114
2019,b,114
2020,d,114
2021,c,114
2022,q,114
2023,s,114
2024,as,114
2025,z,114
2026,af,114
2027,am,114
2028,h,114
2029,x,114
2030,ag,114
2031,aj,114
2032,ac,114
2033,ao,114
2034,y,114
2035,v,114
2036,a,115
2037,e,115
2038,k,115
2039,c,115
2040,f,115
2041,h,115
2042,ar,115
2043,ag,115
2044,z,115
2045,ac,115
2046,p,115
2047,aj,115
2048,b,116
2049,d,116
2050,a,116
2051,m,116
2052,af,116
2053,ao,116
2054,c,116
2055,e,116
2056,f,116
2057,h,116
2058,ag,116
2059,k,116
2060,r,116
2061,u,116
2062,ak,116
2063,y,116
2064,z,116
2065,v,116
