,event,case
546,aj,271
547,a,271
548,aj,272
549,a,272
550,a,273
551,aj,273
552,a,274
553,aj,274
554,a,275
555,aj,275
556,a,276
557,aj,276
558,aj,277
559,a,277
560,a,278
561,aj,278
562,aj,279
563,a,279
564,a,280
565,aj,280
566,a,281
567,ai,281
568,a,282
569,aj,282
570,a,283
571,ai,283
572,a,284
573,aj,284
574,aj,285
575,a,285
576,aj,286
577,a,286
578,aj,287
579,a,287
580,aj,288
581,a,288
582,a,289
583,aj,289
584,a,290
585,aj,290
586,aj,291
587,a,291
588,a,292
589,aj,292
590,aj,293
591,a,293
592,aj,294
593,a,294
594,a,295
595,aj,295
596,a,296
597,aj,296
598,aj,297
599,a,297
600,a,298
601,aj,298
602,ai,299
603,a,299
604,a,300
605,aj,300
606,aj,301
607,a,301
608,aj,302
609,a,302
610,a,303
611,aj,303
612,aj,304
613,a,304
614,a,305
615,aj,305
616,a,306
617,aj,306
618,a,307
619,aj,307
620,aj,308
621,a,308
622,aj,309
623,a,309
624,a,310
625,aj,310
626,aj,311
627,a,311
628,aj,311
629,aj,312
630,a,312
631,aj,313
632,a,313
633,aj,314
634,a,314
635,a,315
636,aj,315
637,a,316
638,aj,316
639,aj,317
640,a,317
641,aj,318
642,a,318
643,aj,319
644,a,319
645,a,320
646,aj,320
647,a,321
648,aj,321
649,aj,321
650,a,322
651,aj,322
652,a,323
653,aj,323
654,a,324
655,aj,324
656,a,325
657,aj,325
658,aj,326
659,a,326
660,a,327
661,aj,327
662,a,328
663,aj,328
664,aj,329
665,a,329
666,aj,330
667,a,330
668,ai,331
669,a,331
670,a,332
671,aj,332
672,a,333
673,aj,333
674,ai,334
675,a,334
676,aj,335
677,a,335
678,aj,336
679,a,336
680,aj,337
681,a,337
682,aj,338
683,a,338
684,a,339
685,aj,339
686,ai,340
687,a,340
688,aj,341
689,a,341
690,a,342
691,aj,342
692,aj,343
693,a,343
694,a,344
695,aj,344
696,aj,345
697,a,345
698,aj,346
699,a,346
700,a,347
701,ai,347
702,a,348
703,aj,348
704,a,349
705,aj,349
706,a,350
707,aj,350
708,aj,351
709,a,351
710,a,352
711,aj,352
712,aj,353
713,a,353
714,a,354
715,aj,354
716,aj,355
717,a,355
718,a,356
719,aj,356
720,a,357
721,aj,357
722,aj,358
723,a,358
724,aj,359
725,a,359
726,aj,360
727,a,360
728,aj,361
729,a,361
730,a,362
731,aj,362
732,a,363
733,ai,363
734,a,364
735,aj,364
736,a,365
737,aj,365
738,aj,366
739,a,366
740,a,367
741,aj,367
742,aj,368
743,a,368
744,a,369
745,aj,369
746,a,370
747,aj,370
748,aj,371
749,a,371
750,aj,372
751,a,372
752,aj,373
753,a,373
754,aj,374
755,a,374
756,a,375
757,aj,375
758,aj,376
759,a,376
760,a,377
761,aj,377
762,a,378
763,aj,378
764,a,379
765,aj,379
766,a,380
767,aj,380
768,a,381
769,aj,381
770,a,382
771,aj,382
772,a,383
773,aj,383
774,a,384
775,aj,384
776,a,385
777,aj,385
778,a,386
779,aj,386
780,a,387
781,aj,387
782,ai,388
783,a,388
784,a,389
785,aj,389
786,aj,390
787,a,390
788,aj,391
789,a,391
790,a,392
791,aj,392
792,aj,393
793,a,393
794,a,394
795,aj,394
796,a,395
797,aj,395
798,a,396
799,aj,396
800,a,397
801,aj,397
802,ai,398
803,a,398
804,a,399
805,aj,399
806,aj,400
807,a,400
808,a,401
809,aj,401
810,a,402
811,aj,402
812,aj,403
813,a,403
814,aj,404
815,a,404
816,aj,404
817,a,405
818,aj,405
819,aj,406
820,a,406
821,aj,407
822,a,407
823,a,408
824,aj,408
825,a,409
826,aj,409
827,a,410
828,aj,410
829,a,411
830,aj,411
831,a,412
832,aj,412
833,a,413
834,aj,413
835,a,414
836,ai,414
837,a,415
838,aj,415
839,a,416
840,aj,416
841,aj,417
842,a,417
843,a,418
844,aj,418
845,ai,419
846,a,419
847,a,420
848,aj,420
849,aj,421
850,a,421
851,aj,422
852,a,422
853,aj,423
854,a,423
855,a,424
856,aj,424
857,aj,425
858,a,425
859,aj,426
860,a,426
861,a,427
862,aj,427
863,a,428
864,aj,428
865,aj,429
866,a,429
867,ai,430
868,a,430
869,aj,431
870,a,431
871,aj,432
872,a,432
873,a,433
874,aj,433
875,aj,434
876,a,434
877,a,435
878,aj,435
879,aj,436
880,a,436
881,aj,437
882,a,437
883,a,438
884,aj,438
885,aj,438
886,a,439
887,aj,439
888,aj,440
889,a,440
890,a,441
891,aj,441
892,a,442
893,aj,442
894,a,443
895,aj,443
896,a,444
897,aj,444
898,a,445
899,aj,445
900,a,446
901,aj,446
902,a,447
903,aj,447
904,aj,448
905,a,448
906,a,449
907,aj,449
908,aj,450
909,a,450
910,aj,451
911,a,451
912,a,452
913,aj,452
914,aj,453
915,a,453
916,aj,454
917,a,454
918,aj,455
919,a,455
920,aj,455
921,aj,456
922,a,456
923,a,457
924,aj,457
925,aj,458
926,a,458
927,a,459
928,aj,459
929,a,460
930,aj,460
931,aj,461
932,a,461
933,aj,462
934,a,462
935,aj,463
936,a,463
937,a,464
938,aj,464
939,aj,465
940,a,465
941,a,466
942,aj,466
943,aj,467
944,a,467
945,aj,468
946,a,468
947,ai,469
948,a,469
949,a,470
950,aj,470
951,a,471
952,ai,471
953,a,472
954,aj,472
955,a,473
956,aj,473
957,aj,474
958,a,474
959,aj,474
960,aj,475
961,a,475
962,a,476
963,aj,476
964,a,477
965,aj,477
966,a,478
967,aj,478
968,aj,479
969,a,479
970,aj,480
971,a,480
972,a,481
973,aj,481
974,a,482
975,aj,482
976,aj,483
977,a,483
978,a,484
979,aj,484
980,a,485
981,aj,485
982,aj,486
983,a,486
984,aj,487
985,a,487
986,aj,488
987,a,488
988,a,489
989,aj,489
990,aj,490
991,a,490
992,aj,491
993,a,491
994,a,492
995,aj,492
996,aj,493
997,a,493
998,aj,494
999,a,494
1000,a,495
1001,aj,495
1002,aj,496
1003,a,496
1004,a,497
1005,aj,497
1006,aj,498
1007,a,498
1008,aj,499
1009,a,499
1010,a,500
1011,aj,500
1012,a,501
1013,aj,501
1014,a,502
1015,aj,502
1016,a,503
1017,aj,503
1018,aj,504
1019,a,504
1020,aj,505
1021,a,505
1022,a,506
1023,aj,506
1024,ai,507
1025,a,507
1026,a,508
1027,aj,508
1028,a,509
1029,aj,509
1030,aj,510
1031,a,510
1032,a,511
1033,aj,511
1034,a,512
1035,ai,512
1036,aj,513
1037,a,513
1038,a,514
1039,aj,514
1040,a,515
1041,aj,515
1042,a,516
1043,aj,516
1044,a,517
1045,aj,517
1046,aj,518
1047,a,518
1048,a,519
1049,aj,519
1050,a,520
1051,aj,520
1052,a,521
1053,aj,521
1054,a,522
1055,aj,522
1056,a,523
1057,aj,523
1058,aj,524
1059,a,524
1060,a,525
1061,aj,525
1062,aj,526
1063,a,526
1064,a,527
1065,aj,527
1066,a,528
1067,aj,528
1068,a,529
1069,aj,529
1070,aj,530
1071,a,530
1072,aj,531
1073,a,531
1074,aj,532
1075,a,532
1076,a,533
1077,aj,533
1078,aj,534
1079,a,534
1080,a,535
1081,ai,535
1082,aj,536
1083,a,536
1084,a,537
1085,aj,537
1086,a,538
1087,aj,538
1088,aj,539
1089,a,539
1090,aj,540
1091,a,540
1092,a,541
1093,aj,541
1094,a,542
1095,aj,542
1096,ai,543
1097,a,543
1098,a,544
1099,aj,544
1100,a,545
1101,aj,545
1102,a,546
1103,aj,546
1104,a,547
1105,aj,547
1106,a,548
1107,ai,548
1108,a,549
1109,aj,549
1110,aj,550
1111,a,550
1112,aj,551
1113,a,551
1114,aj,552
1115,a,552
1116,a,553
1117,aj,553
1118,a,554
1119,aj,554
1120,a,555
1121,ai,555
1122,aj,556
1123,a,556
1124,a,557
1125,ai,557
1126,aj,558
1127,a,558
1128,aj,559
1129,a,559
