,event,case
431,an,79
432,af,79
433,x,79
434,al,79
435,d,79
436,ah,79
437,aq,80
438,af,80
439,al,80
440,an,80
441,x,80
442,d,80
443,ah,80
444,aq,81
445,an,81
446,af,81
447,x,81
448,al,81
449,d,81
450,ah,81
451,s,82
452,ao,82
453,d,82
454,ah,82
455,af,83
456,al,83
457,d,83
458,ah,83
459,af,84
460,al,84
461,d,84
462,ah,84
463,s,85
464,ao,85
465,d,85
466,ah,85
467,af,86
468,al,86
469,d,86
470,ah,86
471,s,87
472,aq,87
473,ao,87
474,an,87
475,x,87
476,d,87
477,ah,87
478,aq,88
479,af,88
480,al,88
481,an,88
482,x,88
483,d,88
484,ah,88
485,s,89
486,ao,89
487,aq,89
488,an,89
489,x,89
490,d,89
491,ah,89
492,af,90
493,al,90
494,d,90
495,ah,90
496,af,91
497,al,91
498,d,91
499,ah,91
500,af,92
501,al,92
502,aq,92
503,an,92
504,x,92
505,d,92
506,ah,92
507,aq,93
508,an,93
509,af,93
510,x,93
511,al,93
512,d,93
513,ah,93
514,s,94
515,aq,94
516,an,94
517,ao,94
518,x,94
519,d,94
520,ah,94
521,s,95
522,ao,95
523,d,95
524,ah,95
525,aq,96
526,an,96
527,x,96
528,af,96
529,al,96
530,d,96
531,ah,96
532,s,97
533,aq,97
534,ao,97
535,an,97
536,x,97
537,d,97
538,ah,97
539,af,98
540,al,98
541,d,98
542,ah,98
543,s,99
544,ao,99
545,d,99
546,ah,99
547,s,100
548,ao,100
549,aq,100
550,an,100
551,x,100
552,d,100
553,ah,100
554,s,101
555,ao,101
556,d,101
557,ah,101
558,af,102
559,al,102
560,d,102
561,ah,102
562,af,103
563,al,103
564,d,103
565,ah,103
566,s,104
567,ao,104
568,aq,104
569,an,104
570,x,104
571,d,104
572,ah,104
573,af,105
574,al,105
575,d,105
576,ah,105
577,aq,106
578,s,106
579,an,106
580,x,106
581,ao,106
582,d,106
583,ah,106
584,s,107
585,ao,107
586,d,107
587,ah,107
588,s,108
589,ao,108
590,d,108
591,ah,108
592,af,109
593,al,109
594,aq,109
595,an,109
596,x,109
597,d,109
598,ah,109
599,aq,110
600,af,110
601,an,110
602,x,110
603,al,110
604,d,110
605,ah,110
606,af,111
607,al,111
608,d,111
609,ah,111
610,aq,112
611,an,112
612,af,112
613,al,112
614,x,112
615,d,112
616,ah,112
617,aq,113
618,an,113
619,s,113
620,ao,113
621,x,113
622,d,113
623,ah,113
624,aq,114
625,s,114
626,an,114
627,ao,114
628,x,114
629,d,114
630,ah,114
631,af,115
632,al,115
633,aq,115
634,an,115
635,x,115
636,d,115
637,ah,115
638,af,116
639,aq,116
640,al,116
641,an,116
642,x,116
643,d,116
644,ah,116
645,s,117
646,ao,117
647,d,117
648,ah,117
649,aq,118
650,an,118
651,x,118
652,af,118
653,al,118
654,d,118
655,ah,118
656,aq,119
657,an,119
658,x,119
659,s,119
660,ao,119
661,d,119
662,ah,119
663,aq,120
664,s,120
665,an,120
666,ao,120
667,x,120
668,d,120
669,ah,120
670,af,121
671,al,121
672,d,121
673,ah,121
674,af,122
675,al,122
676,aq,122
677,an,122
678,x,122
679,d,122
680,ah,122
681,aq,123
682,an,123
683,af,123
684,al,123
685,x,123
686,d,123
687,ah,123
688,af,124
689,al,124
690,d,124
691,ah,124
692,s,125
693,ao,125
694,d,125
695,ah,125
696,s,126
697,ao,126
698,aq,126
699,an,126
700,x,126
701,d,126
702,ah,126
703,aq,127
704,an,127
705,x,127
706,s,127
707,ao,127
708,d,127
709,ah,127
710,s,128
711,aq,128
712,ao,128
713,an,128
714,x,128
715,d,128
716,ah,128
717,af,129
718,al,129
719,d,129
720,ah,129
721,s,130
722,ao,130
723,d,130
724,ah,130
725,s,131
726,ao,131
727,d,131
728,ah,131
729,s,132
730,ao,132
731,d,132
732,ah,132
733,s,133
734,ao,133
735,d,133
736,ah,133
737,aq,134
738,af,134
739,an,134
740,al,134
741,x,134
742,d,134
743,ah,134
744,s,135
745,ao,135
746,d,135
747,ah,135
748,af,136
749,al,136
750,d,136
751,ah,136
752,aq,137
753,af,137
754,an,137
755,al,137
756,x,137
757,d,137
758,ah,137
759,s,138
760,ao,138
761,d,138
762,ah,138
763,aq,139
764,an,139
765,af,139
766,x,139
767,al,139
768,d,139
769,ah,139
770,s,140
771,ao,140
772,d,140
773,ah,140
774,s,141
775,ao,141
776,d,141
777,ah,141
778,aq,142
779,s,142
780,ao,142
781,an,142
782,x,142
783,d,142
784,ah,142
785,aq,143
786,an,143
787,x,143
788,af,143
789,al,143
790,d,143
791,ah,143
792,aq,144
793,af,144
794,an,144
795,al,144
796,x,144
797,d,144
798,ah,144
799,af,145
800,al,145
801,d,145
802,ah,145
803,aq,146
804,s,146
805,an,146
806,ao,146
807,x,146
808,d,146
809,ah,146
810,s,147
811,ao,147
812,d,147
813,ah,147
814,aq,148
815,an,148
816,s,148
817,ao,148
818,x,148
819,d,148
820,ah,148
821,aq,149
822,an,149
823,x,149
824,s,149
825,ao,149
826,d,149
827,ah,149
828,aq,150
829,af,150
830,an,150
831,al,150
832,x,150
833,d,150
834,ah,150
835,af,151
836,al,151
837,d,151
838,ah,151
839,af,152
840,al,152
841,d,152
842,ah,152
843,aq,153
844,s,153
845,an,153
846,ao,153
847,x,153
848,d,153
849,ah,153
850,af,154
851,aq,154
852,an,154
853,al,154
854,x,154
855,d,154
856,ah,154
857,s,155
858,aq,155
859,an,155
860,ao,155
861,x,155
862,d,155
863,ah,155
864,af,156
865,al,156
866,d,156
867,ah,156
868,s,157
869,ao,157
870,d,157
871,ah,157
872,aq,158
873,an,158
874,s,158
875,ao,158
876,x,158
877,d,158
878,ah,158
879,s,159
880,ao,159
881,d,159
882,ah,159
883,s,160
884,ao,160
885,aq,160
886,an,160
887,x,160
888,d,160
889,ah,160
890,af,161
891,al,161
892,d,161
893,ah,161
894,s,162
895,aq,162
896,an,162
897,ao,162
898,x,162
899,d,162
900,ah,162
901,s,163
902,ao,163
903,d,163
904,ah,163
905,af,164
906,al,164
907,d,164
908,ah,164
909,af,165
910,al,165
911,d,165
912,ah,165
913,aq,166
914,an,166
915,af,166
916,x,166
917,al,166
918,d,166
919,ah,166
920,af,167
921,al,167
922,aq,167
923,an,167
924,x,167
925,d,167
926,ah,167
927,s,168
928,ao,168
929,aq,168
930,an,168
931,x,168
932,d,168
933,ah,168
934,aq,169
935,an,169
936,x,169
937,af,169
938,al,169
939,d,169
940,ah,169
941,s,170
942,ao,170
943,d,170
944,ah,170
945,aq,171
946,an,171
947,x,171
948,s,171
949,ao,171
950,d,171
951,ah,171
952,af,172
953,al,172
954,d,172
955,ah,172
956,aq,173
957,af,173
958,an,173
959,x,173
960,al,173
961,d,173
962,ah,173
963,af,174
964,al,174
965,d,174
966,ah,174
967,af,175
968,al,175
969,d,175
970,ah,175
971,aq,176
972,an,176
973,s,176
974,x,176
975,ao,176
976,d,176
977,ah,176
978,aq,177
979,an,177
980,x,177
981,af,177
982,al,177
983,d,177
984,ah,177
985,af,178
986,al,178
987,d,178
988,ah,178
989,aq,179
990,an,179
991,s,179
992,x,179
993,ao,179
994,d,179
995,ah,179
996,s,180
997,ao,180
998,d,180
999,ah,180
1000,s,181
1001,aq,181
1002,ao,181
1003,an,181
1004,x,181
1005,d,181
1006,ah,181
1007,af,182
1008,al,182
1009,d,182
1010,ah,182
1011,af,183
1012,al,183
1013,d,183
1014,ah,183
1015,af,184
1016,al,184
1017,d,184
1018,ah,184
1019,s,185
1020,ao,185
1021,d,185
1022,ah,185
1023,af,186
1024,al,186
1025,aq,186
1026,an,186
1027,x,186
1028,d,186
1029,ah,186
1030,af,187
1031,al,187
1032,d,187
1033,ah,187
1034,aq,188
1035,an,188
1036,x,188
1037,af,188
1038,al,188
1039,d,188
1040,ah,188
1041,aq,189
1042,s,189
1043,an,189
1044,ao,189
1045,x,189
1046,d,189
1047,ah,189
1048,s,190
1049,ao,190
1050,d,190
1051,ah,190
1052,aq,191
1053,af,191
1054,an,191
1055,x,191
1056,al,191
1057,d,191
1058,ah,191
1059,af,192
1060,al,192
1061,d,192
1062,ah,192
1063,af,193
1064,al,193
1065,d,193
1066,ah,193
1067,aq,194
1068,an,194
1069,s,194
1070,x,194
1071,ao,194
1072,d,194
1073,ah,194
1074,af,195
1075,al,195
1076,d,195
1077,ah,195
1078,s,196
1079,ao,196
1080,d,196
1081,ah,196
1082,s,197
1083,aq,197
1084,ao,197
1085,an,197
1086,x,197
1087,d,197
1088,ah,197
1089,s,198
1090,ao,198
1091,d,198
1092,ah,198
1093,aq,199
1094,an,199
1095,x,199
1096,af,199
1097,al,199
1098,d,199
1099,ah,199
1100,aq,200
1101,s,200
1102,ao,200
1103,an,200
1104,x,200
1105,d,200
1106,ah,200
1107,aq,201
1108,s,201
1109,an,201
1110,x,201
1111,ao,201
1112,d,201
1113,ah,201
1114,s,202
1115,ao,202
1116,d,202
1117,ah,202
1118,af,203
1119,al,203
1120,d,203
1121,ah,203
1122,aq,204
1123,af,204
1124,an,204
1125,al,204
1126,x,204
1127,d,204
1128,ah,204
1129,aq,205
1130,af,205
1131,an,205
1132,x,205
1133,al,205
1134,d,205
1135,ah,205
1136,s,206
1137,aq,206
1138,ao,206
1139,an,206
1140,x,206
1141,d,206
1142,ah,206
1143,af,207
1144,al,207
1145,d,207
1146,ah,207
1147,af,208
1148,al,208
1149,d,208
1150,ah,208
1151,af,209
1152,al,209
1153,d,209
1154,ah,209
1155,s,210
1156,aq,210
1157,ao,210
1158,an,210
1159,x,210
1160,d,210
1161,ah,210
1162,aq,211
1163,s,211
1164,ao,211
1165,an,211
1166,x,211
1167,d,211
1168,ah,211
1169,aq,212
1170,s,212
1171,ao,212
1172,an,212
1173,x,212
1174,d,212
1175,ah,212
1176,af,213
1177,al,213
1178,d,213
1179,ah,213
1180,aq,214
1181,af,214
1182,al,214
1183,an,214
1184,x,214
1185,d,214
1186,ah,214
1187,aq,215
1188,s,215
1189,ao,215
1190,an,215
1191,x,215
1192,d,215
1193,ah,215
1194,s,216
1195,ao,216
1196,d,216
1197,ah,216
1198,af,217
1199,al,217
1200,d,217
1201,ah,217
1202,s,218
1203,ao,218
1204,d,218
1205,ah,218
1206,af,219
1207,al,219
1208,aq,219
1209,an,219
1210,x,219
1211,d,219
1212,ah,219
1213,af,220
1214,al,220
1215,d,220
1216,ah,220
1217,aq,221
1218,af,221
1219,al,221
1220,an,221
1221,x,221
1222,d,221
1223,ah,221
1224,s,222
1225,ao,222
1226,d,222
1227,ah,222
1228,aq,223
1229,an,223
1230,s,223
1231,x,223
1232,ao,223
1233,d,223
1234,ah,223
1235,s,224
1236,ao,224
1237,d,224
1238,ah,224
1239,aq,225
1240,an,225
1241,s,225
1242,ao,225
1243,x,225
1244,d,225
1245,ah,225
1246,af,226
1247,al,226
1248,d,226
1249,ah,226
1250,af,227
1251,al,227
1252,d,227
1253,ah,227
1254,s,228
1255,ao,228
1256,d,228
1257,ah,228
1258,aq,229
1259,an,229
1260,s,229
1261,x,229
1262,ao,229
1263,d,229
1264,ah,229
1265,af,230
1266,aq,230
1267,al,230
1268,an,230
1269,x,230
1270,d,230
1271,ah,230
1272,aq,231
1273,s,231
1274,ao,231
1275,an,231
1276,x,231
1277,d,231
1278,ah,231
1279,af,232
1280,al,232
1281,aq,232
1282,an,232
1283,x,232
1284,d,232
1285,ah,232
1286,aq,233
1287,an,233
1288,s,233
1289,x,233
1290,ao,233
1291,d,233
1292,ah,233
1293,s,234
1294,ao,234
1295,d,234
1296,ah,234
1297,s,235
1298,ao,235
1299,aq,235
1300,an,235
1301,x,235
1302,d,235
1303,ah,235
1304,af,236
1305,al,236
1306,d,236
1307,ah,236
1308,s,237
1309,ao,237
1310,d,237
1311,ah,237
1312,s,238
1313,ao,238
1314,d,238
1315,ah,238
1316,af,239
1317,al,239
1318,d,239
1319,ah,239
1320,af,240
1321,aq,240
1322,al,240
1323,an,240
1324,x,240
1325,d,240
1326,ah,240
1327,af,241
1328,al,241
1329,d,241
1330,ah,241
1331,aq,242
1332,an,242
1333,s,242
1334,ao,242
1335,x,242
1336,d,242
1337,ah,242
1338,af,243
1339,al,243
1340,d,243
1341,ah,243
1342,af,244
1343,al,244
1344,d,244
1345,ah,244
1346,aq,245
1347,an,245
1348,s,245
1349,x,245
1350,ao,245
1351,d,245
1352,ah,245
1353,aq,246
1354,af,246
1355,an,246
1356,al,246
1357,x,246
1358,d,246
1359,ah,246
1360,af,247
1361,al,247
1362,d,247
1363,ah,247
1364,aq,248
1365,af,248
1366,an,248
1367,x,248
1368,al,248
1369,d,248
1370,ah,248
1371,s,249
1372,ao,249
1373,d,249
1374,ah,249
1375,s,250
1376,ao,250
1377,d,250
1378,ah,250
1379,af,251
1380,aq,251
1381,an,251
1382,al,251
1383,x,251
1384,d,251
1385,ah,251
1386,s,252
1387,ao,252
1388,d,252
1389,ah,252
1390,af,253
1391,al,253
1392,d,253
1393,ah,253
1394,s,254
1395,ao,254
1396,d,254
1397,ah,254
1398,aq,255
1399,s,255
1400,ao,255
1401,an,255
1402,x,255
1403,d,255
1404,ah,255
1405,s,256
1406,ao,256
1407,d,256
1408,ah,256
1409,aq,257
1410,s,257
1411,an,257
1412,x,257
1413,ao,257
1414,d,257
1415,ah,257
1416,af,258
1417,al,258
1418,d,258
1419,ah,258
1420,af,259
1421,al,259
1422,d,259
1423,ah,259
1424,af,260
1425,aq,260
1426,al,260
1427,an,260
1428,x,260
1429,d,260
1430,ah,260
1431,aq,261
1432,af,261
1433,an,261
1434,al,261
1435,x,261
1436,d,261
1437,ah,261
1438,af,262
1439,al,262
1440,d,262
1441,ah,262
1442,aq,263
1443,s,263
1444,an,263
1445,ao,263
1446,x,263
1447,d,263
1448,ah,263
1449,af,264
1450,al,264
1451,d,264
1452,ah,264
1453,aq,265
1454,an,265
1455,s,265
1456,ao,265
1457,x,265
1458,d,265
1459,ah,265
1460,aq,266
1461,an,266
1462,x,266
1463,af,266
1464,al,266
1465,d,266
1466,ah,266
1467,s,267
1468,ao,267
1469,d,267
1470,ah,267
1471,aq,268
1472,an,268
1473,s,268
1474,x,268
1475,ao,268
1476,d,268
1477,ah,268
1478,aq,269
1479,an,269
1480,x,269
1481,s,269
1482,ao,269
1483,d,269
1484,ah,269
1485,s,270
1486,aq,270
1487,ao,270
1488,an,270
1489,x,270
1490,d,270
1491,ah,270
1492,s,271
1493,ao,271
1494,aq,272
1495,an,272
1496,s,272
1497,x,272
1498,ao,272
1499,d,272
1500,ah,272
1501,af,273
1502,aq,273
1503,al,273
1504,an,273
1505,x,273
1506,d,273
1507,ah,273
1508,aq,274
1509,an,274
1510,x,274
1511,af,274
1512,al,274
1513,d,274
1514,ah,274
1515,aq,275
1516,af,275
1517,an,275
1518,al,275
1519,x,275
1520,d,275
1521,ah,275
1522,s,276
1523,ao,276
1524,aq,276
1525,an,276
1526,x,276
1527,d,276
1528,ah,276
1529,s,277
1530,ao,277
1531,d,277
1532,ah,277
1533,af,278
1534,al,278
1535,d,278
1536,ah,278
1537,s,279
1538,ao,279
1539,d,279
1540,ah,279
1541,aq,280
1542,an,280
1543,s,280
1544,ao,280
1545,x,280
1546,d,280
1547,ah,280
1548,af,281
1549,al,281
1550,d,281
1551,ah,281
1552,af,282
1553,al,282
1554,aq,282
1555,an,282
1556,x,282
1557,d,282
1558,ah,282
1559,af,283
1560,al,283
1561,d,283
1562,ah,283
1563,s,284
1564,ao,284
1565,d,284
1566,ah,284
1567,aq,285
1568,s,285
1569,an,285
1570,ao,285
1571,x,285
1572,d,285
1573,ah,285
1574,s,286
1575,ao,286
1576,aq,286
1577,an,286
1578,x,286
1579,d,286
1580,ah,286
1581,aq,287
1582,af,287
1583,al,287
1584,an,287
1585,x,287
1586,d,287
1587,ah,287
1588,af,288
1589,aq,288
1590,an,288
1591,al,288
1592,x,288
1593,d,288
1594,ah,288
1595,s,289
1596,ao,289
1597,aq,289
1598,an,289
1599,x,289
1600,d,289
1601,ah,289
1602,af,290
1603,al,290
1604,d,290
1605,ah,290
1606,s,291
1607,aq,291
1608,an,291
1609,ao,291
1610,x,291
1611,d,291
1612,ah,291
1613,s,292
1614,aq,292
1615,ao,292
1616,an,292
1617,x,292
1618,d,292
1619,ah,292
1620,aq,293
1621,an,293
1622,af,293
1623,x,293
1624,al,293
1625,d,293
1626,ah,293
1627,s,294
1628,aq,294
1629,ao,294
1630,an,294
1631,x,294
1632,d,294
1633,ah,294
1634,af,295
1635,al,295
1636,d,295
1637,ah,295
1638,aq,296
1639,an,296
1640,x,296
1641,s,296
1642,ao,296
1643,d,296
1644,ah,296
1645,s,297
1646,aq,297
1647,an,297
1648,ao,297
1649,x,297
1650,d,297
1651,ah,297
1652,s,298
1653,ao,298
1654,d,298
1655,ah,298
1656,aq,299
1657,an,299
1658,s,299
1659,x,299
1660,ao,299
1661,d,299
1662,ah,299
1663,af,300
1664,al,300
1665,d,300
1666,ah,300
1667,af,301
1668,al,301
1669,d,301
1670,ah,301
1671,aq,302
1672,an,302
1673,s,302
1674,x,302
1675,ao,302
1676,d,302
1677,ah,302
1678,aq,303
1679,an,303
1680,s,303
1681,x,303
1682,ao,303
1683,d,303
1684,ah,303
1685,af,304
1686,al,304
1687,aq,304
1688,an,304
1689,x,304
1690,d,304
1691,ah,304
1692,af,305
1693,al,305
1694,d,305
1695,ah,305
1696,af,306
1697,al,306
1698,d,306
1699,ah,306
1700,s,307
1701,ao,307
1702,d,307
1703,ah,307
1704,af,308
1705,aq,308
1706,al,308
1707,an,308
1708,x,308
1709,d,308
1710,ah,308
1711,aq,309
1712,an,309
1713,af,309
1714,al,309
1715,x,309
1716,d,309
1717,ah,309
1718,aq,310
1719,af,310
1720,an,310
1721,al,310
1722,x,310
1723,d,310
1724,ah,310
1725,af,311
1726,al,311
1727,d,311
1728,ah,311
1729,af,312
1730,al,312
1731,d,312
1732,ah,312
1733,af,313
1734,al,313
1735,d,313
1736,ah,313
1737,s,314
1738,ao,314
1739,d,314
1740,ah,314
1741,s,315
1742,ao,315
1743,aq,315
1744,an,315
1745,x,315
1746,d,315
1747,ah,315
1748,aq,316
1749,s,316
1750,an,316
1751,ao,316
1752,x,316
1753,d,316
1754,ah,316
1755,af,317
1756,al,317
1757,d,317
1758,ah,317
1759,s,318
1760,ao,318
1761,d,318
1762,ah,318
1763,s,319
1764,ao,319
1765,d,319
1766,ah,319
1767,s,320
1768,ao,320
1769,d,320
1770,ah,320
1771,af,321
1772,al,321
1773,d,321
1774,ah,321
1775,s,322
1776,ao,322
1777,d,322
1778,ah,322
1779,s,323
1780,ao,323
1781,d,323
1782,ah,323
1783,aq,324
1784,s,324
1785,an,324
1786,ao,324
1787,x,324
1788,d,324
1789,ah,324
1790,s,325
1791,aq,325
1792,ao,325
1793,an,325
1794,x,325
1795,d,325
1796,ah,325
1797,s,326
1798,ao,326
1799,d,326
1800,ah,326
1801,aq,327
1802,an,327
1803,x,327
1804,s,327
1805,ao,327
1806,d,327
1807,ah,327
1808,af,328
1809,al,328
1810,d,328
1811,ah,328
1812,s,329
1813,ao,329
1814,d,329
1815,ah,329
1816,af,330
1817,al,330
1818,d,330
1819,ah,330
1820,aq,331
1821,an,331
1822,af,331
1823,x,331
1824,al,331
1825,d,331
1826,ah,331
1827,af,332
1828,al,332
1829,d,332
1830,ah,332
1831,aq,333
1832,an,333
1833,af,333
1834,al,333
1835,x,333
1836,d,333
1837,ah,333
1838,s,334
1839,ao,334
1840,d,334
1841,ah,334
1842,s,335
1843,ao,335
1844,d,335
1845,ah,335
1846,aq,336
1847,an,336
1848,x,336
1849,s,336
1850,ao,336
1851,d,336
1852,ah,336
1853,af,337
1854,al,337
1855,d,337
1856,ah,337
1857,af,338
1858,al,338
1859,d,338
1860,ah,338
1861,af,339
1862,al,339
1863,d,339
1864,ah,339
1865,s,340
1866,ao,340
1867,d,340
1868,ah,340
1869,aq,341
1870,an,341
1871,x,341
1872,s,341
1873,ao,341
1874,d,341
1875,ah,341
1876,s,342
1877,ao,342
1878,d,342
1879,ah,342
1880,af,343
1881,al,343
1882,d,343
1883,ah,343
1884,af,344
1885,al,344
1886,d,344
1887,ah,344
1888,af,345
1889,al,345
1890,d,345
1891,ah,345
1892,s,346
1893,aq,346
1894,ao,346
1895,an,346
1896,x,346
1897,d,346
1898,ah,346
1899,s,347
1900,ao,347
1901,d,347
1902,ah,347
1903,aq,348
1904,an,348
1905,af,348
1906,al,348
1907,x,348
1908,d,348
1909,ah,348
1910,af,349
1911,al,349
1912,aq,349
1913,an,349
1914,x,349
1915,d,349
1916,ah,349
1917,aq,350
1918,an,350
1919,af,350
1920,x,350
1921,al,350
1922,d,350
1923,ah,350
1924,aq,351
1925,s,351
1926,ao,351
1927,an,351
1928,x,351
1929,d,351
1930,ah,351
1931,aq,352
1932,an,352
1933,x,352
1934,af,352
1935,al,352
1936,d,352
1937,ah,352
1938,af,353
1939,al,353
1940,d,353
1941,ah,353
1942,af,354
1943,al,354
1944,aq,354
1945,an,354
1946,x,354
1947,d,354
1948,ah,354
1949,s,355
1950,aq,355
1951,ao,355
1952,an,355
1953,x,355
1954,d,355
1955,ah,355
1956,af,356
1957,al,356
1958,d,356
1959,ah,356
1960,aq,357
1961,an,357
1962,x,357
1963,s,357
1964,ao,357
1965,d,357
1966,ah,357
1967,af,358
1968,al,358
1969,d,358
1970,ah,358
1971,s,359
1972,aq,359
1973,an,359
1974,ao,359
1975,x,359
1976,d,359
1977,ah,359
1978,af,360
1979,aq,360
1980,an,360
1981,al,360
1982,x,360
1983,d,360
1984,ah,360
1985,s,361
1986,aq,361
1987,ao,361
1988,an,361
1989,x,361
1990,d,361
1991,ah,361
1992,s,362
1993,ao,362
1994,d,362
1995,ah,362
1996,af,363
1997,al,363
1998,d,363
1999,ah,363
2000,af,364
2001,al,364
2002,aq,364
2003,an,364
2004,x,364
2005,d,364
2006,ah,364
2007,aq,365
2008,an,365
2009,x,365
2010,af,365
2011,al,365
2012,d,365
2013,ah,365
2014,s,366
2015,ao,366
2016,d,366
2017,ah,366
2018,s,367
2019,ao,367
2020,aq,367
2021,an,367
2022,x,367
2023,d,367
2024,ah,367
2025,aq,368
2026,an,368
2027,af,368
2028,al,368
2029,x,368
2030,d,368
2031,ah,368
2032,aq,369
2033,af,369
2034,an,369
2035,x,369
