case,event,z_2,z_1,z_4,z_3,z_6,z_5,z_8,z_7,z_9,z_10,z_11
1,d,0.868846197,0.538704679,0.071917416,0.411046626,FALSE,0.257845111,0.68149208,0.199458918,TRUE,0.932251847,TRUE
1,am,0.868846197,0.538704679,0.071917416,0.411046626,FALSE,0.257845111,0.68149208,0.199458918,TRUE,0.932251847,TRUE
1,ae,0.868846197,0.538704679,0.071917416,0.411046626,FALSE,0.257845111,0.68149208,0.199458918,TRUE,0.932251847,TRUE
1,ao,0.868846197,0.538704679,0.071917416,0.411046626,FALSE,0.257845111,0.68149208,0.199458918,TRUE,0.932251847,TRUE
1,h,0.868846197,0.538704679,0.071917416,0.411046626,FALSE,0.257845111,0.68149208,0.199458918,TRUE,0.932251847,TRUE
1,x,0.868846197,0.538704679,0.071917416,0.411046626,FALSE,0.257845111,0.68149208,0.199458918,TRUE,0.932251847,TRUE
1,an,0.868846197,0.538704679,0.071917416,0.411046626,FALSE,0.257845111,0.68149208,0.199458918,TRUE,0.932251847,TRUE
1,ah,0.868846197,0.538704679,0.071917416,0.411046626,FALSE,0.257845111,0.68149208,0.199458918,TRUE,0.932251847,TRUE
1,ag,0.868846197,0.538704679,0.071917416,0.411046626,FALSE,0.257845111,0.68149208,0.199458918,TRUE,0.932251847,TRUE
1,ac,0.868846197,0.538704679,0.071917416,0.411046626,FALSE,0.257845111,0.68149208,0.199458918,TRUE,0.932251847,TRUE
1,p,0.868846197,0.538704679,0.071917416,0.411046626,FALSE,0.257845111,0.68149208,0.199458918,TRUE,0.932251847,TRUE
1,y,0.868846197,0.538704679,0.071917416,0.411046626,FALSE,0.257845111,0.68149208,0.199458918,TRUE,0.932251847,TRUE
1,v,0.868846197,0.538704679,0.071917416,0.411046626,FALSE,0.257845111,0.68149208,0.199458918,TRUE,0.932251847,TRUE
2,e,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,q,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,al,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,b,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,af,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,s,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,i,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,ao,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,d,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,as,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,c,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,am,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,k,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,t,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,ai,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,h,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,ad,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,ar,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,y,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,o,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,z,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,aj,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,ag,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,v,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
2,ac,0.828901422,0.261716466,0.785952533,0.138992322,TRUE,0.510590329,0.890010346,0.766234286,FALSE,0.434200601,FALSE
3,e,0.282618918,0.128976241,0.01797349,0.295641736,TRUE,0.343876424,0.128212163,0.345437673,FALSE,0.293174149,TRUE
3,s,0.282618918,0.128976241,0.01797349,0.295641736,TRUE,0.343876424,0.128212163,0.345437673,FALSE,0.293174149,TRUE
3,k,0.282618918,0.128976241,0.01797349,0.295641736,TRUE,0.343876424,0.128212163,0.345437673,FALSE,0.293174149,TRUE
3,q,0.282618918,0.128976241,0.01797349,0.295641736,TRUE,0.343876424,0.128212163,0.345437673,FALSE,0.293174149,TRUE
3,as,0.282618918,0.128976241,0.01797349,0.295641736,TRUE,0.343876424,0.128212163,0.345437673,FALSE,0.293174149,TRUE
3,c,0.282618918,0.128976241,0.01797349,0.295641736,TRUE,0.343876424,0.128212163,0.345437673,FALSE,0.293174149,TRUE
3,h,0.282618918,0.128976241,0.01797349,0.295641736,TRUE,0.343876424,0.128212163,0.345437673,FALSE,0.293174149,TRUE
3,ag,0.282618918,0.128976241,0.01797349,0.295641736,TRUE,0.343876424,0.128212163,0.345437673,FALSE,0.293174149,TRUE
3,ar,0.282618918,0.128976241,0.01797349,0.295641736,TRUE,0.343876424,0.128212163,0.345437673,FALSE,0.293174149,TRUE
3,am,0.282618918,0.128976241,0.01797349,0.295641736,TRUE,0.343876424,0.128212163,0.345437673,FALSE,0.293174149,TRUE
3,ai,0.282618918,0.128976241,0.01797349,0.295641736,TRUE,0.343876424,0.128212163,0.345437673,FALSE,0.293174149,TRUE
3,o,0.282618918,0.128976241,0.01797349,0.295641736,TRUE,0.343876424,0.128212163,0.345437673,FALSE,0.293174149,TRUE
3,ac,0.282618918,0.128976241,0.01797349,0.295641736,TRUE,0.343876424,0.128212163,0.345437673,FALSE,0.293174149,TRUE
3,z,0.282618918,0.128976241,0.01797349,0.295641736,TRUE,0.343876424,0.128212163,0.345437673,FALSE,0.293174149,TRUE
3,p,0.282618918,0.128976241,0.01797349,0.295641736,TRUE,0.343876424,0.128212163,0.345437673,FALSE,0.293174149,TRUE
4,j,0.918106227,0.319340266,0.092780879,0.985334978,FALSE,0.084319953,0.61750601,0.074156441,TRUE,0.202975657,FALSE
4,d,0.918106227,0.319340266,0.092780879,0.985334978,FALSE,0.084319953,0.61750601,0.074156441,TRUE,0.202975657,FALSE
4,an,0.918106227,0.319340266,0.092780879,0.985334978,FALSE,0.084319953,0.61750601,0.074156441,TRUE,0.202975657,FALSE
4,m,0.918106227,0.319340266,0.092780879,0.985334978,FALSE,0.084319953,0.61750601,0.074156441,TRUE,0.202975657,FALSE
4,n,0.918106227,0.319340266,0.092780879,0.985334978,FALSE,0.084319953,0.61750601,0.074156441,TRUE,0.202975657,FALSE
4,s,0.918106227,0.319340266,0.092780879,0.985334978,FALSE,0.084319953,0.61750601,0.074156441,TRUE,0.202975657,FALSE
4,b,0.918106227,0.319340266,0.092780879,0.985334978,FALSE,0.084319953,0.61750601,0.074156441,TRUE,0.202975657,FALSE
4,as,0.918106227,0.319340266,0.092780879,0.985334978,FALSE,0.084319953,0.61750601,0.074156441,TRUE,0.202975657,FALSE
4,af,0.918106227,0.319340266,0.092780879,0.985334978,FALSE,0.084319953,0.61750601,0.074156441,TRUE,0.202975657,FALSE
4,c,0.918106227,0.319340266,0.092780879,0.985334978,FALSE,0.084319953,0.61750601,0.074156441,TRUE,0.202975657,FALSE
4,q,0.918106227,0.319340266,0.092780879,0.985334978,FALSE,0.084319953,0.61750601,0.074156441,TRUE,0.202975657,FALSE
4,am,0.918106227,0.319340266,0.092780879,0.985334978,FALSE,0.084319953,0.61750601,0.074156441,TRUE,0.202975657,FALSE
4,ao,0.918106227,0.319340266,0.092780879,0.985334978,FALSE,0.084319953,0.61750601,0.074156441,TRUE,0.202975657,FALSE
4,y,0.918106227,0.319340266,0.092780879,0.985334978,FALSE,0.084319953,0.61750601,0.074156441,TRUE,0.202975657,FALSE
4,h,0.918106227,0.319340266,0.092780879,0.985334978,FALSE,0.084319953,0.61750601,0.074156441,TRUE,0.202975657,FALSE
5,d,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,g,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,j,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,af,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,b,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,aq,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,an,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,ao,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,m,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,q,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,ae,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,c,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,y,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,ah,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,am,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,h,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,v,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,ag,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,x,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,ac,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
5,p,0.582653318,0.190596198,0.855730681,0.697741338,FALSE,0.032172124,0.784143859,0.367517973,TRUE,0.263943799,TRUE
6,al,0.060282463,0.008777408,0.19707706,0.920868505,TRUE,0.200168979,0.689674026,0.397255446,TRUE,0.747274108,TRUE
6,c,0.060282463,0.008777408,0.19707706,0.920868505,TRUE,0.200168979,0.689674026,0.397255446,TRUE,0.747274108,TRUE
6,a,0.060282463,0.008777408,0.19707706,0.920868505,TRUE,0.200168979,0.689674026,0.397255446,TRUE,0.747274108,TRUE
6,i,0.060282463,0.008777408,0.19707706,0.920868505,TRUE,0.200168979,0.689674026,0.397255446,TRUE,0.747274108,TRUE
6,af,0.060282463,0.008777408,0.19707706,0.920868505,TRUE,0.200168979,0.689674026,0.397255446,TRUE,0.747274108,TRUE
6,d,0.060282463,0.008777408,0.19707706,0.920868505,TRUE,0.200168979,0.689674026,0.397255446,TRUE,0.747274108,TRUE
6,w,0.060282463,0.008777408,0.19707706,0.920868505,TRUE,0.200168979,0.689674026,0.397255446,TRUE,0.747274108,TRUE
6,e,0.060282463,0.008777408,0.19707706,0.920868505,TRUE,0.200168979,0.689674026,0.397255446,TRUE,0.747274108,TRUE
6,h,0.060282463,0.008777408,0.19707706,0.920868505,TRUE,0.200168979,0.689674026,0.397255446,TRUE,0.747274108,TRUE
6,b,0.060282463,0.008777408,0.19707706,0.920868505,TRUE,0.200168979,0.689674026,0.397255446,TRUE,0.747274108,TRUE
6,aa,0.060282463,0.008777408,0.19707706,0.920868505,TRUE,0.200168979,0.689674026,0.397255446,TRUE,0.747274108,TRUE
6,ao,0.060282463,0.008777408,0.19707706,0.920868505,TRUE,0.200168979,0.689674026,0.397255446,TRUE,0.747274108,TRUE
6,t,0.060282463,0.008777408,0.19707706,0.920868505,TRUE,0.200168979,0.689674026,0.397255446,TRUE,0.747274108,TRUE
6,ag,0.060282463,0.008777408,0.19707706,0.920868505,TRUE,0.200168979,0.689674026,0.397255446,TRUE,0.747274108,TRUE
6,y,0.060282463,0.008777408,0.19707706,0.920868505,TRUE,0.200168979,0.689674026,0.397255446,TRUE,0.747274108,TRUE
6,u,0.060282463,0.008777408,0.19707706,0.920868505,TRUE,0.200168979,0.689674026,0.397255446,TRUE,0.747274108,TRUE
7,m,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,q,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,as,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,c,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,d,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,b,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,s,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,af,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,e,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,h,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,ao,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,am,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,ag,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,k,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,ar,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,y,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,z,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,x,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,u,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,ak,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,aj,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
7,v,0.708153066,0.422134241,0.738686303,0.270663733,TRUE,0.530517392,0.581813069,0.683110758,TRUE,0.496778409,TRUE
8,e,0.584505442,0.088706431,0.914841944,0.041889829,TRUE,0.996514175,0.19506243,0.555464214,TRUE,0.349539558,FALSE
8,a,0.584505442,0.088706431,0.914841944,0.041889829,TRUE,0.996514175,0.19506243,0.555464214,TRUE,0.349539558,FALSE
8,k,0.584505442,0.088706431,0.914841944,0.041889829,TRUE,0.996514175,0.19506243,0.555464214,TRUE,0.349539558,FALSE
8,f,0.584505442,0.088706431,0.914841944,0.041889829,TRUE,0.996514175,0.19506243,0.555464214,TRUE,0.349539558,FALSE
8,c,0.584505442,0.088706431,0.914841944,0.041889829,TRUE,0.996514175,0.19506243,0.555464214,TRUE,0.349539558,FALSE
8,h,0.584505442,0.088706431,0.914841944,0.041889829,TRUE,0.996514175,0.19506243,0.555464214,TRUE,0.349539558,FALSE
8,ag,0.584505442,0.088706431,0.914841944,0.041889829,TRUE,0.996514175,0.19506243,0.555464214,TRUE,0.349539558,FALSE
8,z,0.584505442,0.088706431,0.914841944,0.041889829,TRUE,0.996514175,0.19506243,0.555464214,TRUE,0.349539558,FALSE
8,ac,0.584505442,0.088706431,0.914841944,0.041889829,TRUE,0.996514175,0.19506243,0.555464214,TRUE,0.349539558,FALSE
8,aj,0.584505442,0.088706431,0.914841944,0.041889829,TRUE,0.996514175,0.19506243,0.555464214,TRUE,0.349539558,FALSE
9,af,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,c,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,q,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,b,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,ao,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,aq,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,g,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,d,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,am,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,j,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,m,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,y,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,v,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,ae,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,h,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,ah,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,an,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,x,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,ag,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,u,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
9,ak,0.211123211,0.976250135,0.359836619,0.369342316,FALSE,0.884747566,0.174516711,0.440627358,TRUE,0.647793746,TRUE
10,q,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
10,as,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
10,c,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
10,h,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
10,ag,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
10,e,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
10,u,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
10,ak,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
10,s,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
10,am,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
10,k,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
10,p,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
10,ai,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
10,ar,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
10,o,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
10,z,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
10,aj,0.242640438,0.985824875,0.730804553,0.437540565,TRUE,0.004427659,0.392518085,0.873198006,FALSE,0.973248406,TRUE
11,c,0.707347842,0.95072368,0.71669954,0.924502268,FALSE,0.054513642,0.068474895,0.374005751,TRUE,0.185736308,FALSE
11,q,0.707347842,0.95072368,0.71669954,0.924502268,FALSE,0.054513642,0.068474895,0.374005751,TRUE,0.185736308,FALSE
11,af,0.707347842,0.95072368,0.71669954,0.924502268,FALSE,0.054513642,0.068474895,0.374005751,TRUE,0.185736308,FALSE
11,j,0.707347842,0.95072368,0.71669954,0.924502268,FALSE,0.054513642,0.068474895,0.374005751,TRUE,0.185736308,FALSE
11,an,0.707347842,0.95072368,0.71669954,0.924502268,FALSE,0.054513642,0.068474895,0.374005751,TRUE,0.185736308,FALSE
11,b,0.707347842,0.95072368,0.71669954,0.924502268,FALSE,0.054513642,0.068474895,0.374005751,TRUE,0.185736308,FALSE
