traceName,alignmentFitness,alignmentCost,moveNr,moveType,processActivity,logActivity,log:attribute:concept:name
"22","1.00000000","90.00000000","1","LMGOOD","f","f",""
"22","1.00000000","90.00000000","2","LMGOOD","af","af",""
"22","1.00000000","90.00000000","3","LMGOOD","ak","ak",""
"22","1.00000000","90.00000000","4","LMGOOD","c","c",""
"22","1.00000000","90.00000000","5","LMGOOD","o","o",""
"22","1.00000000","90.00000000","6","LMGOOD","t","t",""
"22","1.00000000","90.00000000","7","LMGOOD","x","x",""
"22","1.00000000","90.00000000","8","LMGOOD","v","v",""
"26","1.00000000","70.00000000","0","LMGOOD","f","f",""
"26","1.00000000","70.00000000","1","LMGOOD","p","p",""
"26","1.00000000","70.00000000","2","LMGOOD","ak","ak",""
"26","1.00000000","70.00000000","3","LMGOOD","s","s",""
"26","1.00000000","70.00000000","4","LMGOOD","c","c",""
"26","1.00000000","70.00000000","5","LMGOOD","t","t",""
"26","1.00000000","70.00000000","6","LMGOOD","z","z",""
"27","1.00000000","80.00000000","0","LMGOOD","p","p",""
"27","1.00000000","80.00000000","1","LMGOOD","f","f",""
"27","1.00000000","80.00000000","2","LMGOOD","u","u",""
"27","1.00000000","80.00000000","3","LMGOOD","ak","ak",""
"27","1.00000000","80.00000000","4","LMGOOD","aa","aa",""
"27","1.00000000","80.00000000","5","LMGOOD","ap","ap",""
"27","1.00000000","80.00000000","6","LMGOOD","ar","ar",""
"27","1.00000000","80.00000000","7","LMGOOD","t","t",""
"3","1.00000000","70.00000000","0","LMGOOD","p","p",""
"3","1.00000000","70.00000000","1","LMGOOD","f","f",""
"3","1.00000000","70.00000000","2","LMGOOD","ak","ak",""
"3","1.00000000","70.00000000","3","LMGOOD","r","r",""
"3","1.00000000","70.00000000","4","LMGOOD","ap","ap",""
"3","1.00000000","70.00000000","5","LMGOOD","ar","ar",""
"3","1.00000000","70.00000000","6","LMGOOD","t","t",""
"30","1.00000000","120.00000000","0","LMGOOD","a","a",""
"30","1.00000000","120.00000000","1","LMGOOD","ao","ao",""
"30","1.00000000","120.00000000","2","LMGOOD","k","k",""
"30","1.00000000","120.00000000","3","LMGOOD","q","q",""
"30","1.00000000","120.00000000","4","LMGOOD","b","b",""
"30","1.00000000","120.00000000","5","LMGOOD","af","af",""
"30","1.00000000","120.00000000","6","LMGOOD","ak","ak",""
"30","1.00000000","120.00000000","7","LMGOOD","s","s",""
"30","1.00000000","120.00000000","8","LMGOOD","ap","ap",""
"30","1.00000000","120.00000000","9","LMGOOD","z","z",""
"30","1.00000000","120.00000000","10","LMGOOD","ar","ar",""
"30","1.00000000","120.00000000","11","LMGOOD","t","t",""
"31","1.00000000","110.00000000","0","LMGOOD","g","g",""
"31","1.00000000","110.00000000","1","LMGOOD","ab","ab",""
"31","1.00000000","110.00000000","2","LMGOOD","n","n",""
"31","1.00000000","110.00000000","3","LMGOOD","p","p",""
"31","1.00000000","110.00000000","4","LMGOOD","l","l",""
"31","1.00000000","110.00000000","5","LMGOOD","w","w",""
"31","1.00000000","110.00000000","6","LMGOOD","ak","ak",""
"31","1.00000000","110.00000000","7","LMGOOD","c","c",""
"31","1.00000000","110.00000000","8","LMGOOD","m","m",""
"31","1.00000000","110.00000000","9","LMGOOD","t","t",""
"31","1.00000000","110.00000000","10","LMGOOD","r","r",""
"32","1.00000000","110.00000000","0","LMGOOD","b","b",""
"32","1.00000000","110.00000000","1","LMGOOD","k","k",""
"32","1.00000000","110.00000000","2","LMGOOD","ao","ao",""
"32","1.00000000","110.00000000","3","LMGOOD","af","af",""
"32","1.00000000","110.00000000","4","LMGOOD","ak","ak",""
"32","1.00000000","110.00000000","5","LMGOOD","ap","ap",""
"32","1.00000000","110.00000000","6","LMGOOD","al","al",""
"32","1.00000000","110.00000000","7","LMGOOD","u","u",""
"32","1.00000000","110.00000000","8","LMGOOD","ar","ar",""
"32","1.00000000","110.00000000","9","LMGOOD","t","t",""
"32","1.00000000","110.00000000","10","LMGOOD","aa","aa",""
"33","1.00000000","80.00000000","0","LMGOOD","f","f",""
"33","1.00000000","80.00000000","1","LMGOOD","s","s",""
"33","1.00000000","80.00000000","2","LMGOOD","p","p",""
"33","1.00000000","80.00000000","3","LMGOOD","ap","ap",""
"33","1.00000000","80.00000000","4","LMGOOD","z","z",""
"33","1.00000000","80.00000000","5","LMGOOD","ak","ak",""
"33","1.00000000","80.00000000","6","LMGOOD","ar","ar",""
"33","1.00000000","80.00000000","7","LMGOOD","t","t",""
"34","1.00000000","140.00000000","0","LMGOOD","ah","ah",""
"34","1.00000000","140.00000000","1","LMGOOD","g","g",""
"34","1.00000000","140.00000000","2","LMGOOD","e","e",""
"34","1.00000000","140.00000000","3","LMGOOD","aq","aq",""
"34","1.00000000","140.00000000","4","LMGOOD","b","b",""
"34","1.00000000","140.00000000","5","LMGOOD","j","j",""
"34","1.00000000","140.00000000","6","LMGOOD","af","af",""
"34","1.00000000","140.00000000","7","LMGOOD","ap","ap",""
"34","1.00000000","140.00000000","8","LMGOOD","l","l",""
"34","1.00000000","140.00000000","9","LMGOOD","aj","aj",""
"34","1.00000000","140.00000000","10","LMGOOD","ar","ar",""
"34","1.00000000","140.00000000","11","LMGOOD","ak","ak",""
"34","1.00000000","140.00000000","12","LMGOOD","r","r",""
"34","1.00000000","140.00000000","13","LMGOOD","t","t",""
"36","1.00000000","60.00000000","0","LMGOOD","p","p",""
"36","1.00000000","60.00000000","1","LMGOOD","f","f",""
"36","1.00000000","60.00000000","2","LMGOOD","c","c",""
"36","1.00000000","60.00000000","3","LMGOOD","ak","ak",""
"36","1.00000000","60.00000000","4","LMGOOD","t","t",""
"36","1.00000000","60.00000000","5","LMGOOD","r","r",""
"37","1.00000000","80.00000000","0","LMGOOD","f","f",""
"37","1.00000000","80.00000000","1","LMGOOD","p","p",""
"37","1.00000000","80.00000000","2","LMGOOD","u","u",""
"37","1.00000000","80.00000000","3","LMGOOD","aa","aa",""
"37","1.00000000","80.00000000","4","LMGOOD","ap","ap",""
"37","1.00000000","80.00000000","5","LMGOOD","ak","ak",""
"37","1.00000000","80.00000000","6","LMGOOD","ar","ar",""
"37","1.00000000","80.00000000","7","LMGOOD","t","t",""
"38","1.00000000","90.00000000","0","LMGOOD","b","b",""
"38","1.00000000","90.00000000","1","LMGOOD","f","f",""
"38","1.00000000","90.00000000","2","LMGOOD","o","o",""
"38","1.00000000","90.00000000","3","LMGOOD","af","af",""
"38","1.00000000","90.00000000","4","LMGOOD","ak","ak",""
"38","1.00000000","90.00000000","5","LMGOOD","c","c",""
"38","1.00000000","90.00000000","6","LMGOOD","t","t",""
"38","1.00000000","90.00000000","7","LMGOOD","x","x",""
"38","1.00000000","90.00000000","8","LMGOOD","v","v",""
"39","1.00000000","60.00000000","0","LMGOOD","f","f",""
"39","1.00000000","60.00000000","1","LMGOOD","p","p",""
"39","1.00000000","60.00000000","2","LMGOOD","c","c",""
"39","1.00000000","60.00000000","3","LMGOOD","s","s",""
"39","1.00000000","60.00000000","4","LMGOOD","ak","ak",""
"39","1.00000000","60.00000000","5","LMGOOD","t","t",""
"40","1.00000000","80.00000000","0","LMGOOD","c","c",""
"40","1.00000000","80.00000000","1","LMGOOD","p","p",""
"40","1.00000000","80.00000000","2","LMGOOD","ak","ak",""
"40","1.00000000","80.00000000","3","LMGOOD","f","f",""
"40","1.00000000","80.00000000","4","LMGOOD","o","o",""
"40","1.00000000","80.00000000","5","LMGOOD","x","x",""
"40","1.00000000","80.00000000","6","LMGOOD","t","t",""
"40","1.00000000","80.00000000","7","LMGOOD","v","v",""
"5","1.00000000","110.00000000","0","LMGOOD","b","b",""
"5","1.00000000","110.00000000","1","LMGOOD","af","af",""
"5","1.00000000","110.00000000","2","LMGOOD","ak","ak",""
"5","1.00000000","110.00000000","3","LMGOOD","c","c",""
"5","1.00000000","110.00000000","4","LMGOOD","a","a",""
"5","1.00000000","110.00000000","5","LMGOOD","ao","ao",""
"5","1.00000000","110.00000000","6","LMGOOD","t","t",""
"5","1.00000000","110.00000000","7","LMGOOD","k","k",""
"5","1.00000000","110.00000000","8","LMGOOD","al","al",""
"5","1.00000000","110.00000000","9","LMGOOD","s","s",""
"5","1.00000000","110.00000000","10","LMGOOD","z","z",""
"7","1.00000000","130.00000000","0","LMGOOD","n","n",""
"7","1.00000000","130.00000000","1","LMGOOD","g","g",""
"7","1.00000000","130.00000000","2","LMGOOD","p","p",""
"7","1.00000000","130.00000000","3","LMGOOD","ap","ap",""
"7","1.00000000","130.00000000","4","LMGOOD","w","w",""
"7","1.00000000","130.00000000","5","LMGOOD","e","e",""
"7","1.00000000","130.00000000","6","LMGOOD","aq","aq",""
"7","1.00000000","130.00000000","7","LMGOOD","l","l",""
"7","1.00000000","130.00000000","8","LMGOOD","m","m",""
"7","1.00000000","130.00000000","9","LMGOOD","ak","ak",""
"7","1.00000000","130.00000000","10","LMGOOD","ar","ar",""
"7","1.00000000","130.00000000","11","LMGOOD","s","s",""
"7","1.00000000","130.00000000","12","LMGOOD","t","t",""
"8","1.00000000","70.00000000","0","LMGOOD","p","p",""
"8","1.00000000","70.00000000","1","LMGOOD","ap","ap",""
"8","1.00000000","70.00000000","2","LMGOOD","ar","ar",""
"8","1.00000000","70.00000000","3","LMGOOD","f","f",""
"8","1.00000000","70.00000000","4","LMGOOD","r","r",""
"8","1.00000000","70.00000000","5","LMGOOD","ak","ak",""
"8","1.00000000","70.00000000","6","LMGOOD","t","t",""
"9","1.00000000","60.00000000","0","LMGOOD","f","f",""
"9","1.00000000","60.00000000","1","LMGOOD","p","p",""
"9","1.00000000","60.00000000","2","LMGOOD","c","c",""
"9","1.00000000","60.00000000","3","LMGOOD","r","r",""
"9","1.00000000","60.00000000","4","LMGOOD","ak","ak",""
"9","1.00000000","60.00000000","5","LMGOOD","t","t",""
"2","0.95238096","120.00000000","0","LMGOOD","w","w",""
"2","0.95238096","120.00000000","1","LMGOOD","e","e",""
"2","0.95238096","120.00000000","2","LMGOOD","n","n",""
"2","0.95238096","120.00000000","3","LMGOOD","l","l",""
"2","0.95238096","120.00000000","4","LMGOOD","g","g",""
"2","0.95238096","120.00000000","5","LMGOOD","m","m",""
"2","0.95238096","120.00000000","6","L",,"af",""
"2","0.95238096","120.00000000","7","LMGOOD","c","c",""
"2","0.95238096","120.00000000","8","LMGOOD","ak","ak",""
"2","0.95238096","120.00000000","9","LMGOOD","t","t",""
"2","0.95238096","120.00000000","10","LMGOOD","s","s",""
"19","0.94117647","100.00000000","0","LMGOOD","f","f",""
"19","0.94117647","100.00000000","1","L",,"f",""
"19","0.94117647","100.00000000","2","LMGOOD","p","p",""
"19","0.94117647","100.00000000","3","LMGOOD","r","r",""
"19","0.94117647","100.00000000","4","LMGOOD","r","r",""
"19","0.94117647","100.00000000","5","LMGOOD","ak","ak",""
"19","0.94117647","100.00000000","6","LMGOOD","ap","ap",""
"19","0.94117647","100.00000000","7","LMGOOD","ar","ar",""
"19","0.94117647","100.00000000","8","LMGOOD","t","t",""
"24","0.94117647","100.00000000","0","LMGOOD","b","b",""
"24","0.94117647","100.00000000","1","LMGOOD","f","f",""
"24","0.94117647","100.00000000","2","LMGOOD","af","af",""
"24","0.94117647","100.00000000","3","LMGOOD","ap","ap",""
"24","0.94117647","100.00000000","4","LMGOOD","ak","ak",""
"24","0.94117647","100.00000000","5","L",,"ak",""
"24","0.94117647","100.00000000","6","LMGOOD","r","r",""
"24","0.94117647","100.00000000","7","LMGOOD","ar","ar",""
"24","0.94117647","100.00000000","8","LMGOOD","t","t",""
"29","0.94117647","100.00000000","0","LMGOOD","b","b",""
"29","0.94117647","100.00000000","1","LMGOOD","f","f",""
"29","0.94117647","100.00000000","2","LMGOOD","c","c",""
"29","0.94117647","100.00000000","3","LMGOOD","af","af",""
"29","0.94117647","100.00000000","4","L",,"c",""
"29","0.94117647","100.00000000","5","LMGOOD","ak","ak",""
"29","0.94117647","100.00000000","6","LMGOOD","s","s",""
"29","0.94117647","100.00000000","7","LMGOOD","t","t",""
"29","0.94117647","100.00000000","8","LMGOOD","z","z",""
"14","0.93333334","90.00000000","0","LMGOOD","p","p",""
"14","0.93333334","90.00000000","1","LMGOOD","f","f",""
"14","0.93333334","90.00000000","2","LMGOOD","s","s",""
"14","0.93333334","90.00000000","3","LMGOOD","c","c",""
"14","0.93333334","90.00000000","4","LMGOOD","ak","ak",""
"14","0.93333334","90.00000000","5","LMGOOD","z","z",""
"14","0.93333334","90.00000000","6","L",,"z",""
"14","0.93333334","90.00000000","7","LMGOOD","t","t",""
"15","0.93333334","90.00000000","0","LMGOOD","f","f",""
"15","0.93333334","90.00000000","1","LMGOOD","b","b",""
"15","0.93333334","90.00000000","2","LMGOOD","af","af",""
"15","0.93333334","90.00000000","3","LMGOOD","c","c",""
"15","0.93333334","90.00000000","4","LMGOOD","ak","ak",""
"15","0.93333334","90.00000000","5","L",,"ak",""
"15","0.93333334","90.00000000","6","LMGOOD","r","r",""
"15","0.93333334","90.00000000","7","LMGOOD","t","t",""
"25","0.92857140","170.00000000","0","LMGOOD","j","j",""
"25","0.92857140","170.00000000","1","LMGOOD","g","g",""
"25","0.92857140","170.00000000","2","LMGOOD","p","p",""
"25","0.92857140","170.00000000","3","LMGOOD","ak","ak",""
"25","0.92857140","170.00000000","4","LMGOOD","ac","ac",""
"25","0.92857140","170.00000000","5","LMGOOD","c","c",""
"25","0.92857140","170.00000000","6","LMGOOD","t","t",""
"25","0.92857140","170.00000000","7","LMGOOD","ad","ad",""
"25","0.92857140","170.00000000","8","LMGOOD","aj","aj",""
"25","0.92857140","170.00000000","9","LMGOOD","l","l",""
"25","0.92857140","170.00000000","10","LMGOOD","o","o",""
"25","0.92857140","170.00000000","11","LMGOOD","x","x",""
"25","0.92857140","170.00000000","12","LMGOOD","v","v",""
"25","0.92857140","170.00000000","13","L",,"v",""
"25","0.92857140","170.00000000","14","L",,"v",""
"28","0.92307693","80.00000000","0","LMGOOD","f","f",""
"28","0.92307693","80.00000000","1","LMGOOD","d","d",""
"28","0.92307693","80.00000000","2","LMGOOD","u","u",""
"28","0.92307693","80.00000000","3","L",,"af",""
"28","0.92307693","80.00000000","4","LMGOOD","ak","ak",""
"28","0.92307693","80.00000000","5","LMGOOD","c","c",""
"28","0.92307693","80.00000000","6","LMGOOD","t","t",""
"6","0.90909088","70.00000000","0","LMGOOD","ak","ak",""
"6","0.90909088","70.00000000","1","L",,"ak",""
"6","0.90909088","70.00000000","2","LMGOOD","f","f",""
"6","0.90909088","70.00000000","3","LMGOOD","r","r",""
"6","0.90909088","70.00000000","4","LMGOOD","c","c",""
"6","0.90909088","70.00000000","5","LMGOOD","t","t",""
"4","0.87500000","110.00000000","0","LMGOOD","p","p",""
"4","0.87500000","110.00000000","1","LMGOOD","ag","ag",""
"4","0.87500000","110.00000000","2","LMGOOD","ak","ak",""
"4","0.87500000","110.00000000","3","LMGOOD","c","c",""
"4","0.87500000","110.00000000","4","L",,"c",""
"4","0.87500000","110.00000000","5","LMGOOD","t","t",""
"4","0.87500000","110.00000000","6","L",,"t",""
"4","0.87500000","110.00000000","7","LMGOOD","aa","aa",""
"4","0.87500000","110.00000000","8","LMGOOD","u","u",""
"18","0.85714287","90.00000000","0","LMGOOD","p","p",""
"18","0.85714287","90.00000000","1","MREAL","ap",,""
"18","0.85714287","90.00000000","2","LMGOOD","ar","ar",""
"18","0.85714287","90.00000000","3","L",,"ar",""
"18","0.85714287","90.00000000","4","LMGOOD","ak","ak",""
"18","0.85714287","90.00000000","5","LMGOOD","aa","aa",""
"18","0.85714287","90.00000000","6","LMGOOD","u","u",""
"18","0.85714287","90.00000000","7","LMGOOD","t","t",""
"23","0.85714287","100.00000000","0","LMGOOD","f","f",""
"23","0.85714287","100.00000000","1","LMGOOD","b","b",""
"23","0.85714287","100.00000000","2","LMGOOD","af","af",""
"23","0.85714287","100.00000000","3","LMGOOD","s","s",""
"23","0.85714287","100.00000000","4","LMGOOD","z","z",""
"23","0.85714287","100.00000000","5","L",,"s",""
"23","0.85714287","100.00000000","6","L",,"z",""
"23","0.85714287","100.00000000","7","LMGOOD","c","c",""
"17","0.81818181","170.00000000","0","LMGOOD","p","p",""
"17","0.81818181","170.00000000","1","L",,"p",""
"17","0.81818181","170.00000000","2","LMGOOD","f","f",""
"17","0.81818181","170.00000000","3","LMGOOD","o","o",""
"17","0.81818181","170.00000000","4","LMGOOD","ak","ak",""
"17","0.81818181","170.00000000","5","LMGOOD","ap","ap",""
"17","0.81818181","170.00000000","6","L",,"ap",""
"17","0.81818181","170.00000000","7","LMGOOD","ar","ar",""
"17","0.81818181","170.00000000","8","LMGOOD","x","x",""
"17","0.81818181","170.00000000","9","LMGOOD","v","v",""
"17","0.81818181","170.00000000","10","LMGOOD","t","t",""
"17","0.81818181","170.00000000","11","L",,"t",""
"17","0.81818181","170.00000000","12","L",,"t",""
"35","0.72727275","200.00000000","0","LMGOOD","b","b",""
"35","0.72727275","200.00000000","1","LMGOOD","f","f",""
"35","0.72727275","200.00000000","2","LMGOOD","s","s",""
"35","0.72727275","200.00000000","3","LMGOOD","af","af",""
"35","0.72727275","200.00000000","4","LMGOOD","z","z",""
"35","0.72727275","200.00000000","5","LMGOOD","c","c",""
"35","0.72727275","200.00000000","6","LMGOOD","ak","ak",""
"35","0.72727275","200.00000000","7","LMGOOD","t","t",""
"35","0.72727275","200.00000000","8","L",,"f",""
"35","0.72727275","200.00000000","9","L",,"b",""
"35","0.72727275","200.00000000","10","L",,"z",""
"35","0.72727275","200.00000000","11","L",,"c",""
"35","0.72727275","200.00000000","12","L",,"ak",""
"35","0.72727275","200.00000000","13","L",,"t",""
