Result of replaying 8d2b2bb4-0f04-4f31-9f3b-d4ab04a0ed1d on Anonymous log imported from feb-log4-training.xes

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
11,"5",1,Yes,"280.00","2.00","42.00","13.00","79.00","1.00","0.89","18.00","0.85","13.00","224.00",[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]c|[M-INVI]tau split|[L/M]q|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]t|[L]b|[L/M]s|[L/M]k|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L]d
12,"10",1,Yes,"422.00","3.00","49.00","13.00","141.00","0.92","0.83","18.00","0.85","13.00","317.00",[M-INVI]tau split|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[M-REAL]c|[M-INVI]tau split|[L/M]b|[M-INVI]tau from tree|[L]t|[L/M]q|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]c|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau split|[L]k|[L/M]s|[L/M]k|[L/M]t|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree
13,"15",1,Yes,"350.00","1.00","29.00","13.00","98.00","1.00","0.94","18.00","0.92","13.00","277.00",[M-INVI]tau split|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau split|[L/M]q|[M-INVI]tau from tree|[L]t|[L/M]b|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]c|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]k|[L/M]s|[L/M]t|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree
14,"32",1,Yes,"232.00","1.00","11.00","13.00","71.00","1.00","0.94","18.00","0.92","13.00","207.00",[M-INVI]tau split|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]t|[L/M]q|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]c|[M-INVI]tau split|[L/M]b|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]s|[L/M]k|[L/M]t|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree
15,"1",1,Yes,"149.00","2.00","29.00","10.00","45.00","0.90","0.87","15.00","0.90","10.00","141.00",[M-INVI]tau split|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L]v|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[M-REAL]am|[L/M]c|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]c|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau start|[L/M]as|[L/M]r|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]d|[M-INVI]tau from tree
16,"20",1,Yes,"212.00","0.00","16.00","10.00","62.00","1.00","1.00","15.00","1.00","10.00","186.00",[M-INVI]tau split|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau start|[L/M]f|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]f|[L/M]au|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]t|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree
17,"14",1,Yes,"148.00","0.00","7.00","10.00","44.00","1.00","1.00","15.00","1.00","10.00","140.00",[M-INVI]tau split|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]c|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau start|[L/M]as|[L/M]r|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]d|[M-INVI]tau from tree
18,"24",1,Yes,"148.00","0.00","2.00","10.00","44.00","1.00","1.00","15.00","1.00","10.00","140.00",[M-INVI]tau split|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]c|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau start|[L/M]as|[L/M]r|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]d|[M-INVI]tau from tree
19,"27",1,Yes,"144.00","1.00","21.00","8.00","44.00","0.89","0.92","13.00","1.00","8.00","136.00",[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[M-REAL]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]c|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau start|[L/M]as|[L/M]r|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree
20,"39",1,Yes,"359.00","2.00","21.00","11.00","98.00","1.00","0.88","16.00","0.82","11.00","268.00",[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L]am|[L/M]c|[L/M]am|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau start|[L/M]as|[L]c|[L/M]r|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]t|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree
21,"37",1,Yes,"425.00","3.00","24.00","13.00","127.00","0.92","0.83","18.00","0.85","13.00","278.00",[M-INVI]tau split|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L]am|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[M-REAL]am|[L/M]c|[M-INVI]tau split|[L/M]b|[L/M]q|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]t|[M-INVI]tau from tree|[L]c|[L/M]s|[L/M]k|[L/M]t|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree
22,"12",1,Yes,"180.00","0.00","18.00","9.00","53.00","1.00","1.00","14.00","1.00","9.00","160.00",[M-INVI]tau split|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau start|[L/M]f|[L/M]au|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]t|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree
23,"34",1,Yes,"169.00","0.00","4.00","9.00","49.00","1.00","1.00","14.00","1.00","9.00","151.00",[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau start|[L/M]f|[L/M]au|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]t|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree
24,"38",1,Yes,"252.00","2.00","10.00","8.00","68.00","0.88","0.85","13.00","0.88","8.00","200.00",[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[L]a|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[M-REAL]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau start|[L/M]w|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]t|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree
25,"6",1,Yes,"153.00","0.00","19.00","9.00","45.00","1.00","1.00","14.00","1.00","9.00","135.00",[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau start|[L/M]w|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[L/M]ao|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]t|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree
26,"9",1,Yes,"233.00","0.00","16.00","9.00","61.00","1.00","1.00","14.00","1.00","9.00","190.00",[M-INVI]tau split|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau start|[L/M]w|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[L/M]ao|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]t|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree
27,"11",1,Yes,"153.00","0.00","1.00","9.00","45.00","1.00","1.00","14.00","1.00","9.00","135.00",[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[L/M]ak|[L/M]v|[M-INVI]tau join|[M-INVI]tau split|[L/M]am|[L/M]c|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau start|[L/M]w|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[L/M]ao|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]t|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree
28,"19",1,Yes,"222.00","0.00","1.00","9.00","57.00","1.00","1.00","14.00","1.00","9.00","180.00",[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]aj|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau split|[L/M]v|[L/M]ak|[M-INVI]tau join|[M-INVI]tau split|[L/M]c|[L/M]am|[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau start|[L/M]w|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[L/M]ao|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]t|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree
