,event,case
512,g,253
513,ak,253
514,q,253
515,a,254
516,g,254
517,at,254
518,q,254
519,a,255
520,a,256
521,g,256
522,ak,256
523,q,256
524,a,257
525,a,258
526,a,259
527,a,260
528,a,261
529,a,262
530,a,263
531,a,264
532,a,265
533,g,265
534,at,265
535,q,265
536,a,266
537,g,266
538,at,266
539,q,266
540,a,267
541,g,268
542,a,268
543,ak,268
544,q,268
545,a,269
546,g,270
547,at,270
548,a,270
549,q,270
550,a,271
551,a,272
552,g,273
553,a,273
554,ak,273
555,q,273
556,a,274
557,a,275
558,a,276
559,a,277
560,a,278
561,a,279
562,a,280
563,g,281
564,ak,281
565,a,281
566,q,281
567,g,282
568,a,282
569,at,282
570,q,282
571,a,283
572,g,284
573,ak,284
574,a,284
575,q,284
576,a,285
577,a,286
578,a,287
579,g,287
580,ak,287
581,q,287
582,a,288
583,g,288
584,ak,288
585,q,288
586,a,289
587,g,290
588,a,290
589,ak,290
590,q,290
591,a,291
592,g,292
593,at,292
594,a,292
595,q,292
596,a,293
597,a,294
598,a,295
599,a,296
600,g,296
601,at,296
602,q,296
603,g,297
604,a,297
605,ak,297
606,q,297
607,a,298
608,a,299
609,a,300
610,a,301
611,g,302
612,a,302
613,at,302
614,q,302
615,a,303
616,a,304
617,a,305
618,g,305
619,ak,305
620,q,305
621,a,306
622,a,307
623,g,307
624,at,307
625,q,307
626,a,308
627,a,309
628,a,310
629,g,311
630,at,311
631,q,311
632,a,311
633,a,312
634,g,312
635,at,312
636,q,312
637,a,313
638,a,314
639,a,315
640,g,315
641,at,315
642,q,315
643,a,316
644,g,316
645,at,316
646,q,316
647,g,317
648,ak,317
649,a,317
650,q,317
651,a,318
652,g,318
653,at,318
654,q,318
655,a,319
656,g,320
657,a,320
658,at,320
659,q,320
660,a,321
661,a,322
662,g,322
663,at,322
664,q,322
665,a,323
666,g,323
667,at,323
668,q,323
669,a,324
670,a,325
671,a,326
672,a,327
673,a,328
674,a,329
675,a,330
676,g,330
677,at,330
678,q,330
679,a,331
680,a,332
681,a,333
682,a,334
683,g,335
684,a,335
685,ak,335
686,q,335
687,a,336
688,a,337
689,g,338
690,ak,338
691,q,338
692,a,338
693,a,339
694,a,340
695,a,341
696,g,342
697,ak,342
698,a,342
699,q,342
700,a,343
701,a,344
702,a,345
703,g,346
704,at,346
705,a,346
706,q,346
707,a,347
708,a,348
709,a,349
710,g,350
711,at,350
712,q,350
713,a,350
714,a,351
715,a,352
716,g,352
717,at,352
718,q,352
719,a,353
720,g,354
721,a,354
722,at,354
723,q,354
724,a,355
725,a,356
726,a,357
727,a,358
728,a,359
729,a,360
730,a,361
731,a,362
732,g,362
733,ak,362
734,q,362
735,a,363
736,g,363
737,at,363
738,q,363
739,a,364
740,a,365
741,a,366
742,a,367
743,g,368
744,at,368
745,a,368
746,q,368
747,a,369
748,a,370
749,a,371
750,g,371
751,at,371
752,q,371
753,a,372
754,a,373
755,a,374
756,a,375
757,g,375
758,at,375
759,q,375
760,a,376
761,a,377
762,a,378
763,g,378
764,at,378
765,q,378
766,a,379
767,a,380
768,a,381
769,g,382
770,at,382
771,q,382
772,a,382
773,a,383
774,g,383
775,at,383
776,q,383
777,a,384
778,g,384
779,ak,384
780,q,384
781,g,385
782,ak,385
783,a,385
784,q,385
785,a,386
786,a,387
787,a,388
788,g,388
789,at,388
790,q,388
791,a,389
792,a,390
793,g,390
794,ak,390
795,q,390
796,a,391
797,g,391
798,ak,391
799,q,391
800,g,392
801,a,392
802,at,392
803,q,392
804,a,393
805,g,394
806,ak,394
807,a,394
808,q,394
809,a,395
810,a,396
811,g,396
812,at,396
813,q,396
814,a,397
815,g,397
816,at,397
817,q,397
818,g,398
819,at,398
820,a,398
821,q,398
822,a,399
823,g,399
824,ak,399
825,q,399
826,a,400
827,g,401
828,a,401
829,ak,401
830,q,401
831,a,402
832,a,403
833,a,404
834,a,405
835,a,406
836,a,407
837,a,408
838,g,408
839,ak,408
840,q,408
841,a,409
842,a,410
843,a,411
844,a,412
845,a,413
846,a,414
847,g,414
848,ak,414
849,q,414
850,a,415
851,a,416
852,g,416
853,at,416
854,q,416
855,a,417
856,g,418
857,a,418
858,at,418
859,q,418
860,a,419
861,a,420
862,a,421
863,g,421
864,at,421
865,q,421
866,a,422
867,a,423
868,a,424
869,a,425
870,g,426
871,a,426
872,ak,426
873,q,426
874,a,427
875,a,428
876,g,429
877,at,429
878,a,429
879,q,429
880,a,430
881,a,431
882,g,431
883,ak,431
884,q,431
885,a,432
886,a,433
887,a,434
888,a,435
889,a,436
890,a,437
891,a,438
892,a,439
893,g,439
894,at,439
895,q,439
896,a,440
897,a,441
898,a,442
899,a,443
900,a,444
901,a,445
902,a,446
903,a,447
904,a,448
905,a,449
906,a,450
907,g,451
908,ak,451
909,a,451
910,q,451
911,a,452
912,a,453
913,a,454
914,g,454
915,at,454
916,q,454
917,a,455
918,g,456
919,ak,456
920,q,456
921,a,456
922,a,457
923,a,458
924,g,458
925,ak,458
926,q,458
927,g,459
928,a,459
929,ak,459
930,q,459
931,a,460
932,a,461
933,a,462
934,a,463
935,a,464
936,g,465
937,ak,465
938,a,465
939,q,465
940,g,466
941,a,466
942,ak,466
943,q,466
944,a,467
945,g,467
946,ak,467
947,q,467
948,a,468
949,g,468
950,ak,468
951,q,468
952,a,469
953,g,470
954,ak,470
955,a,470
956,q,470
957,a,471
958,a,472
959,g,473
960,a,473
961,ak,473
962,q,473
963,g,474
964,a,474
965,ak,474
966,q,474
967,a,475
968,g,476
969,a,476
970,ak,476
971,q,476
972,a,477
973,a,478
974,g,478
975,at,478
976,q,478
977,a,479
978,a,480
979,g,480
980,ak,480
981,q,480
982,a,481
983,a,482
984,g,482
985,ak,482
986,q,482
987,a,483
988,a,484
989,g,485
990,a,485
991,at,485
992,q,485
993,g,486
994,a,486
995,at,486
996,q,486
997,a,487
998,a,488
999,a,489
1000,a,490
1001,a,491
1002,a,492
1003,a,493
1004,a,494
1005,a,495
1006,a,496
1007,a,497
1008,a,498
1009,a,499
1010,g,499
1011,ak,499
1012,q,499
1013,a,500
1014,a,501
1015,a,502
1016,a,503
1017,a,504
1018,a,505
1019,a,506
1020,g,507
1021,a,507
1022,ak,507
1023,q,507
1024,a,508
1025,a,509
1026,g,510
1027,a,510
1028,at,510
1029,q,510
1030,a,511
1031,g,512
1032,ak,512
1033,q,512
1034,a,512
1035,a,513
1036,g,514
1037,a,514
1038,at,514
1039,q,514
1040,g,515
1041,a,515
1042,at,515
1043,q,515
1044,a,516
1045,a,517
1046,a,518
1047,a,519
1048,g,520
1049,a,520
1050,ak,520
1051,q,520
1052,g,521
1053,at,521
1054,q,521
1055,a,521
1056,g,522
1057,a,522
1058,at,522
1059,q,522
1060,a,523
1061,a,524
1062,a,525
1063,a,526
1064,a,527
1065,g,527
1066,ak,527
1067,q,527
1068,a,528
1069,a,529
1070,a,530
1071,g,531
1072,ak,531
1073,a,531
1074,q,531
1075,a,532
1076,a,533
1077,a,534
1078,a,535
1079,a,536
1080,a,537
1081,a,538
1082,g,539
1083,at,539
1084,q,539
1085,a,539
1086,a,540
1087,g,540
1088,at,540
1089,q,540
1090,a,541
1091,a,542
1092,g,542
1093,ak,542
1094,q,542
1095,g,543
1096,a,543
1097,ak,543
1098,q,543
1099,a,544
1100,a,545
1101,g,545
1102,at,545
1103,q,545
1104,a,546
1105,a,547
1106,g,548
1107,a,548
1108,ak,548
1109,q,548
1110,g,549
1111,a,549
1112,ak,549
1113,q,549
1114,a,550
1115,a,551
1116,a,552
1117,a,553
1118,a,554
1119,a,555
1120,g,555
1121,ak,555
1122,q,555
1123,a,556
1124,a,557
1125,g,557
1126,ak,557
1127,q,557
1128,a,558
1129,a,559
1130,a,560
1131,g,560
1132,at,560
1133,q,560
1134,a,561
1135,a,562
