,event,case
354,k,70
355,h,71
356,f,71
357,n,71
358,k,71
359,w,71
360,h,72
361,f,72
362,n,72
363,k,72
364,ar,72
365,h,73
366,f,73
367,v,73
368,k,73
369,n,73
370,h,74
371,f,74
372,ar,74
373,k,74
374,n,74
375,h,75
376,f,75
377,n,75
378,k,75
379,w,75
380,h,76
381,f,76
382,n,76
383,k,76
384,w,76
385,h,77
386,f,77
387,n,77
388,k,77
389,u,77
390,h,78
391,f,78
392,k,78
393,n,78
394,v,78
395,f,79
396,h,79
397,w,79
398,k,79
399,n,79
400,f,80
401,v,80
402,h,80
403,k,80
404,n,80
405,f,81
406,u,81
407,k,81
408,n,81
409,h,81
410,f,82
411,h,82
412,ar,82
413,n,82
414,k,82
415,f,83
416,u,83
417,h,83
418,k,83
419,n,83
420,f,84
421,k,84
422,h,84
423,n,84
424,ar,84
425,h,85
426,f,85
427,n,85
428,u,85
429,k,85
430,h,86
431,f,86
432,n,86
433,k,86
434,v,86
435,h,87
436,f,87
437,k,87
438,w,87
439,n,87
440,f,88
441,h,88
442,ar,88
443,n,88
444,k,88
445,f,89
446,u,89
447,n,89
448,k,89
449,h,89
450,f,90
451,h,90
452,k,90
453,v,90
454,n,90
455,h,91
456,f,91
457,n,91
458,u,91
459,k,91
460,h,92
461,f,92
462,k,92
463,v,92
464,n,92
465,h,93
466,f,93
467,n,93
468,k,93
469,u,93
470,h,94
471,f,94
472,k,94
473,n,94
474,w,94
475,h,95
476,f,95
477,k,95
478,n,95
479,ar,95
480,h,96
481,f,96
482,u,96
483,k,96
484,n,96
485,h,97
486,f,97
487,w,97
488,k,97
489,n,97
490,h,98
491,f,98
492,w,98
493,n,98
494,k,98
495,h,99
496,f,99
497,w,99
498,n,99
499,k,99
500,f,100
501,h,100
502,v,100
503,n,100
504,k,100
505,f,101
506,v,101
507,k,101
508,n,101
509,h,101
510,f,102
511,u,102
512,h,102
513,k,102
514,n,102
515,f,103
516,h,103
517,w,103
518,n,103
519,k,103
520,h,104
521,f,104
522,n,104
523,v,104
524,k,104
525,f,105
526,n,105
527,h,105
528,ar,105
529,k,105
530,f,106
531,n,106
532,h,106
533,k,106
534,v,106
535,f,107
536,n,107
537,h,107
538,k,107
539,ar,107
540,f,108
541,k,108
542,h,108
543,n,108
544,u,108
545,f,109
546,n,109
547,w,109
548,k,109
549,h,109
550,h,110
551,f,110
552,n,110
553,k,110
554,w,110
555,f,111
556,k,111
557,n,111
558,h,111
559,w,111
560,f,112
561,n,112
562,k,112
563,u,112
564,h,112
565,h,113
566,f,113
567,k,113
568,ar,113
569,n,113
570,f,114
571,h,114
572,n,114
573,k,114
574,ar,114
575,f,115
576,k,115
577,v,115
578,h,115
579,n,115
580,f,116
581,v,116
582,k,116
583,n,116
584,h,116
585,h,117
586,f,117
587,n,117
588,k,117
589,w,117
590,h,118
591,f,118
592,k,118
593,u,118
594,n,118
595,f,119
596,n,119
597,v,119
598,h,119
599,k,119
600,h,120
601,f,120
602,n,120
603,v,120
604,k,120
605,h,121
606,f,121
607,k,121
608,ar,121
609,n,121
610,h,122
611,f,122
612,k,122
613,n,122
614,u,122
615,f,123
616,u,123
617,h,123
618,k,123
619,n,123
620,h,124
621,f,124
622,n,124
623,k,124
624,w,124
625,h,125
626,f,125
627,ar,125
628,n,125
629,k,125
630,h,126
631,f,126
632,k,126
633,n,126
634,ar,126
635,h,127
636,f,127
637,k,127
638,v,127
639,n,127
640,f,128
641,h,128
642,n,128
643,ar,128
644,k,128
645,f,129
646,k,129
647,h,129
648,u,129
649,n,129
650,h,130
651,f,130
652,n,130
653,w,130
654,k,130
655,h,131
656,f,131
657,ar,131
658,n,131
659,k,131
660,f,132
661,h,132
662,n,132
663,k,132
664,ar,132
665,f,133
666,h,133
667,k,133
668,u,133
669,n,133
670,h,134
671,f,134
672,n,134
673,k,134
674,ar,134
675,h,135
676,f,135
677,k,135
678,n,135
679,u,135
680,f,136
681,k,136
682,h,136
683,v,136
684,n,136
685,h,137
686,f,137
687,n,137
688,k,137
689,w,137
690,h,138
691,f,138
692,n,138
693,u,138
694,k,138
695,f,139
696,h,139
697,k,139
698,u,139
699,n,139
700,f,140
701,k,140
702,n,140
703,u,140
704,h,140
705,f,141
706,v,141
707,h,141
708,k,141
709,n,141
710,h,142
711,f,142
712,w,142
713,k,142
714,n,142
715,h,143
716,f,143
717,n,143
718,u,143
719,k,143
720,h,144
721,f,144
722,k,144
723,w,144
724,n,144
725,h,145
726,f,145
727,u,145
728,k,145
729,n,145
730,f,146
731,w,146
732,n,146
733,k,146
734,h,146
735,f,147
736,k,147
737,u,147
738,h,147
739,n,147
740,f,148
741,n,148
742,v,148
743,h,148
744,k,148
745,h,149
746,f,149
747,n,149
748,k,149
749,u,149
750,f,150
751,h,150
752,k,150
753,n,150
754,u,150
755,h,151
756,f,151
757,k,151
758,n,151
759,ar,151
760,h,152
761,f,152
762,v,152
763,k,152
764,n,152
765,f,153
766,k,153
767,v,153
768,h,153
769,n,153
770,f,154
771,h,154
772,n,154
773,v,154
774,k,154
775,f,155
776,n,155
777,h,155
778,v,155
779,k,155
780,h,156
781,f,156
782,n,156
783,k,156
784,ar,156
785,h,157
786,f,157
787,k,157
788,n,157
789,u,157
790,f,158
791,h,158
792,u,158
793,n,158
794,k,158
795,h,159
796,f,159
797,k,159
798,n,159
799,w,159
800,f,160
801,h,160
802,k,160
803,v,160
804,n,160
805,f,161
806,h,161
807,w,161
808,k,161
809,n,161
810,h,162
811,f,162
812,ar,162
813,k,162
814,n,162
815,h,163
816,f,163
817,k,163
818,n,163
819,v,163
820,f,164
821,k,164
822,h,164
823,n,164
824,ar,164
825,f,165
826,v,165
827,h,165
828,n,165
829,k,165
830,h,166
831,f,166
832,k,166
833,n,166
834,w,166
835,f,167
836,h,167
837,w,167
838,n,167
839,k,167
840,h,168
841,f,168
842,n,168
843,w,168
844,k,168
845,f,169
846,h,169
847,k,169
848,w,169
849,n,169
850,h,170
851,f,170
852,k,170
853,n,170
854,v,170
855,h,171
856,f,171
857,n,171
858,ar,171
859,k,171
860,f,172
861,n,172
862,h,172
863,k,172
864,ar,172
865,h,173
866,f,173
867,k,173
868,u,173
869,n,173
870,h,174
871,f,174
872,n,174
873,k,174
874,v,174
875,f,175
876,h,175
877,k,175
878,ar,175
879,n,175
880,h,176
881,f,176
882,k,176
883,w,176
884,n,176
885,h,177
886,f,177
887,n,177
888,w,177
889,k,177
