,event,case
504,d,125
505,ah,125
506,ao,126
507,an,126
508,x,126
509,d,126
510,ah,126
511,an,127
512,x,127
513,ao,127
514,d,127
515,ah,127
516,ao,128
517,an,128
518,x,128
519,d,128
520,ah,128
521,al,129
522,d,129
523,ah,129
524,ao,130
525,d,130
526,ah,130
527,ao,131
528,d,131
529,ah,131
530,ao,132
531,d,132
532,ah,132
533,ao,133
534,d,133
535,ah,133
536,an,134
537,al,134
538,x,134
539,d,134
540,ah,134
541,ao,135
542,d,135
543,ah,135
544,al,136
545,d,136
546,ah,136
547,an,137
548,al,137
549,x,137
550,d,137
551,ah,137
552,ao,138
553,d,138
554,ah,138
555,an,139
556,x,139
557,al,139
558,d,139
559,ah,139
560,ao,140
561,d,140
562,ah,140
563,ao,141
564,d,141
565,ah,141
566,ao,142
567,an,142
568,x,142
569,d,142
570,ah,142
571,an,143
572,x,143
573,al,143
574,d,143
575,ah,143
576,an,144
577,al,144
578,x,144
579,d,144
580,ah,144
581,al,145
582,d,145
583,ah,145
584,an,146
585,ao,146
586,x,146
587,d,146
588,ah,146
589,ao,147
590,d,147
591,ah,147
592,an,148
593,ao,148
594,x,148
595,d,148
596,ah,148
597,an,149
598,x,149
599,ao,149
600,d,149
601,ah,149
602,an,150
603,al,150
604,x,150
605,d,150
606,ah,150
607,al,151
608,d,151
609,ah,151
610,al,152
611,d,152
612,ah,152
613,an,153
614,ao,153
615,x,153
616,d,153
617,ah,153
618,an,154
619,al,154
620,x,154
621,d,154
622,ah,154
623,an,155
624,ao,155
625,x,155
626,d,155
627,ah,155
628,al,156
629,d,156
630,ah,156
631,ao,157
632,d,157
633,ah,157
634,an,158
635,ao,158
636,x,158
637,d,158
638,ah,158
639,ao,159
640,d,159
641,ah,159
642,ao,160
643,an,160
644,x,160
645,d,160
646,ah,160
647,al,161
648,d,161
649,ah,161
650,an,162
651,ao,162
652,x,162
653,d,162
654,ah,162
655,ao,163
656,d,163
657,ah,163
658,al,164
659,d,164
660,ah,164
661,al,165
662,d,165
663,ah,165
664,an,166
665,x,166
666,al,166
667,d,166
668,ah,166
669,al,167
670,an,167
671,x,167
672,d,167
673,ah,167
674,ao,168
675,an,168
676,x,168
677,d,168
678,ah,168
679,an,169
680,x,169
681,al,169
682,d,169
683,ah,169
684,ao,170
685,d,170
686,ah,170
687,an,171
688,x,171
689,ao,171
690,d,171
691,ah,171
692,al,172
693,d,172
694,ah,172
695,an,173
696,x,173
697,al,173
698,d,173
699,ah,173
700,al,174
701,d,174
702,ah,174
703,al,175
704,d,175
705,ah,175
706,an,176
707,x,176
708,ao,176
709,d,176
710,ah,176
711,an,177
712,x,177
713,al,177
714,d,177
715,ah,177
716,al,178
717,d,178
718,ah,178
719,an,179
720,x,179
721,ao,179
722,d,179
723,ah,179
724,ao,180
725,d,180
726,ah,180
727,ao,181
728,an,181
729,x,181
730,d,181
731,ah,181
732,al,182
733,d,182
734,ah,182
735,al,183
736,d,183
737,ah,183
738,al,184
739,d,184
740,ah,184
741,ao,185
742,d,185
743,ah,185
744,al,186
745,an,186
746,x,186
747,d,186
748,ah,186
749,al,187
750,d,187
751,ah,187
752,an,188
753,x,188
754,al,188
755,d,188
756,ah,188
757,an,189
758,ao,189
759,x,189
760,d,189
761,ah,189
762,ao,190
763,d,190
764,ah,190
765,an,191
766,x,191
767,al,191
768,d,191
769,ah,191
770,al,192
771,d,192
772,ah,192
773,al,193
774,d,193
775,ah,193
776,an,194
777,x,194
778,ao,194
779,d,194
780,ah,194
781,al,195
782,d,195
783,ah,195
784,ao,196
785,d,196
786,ah,196
787,ao,197
788,an,197
789,x,197
790,d,197
791,ah,197
792,ao,198
793,d,198
794,ah,198
795,an,199
796,x,199
797,al,199
798,d,199
799,ah,199
800,ao,200
801,an,200
802,x,200
803,d,200
804,ah,200
805,an,201
806,x,201
807,ao,201
808,d,201
809,ah,201
810,ao,202
811,d,202
812,ah,202
813,al,203
814,d,203
815,ah,203
816,an,204
817,al,204
818,x,204
819,d,204
820,ah,204
821,an,205
822,x,205
823,al,205
824,d,205
825,ah,205
826,ao,206
827,an,206
828,x,206
829,d,206
830,ah,206
831,al,207
832,d,207
833,ah,207
834,al,208
835,d,208
836,ah,208
837,al,209
838,d,209
839,ah,209
840,ao,210
841,an,210
842,x,210
843,d,210
844,ah,210
845,ao,211
846,an,211
847,x,211
848,d,211
849,ah,211
850,ao,212
851,an,212
852,x,212
853,d,212
854,ah,212
855,al,213
856,d,213
857,ah,213
858,al,214
859,an,214
860,x,214
861,d,214
862,ah,214
863,ao,215
864,an,215
865,x,215
866,d,215
867,ah,215
868,ao,216
869,d,216
870,ah,216
871,al,217
872,d,217
873,ah,217
874,ao,218
875,d,218
876,ah,218
877,al,219
878,an,219
879,x,219
880,d,219
881,ah,219
882,al,220
883,d,220
884,ah,220
885,al,221
886,an,221
887,x,221
888,d,221
889,ah,221
890,ao,222
891,d,222
892,ah,222
893,an,223
894,x,223
895,ao,223
896,d,223
897,ah,223
898,ao,224
899,d,224
900,ah,224
901,an,225
902,ao,225
903,x,225
904,d,225
905,ah,225
906,al,226
907,d,226
908,ah,226
909,al,227
910,d,227
911,ah,227
912,ao,228
913,d,228
914,ah,228
915,an,229
916,x,229
917,ao,229
918,d,229
919,ah,229
920,al,230
921,an,230
922,x,230
923,d,230
924,ah,230
925,ao,231
926,an,231
927,x,231
928,d,231
929,ah,231
930,al,232
931,an,232
932,x,232
933,d,232
934,ah,232
935,an,233
936,x,233
937,ao,233
938,d,233
939,ah,233
940,ao,234
941,d,234
942,ah,234
943,ao,235
944,an,235
945,x,235
946,d,235
947,ah,235
948,al,236
949,d,236
950,ah,236
951,ao,237
952,d,237
953,ah,237
954,ao,238
955,d,238
956,ah,238
957,al,239
958,d,239
959,ah,239
960,al,240
961,an,240
962,x,240
963,d,240
964,ah,240
965,al,241
966,d,241
967,ah,241
968,an,242
969,ao,242
970,x,242
971,d,242
972,ah,242
973,al,243
974,d,243
975,ah,243
976,al,244
977,d,244
978,ah,244
979,an,245
980,x,245
981,ao,245
982,d,245
983,ah,245
984,an,246
985,al,246
986,x,246
987,d,246
988,ah,246
989,al,247
990,d,247
991,ah,247
992,an,248
993,x,248
994,al,248
995,d,248
996,ah,248
997,ao,249
998,d,249
999,ah,249
1000,ao,250
1001,d,250
1002,ah,250
1003,an,251
1004,al,251
1005,x,251
1006,d,251
1007,ah,251
1008,ao,252
1009,d,252
1010,ah,252
1011,al,253
1012,d,253
1013,ah,253
1014,ao,254
1015,d,254
1016,ah,254
1017,ao,255
1018,an,255
1019,x,255
1020,d,255
1021,ah,255
1022,ao,256
1023,d,256
1024,ah,256
1025,an,257
1026,x,257
1027,ao,257
1028,d,257
1029,ah,257
1030,al,258
1031,d,258
1032,ah,258
1033,al,259
1034,d,259
1035,ah,259
1036,al,260
1037,an,260
1038,x,260
1039,d,260
1040,ah,260
1041,an,261
1042,al,261
1043,x,261
1044,d,261
1045,ah,261
1046,al,262
1047,d,262
1048,ah,262
1049,an,263
1050,ao,263
1051,x,263
1052,d,263
1053,ah,263
1054,al,264
1055,d,264
1056,ah,264
1057,an,265
1058,ao,265
1059,x,265
1060,d,265
1061,ah,265
1062,an,266
1063,x,266
1064,al,266
1065,d,266
1066,ah,266
1067,ao,267
1068,d,267
1069,ah,267
1070,an,268
1071,x,268
1072,ao,268
1073,d,268
1074,ah,268
1075,an,269
1076,x,269
1077,ao,269
1078,d,269
1079,ah,269
1080,ao,270
1081,an,270
1082,x,270
1083,d,270
1084,ah,270
1085,ao,271
1086,an,272
1087,x,272
1088,ao,272
1089,d,272
1090,ah,272
1091,al,273
1092,an,273
1093,x,273
1094,d,273
1095,ah,273
1096,an,274
1097,x,274
1098,al,274
1099,d,274
1100,ah,274
1101,an,275
1102,al,275
1103,x,275
1104,d,275
1105,ah,275
1106,ao,276
1107,an,276
1108,x,276
1109,d,276
1110,ah,276
1111,ao,277
1112,d,277
1113,ah,277
1114,al,278
1115,d,278
1116,ah,278
1117,ao,279
1118,d,279
1119,ah,279
1120,an,280
1121,ao,280
1122,x,280
1123,d,280
1124,ah,280
1125,al,281
1126,d,281
1127,ah,281
1128,al,282
1129,an,282
1130,x,282
1131,d,282
1132,ah,282
1133,al,283
1134,d,283
1135,ah,283
1136,ao,284
1137,d,284
1138,ah,284
1139,an,285
1140,ao,285
1141,x,285
1142,d,285
1143,ah,285
1144,ao,286
1145,an,286
1146,x,286
1147,d,286
1148,ah,286
1149,al,287
1150,an,287
1151,x,287
1152,d,287
1153,ah,287
1154,an,288
1155,al,288
1156,x,288
1157,d,288
1158,ah,288
1159,ao,289
1160,an,289
1161,x,289
1162,d,289
1163,ah,289
1164,al,290
1165,d,290
1166,ah,290
1167,an,291
1168,ao,291
1169,x,291
1170,d,291
1171,ah,291
1172,ao,292
1173,an,292
1174,x,292
1175,d,292
1176,ah,292
1177,an,293
1178,x,293
1179,al,293
1180,d,293
1181,ah,293
1182,ao,294
1183,an,294
1184,x,294
1185,d,294
1186,ah,294
1187,al,295
1188,d,295
1189,ah,295
1190,an,296
1191,x,296
1192,ao,296
1193,d,296
1194,ah,296
1195,an,297
1196,ao,297
1197,x,297
1198,d,297
1199,ah,297
1200,ao,298
1201,d,298
1202,ah,298
1203,an,299
1204,x,299
1205,ao,299
1206,d,299
1207,ah,299
1208,al,300
1209,d,300
1210,ah,300
1211,al,301
1212,d,301
1213,ah,301
1214,an,302
1215,x,302
1216,ao,302
1217,d,302
1218,ah,302
1219,an,303
1220,x,303
1221,ao,303
1222,d,303
1223,ah,303
1224,al,304
1225,an,304
1226,x,304
1227,d,304
1228,ah,304
1229,al,305
1230,d,305
1231,ah,305
1232,al,306
1233,d,306
1234,ah,306
1235,ao,307
1236,d,307
1237,ah,307
1238,al,308
1239,an,308
1240,x,308
1241,d,308
1242,ah,308
1243,an,309
1244,al,309
1245,x,309
1246,d,309
1247,ah,309
1248,an,310
1249,al,310
1250,x,310
1251,d,310
1252,ah,310
1253,al,311
1254,d,311
1255,ah,311
1256,al,312
1257,d,312
1258,ah,312
1259,al,313
1260,d,313
1261,ah,313
1262,ao,314
1263,d,314
1264,ah,314
1265,ao,315
1266,an,315
1267,x,315
1268,d,315
1269,ah,315
1270,an,316
1271,ao,316
1272,x,316
1273,d,316
1274,ah,316
1275,al,317
1276,d,317
1277,ah,317
1278,ao,318
1279,d,318
1280,ah,318
1281,ao,319
1282,d,319
1283,ah,319
1284,ao,320
1285,d,320
1286,ah,320
1287,al,321
1288,d,321
1289,ah,321
1290,ao,322
1291,d,322
1292,ah,322
1293,ao,323
1294,d,323
1295,ah,323
1296,an,324
1297,ao,324
1298,x,324
1299,d,324
1300,ah,324
1301,ao,325
1302,an,325
1303,x,325
1304,d,325
1305,ah,325
1306,ao,326
1307,d,326
1308,ah,326
1309,an,327
1310,x,327
1311,ao,327
1312,d,327
1313,ah,327
1314,al,328
1315,d,328
1316,ah,328
1317,ao,329
1318,d,329
1319,ah,329
1320,al,330
1321,d,330
1322,ah,330
1323,an,331
1324,x,331
1325,al,331
1326,d,331
1327,ah,331
1328,al,332
1329,d,332
1330,ah,332
1331,an,333
1332,al,333
1333,x,333
1334,d,333
1335,ah,333
1336,ao,334
1337,d,334
1338,ah,334
1339,ao,335
1340,d,335
1341,ah,335
1342,an,336
1343,x,336
1344,ao,336
1345,d,336
1346,ah,336
1347,al,337
1348,d,337
1349,ah,337
1350,al,338
1351,d,338
1352,ah,338
1353,al,339
1354,d,339
1355,ah,339
1356,ao,340
1357,d,340
1358,ah,340
1359,an,341
1360,x,341
1361,ao,341
1362,d,341
1363,ah,341
1364,ao,342
1365,d,342
1366,ah,342
1367,al,343
1368,d,343
1369,ah,343
1370,al,344
1371,d,344
1372,ah,344
1373,al,345
1374,d,345
1375,ah,345
1376,ao,346
1377,an,346
1378,x,346
1379,d,346
1380,ah,346
1381,ao,347
1382,d,347
1383,ah,347
1384,an,348
1385,al,348
1386,x,348
1387,d,348
1388,ah,348
1389,al,349
1390,an,349
1391,x,349
1392,d,349
1393,ah,349
1394,an,350
1395,x,350
1396,al,350
1397,d,350
1398,ah,350
1399,ao,351
1400,an,351
1401,x,351
1402,d,351
1403,ah,351
1404,an,352
1405,x,352
1406,al,352
1407,d,352
1408,ah,352
1409,al,353
1410,d,353
1411,ah,353
1412,al,354
1413,an,354
1414,x,354
1415,d,354
1416,ah,354
1417,ao,355
1418,an,355
1419,x,355
1420,d,355
1421,ah,355
1422,al,356
1423,d,356
1424,ah,356
1425,an,357
1426,x,357
1427,ao,357
1428,d,357
1429,ah,357
1430,al,358
1431,d,358
1432,ah,358
1433,an,359
1434,ao,359
1435,x,359
1436,d,359
1437,ah,359
1438,an,360
1439,al,360
1440,x,360
1441,d,360
1442,ah,360
1443,ao,361
1444,an,361
1445,x,361
1446,d,361
1447,ah,361
1448,ao,362
1449,d,362
1450,ah,362
1451,al,363
1452,d,363
1453,ah,363
1454,al,364
1455,an,364
1456,x,364
1457,d,364
1458,ah,364
1459,an,365
1460,x,365
1461,al,365
1462,d,365
1463,ah,365
1464,ao,366
1465,d,366
1466,ah,366
1467,ao,367
1468,an,367
1469,x,367
1470,d,367
1471,ah,367
1472,an,368
1473,al,368
1474,x,368
1475,d,368
1476,ah,368
1477,an,369
1478,x,369
1479,al,369
1480,d,369
1481,ah,369
1482,al,370
1483,d,370
1484,ah,370
1485,ao,371
1486,d,371
1487,ah,371
1488,an,372
1489,ao,372
1490,x,372
1491,d,372
1492,ah,372
1493,ao,373
1494,an,373
1495,x,373
1496,d,373
1497,ah,373
1498,ao,374
1499,d,374
1500,ah,374
1501,an,375
1502,x,375
1503,ao,375
1504,d,375
1505,ah,375
1506,al,376
1507,d,376
1508,ah,376
1509,al,377
1510,d,377
1511,ah,377
1512,al,378
1513,an,378
1514,x,378
1515,d,378
1516,ah,378
1517,al,379
1518,d,379
1519,ah,379
1520,al,380
1521,d,380
1522,ah,380
1523,an,381
1524,x,381
1525,al,381
1526,d,381
1527,ah,381
1528,al,382
1529,d,382
1530,ah,382
1531,ao,383
1532,d,383
1533,ah,383
1534,an,384
1535,x,384
1536,al,384
1537,d,384
1538,ah,384
1539,al,385
1540,an,385
1541,x,385
1542,d,385
1543,ah,385
1544,an,386
1545,x,386
1546,al,386
1547,d,386
1548,ah,386
1549,al,387
1550,an,387
1551,x,387
1552,d,387
1553,ah,387
1554,an,388
1555,x,388
1556,ao,388
1557,d,388
1558,ah,388
1559,al,389
1560,d,389
1561,ah,389
1562,ao,390
1563,d,390
1564,ah,390
1565,al,391
1566,d,391
1567,ah,391
1568,al,392
1569,d,392
1570,ah,392
1571,al,393
1572,d,393
1573,ah,393
1574,ao,394
1575,an,394
1576,x,394
1577,d,394
1578,ah,394
1579,ao,395
1580,d,395
1581,ah,395
1582,ao,396
1583,d,396
1584,ah,396
1585,an,397
1586,x,397
1587,al,397
1588,d,397
1589,ah,397
1590,ao,398
1591,d,398
1592,ah,398
1593,an,399
1594,x,399
1595,ao,399
1596,d,399
1597,ah,399
1598,ao,400
1599,d,400
1600,ah,400
1601,ao,401
1602,d,401
1603,ah,401
1604,al,402
1605,d,402
1606,ah,402
1607,ao,403
1608,d,403
1609,ah,403
1610,ao,404
1611,an,404
1612,x,404
1613,d,404
1614,ah,404
1615,ao,405
1616,d,405
1617,ah,405
1618,al,406
1619,d,406
1620,ah,406
1621,an,407
1622,x,407
1623,al,407
1624,d,407
1625,ah,407
1626,an,408
1627,al,408
1628,x,408
1629,d,408
1630,ah,408
1631,al,409
1632,d,409
1633,ah,409
1634,al,410
1635,d,410
1636,ah,410
1637,an,411
1638,x,411
1639,ao,411
1640,d,411
1641,ah,411
1642,ao,412
1643,d,412
1644,ah,412
1645,an,413
1646,x,413
1647,ao,413
1648,d,413
1649,ah,413
1650,al,414
1651,an,414
1652,x,414
1653,d,414
1654,ah,414
1655,al,415
1656,d,415
1657,ah,415
1658,an,416
1659,x,416
1660,ao,416
1661,d,416
1662,ah,416
1663,al,417
1664,an,417
1665,x,417
1666,d,417
1667,ah,417
1668,an,418
1669,ao,418
1670,x,418
1671,d,418
1672,ah,418
1673,ao,419
1674,d,419
1675,ah,419
1676,al,420
1677,d,420
1678,ah,420
1679,ao,421
1680,d,421
1681,ah,421
1682,ao,422
1683,d,422
1684,ah,422
1685,ao,423
1686,d,423
1687,ah,423
1688,ao,424
1689,an,424
1690,x,424
1691,d,424
1692,ah,424
1693,an,425
1694,al,425
1695,x,425
1696,d,425
1697,ah,425
1698,al,426
1699,d,426
1700,ah,426
1701,ao,427
1702,an,427
1703,x,427
1704,d,427
1705,ah,427
1706,al,428
1707,an,428
1708,x,428
1709,d,428
1710,ah,428
1711,ao,429
1712,an,429
1713,x,429
1714,d,429
1715,ah,429
1716,ao,430
1717,d,430
1718,ah,430
1719,al,431
1720,d,431
1721,ah,431
1722,ao,432
1723,an,432
1724,x,432
1725,d,432
1726,ah,432
1727,an,433
1728,x,433
1729,ao,433
1730,d,433
1731,ah,433
1732,an,434
1733,al,434
1734,x,434
1735,d,434
1736,ah,434
1737,ao,435
1738,d,435
1739,ah,435
1740,al,436
1741,d,436
1742,ah,436
1743,an,437
1744,al,437
1745,x,437
1746,d,437
1747,ah,437
1748,an,438
1749,x,438
1750,ao,438
1751,d,438
1752,ah,438
1753,ao,439
1754,d,439
1755,ah,439
1756,an,440
1757,x,440
1758,ao,440
1759,d,440
1760,ah,440
1761,al,441
1762,d,441
1763,ah,441
1764,an,442
1765,x,442
1766,ao,442
1767,d,442
1768,ah,442
1769,ao,443
1770,an,443
1771,x,443
1772,d,443
1773,ah,443
1774,an,444
1775,x,444
1776,ao,444
1777,d,444
1778,ah,444
1779,an,445
1780,al,445
1781,x,445
1782,d,445
1783,ah,445
1784,ao,446
1785,d,446
1786,ah,446
1787,an,447
1788,x,447
1789,ao,447
1790,d,447
1791,ah,447
1792,an,448
1793,x,448
1794,al,448
1795,d,448
1796,ah,448
1797,ao,449
1798,d,449
1799,ah,449
1800,an,450
1801,x,450
1802,ao,450
1803,d,450
1804,ah,450
1805,al,451
1806,an,451
1807,x,451
1808,d,451
1809,ah,451
1810,an,452
1811,al,452
1812,x,452
1813,d,452
1814,ah,452
1815,ao,453
1816,d,453
1817,ah,453
1818,al,454
1819,d,454
1820,ah,454
1821,an,455
1822,x,455
1823,al,455
1824,d,455
1825,ah,455
1826,al,456
1827,an,456
1828,x,456
1829,d,456
1830,ah,456
1831,al,457
1832,an,457
1833,x,457
1834,d,457
1835,ah,457
1836,ao,458
1837,d,458
1838,ah,458
1839,ao,459
1840,an,459
1841,x,459
1842,d,459
1843,ah,459
1844,ao,460
1845,an,460
1846,x,460
1847,d,460
1848,ah,460
1849,ao,461
1850,d,461
1851,ah,461
1852,al,462
1853,d,462
1854,ah,462
1855,ao,463
1856,d,463
1857,ah,463
1858,an,464
1859,x,464
1860,ao,464
1861,d,464
1862,ah,464
1863,an,465
1864,al,465
1865,x,465
1866,d,465
1867,ah,465
1868,an,466
1869,x,466
1870,al,466
1871,d,466
1872,ah,466
1873,al,467
1874,an,467
1875,x,467
1876,d,467
1877,ah,467
1878,an,468
1879,al,468
1880,x,468
1881,d,468
1882,ah,468
1883,al,469
1884,d,469
1885,ah,469
1886,al,470
1887,d,470
1888,ah,470
1889,al,471
1890,d,471
1891,ah,471
1892,ao,472
1893,d,472
1894,ah,472
1895,an,473
1896,al,473
1897,x,473
1898,d,473
1899,ah,473
1900,al,474
1901,d,474
1902,ah,474
1903,al,475
1904,an,475
1905,x,475
1906,d,475
1907,ah,475
1908,al,476
1909,d,476
1910,ah,476
1911,al,477
1912,d,477
1913,ah,477
1914,ao,478
1915,d,478
1916,ah,478
1917,ao,479
1918,d,479
1919,ah,479
1920,ao,480
1921,d,480
1922,ah,480
1923,al,481
1924,d,481
1925,ah,481
1926,ao,482
1927,an,482
1928,x,482
1929,d,482
1930,ah,482
1931,an,483
1932,x,483
1933,ao,483
1934,d,483
1935,ah,483
1936,al,484
1937,d,484
1938,ah,484
1939,an,485
1940,x,485
1941,ao,485
1942,d,485
1943,ah,485
1944,al,486
1945,d,486
1946,ah,486
1947,ao,487
1948,d,487
1949,ah,487
1950,al,488
1951,d,488
1952,ah,488
1953,an,489
1954,x,489
1955,ao,489
1956,d,489
1957,ah,489
1958,an,490
1959,ao,490
1960,x,490
1961,d,490
1962,ah,490
1963,ao,491
1964,d,491
1965,ah,491
1966,an,492
1967,x,492
1968,ao,492
1969,d,492
1970,ah,492
1971,ao,493
1972,an,493
1973,x,493
1974,d,493
1975,ah,493
1976,ao,494
1977,an,494
1978,x,494
1979,d,494
1980,ah,494
1981,al,495
1982,d,495
1983,ah,495
1984,al,496
1985,d,496
1986,ah,496
1987,al,497
1988,an,497
1989,x,497
1990,d,497
1991,ah,497
1992,ao,498
1993,an,498
1994,x,498
1995,d,498
1996,ah,498
1997,an,499
1998,ao,499
1999,x,499
2000,d,499
2001,ah,499
2002,al,500
2003,an,500
2004,x,500
2005,d,500
2006,ah,500
2007,an,501
2008,x,501
2009,ao,501
2010,d,501
2011,ah,501
2012,an,502
2013,ao,502
2014,x,502
2015,d,502
2016,ah,502
2017,ao,503
2018,d,503
2019,ah,503
2020,ao,504
2021,an,504
2022,x,504
2023,d,504
2024,ah,504
2025,al,505
2026,d,505
2027,ah,505
2028,al,506
2029,d,506
2030,ah,506
2031,al,507
2032,an,507
