,event,case
327,y,63
328,c,64
329,am,64
330,e,64
331,z,65
332,p,65
333,l,65
334,ac,65
335,o,66
336,p,66
337,o,67
338,p,67
339,l,67
340,ac,67
341,b,67
342,r,67
343,m,67
344,o,68
345,p,68
346,r,68
347,b,68
348,ap,69
349,as,69
350,ag,69
351,ad,69
352,aj,69
353,y,69
354,aj,70
355,b,70
356,r,70
357,e,70
358,as,71
359,ag,71
360,ap,71
361,ad,71
362,c,71
363,am,71
364,ac,71
365,l,71
366,m,71
367,b,71
368,r,71
369,ag,72
370,ap,72
371,p,72
372,m,72
373,c,73
374,am,73
375,z,74
376,p,74
377,m,74
378,b,74
379,r,74
380,aj,75
381,ac,75
382,l,75
383,r,75
384,e,75
385,b,75
386,aj,76
387,l,76
388,ac,76
389,e,76
390,aj,77
391,r,77
392,e,77
393,b,77
394,aj,78
395,ac,78
396,l,78
397,e,78
398,b,78
399,r,78
400,p,79
401,ac,79
402,l,79
403,b,79
404,r,79
405,y,79
406,aj,80
407,y,80
408,r,80
409,b,80
410,ag,81
411,as,81
412,ad,81
413,ap,81
414,o,81
415,p,81
416,ac,81
417,l,81
418,b,81
419,r,81
420,y,81
421,c,82
422,am,82
423,m,82
424,p,83
425,aj,84
426,l,84
427,ac,84
428,e,84
429,ap,85
430,ag,85
431,p,85
432,y,85
433,o,86
434,p,86
435,ac,86
436,l,86
437,m,86
438,aj,87
439,l,87
440,ac,87
441,b,87
442,r,87
443,am,88
444,c,88
445,ac,88
446,l,88
447,r,88
448,b,88
449,y,88
450,c,89
451,am,89
452,l,89
453,ac,89
454,e,89
455,r,89
456,b,89
457,z,90
458,p,90
459,e,90
460,o,91
461,p,91
462,ag,92
463,ap,92
464,o,92
465,p,92
466,ac,92
467,l,92
468,y,92
469,r,92
470,b,92
471,ap,93
472,ag,93
473,aj,93
474,ac,93
475,l,93
476,b,93
477,r,93
478,am,94
479,c,94
480,r,94
481,e,94
482,b,94
483,aj,95
484,ac,95
485,l,95
486,e,95
487,aj,96
488,ac,96
489,l,96
490,r,96
491,e,96
492,b,96
493,aj,97
494,b,97
495,r,97
496,as,98
497,ad,98
498,ap,98
499,ag,98
500,am,98
501,c,98
502,ac,98
503,l,98
504,y,98
505,ap,99
506,ag,99
507,c,99
508,am,99
509,y,99
510,ag,100
511,as,100
512,ad,100
513,ap,100
514,am,100
515,c,100
516,r,100
517,b,100
518,aj,101
519,ac,101
520,l,101
521,c,102
522,am,102
523,ac,102
524,l,102
525,m,102
526,z,103
527,p,103
528,l,103
529,ac,103
530,e,103
531,c,104
532,am,104
533,ac,104
534,l,104
535,m,104
536,r,104
537,b,104
538,am,105
539,c,105
540,m,105
541,am,106
542,c,106
543,r,106
544,m,106
545,b,106
546,ag,107
547,ap,107
548,as,107
549,ad,107
550,c,107
551,am,107
552,ac,107
553,l,107
554,m,107
555,o,108
556,p,108
557,ac,108
558,l,108
559,y,108
560,ap,109
561,ag,109
562,as,109
563,ad,109
564,aj,109
565,l,109
566,ac,109
567,b,109
568,r,109
569,ap,110
570,ag,110
571,aj,110
572,l,110
573,ac,110
574,y,110
575,r,110
576,b,110
577,p,111
578,ac,111
579,l,111
580,y,111
581,aj,112
582,l,112
583,ac,112
584,b,112
585,y,112
586,r,112
587,am,113
588,c,113
589,ac,113
590,l,113
591,m,113
592,b,113
593,r,113
594,ag,114
595,ap,114
596,aj,114
597,e,114
598,b,114
599,r,114
600,aj,115
601,l,115
602,ac,115
603,b,115
604,r,115
605,ap,116
606,ag,116
607,z,116
608,p,116
609,b,116
610,r,116
611,ap,117
612,ag,117
613,aj,117
614,ac,117
615,l,117
616,e,117
617,aj,118
618,r,118
619,b,118
620,y,118
621,ap,119
622,ag,119
623,aj,119
624,ac,119
625,l,119
626,b,119
627,r,119
628,e,119
629,aj,120
630,r,120
631,m,120
632,b,120
633,aj,121
634,l,121
635,ac,121
636,p,122
637,ac,122
638,l,122
639,e,122
640,r,122
641,b,122
642,p,123
643,ac,123
644,l,123
645,m,123
646,b,123
647,r,123
648,ap,124
649,ag,124
650,aj,124
651,l,124
652,ac,124
653,y,124
654,ap,125
655,ag,125
656,am,125
657,c,125
658,ac,125
659,l,125
660,y,125
661,ag,126
662,ap,126
663,c,126
664,am,126
665,e,126
666,b,126
667,r,126
668,as,127
669,ad,127
670,ag,127
671,ap,127
672,o,127
673,p,127
674,ac,127
675,l,127
676,y,127
677,b,127
678,r,127
679,ap,128
680,ag,128
681,p,128
682,r,128
683,b,128
684,ap,129
685,ag,129
686,p,129
687,o,130
688,p,130
689,ac,130
690,l,130
691,e,130
692,o,131
693,p,131
694,l,131
695,ac,131
696,e,131
697,am,132
698,c,132
699,o,133
700,p,133
701,y,133
702,ap,134
703,ag,134
704,aj,134
705,r,134
706,m,134
707,b,134
708,ag,135
709,ap,135
710,c,135
711,am,135
712,am,136
713,c,136
714,l,136
715,ac,136
716,e,136
717,z,137
718,p,137
719,b,137
720,r,137
721,m,137
722,p,138
723,y,138
724,ag,139
725,ap,139
726,am,139
727,c,139
728,r,139
729,y,139
730,b,139
731,ap,140
732,ag,140
733,aj,140
734,ac,140
735,l,140
736,e,140
737,ag,141
738,ap,141
739,am,141
740,c,141
741,ac,141
742,l,141
743,m,141
744,o,142
745,p,142
746,l,142
747,ac,142
748,b,142
749,e,142
750,r,142
751,am,143
752,c,143
753,r,143
754,b,143
755,e,143
756,aj,144
757,ac,144
758,l,144
759,b,144
760,r,144
761,m,144
762,c,145
763,am,145
764,m,145
765,c,146
766,am,146
767,ac,146
768,l,146
769,r,146
770,y,146
771,b,146
772,ag,147
773,ap,147
774,am,147
775,c,147
776,e,147
777,aj,148
778,b,148
779,r,148
780,y,148
781,p,149
782,m,149
783,b,149
784,r,149
785,ag,150
786,ap,150
787,p,150
788,b,150
789,e,150
790,r,150
791,ag,151
792,ap,151
793,p,151
794,l,151
795,ac,151
796,e,151
797,aj,152
798,l,152
799,ac,152
800,m,152
801,c,153
802,am,153
803,e,153
804,b,153
805,r,153
806,aj,154
807,l,154
808,ac,154
809,b,154
810,e,154
811,r,154
812,aj,155
813,l,155
814,ac,155
815,r,155
816,b,155
817,aj,156
818,m,156
819,aj,157
820,l,157
821,ac,157
822,m,157
823,z,158
824,p,158
825,b,158
826,r,158
827,m,158
828,ag,159
829,ap,159
830,aj,159
831,m,159
832,ap,160
833,ag,160
834,am,160
835,c,160
836,b,160
837,r,160
838,y,160
839,o,161
840,p,161
841,m,161
842,ag,162
843,ap,162
844,z,162
845,p,162
846,b,162
847,e,162
848,r,162
849,ag,163
850,ap,163
851,aj,163
852,m,163
853,z,164
854,p,164
855,as,165
856,ad,165
857,ag,165
858,ap,165
859,aj,165
860,m,165
861,c,166
862,am,166
863,r,166
864,b,166
865,ag,167
866,as,167
867,ap,167
868,ad,167
869,c,167
870,am,167
871,b,167
872,y,167
873,r,167
874,aj,168
875,l,168
876,ac,168
877,r,168
878,b,168
879,y,168
880,p,169
881,l,169
882,ac,169
883,b,169
884,r,169
885,e,169
886,c,170
887,am,170
888,m,170
889,ap,171
890,ag,171
891,as,171
892,ad,171
893,aj,171
894,b,171
895,m,171
896,r,171
897,ag,172
898,ap,172
899,aj,172
900,e,172
901,p,173
902,r,173
903,b,173
904,o,174
905,p,174
906,am,175
907,c,175
908,ac,175
909,l,175
910,m,175
911,aj,176
912,r,176
913,b,176
914,y,176
915,p,177
916,b,177
917,r,177
918,m,177
919,c,178
920,am,178
921,ac,178
922,l,178
923,m,178
924,p,179
925,l,179
926,ac,179
927,r,179
928,b,179
929,m,179
930,ag,180
931,ap,180
932,aj,180
933,l,180
934,ac,180
935,y,180
936,aj,181
937,b,181
938,r,181
939,z,182
940,p,182
941,e,182
942,ap,183
943,ag,183
944,z,183
945,p,183
946,am,184
947,c,184
948,l,184
949,ac,184
950,y,184
951,o,185
952,p,185
953,l,185
954,ac,185
955,m,185
956,z,186
957,p,186
958,ac,186
959,l,186
960,y,186
961,r,186
962,b,186
963,ag,187
964,ap,187
965,z,187
966,p,187
967,e,187
968,aj,188
969,ac,188
970,l,188
971,b,188
972,m,188
973,r,188
974,p,189
975,l,189
976,ac,189
977,r,189
978,b,189
979,z,190
980,p,190
981,ac,190
982,l,190
983,m,190
984,ag,191
985,ap,191
986,z,191
987,p,191
988,r,191
989,m,191
990,b,191
991,aj,192
992,y,192
993,ag,193
994,ap,193
995,am,193
996,c,193
997,ap,194
998,ag,194
999,p,194
1000,r,194
1001,b,194
1002,y,194
1003,ag,195
1004,ap,195
1005,p,195
1006,e,195
1007,as,196
1008,ap,196
1009,ad,196
1010,ag,196
1011,aj,196
1012,l,196
1013,ac,196
1014,m,196
1015,o,197
1016,p,197
1017,l,197
1018,ac,197
1019,b,197
1020,e,197
1021,r,197
1022,ap,198
1023,ag,198
1024,aj,198
1025,m,198
1026,aj,199
1027,ac,199
1028,l,199
1029,b,199
1030,r,199
1031,m,199
1032,c,200
1033,am,200
1034,l,200
1035,ac,200
1036,r,200
1037,b,200
1038,aj,201
1039,b,201
1040,r,201
1041,ag,202
1042,as,202
1043,ap,202
1044,ad,202
1045,c,202
1046,am,202
1047,ac,202
1048,l,202
1049,m,202
1050,aj,203
1051,e,203
1052,aj,204
1053,b,204
1054,r,204
1055,e,204
1056,ag,205
1057,ap,205
1058,aj,205
1059,ac,205
1060,l,205
1061,b,205
1062,r,205
1063,ag,206
1064,ap,206
1065,aj,206
1066,ac,206
1067,l,206
1068,y,206
1069,b,206
1070,r,206
1071,c,207
1072,am,207
1073,l,207
1074,ac,207
1075,m,207
1076,as,208
1077,ad,208
1078,ap,208
1079,ag,208
1080,aj,208
1081,l,208
1082,ac,208
1083,m,208
1084,ap,209
1085,ag,209
1086,p,209
1087,ac,209
1088,l,209
1089,m,209
1090,p,210
1091,ac,210
1092,l,210
1093,y,210
1094,r,210
1095,b,210
1096,z,211
1097,p,211
1098,b,211
1099,r,211
1100,z,212
1101,p,212
1102,r,212
1103,b,212
1104,e,212
1105,z,213
1106,p,213
1107,m,213
1108,z,214
1109,p,214
1110,ac,214
1111,l,214
1112,b,214
1113,m,214
1114,r,214
1115,z,215
1116,p,215
1117,b,215
1118,r,215
1119,e,215
1120,z,216
1121,p,216
1122,l,216
1123,ac,216
1124,p,217
1125,l,217
1126,ac,217
1127,ap,218
1128,ag,218
1129,z,218
1130,p,218
1131,l,218
1132,ac,218
1133,y,218
1134,aj,219
1135,y,219
1136,b,219
1137,r,219
1138,z,220
1139,p,220
1140,m,220
1141,aj,221
1142,m,221
1143,r,221
1144,b,221
1145,am,222
1146,c,222
1147,ac,222
1148,l,222
1149,y,222
1150,ag,223
1151,ap,223
1152,aj,223
1153,r,223
1154,b,223
1155,m,223
1156,ap,224
1157,ag,224
1158,aj,224
1159,l,224
1160,ac,224
1161,z,225
1162,p,225
1163,ac,225
1164,l,225
1165,b,225
1166,e,225
1167,r,225
1168,p,226
1169,y,226
1170,as,227
1171,ad,227
1172,ap,227
1173,ag,227
1174,c,227
1175,am,227
1176,l,227
1177,ac,227
1178,e,227
1179,c,228
1180,am,228
1181,c,229
1182,am,229
1183,e,229
1184,r,229
1185,b,229
1186,am,230
1187,c,230
1188,ac,230
1189,l,230
1190,r,230
1191,b,230
1192,y,230
1193,aj,231
1194,m,231
1195,b,231
1196,r,231
1197,aj,232
1198,l,232
1199,ac,232
1200,r,232
1201,b,232
1202,ag,233
1203,ap,233
1204,z,233
1205,p,233
1206,l,233
1207,ac,233
1208,r,233
1209,b,233
1210,y,233
1211,z,234
1212,p,234
1213,ac,234
1214,l,234
1215,e,234
1216,as,235
1217,ap,235
1218,ad,235
1219,ag,235
1220,c,235
1221,am,235
1222,l,235
1223,ac,235
1224,y,235
1225,r,235
1226,b,235
1227,z,236
1228,p,236
1229,ac,236
1230,l,236
1231,m,236
1232,aj,237
1233,l,237
1234,ac,237
1235,m,237
1236,c,238
1237,am,238
1238,l,238
1239,ac,238
1240,c,239
1241,am,239
1242,ac,239
1243,l,239
1244,ag,240
1245,ap,240
1246,aj,240
1247,l,240
1248,ac,240
1249,b,240
1250,y,240
1251,r,240
1252,aj,241
1253,e,241
1254,o,242
1255,p,242
1256,y,242
1257,r,242
1258,b,242
1259,aj,243
1260,l,243
1261,ac,243
1262,y,243
1263,aj,244
1264,y,244
1265,z,245
1266,p,245
1267,l,245
1268,ac,245
1269,r,245
1270,m,245
1271,b,245
1272,ag,246
1273,ap,246
1274,c,246
1275,am,246
1276,b,246
1277,m,246
1278,r,246
1279,am,247
1280,c,247
1281,ac,247
1282,l,247
1283,e,247
1284,c,248
1285,am,248
1286,l,248
1287,ac,248
1288,m,248
1289,r,248
1290,b,248
1291,ap,249
1292,ag,249
1293,c,249
1294,am,249
1295,l,249
1296,ac,249
1297,e,249
1298,aj,250
1299,ac,250
1300,l,250
1301,aj,251
1302,ac,251
1303,l,251
1304,y,251
1305,b,251
1306,r,251
1307,am,252
1308,c,252
1309,e,252
1310,am,253
1311,c,253
1312,l,253
1313,ac,253
1314,y,253
1315,am,254
1316,c,254
1317,m,254
1318,ap,255
1319,ag,255
1320,z,255
1321,p,255
1322,l,255
1323,ac,255
1324,m,255
1325,b,255
1326,r,255
1327,p,256
1328,e,256
1329,z,257
1330,p,257
1331,l,257
1332,ac,257
1333,r,257
1334,b,257
1335,m,257
1336,aj,258
1337,l,258
1338,ac,258
1339,e,258
1340,am,259
1341,c,259
1342,y,259
1343,aj,260
1344,ac,260
1345,l,260
1346,b,260
1347,r,260
1348,e,260
1349,ag,261
1350,ap,261
1351,am,261
1352,c,261
1353,b,261
1354,r,261
1355,e,261
1356,am,262
1357,c,262
1358,ac,262
1359,l,262
1360,e,262
1361,ap,263
1362,ag,263
1363,as,263
1364,ad,263
1365,z,263
1366,p,263
1367,ac,263
1368,l,263
1369,b,263
1370,r,263
1371,ap,264
1372,ag,264
1373,aj,264
1374,ac,264
1375,l,264
1376,y,264
1377,aj,265
1378,r,265
1379,b,265
1380,e,265
1381,z,266
1382,p,266
1383,b,266
1384,r,266
1385,y,266
1386,ag,267
1387,ap,267
1388,am,267
1389,c,267
1390,aj,268
1391,l,268
1392,ac,268
1393,b,268
1394,m,268
1395,r,268
1396,ag,269
1397,ap,269
1398,am,269
1399,c,269
1400,l,269
1401,ac,269
1402,e,269
1403,b,269
1404,r,269
1405,c,270
1406,am,270
1407,r,270
1408,e,270
1409,b,270
1410,as,271
1411,ap,271
1412,ag,271
1413,ad,271
1414,aj,271
1415,m,271
1416,aj,272
1417,b,272
1418,r,272
1419,aj,273
1420,ac,273
1421,l,273
1422,r,273
1423,b,273
1424,ag,274
1425,ap,274
1426,am,274
1427,c,274
1428,r,274
1429,y,274
1430,b,274
1431,aj,275
1432,r,275
1433,b,275
1434,y,275
1435,o,276
1436,p,276
1437,y,276
1438,r,276
1439,b,276
1440,aj,277
1441,ac,277
1442,l,277
1443,am,278
1444,c,278
1445,l,278
1446,ac,278
1447,m,278
1448,c,279
1449,am,279
1450,e,279
1451,p,280
1452,r,280
1453,b,280
1454,aj,281
1455,y,281
1456,p,282
1457,ac,282
1458,l,282
1459,r,282
1460,b,282
1461,e,282
1462,am,283
1463,c,283
1464,e,283
1465,c,284
1466,am,284
1467,e,284
1468,ap,285
1469,as,285
1470,ag,285
1471,ad,285
1472,aj,285
1473,l,285
1474,ac,285
1475,b,285
1476,r,285
1477,ap,286
1478,ag,286
1479,aj,286
1480,b,286
1481,r,286
1482,aj,287
1483,l,287
1484,ac,287
1485,e,287
1486,b,287
1487,r,287
1488,aj,288
1489,e,288
1490,b,288
1491,r,288
1492,z,289
1493,p,289
1494,y,289
1495,r,289
1496,b,289
1497,c,290
1498,am,290
1499,m,290
1500,ap,291
1501,ag,291
1502,c,291
1503,am,291
1504,b,291
1505,m,291
1506,r,291
1507,z,292
1508,p,292
1509,l,292
1510,ac,292
1511,r,292
1512,b,292
1513,aj,293
1514,b,293
1515,r,293
1516,e,293
1517,am,294
1518,c,294
1519,e,294
1520,b,294
1521,r,294
1522,ap,295
1523,ag,295
1524,aj,295
1525,ac,295
1526,l,295
1527,y,295
1528,c,296
1529,am,296
1530,ac,296
1531,l,296
1532,b,296
1533,r,296
1534,aj,297
1535,r,297
1536,b,297
1537,ap,298
1538,ag,298
1539,c,298
1540,am,298
1541,ac,298
1542,l,298
1543,y,298
1544,ap,299
1545,ag,299
1546,p,299
1547,r,299
1548,b,299
1549,ag,300
1550,ap,300
1551,aj,300
1552,ac,300
1553,l,300
1554,y,300
1555,ap,301
1556,ag,301
1557,am,301
1558,c,301
1559,aj,302
1560,b,302
1561,r,302
1562,p,303
1563,ac,303
1564,l,303
1565,r,303
1566,b,303
1567,m,303
1568,aj,304
1569,ac,304
1570,l,304
1571,b,304
1572,r,304
1573,aj,305
1574,y,305
1575,as,306
1576,ad,306
1577,ap,306
1578,ag,306
1579,p,306
1580,e,306
1581,z,307
1582,p,307
1583,ac,307
1584,l,307
1585,o,308
1586,p,308
1587,e,308
1588,r,308
1589,b,308
1590,o,309
1591,p,309
1592,r,309
1593,b,309
1594,m,309
1595,aj,310
1596,ac,310
1597,l,310
1598,r,310
1599,e,310
1600,b,310
1601,am,311
1602,c,311
1603,ac,311
1604,l,311
1605,y,311
1606,c,312
1607,am,312
1608,as,313
1609,ag,313
1610,ap,313
1611,ad,313
1612,o,313
1613,p,313
1614,l,313
1615,ac,313
1616,y,313
1617,ap,314
1618,ag,314
1619,c,314
1620,am,314
1621,e,314
1622,z,315
1623,p,315
1624,r,315
1625,b,315
1626,e,315
1627,c,316
1628,am,316
1629,b,316
1630,r,316
1631,am,317
1632,c,317
1633,ac,317
1634,l,317
1635,y,317
1636,o,318
1637,p,318
1638,m,318
1639,ag,319
1640,ap,319
1641,c,319
1642,am,319
1643,y,319
1644,o,320
1645,p,320
1646,e,320
1647,ag,321
1648,as,321
1649,ad,321
1650,ap,321
1651,aj,321
1652,aj,322
1653,m,322
1654,p,323
1655,ac,323
1656,l,323
1657,c,324
1658,am,324
1659,l,324
1660,ac,324
1661,r,324
1662,m,324
1663,b,324
1664,z,325
1665,p,325
1666,b,325
1667,y,325
1668,r,325
1669,am,326
1670,c,326
1671,e,326
1672,ag,327
1673,ap,327
1674,o,327
1675,p,327
1676,m,327
1677,r,327
1678,b,327
1679,ag,328
1680,as,328
1681,ap,328
1682,ad,328
1683,p,328
1684,m,328
1685,ag,329
1686,ap,329
1687,aj,329
1688,y,329
1689,am,330
1690,c,330
1691,ac,330
1692,l,330
1693,m,330
1694,am,331
1695,c,331
1696,r,331
1697,m,331
1698,b,331
1699,ap,332
1700,ag,332
1701,aj,332
1702,ag,333
1703,ap,333
1704,o,333
1705,p,333
1706,l,333
1707,ac,333
1708,y,333
1709,b,333
1710,r,333
1711,ag,334
1712,ap,334
1713,c,334
1714,am,334
1715,ac,334
1716,l,334
1717,aj,335
1718,y,335
1719,ag,336
1720,ap,336
1721,p,336
1722,ac,336
1723,l,336
1724,r,336
1725,b,336
1726,aj,337
1727,e,337
1728,c,338
1729,am,338
1730,p,339
1731,l,339
1732,ac,339
1733,m,339
1734,o,340
1735,p,340
1736,e,340
1737,ag,341
1738,ap,341
1739,am,341
1740,c,341
1741,b,341
1742,r,341
1743,m,341
1744,c,342
1745,am,342
1746,m,342
1747,aj,343
1748,y,343
1749,ap,344
1750,ag,344
1751,z,344
1752,p,344
1753,m,344
1754,ag,345
1755,ap,345
1756,aj,345
1757,e,345
1758,aj,346
1759,ac,346
1760,l,346
1761,r,346
1762,b,346
1763,ap,347
1764,as,347
1765,ag,347
1766,ad,347
1767,o,347
1768,p,347
1769,ac,347
1770,l,347
1771,y,347
1772,am,348
1773,c,348
1774,ac,348
1775,l,348
1776,b,348
1777,r,348
1778,y,348
1779,z,349
1780,p,349
1781,l,349
1782,ac,349
1783,r,349
1784,b,349
1785,aj,350
1786,b,350
1787,r,350
1788,p,351
1789,ac,351
1790,l,351
1791,r,351
1792,y,351
1793,b,351
1794,c,352
1795,am,352
1796,m,352
1797,b,352
1798,r,352
1799,aj,353
1800,y,353
1801,z,354
1802,p,354
1803,l,354
1804,ac,354
1805,r,354
1806,y,354
1807,b,354
1808,aj,355
1809,b,355
1810,r,355
1811,aj,356
1812,e,356
1813,ap,357
1814,as,357
1815,ag,357
1816,ad,357
1817,o,357
1818,p,357
1819,b,357
1820,e,357
1821,r,357
1822,aj,358
1823,ap,359
1824,ag,359
1825,aj,359
1826,b,359
1827,r,359
1828,ap,360
1829,ag,360
1830,am,360
1831,c,360
1832,ac,360
1833,l,360
1834,e,360
1835,b,360
1836,r,360
1837,ag,361
1838,as,361
1839,ad,361
1840,ap,361
1841,p,361
1842,l,361
1843,ac,361
1844,b,361
1845,e,361
1846,r,361
1847,aj,362
1848,m,362
1849,am,363
1850,c,363
1851,z,364
1852,p,364
1853,r,364
1854,y,364
1855,b,364
1856,as,365
1857,ad,365
1858,ag,365
1859,ap,365
1860,p,365
1861,ac,365
1862,l,365
1863,r,365
1864,m,365
1865,b,365
1866,o,366
1867,p,366
1868,y,366
1869,ap,367
1870,ag,367
1871,aj,367
1872,ac,367
1873,l,367
1874,r,367
1875,b,367
1876,aj,368
1877,ac,368
1878,l,368
1879,r,368
1880,b,368
1881,e,368
1882,am,369
1883,c,369
1884,l,369
1885,ac,369
1886,r,369
1887,b,369
1888,ap,370
1889,ag,370
1890,c,370
1891,am,370
1892,m,370
1893,aj,371
1894,ac,371
1895,l,371
1896,e,371
1897,ag,372
1898,ap,372
1899,z,372
1900,p,372
1901,ac,372
1902,l,372
1903,b,372
1904,r,372
1905,am,373
1906,c,373
1907,l,373
1908,ac,373
1909,b,373
1910,r,373
1911,e,373
1912,aj,374
1913,ac,374
1914,l,374
1915,m,374
1916,am,375
1917,c,375
1918,ac,375
1919,l,375
1920,b,375
1921,r,375
1922,m,375
1923,ap,376
1924,ag,376
1925,aj,376
1926,ac,376
1927,l,376
1928,e,376
1929,aj,377
1930,y,377
1931,p,378
1932,b,378
1933,r,378
1934,y,378
1935,c,379
1936,am,379
1937,e,379
1938,am,380
1939,c,380
1940,l,380
1941,ac,380
1942,aj,381
1943,l,381
1944,ac,381
1945,b,381
1946,r,381
1947,aj,382
1948,ac,382
1949,l,382
1950,am,383
1951,c,383
1952,e,383
1953,aj,384
1954,b,384
1955,r,384
1956,e,384
1957,z,385
1958,p,385
1959,r,385
1960,b,385
1961,e,385
1962,am,386
1963,c,386
1964,l,386
1965,ac,386
1966,r,386
1967,b,386
1968,c,387
1969,am,387
1970,r,387
1971,b,387
1972,o,388
1973,p,388
1974,ac,388
1975,l,388
1976,m,388
1977,b,388
1978,r,388
1979,ag,389
1980,ap,389
1981,aj,389
1982,l,389
1983,ac,389
1984,e,389
1985,p,390
1986,y,390
1987,am,391
1988,c,391
1989,e,391
1990,z,392
1991,p,392
1992,l,392
1993,ac,392
1994,m,392
1995,aj,393
1996,ac,393
1997,l,393
1998,e,393
1999,am,394
2000,c,394
2001,ac,394
2002,l,394
2003,e,394
2004,r,394
2005,b,394
2006,p,395
2007,e,395
2008,aj,396
2009,ac,396
2010,l,396
2011,m,396
2012,c,397
2013,am,397
2014,b,397
2015,e,397
2016,r,397
2017,am,398
2018,c,398
2019,m,398
2020,aj,399
2021,l,399
2022,ac,399
2023,b,399
2024,r,399
2025,m,399
2026,am,400
2027,c,400
2028,m,400
2029,o,401
2030,p,401
2031,ac,401
2032,l,401
2033,y,401
2034,o,402
2035,p,402
2036,ap,403
2037,ag,403
2038,c,403
2039,am,403
2040,ac,403
2041,l,403
2042,m,403
2043,c,404
2044,am,404
2045,l,404
2046,ac,404
2047,r,404
2048,b,404
2049,ap,405
2050,as,405
2051,ag,405
