Result of replaying 6e24ac09-fb25-4f0b-8669-169875ab335f on Anonymous log imported from log3-training.xes

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
11,"294",1,Yes,"3,648.00","2.00","11.00","17.00","903.00","0.94","0.90","21.00","0.94","17.00","1,593.00",[M-INVI]tau split|[M-INVI]tau split|[L/M]f|[L/M]l|[L/M]q|[L/M]i|[L/M]av|[L]x|[L/M]ad|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]an|[L/M]ab|[M-REAL]x|[M-INVI]tau join|[L/M]al|[M-INVI]tau split|[L/M]c|[L/M]aq|[L/M]ar|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]w|[M-INVI]tau laterDoChild|[L/M]au|[M-INVI]tau laterDoChild|[L/M]o|[M-INVI]tau finish|[M-INVI]tau from tree|[M-INVI]tau finish|[M-INVI]tau from tree|[M-INVI]tau join
12,"155",1,Yes,"3,922.00","2.00","9.00","18.00","894.00","0.94","0.91","22.00","0.94","18.00","1,642.00",[M-INVI]tau split|[L/M]l|[M-INVI]tau split|[L/M]b|[L/M]q|[L/M]aj|[M-REAL]u|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]x|[L/M]z|[L]u|[L/M]an|[M-INVI]tau join|[L/M]al|[M-INVI]tau split|[L/M]c|[L/M]aq|[L/M]ar|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]o|[M-INVI]tau laterDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]w|[L/M]m|[M-INVI]tau laterDoChild|[L/M]ak|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau finish|[M-INVI]tau join
13,"560",1,Yes,"3,179.00","2.00","7.00","17.00","738.00","0.94","0.90","21.00","0.94","17.00","1,409.00",[M-INVI]tau split|[L/M]l|[M-INVI]tau split|[L/M]aj|[L/M]q|[L]z|[L/M]b|[L/M]u|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]x|[L/M]an|[M-REAL]ab|[M-INVI]tau join|[L/M]al|[M-INVI]tau split|[L/M]c|[L/M]aq|[L/M]ar|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]o|[L/M]m|[M-INVI]tau laterDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]w|[M-INVI]tau laterDoChild|[L/M]ak|[M-INVI]tau finish|[M-INVI]tau from tree|[M-INVI]tau finish|[M-INVI]tau join
14,"577",1,Yes,"1,949.00","0.00","5.00","18.00","394.00","1.00","1.00","22.00","1.00","18.00","878.00",[M-INVI]tau split|[L/M]l|[M-INVI]tau split|[L/M]i|[L/M]as|[L/M]f|[L/M]ad|[L/M]q|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]an|[L/M]z|[L/M]x|[M-INVI]tau join|[L/M]al|[M-INVI]tau split|[L/M]c|[L/M]aq|[L/M]ar|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]o|[M-INVI]tau laterDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]au|[M-INVI]tau laterDoChild|[L/M]w|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau finish|[M-INVI]tau from tree|[M-INVI]tau join
15,"675",1,Yes,"3,860.00","2.00","9.00","17.00","870.00","0.94","0.90","21.00","0.94","17.00","1,631.00",[M-INVI]tau split|[L/M]l|[M-INVI]tau split|[L/M]aj|[L/M]b|[L/M]q|[M-REAL]u|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]ab|[L/M]x|[L]u|[L/M]an|[M-INVI]tau join|[L/M]al|[M-INVI]tau split|[L/M]aq|[L/M]c|[L/M]ar|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]w|[M-INVI]tau laterDoChild|[L/M]ak|[M-INVI]tau laterDoChild|[L/M]o|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau from tree|[M-INVI]tau finish|[M-INVI]tau join
16,"14",1,Yes,"3,284.00","2.00","8.00","15.00","822.00","0.93","0.89","19.00","0.93","15.00","1,456.00",[M-INVI]tau split|[L/M]l|[M-INVI]tau split|[L/M]b|[L/M]q|[L]an|[L/M]u|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]z|[L/M]x|[M-REAL]an|[M-INVI]tau join|[L/M]al|[M-INVI]tau split|[L/M]ah|[L/M]r|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]w|[M-INVI]tau laterDoChild|[L/M]o|[M-INVI]tau laterDoChild|[L/M]au|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau finish|[M-INVI]tau from tree|[M-INVI]tau join
17,"86",1,Yes,"1,729.00","0.00","4.00","18.00","351.00","1.00","1.00","22.00","1.00","18.00","791.00",[M-INVI]tau split|[M-INVI]tau split|[L/M]as|[L/M]l|[L/M]f|[L/M]i|[L/M]ad|[L/M]q|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]ab|[L/M]an|[L/M]x|[M-INVI]tau join|[L/M]al|[M-INVI]tau split|[L/M]r|[L/M]am|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]ak|[L/M]m|[M-INVI]tau laterDoChild|[L/M]w|[M-INVI]tau laterDoChild|[L/M]o|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau finish|[M-INVI]tau join
18,"88",1,Yes,"3,978.00","3.00","10.00","18.00","1,089.00","0.94","0.86","22.00","0.89","18.00","1,761.00",[M-INVI]tau split|[M-INVI]tau split|[L/M]f|[L/M]as|[L/M]l|[L/M]i|[L/M]q|[M-REAL]ad|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]x|[L/M]an|[L]al|[L/M]z|[M-INVI]tau join|[M-INVI]tau from tree|[L]ad|[L/M]j|[M-INVI]tau split|[M-INVI]tau split|[L/M]v|[L/M]ap|[L/M]af|[M-INVI]tau join|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[L/M]m|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]n|[M-INVI]tau laterDoChild|[L/M]o|[M-INVI]tau finish|[M-INVI]tau join
19,"272",1,Yes,"1,932.00","0.00","5.00","18.00","388.00","1.00","1.00","22.00","1.00","18.00","852.00",[M-INVI]tau split|[M-INVI]tau split|[L/M]b|[L/M]k|[L/M]l|[L/M]u|[L/M]q|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]an|[L/M]x|[L/M]z|[M-INVI]tau join|[L/M]al|[M-INVI]tau split|[L/M]c|[L/M]aq|[L/M]ar|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[L/M]m|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]o|[M-INVI]tau laterDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]w|[M-INVI]tau laterDoChild|[L/M]au|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau finish|[M-INVI]tau join
20,"446",1,Yes,"1,658.00","0.00","3.00","17.00","337.00","1.00","1.00","21.00","1.00","17.00","767.00",[M-INVI]tau split|[M-INVI]tau split|[L/M]f|[L/M]l|[L/M]av|[L/M]i|[L/M]ad|[L/M]q|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]z|[L/M]x|[L/M]an|[M-INVI]tau join|[L/M]al|[M-INVI]tau split|[L/M]ao|[L/M]am|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]o|[M-INVI]tau laterDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]au|[M-INVI]tau laterDoChild|[L/M]w|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau finish|[M-INVI]tau from tree|[M-INVI]tau join
21,"494",1,Yes,"1,923.00","0.00","4.00","17.00","390.00","1.00","1.00","21.00","1.00","17.00","847.00",[M-INVI]tau split|[M-INVI]tau split|[L/M]g|[L/M]b|[L/M]l|[L/M]u|[L/M]q|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]x|[L/M]z|[L/M]an|[M-INVI]tau join|[L/M]al|[M-INVI]tau split|[L/M]c|[L/M]aq|[L/M]ar|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]o|[M-INVI]tau laterDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]ak|[M-INVI]tau laterDoChild|[L/M]w|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau finish|[M-INVI]tau from tree|[M-INVI]tau join
22,"511",1,Yes,"1,695.00","0.00","3.00","18.00","341.00","1.00","1.00","22.00","1.00","18.00","785.00",[M-INVI]tau split|[M-INVI]tau split|[L/M]f|[L/M]i|[L/M]l|[L/M]av|[L/M]ad|[L/M]q|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]z|[L/M]x|[L/M]an|[M-INVI]tau join|[L/M]al|[M-INVI]tau split|[L/M]ao|[L/M]am|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]au|[M-INVI]tau laterDoChild|[L/M]o|[L/M]m|[M-INVI]tau laterDoChild|[L/M]w|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau finish|[M-INVI]tau join
23,"30",1,Yes,"1,089.00","0.00","2.00","15.00","226.00","1.00","1.00","19.00","1.00","15.00","530.00",[M-INVI]tau split|[L/M]a|[M-INVI]tau split|[L/M]f|[L/M]av|[L/M]i|[L/M]ad|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]j|[M-INVI]tau split|[M-INVI]tau split|[L/M]ap|[L/M]v|[L/M]af|[M-INVI]tau join|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]o|[M-INVI]tau laterDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]au|[M-INVI]tau laterDoChild|[L/M]w|[L/M]m|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau finish|[M-INVI]tau join
24,"109",1,Yes,"3,541.00","3.00","8.00","17.00","926.00","1.00","0.86","21.00","0.82","17.00","1,649.00",[M-INVI]tau split|[M-INVI]tau split|[L/M]f|[L/M]l|[L/M]q|[L]x|[L/M]av|[L/M]i|[L]ab|[L/M]ad|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau from tree|[L]an|[L/M]al|[M-INVI]tau split|[L/M]ah|[L/M]ao|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]w|[M-INVI]tau laterDoChild|[L/M]o|[M-INVI]tau laterDoChild|[L/M]au|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau finish|[M-INVI]tau from tree|[M-INVI]tau join
25,"197",1,Yes,"1,081.00","0.00","2.00","14.00","225.00","1.00","1.00","18.00","1.00","14.00","523.00",[M-INVI]tau split|[M-INVI]tau split|[L/M]i|[L/M]as|[L/M]a|[L/M]f|[L/M]ad|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]j|[M-INVI]tau split|[M-INVI]tau split|[L/M]ap|[L/M]af|[L/M]v|[M-INVI]tau join|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]o|[M-INVI]tau laterDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]au|[M-INVI]tau laterDoChild|[L/M]w|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau finish|[M-INVI]tau from tree|[M-INVI]tau join
26,"222",1,Yes,"3,710.00","2.00","8.00","14.00","904.00","0.93","0.89","18.00","0.93","14.00","1,563.00",[M-INVI]tau split|[L/M]l|[M-INVI]tau split|[L/M]b|[L/M]g|[L/M]q|[M-REAL]u|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]x|[L/M]z|[L/M]an|[M-INVI]tau join|[L]u|[L/M]al|[M-INVI]tau split|[L/M]c|[L/M]aq|[L/M]ar|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]au|[M-INVI]tau skipChild|[M-INVI]tau finish|[M-INVI]tau skipChild|[M-INVI]tau from tree|[M-INVI]tau finish|[M-INVI]tau from tree|[M-INVI]tau join
27,"334",1,Yes,"1,716.00","0.00","4.00","16.00","342.00","1.00","1.00","20.00","1.00","16.00","795.00",[M-INVI]tau split|[M-INVI]tau split|[L/M]b|[L/M]l|[L/M]q|[L/M]u|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]x|[L/M]ab|[L/M]an|[M-INVI]tau join|[L/M]al|[M-INVI]tau split|[L/M]ah|[L/M]r|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]w|[M-INVI]tau laterDoChild|[L/M]o|[L/M]m|[M-INVI]tau laterDoChild|[L/M]au|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau finish|[M-INVI]tau join
28,"416",1,Yes,"3,271.00","2.00","9.00","14.00","828.00","0.93","0.89","18.00","0.93","14.00","1,449.00",[M-INVI]tau split|[M-INVI]tau split|[L/M]i|[L/M]f|[L/M]l|[L/M]av|[L/M]q|[L]z|[L/M]ad|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]x|[L/M]an|[M-REAL]ab|[M-INVI]tau join|[L/M]al|[M-INVI]tau split|[L/M]ah|[L/M]r|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]ak|[M-INVI]tau skipChild|[M-INVI]tau finish|[M-INVI]tau from tree|[M-INVI]tau skipChild|[M-INVI]tau finish|[M-INVI]tau from tree|[M-INVI]tau join
29,"60",1,Yes,"1,427.00","0.00","3.00","13.00","292.00","1.00","1.00","17.00","1.00","13.00","674.00",[M-INVI]tau split|[M-INVI]tau split|[L/M]b|[L/M]u|[L/M]a|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]j|[M-INVI]tau split|[L/M]af|[M-INVI]tau split|[L/M]v|[L/M]ap|[M-INVI]tau join|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[L/M]m|[M-INVI]tau start|[M-INVI]tau firstDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]w|[M-INVI]tau laterDoChild|[L/M]ak|[M-INVI]tau laterDoChild|[L/M]o|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau finish|[M-INVI]tau join
30,"64",1,Yes,"1,690.00","0.00","3.00","17.00","340.00","1.00","1.00","21.00","1.00","17.00","789.00",[M-INVI]tau split|[M-INVI]tau split|[L/M]i|[L/M]av|[L/M]ad|[L/M]l|[L/M]f|[L/M]q|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]x|[L/M]ab|[L/M]an|[M-INVI]tau join|[L/M]al|[L/M]h|[L/M]p|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]au|[M-INVI]tau laterDoChild|[L/M]o|[M-INVI]tau laterDoChild|[L/M]w|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau from tree|[M-INVI]tau finish|[M-INVI]tau join
31,"79",1,Yes,"3,937.00","2.00","10.00","16.00","1,010.00","1.00","0.90","20.00","0.88","16.00","1,602.00",[M-INVI]tau split|[M-INVI]tau split|[L/M]b|[L/M]l|[L/M]q|[L/M]u|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]an|[L/M]x|[L]al|[L/M]ab|[M-INVI]tau join|[M-INVI]tau from tree|[L]g|[L/M]aa|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]o|[M-INVI]tau laterDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]ak|[L/M]m|[M-INVI]tau laterDoChild|[L/M]w|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau finish|[M-INVI]tau join
32,"195",1,Yes,"5,599.00","5.00","14.00","16.00","1,664.00","1.00","0.75","20.00","0.69","16.00","2,277.00",[M-INVI]tau split|[L/M]l|[L/M]q|[M-INVI]tau split|[L]x|[L]an|[L]ab|[L/M]av|[L]al|[L/M]i|[L/M]f|[L]y|[L/M]ad|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]ak|[M-INVI]tau laterDoChild|[L/M]w|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau laterDoChild|[L/M]o|[M-INVI]tau finish|[M-INVI]tau from tree|[M-INVI]tau join
33,"210",1,Yes,"2,938.00","2.00","6.00","17.00","735.00","0.94","0.90","21.00","0.94","17.00","1,371.00",[M-INVI]tau split|[L/M]l|[M-INVI]tau split|[L/M]aj|[L/M]q|[L/M]b|[L]x|[L/M]u|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]z|[L/M]an|[M-REAL]x|[M-INVI]tau join|[L/M]al|[L/M]h|[L/M]p|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]ak|[M-INVI]tau laterDoChild|[L/M]o|[L/M]m|[M-INVI]tau laterDoChild|[L/M]w|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau finish|[M-INVI]tau join
34,"287",1,Yes,"1,549.00","0.00","3.00","18.00","308.00","1.00","1.00","22.00","1.00","18.00","736.00",[M-INVI]tau split|[M-INVI]tau split|[L/M]i|[L/M]ad|[L/M]av|[L/M]l|[L/M]f|[L/M]q|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]an|[L/M]x|[L/M]ab|[M-INVI]tau join|[L/M]al|[L/M]h|[L/M]p|[L/M]d|[M-INVI]tau split|[L/M]m|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]o|[M-INVI]tau laterDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]w|[M-INVI]tau laterDoChild|[L/M]ak|[M-INVI]tau finish|[L/M]ag|[M-INVI]tau finish|[M-INVI]tau join
35,"467",1,Yes,"1,618.00","0.00","3.00","14.00","328.00","1.00","1.00","18.00","1.00","14.00","743.00",[M-INVI]tau split|[L/M]l|[M-INVI]tau split|[L/M]f|[L/M]as|[L/M]q|[L/M]i|[L/M]ad|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau split|[L/M]z|[L/M]an|[L/M]x|[M-INVI]tau join|[L/M]al|[M-INVI]tau split|[L/M]r|[L/M]ah|[M-INVI]tau join|[L/M]d|[M-INVI]tau split|[M-INVI]tau start|[M-INVI]tau firstDoChild|[M-INVI]tau start|[M-INVI]tau firstDoChild|[L/M]w|[M-INVI]tau skipChild|[M-INVI]tau finish|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau skipChild|[M-INVI]tau finish|[M-INVI]tau join
