,event,case
186,r,66
187,m$0,66
188,r,66
189,o,66
190,m$0,67
191,n,67
192,o,68
193,m$0,68
194,r,69
195,ad,69
196,n,69
197,r,69
198,m$0,69
199,m$0,70
200,n,70
201,m$0,71
202,o,71
203,r,72
204,r,72
205,m$0,72
206,o,72
207,m$0,73
208,n,73
209,m$0,74
210,o,74
211,m$0,75
212,n,75
213,o,76
214,m$0,76
215,r,77
216,m$0,77
217,u$1,77
218,r,78
219,o,78
220,m$0,78
221,ad,78
222,n,79
223,m$0,79
224,o,80
225,r,81
226,r,81
227,o,81
228,m$0,81
229,r,82
230,r,82
231,o,82
232,m$0,82
233,o,83
234,m$0,83
235,r,83
236,o,84
237,m$0,84
238,r,85
239,r,85
240,m$0,85
241,r,86
242,am,86
243,m$0,86
244,r,87
245,r,87
246,am,87
247,m$0,87
248,m$0,88
249,o,89
250,m$0,89
251,m$0,90
252,n,90
253,n,91
254,m$0,91
255,o,92
256,m$0,92
257,m$0,93
258,o,93
259,m$0,94
260,o,94
261,r,95
262,o,95
263,r,95
264,o,96
265,r,96
266,r,96
267,m$0,96
268,o,97
269,m$0,98
270,r,98
271,m$0,99
272,am,99
273,r,99
274,m$0,100
275,o,100
276,r,101
277,n,101
278,r,101
279,m$0,101
280,m$0,102
281,n,102
282,m$0,103
283,n,103
284,r,103
285,m$0,104
286,m$0,105
287,o,106
288,m$0,106
289,m$0,107
290,o,107
291,o,108
292,m$0,108
293,o,109
294,m$0,109
295,m$0,110
296,o,110
297,r,111
298,r,111
299,m$0,111
300,u$1,111
301,r,112
302,r,112
303,m$0,112
304,ad,112
305,o,112
306,m$0,113
307,o,113
308,o,114
309,o,115
310,o,116
311,m$0,116
312,r,117
313,n,117
314,ad,117
315,m$0,117
316,o,118
317,m$0,118
318,r,118
319,r,119
320,n,119
321,m$0,119
322,o,120
323,m$0,120
324,o,121
325,m$0,121
326,r,121
327,m$0,122
328,o,122
329,r,123
330,am,123
331,m$0,123
332,r,123
333,m$0,124
334,n,124
335,m$0,125
336,n,125
337,r,126
338,am,126
339,r,126
340,m$0,126
341,r,127
342,r,127
343,m$0,127
344,o,127
345,m$0,128
346,o,129
347,m$0,129
348,o,130
349,n,131
350,m$0,131
351,m$0,132
352,n,132
353,o,133
354,m$0,133
355,n,134
356,m$0,134
357,am,135
358,m$0,135
359,n,136
360,m$0,136
361,o,137
362,m$0,137
363,r,138
364,m$0,138
365,o,138
366,o,139
367,o,140
368,m$0,140
369,o,141
370,m$0,141
371,n,142
372,m$0,142
373,o,143
374,m$0,143
375,o,144
376,m$0,144
377,m$0,145
378,o,145
379,m$0,146
380,m$0,147
381,o,147
382,r,147
383,n,148
384,m$0,148
385,r,149
386,n,149
387,r,149
388,m$0,149
389,n,150
390,m$0,150
391,r,151
392,o,151
393,m$0,151
394,r,152
395,o,152
396,r,152
397,m$0,152
398,r,153
399,m$0,153
400,n,153
401,r,153
402,o,154
403,m$0,154
404,ad,155
405,am,155
406,m$0,155
407,r,155
408,o,156
409,n,157
410,m$0,157
411,am,158
412,m$0,158
413,r,159
414,o,159
415,m$0,159
416,r,160
417,m$0,160
418,r,160
419,r,161
420,r,161
421,m$0,161
422,o,161
423,ad,162
424,m$0,162
425,r,162
426,r,162
427,n,162
428,o,163
429,m$0,163
430,o,164
431,m$0,164
432,n,165
433,m$0,165
434,m$0,166
435,o,166
436,n,167
437,r,168
438,n,168
439,m$0,168
440,r,168
441,r,169
442,o,169
443,r,169
444,m$0,169
445,o,170
446,ad,171
447,am,171
448,r,171
449,r,171
450,m$0,171
451,r,172
452,r,172
453,o,172
454,m$0,172
455,o,173
456,m$0,174
457,o,174
458,m$0,175
459,o,175
460,r,175
461,o,176
462,m$0,176
463,m$0,177
464,n,177
465,r,177
466,n,178
467,m$0,178
468,o,179
469,m$0,179
470,r,180
471,o,180
472,r,180
473,m$0,180
474,o,181
475,m$0,181
476,r,182
477,m$0,182
478,r,182
479,o,182
480,o,183
481,n,184
482,m$0,184
483,o,185
484,m$0,186
485,o,186
486,m$0,187
487,o,187
488,r,188
489,am,188
490,m$0,188
491,r,189
492,r,189
493,ad,189
494,n,189
495,m$0,189
496,r,190
497,r,190
498,n,190
499,m$0,190
500,am,191
501,m$0,191
502,r,192
503,m$0,192
504,n,192
505,n,193
506,m$0,193
507,n,194
508,m$0,194
509,o,195
510,m$0,195
511,o,196
512,m$0,196
513,o,197
514,m$0,197
515,r,198
516,am,198
517,m$0,198
518,r,199
519,o,199
520,m$0,199
521,m$0,200
522,o,201
523,m$0,201
524,m$0,202
525,r,202
526,o,202
527,am,203
528,m$0,203
529,m$0,204
530,r,205
531,r,205
532,m$0,205
533,o,205
534,r,206
535,ad,206
536,o,206
537,m$0,206
538,r,206
539,m$0,207
540,o,207
541,r,208
542,r,208
543,n,208
544,m$0,208
545,o,209
546,n,210
547,m$0,210
548,n,211
549,r,211
550,m$0,211
551,o,212
552,r,212
553,m$0,212
554,m$0,213
555,n,213
556,m$0,214
557,n,214
558,r,215
559,m$0,215
560,o,215
561,n,216
562,r,216
563,m$0,216
564,o,217
565,n,218
566,m$0,218
567,m$0,219
568,o,219
569,m$0,220
570,n,221
571,m$0,221
572,r,222
573,n,222
574,m$0,222
575,ad,222
576,ad,223
577,m$0,223
578,r,223
579,o,223
580,r,224
581,m$0,224
582,am,224
583,m$0,225
584,n,225
585,o,226
586,m$0,226
587,n,227
588,m$0,227
589,n,228
590,m$0,228
591,o,229
592,r,229
593,m$0,229
594,o,230
595,r,231
596,ad,231
597,n,231
598,m$0,231
599,o,232
600,m$0,232
601,r,233
602,r,233
603,m$0,233
604,o,233
605,o,234
606,r,235
607,m$0,235
608,am,235
609,m$0,236
610,o,236
611,o,237
612,m$0,237
613,m$0,238
614,o,238
615,o,239
616,m$0,239
617,m$0,240
618,r,240
619,r,241
620,m$0,241
621,n,241
622,r,241
623,r,242
624,m$0,242
625,ad,242
626,o,242
627,r,243
628,m$0,243
629,m$0,244
630,o,244
631,r,244
632,r,245
633,r,245
634,m$0,245
635,o,245
636,m$0,246
637,m$0,247
638,o,247
639,m$0,248
640,o,248
641,r,249
642,o,249
643,r,249
644,m$0,249
645,m$0,250
646,am,250
647,m$0,251
648,am,251
649,o,252
650,m$0,252
651,o,253
652,m$0,253
653,o,254
654,m$0,255
655,n,255
656,m$0,256
657,r,256
658,am,256
659,m$0,257
660,o,257
661,r,257
662,m$0,258
663,n,259
664,m$0,259
665,m$0,260
666,m$0,261
667,n,261
668,m$0,262
669,r,262
670,r,263
671,o,263
672,ad,263
673,r,263
674,m$0,263
675,o,264
676,o,265
677,m$0,265
678,r,266
679,o,266
680,m$0,266
681,m$0,267
682,o,267
683,m$0,268
684,n,268
685,o,269
686,am,270
687,r,270
688,m$0,270
689,o,271
690,m$0,271
691,r,272
692,r,272
693,n,272
694,m$0,272
695,r,273
696,am,273
697,m$0,273
698,r,274
699,n,274
700,m$0,274
701,r,274
702,m$0,275
703,o,275
704,o,276
705,m$0,276
706,r,276
707,r,277
708,r,277
709,o,277
710,m$0,277
711,o,278
712,m$0,278
713,m$0,279
714,am,279
715,o,280
716,r,280
717,m$0,280
718,r,280
719,o,281
720,am,282
721,m$0,282
722,n,283
723,r,283
724,m$0,283
725,n,284
726,m$0,284
727,r,285
728,am,285
729,r,285
730,m$0,285
731,m$0,286
732,m$0,287
733,n,287
734,r,288
735,n,288
736,r,288
737,m$0,288
738,o,289
739,m$0,289
740,r,290
741,m$0,290
742,o,290
743,r,290
744,r,291
745,r,291
746,m$0,291
747,o,292
748,n,293
749,r,293
750,m$0,293
751,o,294
752,m$0,294
753,ad,295
754,m$0,295
755,r,295
756,n,295
757,r,296
758,ad,296
759,o,296
760,m$0,296
761,m$0,297
762,o,297
763,o,298
764,m$0,298
765,o,299
766,m$0,300
767,o,300
768,n,301
769,m$0,301
770,am,302
771,m$0,302
772,m$0,303
773,r,303
774,r,303
775,n,303
776,r,304
777,r,304
778,n,304
779,m$0,304
780,r,305
781,r,305
782,m$0,305
783,m$0,306
784,n,306
785,r,307
786,o,307
787,m$0,307
788,o,308
789,o,309
790,o,310
791,r,310
792,m$0,310
793,o,311
794,m$0,312
795,r,312
796,o,312
797,n,313
798,r,313
799,m$0,313
800,ad,314
801,r,314
802,o,314
803,m$0,314
804,r,315
805,m$0,315
806,am,315
807,r,315
808,o,316
809,m$0,316
810,o,317
811,m$0,318
812,n,318
813,o,319
814,m$0,319
815,n,320
816,m$0,320
817,n,321
818,m$0,321
819,o,322
820,m$0,322
821,o,323
822,m$0,323
823,m$0,324
824,o,324
825,n,325
826,r,326
827,r,326
828,m$0,326
829,n,326
830,m$0,327
831,o,327
832,o,328
833,o,329
834,n,330
835,m$0,330
836,m$0,331
837,o,331
838,o,332
839,m$0,332
840,o,333
841,m$0,333
842,am,334
843,m$0,334
844,r,334
845,o,335
846,m$0,335
847,m$0,336
848,n,336
849,o,337
850,m$0,337
851,am,338
852,r,338
853,m$0,338
854,r,339
855,n,339
856,r,339
857,m$0,339
858,r,340
859,r,340
860,m$0,340
861,ad,340
862,o,340
863,o,341
864,m$0,341
865,r,342
866,o,342
867,m$0,342
868,o,343
869,m$0,343
870,n,344
871,r,344
872,ad,344
873,r,344
874,m$0,344
875,o,345
876,o,346
877,m$0,346
878,m$0,347
879,o,347
880,o,348
881,m$0,348
882,am,349
883,m$0,349
884,m$0,350
885,ad,350
886,o,350
887,r,350
888,r,351
889,r,351
890,am,351
891,m$0,351
892,am,352
893,m$0,352
894,o,353
895,o,354
896,m$0,354
897,r,355
898,ad,355
899,r,355
900,m$0,355
901,o,355
902,m$0,356
903,o,356
904,r,357
905,o,357
906,m$0,357
907,n,358
908,m$0,358
909,n,359
910,m$0,359
911,m$0,360
912,o,360
913,r,361
914,o,361
915,m$0,361
916,r,361
917,o,362
918,r,363
919,o,363
920,r,363
921,m$0,363
922,r,364
923,o,364
924,m$0,364
925,o,365
926,m$0,365
927,r,366
928,ad,366
929,am,366
930,m$0,366
931,r,366
932,ad,367
933,am,367
934,r,367
935,m$0,367
936,r,368
937,r,368
938,m$0,368
939,am,368
940,o,369
941,n,370
942,m$0,370
943,o,371
944,r,372
945,n,372
946,m$0,372
947,o,373
948,r,374
949,o,374
950,m$0,374
951,m$0,375
952,n,375
953,o,376
954,m$0,376
955,r,377
956,n,377
957,m$0,377
958,r,377
959,m$0,378
960,n,378
961,r,379
962,m$0,379
963,o,379
964,o,380
965,m$0,380
966,m$0,381
967,o,381
968,m$0,382
969,o,382
970,m$0,383
971,o,383
972,m$0,384
973,o,384
974,n,385
975,m$0,385
976,m$0,386
977,n,386
978,m$0,387
979,o,387
980,r,388
981,am,388
982,r,388
983,m$0,388
984,r,389
985,r,389
986,m$0,389
987,n,389
988,o,390
989,n,391
990,m$0,391
991,r,392
992,r,392
993,m$0,392
994,r,393
995,r,393
996,m$0,393
997,o,393
998,n,394
999,r,394
1000,m$0,394
1001,r,395
1002,r,395
1003,m$0,395
1004,o,396
1005,m$0,396
1006,m$0,397
1007,n,397
1008,r,398
1009,m$0,398
1010,o,398
1011,r,399
1012,r,399
1013,m$0,399
1014,n,399
1015,r,400
1016,m$0,400
1017,o,401
1018,m$0,401
1019,o,402
1020,n,403
1021,m$0,403
1022,o,404
1023,m$0,404
1024,r,405
1025,am,405
1026,r,405
1027,m$0,405
1028,r,406
1029,r,406
1030,n,406
1031,m$0,406
1032,r,407
1033,r,407
1034,n,407
1035,m$0,407
1036,r,408
1037,n,408
1038,m$0,408
1039,m$0,409
1040,o,409
1041,n,410
1042,m$0,410
1043,r,411
1044,n,411
1045,m$0,411
1046,o,412
1047,m$0,412
1048,n,413
1049,m$0,413
1050,n,414
1051,r,414
1052,m$0,414
1053,n,415
1054,m$0,415
1055,o,416
1056,m$0,416
1057,m$0,417
1058,r,417
1059,n,417
1060,ad,417
1061,r,418
1062,n,418
1063,m$0,418
1064,r,419
1065,n,419
1066,r,419
1067,m$0,419
1068,am,420
1069,m$0,420
1070,o,421
1071,m$0,421
1072,o,422
1073,am,423
1074,m$0,423
1075,m$0,424
1076,o,424
1077,r,425
1078,m$0,425
1079,o,425
1080,r,425
1081,r,426
1082,r,426
1083,n,426
1084,m$0,426
1085,o,427
1086,m$0,427
1087,am,428
1088,m$0,428
1089,o,429
1090,m$0,429
1091,r,430
1092,m$0,430
1093,r,430
1094,am,430
1095,m$0,431
1096,o,431
1097,m$0,432
1098,am,432
1099,m$0,433
1100,o,433
1101,o,434
1102,r,434
1103,m$0,434
1104,r,435
1105,r,435
1106,m$0,435
1107,o,435
1108,r,436
1109,m$0,436
1110,n,436
1111,o,437
1112,m$0,437
1113,am,438
1114,m$0,438
1115,r,438
1116,o,439
1117,m$0,439
1118,n,440
1119,m$0,440
1120,m$0,441
1121,n,441
1122,m$0,442
1123,o,442
1124,o,443
1125,m$0,443
1126,r,444
1127,m$0,444
1128,o,444
1129,o,445
1130,r,445
1131,m$0,445
1132,r,446
1133,o,446
1134,r,446
1135,m$0,446
1136,r,447
1137,am,447
1138,m$0,447
1139,r,448
1140,am,448
1141,m$0,448
1142,o,449
1143,m$0,449
1144,o,450
1145,m$0,450
1146,o,451
1147,m$0,451
1148,r,452
1149,o,452
1150,m$0,452
1151,o,453
1152,r,453
1153,m$0,453
1154,m$0,454
1155,m$0,455
1156,o,455
1157,r,456
1158,n,456
1159,m$0,456
1160,r,456
1161,m$0,457
1162,o,457
1163,o,458
1164,m$0,458
1165,m$0,459
1166,n,459
1167,o,460
1168,m$0,460
1169,n,461
1170,m$0,461
1171,r,461
1172,r,462
1173,am,462
1174,m$0,462
1175,n,463
1176,m$0,463
1177,m$0,464
1178,o,464
1179,r,465
1180,r,465
1181,m$0,465
1182,am,465
1183,ad,465
1184,m$0,466
1185,am,466
1186,n,467
1187,r,467
1188,r,467
1189,m$0,467
1190,o,468
1191,m$0,468
1192,r,469
1193,ad,469
1194,m$0,469
1195,o,469
1196,o,470
1197,m$0,471
1198,o,471
1199,o,472
1200,m$0,472
1201,o,473
1202,m$0,473
1203,n,474
1204,r,474
1205,m$0,474
1206,r,474
1207,r,475
1208,r,475
1209,m$0,475
1210,am,475
1211,m$0,476
1212,ad,476
1213,o,476
1214,r,476
1215,m$0,477
1216,o,477
1217,m$0,478
1218,o,478
1219,r,479
1220,r,479
1221,o,479
1222,m$0,479
1223,o,480
1224,m$0,480
1225,r,481
1226,m$0,481
1227,n,481
1228,o,482
1229,m$0,482
1230,r,483
1231,am,483
1232,r,483
1233,r,484
1234,o,484
1235,m$0,484
1236,o,485
1237,r,486
1238,m$0,486
1239,r,486
1240,o,486
1241,r,487
1242,m$0,487
1243,r,487
1244,o,487
1245,r,488
1246,r,488
1247,o,488
1248,m$0,488
1249,n,489
1250,m$0,489
1251,m$0,490
1252,o,490
1253,r,491
1254,r,491
1255,o,491
1256,m$0,491
1257,m$0,492
1258,n,492
1259,o,493
1260,m$0,493
1261,r,494
1262,o,494
1263,m$0,494
1264,r,494
1265,m$0,495
1266,n,495
1267,m$0,496
1268,ad,497
1269,r,497
1270,m$0,497
1271,r,497
1272,o,497
1273,o,498
1274,n,499
1275,r,499
1276,m$0,499
1277,r,500
1278,o,500
1279,m$0,500
1280,m$0,501
1281,o,501
1282,m$0,502
1283,n,502
1284,m$0,503
1285,am,503
1286,o,504
1287,m$0,504
1288,n,505
1289,m$0,505
1290,r,506
1291,n,506
1292,m$0,506
1293,o,507
1294,m$0,507
1295,o,508
1296,m$0,509
1297,o,509
1298,o,510
1299,m$0,510
1300,o,511
1301,m$0,511
1302,m$0,512
1303,o,512
1304,m$0,513
1305,r,513
1306,o,513
1307,r,514
1308,n,514
1309,r,514
1310,m$0,514
1311,n,515
1312,m$0,515
1313,r,516
1314,r,516
1315,o,516
1316,m$0,516
1317,o,517
1318,am,518
1319,m$0,518
1320,r,518
1321,r,519
1322,n,519
1323,m$0,519
1324,r,520
1325,r,520
1326,o,520
1327,m$0,520
1328,n,521
1329,m$0,521
1330,m$0,522
1331,n,522
1332,r,523
1333,r,523
1334,m$0,523
1335,o,523
1336,r,524
1337,ad,524
1338,m$0,524
1339,o,525
1340,u$1,526
1341,m$0,526
1342,n,527
1343,m$0,527
1344,n,528
1345,m$0,528
1346,r,528
1347,m$0,529
1348,o,529
1349,m$0,530
1350,r,531
1351,o,531
1352,m$0,531
1353,r,531
1354,u$1,532
1355,m$0,532
1356,m$0,533
1357,o,533
1358,r,534
1359,m$0,534
1360,n,535
1361,m$0,535
1362,m$0,536
1363,r,536
1364,o,536
1365,r,536
1366,n,537
1367,r,537
1368,m$0,537
1369,r,538
1370,o,538
1371,r,538
1372,m$0,538
1373,m$0,539
1374,o,539
1375,o,540
1376,r,540
1377,r,540
1378,m$0,540
1379,n,541
1380,m$0,541
1381,o,542
1382,r,543
1383,r,543
1384,m$0,543
1385,o,543
1386,am,544
1387,m$0,544
1388,o,545
1389,m$0,545
1390,r,546
1391,r,546
1392,m$0,546
1393,o,546
1394,m$0,547
1395,o,547
