,event,case
228,d,87
229,d,88
230,al,89
231,d,89
232,al,90
233,d,90
234,al,91
235,p,91
236,d,91
237,d,92
238,al,93
239,e,93
240,s,93
241,d,94
242,al,95
243,d,95
244,al,96
245,e,96
246,s,96
247,al,97
248,e,97
249,s,97
250,p,98
251,d,98
252,al,99
253,p,99
254,e,99
255,s,99
256,al,100
257,d,100
258,e,101
259,s,101
260,v,102
261,ap,102
262,af,102
263,e,102
264,s,102
265,al,103
266,e,103
267,s,103
268,al,104
269,p,104
270,e,104
271,s,104
272,ar,105
273,d,105
274,ar,106
275,d,106
276,e,107
277,s,107
278,d,108
279,v,109
280,ap,109
281,af,109
282,d,109
283,al,110
284,e,110
285,s,110
286,d,111
287,al,112
288,d,112
289,ar,113
290,d,113
291,al,114
292,v,114
293,af,114
294,ap,114
295,e,114
296,s,114
297,al,115
298,d,115
299,al,116
300,p,116
301,e,116
302,s,116
303,al,117
304,p,117
305,d,117
306,e,118
307,s,118
308,e,119
309,s,119
310,al,120
311,e,120
312,s,120
313,e,121
314,s,121
315,d,122
316,al,123
317,ar,123
318,d,123
319,d,124
320,e,125
321,s,125
322,al,126
323,p,126
324,e,126
325,s,126
326,al,127
327,e,127
328,s,127
329,ar,128
330,d,128
331,d,129
332,v,130
333,ap,130
334,af,130
335,e,130
336,s,130
337,e,131
338,s,131
339,e,132
340,s,132
341,d,133
342,al,134
343,e,134
344,s,134
345,al,135
346,e,135
347,s,135
348,al,136
349,d,136
350,al,137
351,af,137
352,v,137
353,ap,137
354,d,137
355,e,138
356,s,138
357,al,139
358,d,139
359,al,140
360,d,140
361,al,141
362,e,141
363,s,141
364,p,142
365,d,142
366,p,143
367,d,143
368,al,144
369,e,144
370,s,144
371,ar,145
372,d,145
373,e,146
374,s,146
375,ap,147
376,v,147
377,af,147
378,e,147
379,s,147
380,e,148
381,s,148
382,al,149
383,af,149
384,v,149
385,ap,149
386,e,149
387,s,149
388,ar,150
389,d,150
390,d,151
391,e,152
392,s,152
393,al,153
394,d,153
395,ar,154
396,d,154
397,al,155
398,d,155
399,e,156
400,s,156
401,ap,157
402,af,157
403,v,157
404,d,157
405,e,158
406,s,158
407,al,159
408,e,159
409,s,159
410,al,160
411,e,160
412,s,160
413,al,161
414,d,161
415,al,162
416,d,162
417,d,163
418,d,164
419,p,165
420,d,165
421,al,166
422,e,166
423,s,166
424,d,167
425,al,168
426,p,168
427,d,168
428,e,169
429,s,169
430,al,170
431,p,170
432,d,170
433,al,171
434,d,171
435,d,172
436,p,173
437,e,173
438,s,173
439,d,174
440,e,175
441,s,175
442,al,176
443,af,176
444,ap,176
445,v,176
446,e,176
447,s,176
448,af,177
449,v,177
450,ap,177
451,d,177
452,al,178
453,p,178
454,e,178
455,s,178
456,ar,179
457,e,179
458,e,180
459,s,180
460,v,181
461,af,181
462,ap,181
463,e,181
464,s,181
465,d,182
466,p,183
467,e,183
468,s,183
469,al,184
470,e,184
471,s,184
472,al,185
473,d,185
474,e,186
475,s,186
476,d,187
477,al,188
478,e,188
479,s,188
480,e,189
481,s,189
482,al,190
483,e,190
484,s,190
485,al,191
486,p,191
487,e,191
488,s,191
489,d,192
490,e,193
491,s,193
492,ar,194
493,d,194
494,p,195
495,e,195
496,s,195
497,e,196
498,s,196
499,al,197
500,d,197
501,e,198
502,s,198
503,p,199
504,e,199
505,s,199
506,d,200
507,al,201
508,d,201
509,d,202
510,e,203
511,s,203
512,al,204
513,ar,204
514,d,204
515,d,205
516,al,206
517,e,206
518,s,206
519,al,207
520,d,207
521,al,208
522,d,208
523,ar,209
524,e,209
525,s,209
526,al,210
527,d,210
528,e,211
529,s,211
530,al,212
531,e,212
532,s,212
533,al,213
534,e,213
535,s,213
536,al,214
537,d,214
538,al,215
539,ar,215
540,e,215
541,s,215
542,al,216
543,e,216
544,s,216
545,d,217
546,al,218
547,ar,218
548,e,218
549,s,218
550,al,219
551,d,219
552,d,220
553,al,221
554,ar,221
555,d,221
556,al,222
557,e,222
558,s,222
559,e,223
560,s,223
561,e,224
562,s,224
563,p,225
564,d,225
565,p,226
566,e,226
567,s,226
568,al,227
569,p,227
570,d,227
571,e,228
572,s,228
573,v,229
574,ap,229
575,af,229
576,e,229
577,s,229
578,al,230
579,p,230
580,d,230
581,af,231
582,ap,231
583,v,231
584,e,231
585,s,231
586,af,232
587,v,232
588,ap,232
589,d,232
590,al,233
591,e,233
592,s,233
593,ar,234
594,e,234
595,s,234
596,e,235
597,s,235
598,af,236
599,ap,236
600,v,236
601,e,236
602,s,236
603,al,237
604,ar,237
605,d,237
606,d,238
607,p,239
608,d,239
609,d,240
610,e,241
611,s,241
612,al,242
613,e,242
614,s,242
615,p,243
616,d,243
617,e,244
618,s,244
619,e,245
620,s,245
621,al,246
622,d,246
623,e,247
624,s,247
625,al,248
626,d,248
627,al,249
628,e,249
629,s,249
630,al,250
631,d,250
632,al,251
633,e,251
634,s,251
635,al,252
636,e,252
637,s,252
638,al,253
639,d,253
640,al,254
641,p,254
642,d,254
643,al,255
644,d,255
645,al,256
646,p,256
647,e,256
648,s,256
649,al,257
650,d,257
651,e,258
652,s,258
653,al,259
654,d,259
655,al,260
656,d,260
657,al,261
658,ar,261
659,d,261
660,al,262
661,v,262
662,af,262
663,ap,262
664,e,262
665,s,262
666,al,263
667,d,263
668,e,264
669,s,264
670,al,265
671,d,265
672,p,266
673,d,266
674,al,267
675,d,267
676,al,268
677,e,268
678,s,268
679,d,269
680,e,270
681,s,270
682,d,271
683,al,272
684,e,272
685,s,272
686,ar,273
687,e,273
688,s,273
689,al,274
690,e,274
691,s,274
692,al,275
693,p,275
694,e,275
695,s,275
696,d,276
697,ar,277
698,e,277
699,s,277
700,al,278
701,e,278
702,s,278
703,d,279
704,ap,280
705,af,280
706,v,280
707,e,280
708,s,280
709,p,281
710,d,281
711,al,282
712,d,282
713,e,283
714,s,283
715,d,284
716,e,285
717,s,285
718,al,286
719,p,286
720,e,286
721,s,286
722,al,287
723,d,287
724,e,288
725,s,288
726,al,289
727,p,289
728,d,289
729,e,290
730,s,290
731,al,291
732,e,291
733,s,291
734,al,292
735,ar,292
736,e,292
737,s,292
738,al,293
739,d,293
740,al,294
741,e,294
742,s,294
743,e,295
744,s,295
745,al,296
746,ar,296
747,d,296
748,al,297
749,ar,297
750,e,297
751,s,297
752,d,298
753,ar,299
754,e,299
755,s,299
756,e,300
757,s,300
758,e,301
759,s,301
760,ar,302
761,e,302
762,s,302
763,e,303
764,s,303
765,v,304
766,ap,304
767,af,304
768,d,304
769,e,305
770,s,305
771,d,306
772,d,307
773,al,308
774,e,308
775,s,308
776,e,309
777,s,309
778,e,310
779,s,310
780,d,311
781,al,312
782,e,312
783,s,312
784,af,313
785,v,313
786,ap,313
787,e,313
788,s,313
789,d,314
790,af,315
791,ap,315
792,v,315
793,e,315
794,s,315
795,e,316
796,s,316
797,al,317
798,e,317
799,s,317
800,d,318
801,al,319
802,e,319
803,s,319
804,e,320
805,s,320
806,d,321
807,al,322
808,e,322
809,s,322
810,e,323
811,s,323
812,al,324
813,d,324
814,al,325
815,p,325
816,e,325
817,s,325
818,al,326
819,e,326
820,s,326
821,al,327
822,e,327
823,s,327
824,al,328
825,e,328
826,s,328
827,e,329
828,s,329
829,ar,330
830,d,330
831,ar,331
832,d,331
833,al,332
834,d,332
835,e,333
836,s,333
837,e,334
838,s,334
839,al,335
840,e,335
841,s,335
842,e,336
843,s,336
844,e,337
845,s,337
846,p,338
847,d,338
848,ar,339
849,e,339
850,s,339
851,al,340
852,ap,340
853,af,340
854,v,340
855,e,340
856,s,340
857,d,341
858,d,342
859,e,343
860,s,343
861,d,344
862,e,345
863,s,345
864,e,346
865,s,346
866,e,347
867,s,347
868,al,348
869,p,348
870,e,348
871,s,348
872,e,349
873,s,349
874,al,350
875,e,350
876,s,350
877,d,351
878,d,352
879,al,353
880,d,353
881,ar,354
882,d,354
883,d,355
884,al,356
885,ap,356
886,v,356
887,af,356
888,e,356
889,s,356
890,e,357
891,s,357
892,al,358
893,d,358
894,al,359
895,d,359
896,ar,360
897,d,360
898,e,361
899,s,361
900,e,362
901,s,362
902,al,363
903,d,363
904,e,364
905,s,364
906,al,365
907,e,365
908,s,365
909,al,366
910,e,366
911,s,366
912,al,367
913,e,367
914,s,367
915,d,368
916,e,369
917,s,369
918,p,370
919,e,370
920,s,370
921,al,371
922,ap,371
923,v,371
924,af,371
925,e,371
926,s,371
927,p,372
928,e,372
929,s,372
930,e,373
931,s,373
932,al,374
933,d,374
934,al,375
935,ar,375
936,e,375
937,s,375
938,al,376
939,e,376
940,s,376
941,al,377
942,e,377
943,s,377
944,e,378
945,s,378
946,ar,379
947,e,379
948,s,379
949,al,380
950,d,380
951,al,381
952,af,381
953,ap,381
954,v,381
955,e,381
956,s,381
957,d,382
958,al,383
959,e,383
960,s,383
961,p,384
962,d,384
963,ar,385
964,e,385
965,s,385
966,al,386
967,d,386
968,al,387
969,d,387
970,al,388
971,p,388
972,d,388
973,e,389
974,s,389
975,al,390
976,d,390
977,al,391
978,ar,391
979,e,391
980,s,391
981,al,392
982,e,392
983,s,392
984,al,393
985,e,393
986,s,393
987,e,394
988,s,394
989,d,395
990,p,396
991,d,396
992,al,397
993,ar,397
994,d,397
995,al,398
996,d,398
997,p,399
998,d,399
999,p,400
1000,d,400
1001,d,401
1002,d,402
1003,d,403
1004,e,404
1005,s,404
1006,al,405
1007,p,405
1008,d,405
1009,p,406
1010,e,406
1011,s,406
1012,e,407
1013,s,407
1014,al,408
1015,e,408
1016,s,408
1017,al,409
1018,d,409
1019,al,410
1020,d,410
1021,al,411
1022,d,411
1023,af,412
1024,v,412
1025,ap,412
1026,d,412
1027,al,413
1028,e,413
1029,s,413
1030,al,414
1031,d,414
1032,al,415
1033,e,415
1034,s,415
1035,d,416
1036,al,417
1037,d,417
1038,af,418
1039,v,418
1040,ap,418
1041,d,418
1042,al,419
1043,ap,419
1044,v,419
1045,af,419
1046,e,419
1047,s,419
1048,al,420
1049,d,420
1050,al,421
1051,ap,421
1052,v,421
1053,af,421
1054,d,421
1055,d,422
1056,al,423
1057,p,423
1058,e,423
1059,s,423
1060,e,424
1061,s,424
1062,al,425
1063,af,425
1064,ap,425
1065,v,425
1066,e,425
1067,s,425
1068,e,426
1069,s,426
1070,al,427
1071,e,427
1072,s,427
1073,al,428
1074,p,428
1075,d,428
1076,e,429
1077,s,429
1078,e,430
1079,s,430
1080,ar,431
1081,e,431
1082,s,431
1083,d,432
1084,e,433
1085,s,433
1086,al,434
1087,v,434
1088,ap,434
1089,af,434
1090,e,434
1091,s,434
1092,al,435
1093,e,435
1094,s,435
1095,d,436
1096,e,437
1097,s,437
1098,ap,438
1099,af,438
1100,v,438
1101,e,438
1102,s,438
1103,al,439
1104,d,439
1105,e,440
1106,s,440
1107,d,441
1108,e,442
1109,s,442
1110,al,443
1111,d,443
1112,e,444
1113,s,444
1114,al,445
1115,e,445
1116,s,445
1117,e,446
1118,s,446
1119,al,447
1120,ar,447
1121,e,447
1122,s,447
1123,d,448
1124,e,449
1125,s,449
1126,al,450
1127,p,450
1128,d,450
1129,e,451
1130,s,451
1131,e,452
1132,s,452
1133,al,453
1134,e,453
1135,s,453
1136,e,454
1137,s,454
1138,al,455
1139,e,455
1140,s,455
1141,al,456
1142,e,456
1143,s,456
1144,d,457
1145,e,458
1146,s,458
1147,e,459
1148,s,459
1149,al,460
1150,p,460
1151,d,460
1152,d,461
1153,d,462
1154,al,463
1155,ar,463
1156,d,463
1157,al,464
1158,e,464
1159,s,464
1160,e,465
1161,s,465
1162,al,466
1163,e,466
1164,s,466
1165,v,467
1166,ap,467
1167,af,467
1168,al,468
1169,ap,468
1170,af,468
1171,v,468
1172,e,468
1173,s,468
1174,af,469
1175,ap,469
1176,v,469
1177,e,469
1178,s,469
1179,d,470
1180,e,471
1181,s,471
1182,al,472
1183,d,472
1184,e,473
1185,s,473
1186,al,474
1187,e,474
1188,s,474
1189,al,475
1190,e,475
1191,s,475
1192,d,476
1193,al,477
1194,e,477
1195,s,477
1196,al,478
1197,d,478
1198,e,479
1199,s,479
1200,d,480
1201,d,481
1202,e,482
1203,s,482
1204,d,483
1205,al,484
1206,d,484
1207,e,485
1208,s,485
1209,e,486
1210,s,486
1211,p,487
1212,e,487
1213,s,487
1214,ar,488
1215,d,488
1216,ap,489
1217,v,489
1218,af,489
1219,d,489
1220,d,490
1221,al,491
1222,d,491
1223,d,492
1224,al,493
1225,e,493
1226,s,493
1227,e,494
1228,s,494
1229,af,495
1230,v,495
1231,ap,495
1232,d,495
1233,e,496
1234,s,496
1235,v,497
1236,af,497
1237,ap,497
1238,e,497
1239,s,497
1240,ar,498
1241,e,498
1242,s,498
1243,al,499
1244,d,499
1245,al,500
1246,e,500
1247,s,500
1248,al,501
1249,ar,501
1250,e,501
1251,s,501
1252,d,502
1253,e,503
1254,s,503
1255,al,504
1256,p,504
1257,d,504
1258,e,505
1259,s,505
1260,al,506
1261,ar,506
1262,d,506
1263,d,507
1264,e,508
1265,s,508
1266,e,509
1267,s,509
1268,al,510
1269,d,510
1270,al,511
1271,e,511
1272,s,511
1273,al,512
1274,ar,512
1275,e,512
1276,s,512
1277,e,513
1278,s,513
1279,e,514
1280,s,514
1281,al,515
1282,e,515
1283,s,515
1284,al,516
1285,d,516
1286,ap,517
1287,v,517
1288,af,517
1289,e,517
1290,s,517
1291,p,518
1292,e,518
1293,s,518
1294,d,519
1295,al,520
1296,e,520
1297,s,520
1298,al,521
1299,d,521
1300,al,522
1301,d,522
1302,p,523
1303,d,523
1304,ar,524
1305,d,524
1306,al,525
1307,af,525
1308,v,525
1309,ap,525
1310,al,526
1311,v,526
1312,ap,526
1313,af,526
1314,d,526
1315,e,527
1316,s,527
1317,ar,528
1318,d,528
1319,al,529
1320,d,529
1321,ap,530
1322,af,530
1323,v,530
1324,e,530
1325,s,530
1326,e,531
1327,s,531
1328,e,532
1329,s,532
1330,al,533
1331,ap,533
1332,af,533
1333,v,533
1334,d,533
1335,e,534
1336,s,534
1337,v,535
1338,af,535
1339,ap,535
1340,e,535
1341,s,535
1342,al,536
1343,e,536
1344,s,536
1345,al,537
1346,e,537
1347,s,537
1348,af,538
1349,ap,538
1350,v,538
1351,e,538
1352,s,538
1353,al,539
1354,ar,539
1355,d,539
1356,e,540
1357,s,540
1358,p,541
1359,d,541
1360,p,542
1361,e,542
1362,s,542
1363,d,543
1364,al,544
1365,e,544
1366,s,544
1367,d,545
1368,d,546
1369,al,547
1370,e,547
1371,s,547
1372,al,548
1373,ar,548
1374,d,548
1375,e,549
1376,s,549
1377,p,550
1378,d,550
1379,al,551
1380,d,551
1381,al,552
1382,e,552
1383,s,552
1384,ar,553
1385,d,553
1386,al,554
1387,v,554
1388,af,554
1389,ap,554
1390,d,554
1391,al,555
1392,p,555
1393,e,555
1394,s,555
1395,p,556
1396,d,556
1397,al,557
1398,d,557
