,event,case
590,ag,192
591,o,193
592,m,193
593,o,194
594,n,194
595,m,195
596,o,195
597,w,195
598,o,196
599,m,196
600,n,196
601,m,197
602,n,197
603,o,197
604,o,198
605,ak,198
606,w,198
607,m,198
608,ag,198
609,w,199
610,m,199
611,au,199
612,o,199
613,ag,199
614,o,200
615,n,200
616,o,201
617,o,202
618,n,202
619,o,203
620,m,203
621,o,204
622,ak,205
623,w,205
624,ag,205
625,m,205
626,o,205
627,n,206
628,o,206
629,au,207
630,w,207
631,o,207
632,ag,207
633,o,208
634,n,208
635,m,208
636,m,209
637,o,209
638,w,209
639,n,210
640,o,210
641,m,211
642,ak,211
643,o,211
644,w,211
645,ag,211
646,o,212
647,au,212
648,w,212
649,ag,212
650,o,213
651,n,213
652,o,214
653,n,214
654,m,215
655,o,215
656,n,215
657,o,216
658,n,216
659,m,217
660,n,217
661,o,217
662,n,218
663,o,218
664,o,219
665,au,219
666,w,219
667,ag,219
668,m,219
669,ak,220
670,w,220
671,ag,220
672,o,220
673,au,221
674,w,221
675,ag,221
676,o,221
677,o,222
678,n,222
679,n,223
680,m,223
681,o,223
682,m,224
683,o,224
684,ak,224
685,w,224
686,ag,224
687,au,225
688,o,225
689,w,225
690,ag,225
691,o,226
692,au,226
693,w,226
694,ag,226
695,o,227
696,m,227
697,o,228
698,o,229
699,w,229
700,m,229
701,au,229
702,ag,229
703,n,230
704,o,230
705,m,230
706,o,231
707,m,231
708,n,232
709,m,232
710,o,232
711,o,233
712,m,233
713,n,233
714,m,234
715,o,234
716,o,235
717,w,235
718,ak,235
719,ag,235
720,m,236
721,o,236
722,o,237
723,w,237
724,ak,237
725,ag,237
726,n,238
727,o,238
728,n,239
729,m,239
730,o,239
731,m,240
732,o,240
733,o,241
734,m,241
735,au,242
736,o,242
737,w,242
738,ag,242
739,w,243
740,ak,243
741,o,243
742,ag,243
743,o,244
744,m,244
745,m,245
746,o,245
747,ak,246
748,o,246
749,w,246
750,m,246
751,ag,246
752,o,247
753,n,247
754,m,247
755,n,248
756,o,248
757,m,248
758,n,249
759,o,249
760,m,249
761,o,250
762,m,250
763,o,251
764,m,251
765,o,252
766,m,252
767,n,252
768,o,253
769,n,253
770,o,254
771,n,254
