traceName,alignmentFitness,alignmentCost,moveNr,moveType,processActivity,logActivity,log:attribute:concept:name
"16","1.00000000","180.00000000","15","LMGOOD","TICK","TICK",""
"16","1.00000000","180.00000000","16","LMGOOD","TICK","TICK",""
"16","1.00000000","180.00000000","17","LMGOOD","TICK","TICK",""
"17","1.00000000","40.00000000","0","LMGOOD","s","s",""
"17","1.00000000","40.00000000","1","LMGOOD","o","o",""
"17","1.00000000","40.00000000","2","LMGOOD","TICK","TICK",""
"17","1.00000000","40.00000000","3","LMGOOD","au","au",""
"18","1.00000000","150.00000000","0","LMGOOD","av","av",""
"18","1.00000000","150.00000000","1","LMGOOD","s","s",""
"18","1.00000000","150.00000000","2","LMGOOD","d","d",""
"18","1.00000000","150.00000000","3","LMGOOD","r","r",""
"18","1.00000000","150.00000000","4","LMGOOD","aj","aj",""
"18","1.00000000","150.00000000","5","LMGOOD","z","z",""
"18","1.00000000","150.00000000","6","LMGOOD","d","d",""
"18","1.00000000","150.00000000","7","LMGOOD","TICK","TICK",""
"18","1.00000000","150.00000000","8","LMGOOD","am","am",""
"18","1.00000000","150.00000000","9","LMGOOD","m","m",""
"18","1.00000000","150.00000000","10","LMGOOD","TICK","TICK",""
"18","1.00000000","150.00000000","11","LMGOOD","m","m",""
"18","1.00000000","150.00000000","12","LMGOOD","TICK","TICK",""
"18","1.00000000","150.00000000","13","LMGOOD","TICK","TICK",""
"18","1.00000000","150.00000000","14","LMGOOD","TICK","TICK",""
"19","1.00000000","160.00000000","0","LMGOOD","r","r",""
"19","1.00000000","160.00000000","1","LMGOOD","d","d",""
"19","1.00000000","160.00000000","2","LMGOOD","x","x",""
"19","1.00000000","160.00000000","3","LMGOOD","aj","aj",""
"19","1.00000000","160.00000000","4","LMGOOD","m","m",""
"19","1.00000000","160.00000000","5","LMGOOD","av","av",""
"19","1.00000000","160.00000000","6","LMGOOD","am","am",""
"19","1.00000000","160.00000000","7","LMGOOD","s","s",""
"19","1.00000000","160.00000000","8","LMGOOD","m","m",""
"19","1.00000000","160.00000000","9","LMGOOD","TICK","TICK",""
"19","1.00000000","160.00000000","10","LMGOOD","TICK","TICK",""
"19","1.00000000","160.00000000","11","LMGOOD","r","r",""
"19","1.00000000","160.00000000","12","LMGOOD","TICK","TICK",""
"19","1.00000000","160.00000000","13","LMGOOD","TICK","TICK",""
"19","1.00000000","160.00000000","14","LMGOOD","TICK","TICK",""
"19","1.00000000","160.00000000","15","LMGOOD","TICK","TICK",""
"2","1.00000000","110.00000000","0","LMGOOD","aj","aj",""
"2","1.00000000","110.00000000","1","LMGOOD","f","f",""
"2","1.00000000","110.00000000","2","LMGOOD","aj","aj",""
"2","1.00000000","110.00000000","3","LMGOOD","d","d",""
"2","1.00000000","110.00000000","4","LMGOOD","m","m",""
"2","1.00000000","110.00000000","5","LMGOOD","q","q",""
"2","1.00000000","110.00000000","6","LMGOOD","m","m",""
"2","1.00000000","110.00000000","7","LMGOOD","n","n",""
"2","1.00000000","110.00000000","8","LMGOOD","TICK","TICK",""
"2","1.00000000","110.00000000","9","LMGOOD","TICK","TICK",""
"2","1.00000000","110.00000000","10","LMGOOD","TICK","TICK",""
"20","1.00000000","100.00000000","0","LMGOOD","aj","aj",""
"20","1.00000000","100.00000000","1","LMGOOD","f","f",""
"20","1.00000000","100.00000000","2","LMGOOD","m","m",""
"20","1.00000000","100.00000000","3","LMGOOD","s","s",""
"20","1.00000000","100.00000000","4","LMGOOD","d","d",""
"20","1.00000000","100.00000000","5","LMGOOD","n","n",""
"20","1.00000000","100.00000000","6","LMGOOD","m","m",""
"20","1.00000000","100.00000000","7","LMGOOD","TICK","TICK",""
"20","1.00000000","100.00000000","8","LMGOOD","TICK","TICK",""
"20","1.00000000","100.00000000","9","LMGOOD","TICK","TICK",""
"21","1.00000000","60.00000000","0","LMGOOD","TICK","TICK",""
"21","1.00000000","60.00000000","1","LMGOOD","TICK","TICK",""
"21","1.00000000","60.00000000","2","LMGOOD","au","au",""
"21","1.00000000","60.00000000","3","LMGOOD","TICK","TICK",""
"21","1.00000000","60.00000000","4","LMGOOD","TICK","TICK",""
"21","1.00000000","60.00000000","5","LMGOOD","au","au",""
"22","1.00000000","60.00000000","0","LMGOOD","TICK","TICK",""
"22","1.00000000","60.00000000","1","LMGOOD","TICK","TICK",""
"22","1.00000000","60.00000000","2","LMGOOD","au","au",""
"22","1.00000000","60.00000000","3","LMGOOD","TICK","TICK",""
"22","1.00000000","60.00000000","4","LMGOOD","au","au",""
"22","1.00000000","60.00000000","5","LMGOOD","TICK","TICK",""
"23","1.00000000","140.00000000","0","LMGOOD","f","f",""
"23","1.00000000","140.00000000","1","LMGOOD","m","m",""
"23","1.00000000","140.00000000","2","LMGOOD","c","c",""
"23","1.00000000","140.00000000","3","LMGOOD","aj","aj",""
"23","1.00000000","140.00000000","4","LMGOOD","q","q",""
"23","1.00000000","140.00000000","5","LMGOOD","TICK","TICK",""
"23","1.00000000","140.00000000","6","LMGOOD","m","m",""
"23","1.00000000","140.00000000","7","LMGOOD","TICK","TICK",""
"23","1.00000000","140.00000000","8","LMGOOD","o","o",""
"23","1.00000000","140.00000000","9","LMGOOD","d","d",""
"23","1.00000000","140.00000000","10","LMGOOD","TICK","TICK",""
"23","1.00000000","140.00000000","11","LMGOOD","TICK","TICK",""
"23","1.00000000","140.00000000","12","LMGOOD","TICK","TICK",""
"23","1.00000000","140.00000000","13","LMGOOD","TICK","TICK",""
"24","1.00000000","150.00000000","0","LMGOOD","m","m",""
"24","1.00000000","150.00000000","1","LMGOOD","f","f",""
"24","1.00000000","150.00000000","2","LMGOOD","q","q",""
"24","1.00000000","150.00000000","3","LMGOOD","q","q",""
"24","1.00000000","150.00000000","4","LMGOOD","aj","aj",""
"24","1.00000000","150.00000000","5","LMGOOD","aj","aj",""
"24","1.00000000","150.00000000","6","LMGOOD","s","s",""
"24","1.00000000","150.00000000","7","LMGOOD","m","m",""
"24","1.00000000","150.00000000","8","LMGOOD","o","o",""
"24","1.00000000","150.00000000","9","LMGOOD","TICK","TICK",""
"24","1.00000000","150.00000000","10","LMGOOD","d","d",""
"24","1.00000000","150.00000000","11","LMGOOD","TICK","TICK",""
"24","1.00000000","150.00000000","12","LMGOOD","TICK","TICK",""
"24","1.00000000","150.00000000","13","LMGOOD","TICK","TICK",""
"24","1.00000000","150.00000000","14","LMGOOD","TICK","TICK",""
"26","1.00000000","40.00000000","0","LMGOOD","s","s",""
"26","1.00000000","40.00000000","1","LMGOOD","o","o",""
"26","1.00000000","40.00000000","2","LMGOOD","au","au",""
"26","1.00000000","40.00000000","3","LMGOOD","TICK","TICK",""
"27","1.00000000","40.00000000","0","LMGOOD","s","s",""
"27","1.00000000","40.00000000","1","LMGOOD","o","o",""
"27","1.00000000","40.00000000","2","LMGOOD","TICK","TICK",""
"27","1.00000000","40.00000000","3","LMGOOD","au","au",""
"28","1.00000000","100.00000000","0","LMGOOD","TICK","TICK",""
"28","1.00000000","100.00000000","1","LMGOOD","m","m",""
"28","1.00000000","100.00000000","2","LMGOOD","aj","aj",""
"28","1.00000000","100.00000000","3","LMGOOD","ap","ap",""
"28","1.00000000","100.00000000","4","LMGOOD","m","m",""
"28","1.00000000","100.00000000","5","LMGOOD","n","n",""
"28","1.00000000","100.00000000","6","LMGOOD","f","f",""
"28","1.00000000","100.00000000","7","LMGOOD","TICK","TICK",""
"28","1.00000000","100.00000000","8","LMGOOD","TICK","TICK",""
"28","1.00000000","100.00000000","9","LMGOOD","TICK","TICK",""
"29","1.00000000","100.00000000","0","LMGOOD","d","d",""
"29","1.00000000","100.00000000","1","LMGOOD","n","n",""
"29","1.00000000","100.00000000","2","LMGOOD","f","f",""
"29","1.00000000","100.00000000","3","LMGOOD","s","s",""
"29","1.00000000","100.00000000","4","LMGOOD","m","m",""
"29","1.00000000","100.00000000","5","LMGOOD","aj","aj",""
"29","1.00000000","100.00000000","6","LMGOOD","TICK","TICK",""
"29","1.00000000","100.00000000","7","LMGOOD","TICK","TICK",""
"29","1.00000000","100.00000000","8","LMGOOD","m","m",""
"29","1.00000000","100.00000000","9","LMGOOD","TICK","TICK",""
"3","1.00000000","30.00000000","0","LMGOOD","o","o",""
"3","1.00000000","30.00000000","1","LMGOOD","TICK","TICK",""
"3","1.00000000","30.00000000","2","LMGOOD","au","au",""
"30","1.00000000","30.00000000","0","LMGOOD","o","o",""
"30","1.00000000","30.00000000","1","LMGOOD","TICK","TICK",""
"30","1.00000000","30.00000000","2","LMGOOD","au","au",""
"31","1.00000000","100.00000000","0","LMGOOD","aj","aj",""
"31","1.00000000","100.00000000","1","LMGOOD","d","d",""
"31","1.00000000","100.00000000","2","LMGOOD","f","f",""
"31","1.00000000","100.00000000","3","LMGOOD","s","s",""
"31","1.00000000","100.00000000","4","LMGOOD","n","n",""
"31","1.00000000","100.00000000","5","LMGOOD","m","m",""
"31","1.00000000","100.00000000","6","LMGOOD","m","m",""
"31","1.00000000","100.00000000","7","LMGOOD","TICK","TICK",""
"31","1.00000000","100.00000000","8","LMGOOD","TICK","TICK",""
"31","1.00000000","100.00000000","9","LMGOOD","TICK","TICK",""
"32","1.00000000","110.00000000","0","LMGOOD","s","s",""
"32","1.00000000","110.00000000","1","LMGOOD","m","m",""
"32","1.00000000","110.00000000","2","LMGOOD","aj","aj",""
"32","1.00000000","110.00000000","3","LMGOOD","m","m",""
"32","1.00000000","110.00000000","4","LMGOOD","d","d",""
"32","1.00000000","110.00000000","5","LMGOOD","n","n",""
"32","1.00000000","110.00000000","6","LMGOOD","TICK","TICK",""
"32","1.00000000","110.00000000","7","LMGOOD","n","n",""
"32","1.00000000","110.00000000","8","LMGOOD","TICK","TICK",""
"32","1.00000000","110.00000000","9","LMGOOD","TICK","TICK",""
"32","1.00000000","110.00000000","10","LMGOOD","TICK","TICK",""
"33","1.00000000","60.00000000","0","LMGOOD","s","s",""
"33","1.00000000","60.00000000","1","LMGOOD","o","o",""
"33","1.00000000","60.00000000","2","LMGOOD","au","au",""
"33","1.00000000","60.00000000","3","LMGOOD","au","au",""
"33","1.00000000","60.00000000","4","LMGOOD","au","au",""
"33","1.00000000","60.00000000","5","LMGOOD","TICK","TICK",""
"34","1.00000000","30.00000000","0","LMGOOD","o","o",""
"34","1.00000000","30.00000000","1","LMGOOD","au","au",""
"34","1.00000000","30.00000000","2","LMGOOD","TICK","TICK",""
"35","1.00000000","160.00000000","0","LMGOOD","ap","ap",""
"35","1.00000000","160.00000000","1","LMGOOD","al","al",""
"35","1.00000000","160.00000000","2","LMGOOD","q","q",""
"35","1.00000000","160.00000000","3","LMGOOD","m","m",""
"35","1.00000000","160.00000000","4","LMGOOD","aj","aj",""
"35","1.00000000","160.00000000","5","LMGOOD","n","n",""
"35","1.00000000","160.00000000","6","LMGOOD","TICK","TICK",""
"35","1.00000000","160.00000000","7","LMGOOD","r","r",""
"35","1.00000000","160.00000000","8","LMGOOD","r","r",""
"35","1.00000000","160.00000000","9","LMGOOD","aj","aj",""
"35","1.00000000","160.00000000","10","LMGOOD","TICK","TICK",""
"35","1.00000000","160.00000000","11","LMGOOD","TICK","TICK",""
"35","1.00000000","160.00000000","12","LMGOOD","j","j",""
"35","1.00000000","160.00000000","13","LMGOOD","TICK","TICK",""
"35","1.00000000","160.00000000","14","LMGOOD","m","m",""
"35","1.00000000","160.00000000","15","LMGOOD","TICK","TICK",""
"36","1.00000000","140.00000000","0","LMGOOD","f","f",""
"36","1.00000000","140.00000000","1","LMGOOD","s","s",""
"36","1.00000000","140.00000000","2","LMGOOD","aj","aj",""
"36","1.00000000","140.00000000","3","LMGOOD","y","y",""
"36","1.00000000","140.00000000","4","LMGOOD","m","m",""
"36","1.00000000","140.00000000","5","LMGOOD","m","m",""
"36","1.00000000","140.00000000","6","LMGOOD","c","c",""
"36","1.00000000","140.00000000","7","LMGOOD","TICK","TICK",""
"36","1.00000000","140.00000000","8","LMGOOD","o","o",""
"36","1.00000000","140.00000000","9","LMGOOD","d","d",""
"36","1.00000000","140.00000000","10","LMGOOD","TICK","TICK",""
"36","1.00000000","140.00000000","11","LMGOOD","TICK","TICK",""
"36","1.00000000","140.00000000","12","LMGOOD","TICK","TICK",""
"36","1.00000000","140.00000000","13","LMGOOD","TICK","TICK",""
"38","1.00000000","40.00000000","0","LMGOOD","s","s",""
"38","1.00000000","40.00000000","1","LMGOOD","o","o",""
"38","1.00000000","40.00000000","2","LMGOOD","au","au",""
"38","1.00000000","40.00000000","3","LMGOOD","TICK","TICK",""
"39","1.00000000","40.00000000","0","LMGOOD","s","s",""
"39","1.00000000","40.00000000","1","LMGOOD","o","o",""
"39","1.00000000","40.00000000","2","LMGOOD","TICK","TICK",""
"39","1.00000000","40.00000000","3","LMGOOD","au","au",""
"4","1.00000000","100.00000000","0","LMGOOD","s","s",""
"4","1.00000000","100.00000000","1","LMGOOD","ap","ap",""
"4","1.00000000","100.00000000","2","LMGOOD","f","f",""
"4","1.00000000","100.00000000","3","LMGOOD","aj","aj",""
"4","1.00000000","100.00000000","4","LMGOOD","m","m",""
"4","1.00000000","100.00000000","5","LMGOOD","m","m",""
"4","1.00000000","100.00000000","6","LMGOOD","n","n",""
"4","1.00000000","100.00000000","7","LMGOOD","TICK","TICK",""
"4","1.00000000","100.00000000","8","LMGOOD","TICK","TICK",""
"4","1.00000000","100.00000000","9","LMGOOD","TICK","TICK",""
"5","1.00000000","250.00000000","0","LMGOOD","m","m",""
"5","1.00000000","250.00000000","1","LMGOOD","al","al",""
"5","1.00000000","250.00000000","2","LMGOOD","s","s",""
"5","1.00000000","250.00000000","3","LMGOOD","aj","aj",""
"5","1.00000000","250.00000000","4","LMGOOD","c","c",""
"5","1.00000000","250.00000000","5","LMGOOD","r","r",""
"5","1.00000000","250.00000000","6","LMGOOD","q","q",""
"5","1.00000000","250.00000000","7","LMGOOD","j","j",""
"5","1.00000000","250.00000000","8","LMGOOD","o","o",""
"5","1.00000000","250.00000000","9","LMGOOD","m","m",""
"5","1.00000000","250.00000000","10","LMGOOD","d","d",""
"5","1.00000000","250.00000000","11","LMGOOD","m","m",""
"5","1.00000000","250.00000000","12","LMGOOD","r","r",""
"5","1.00000000","250.00000000","13","LMGOOD","TICK","TICK",""
"5","1.00000000","250.00000000","14","LMGOOD","TICK","TICK",""
"5","1.00000000","250.00000000","15","LMGOOD","TICK","TICK",""
"5","1.00000000","250.00000000","16","LMGOOD","TICK","TICK",""
"5","1.00000000","250.00000000","17","LMGOOD","TICK","TICK",""
"5","1.00000000","250.00000000","18","LMGOOD","TICK","TICK",""
"5","1.00000000","250.00000000","19","LMGOOD","TICK","TICK",""
"5","1.00000000","250.00000000","20","LMGOOD","TICK","TICK",""
"5","1.00000000","250.00000000","21","LMGOOD","TICK","TICK",""
"5","1.00000000","250.00000000","22","LMGOOD","TICK","TICK",""
"5","1.00000000","250.00000000","23","LMGOOD","TICK","TICK",""
"5","1.00000000","250.00000000","24","LMGOOD","TICK","TICK",""
"7","1.00000000","40.00000000","0","LMGOOD","s","s",""
"7","1.00000000","40.00000000","1","LMGOOD","o","o",""
"7","1.00000000","40.00000000","2","LMGOOD","TICK","TICK",""
"7","1.00000000","40.00000000","3","LMGOOD","au","au",""
"8","1.00000000","30.00000000","0","LMGOOD","TICK","TICK",""
"8","1.00000000","30.00000000","1","LMGOOD","TICK","TICK",""
"8","1.00000000","30.00000000","2","LMGOOD","au","au",""
"9","1.00000000","170.00000000","0","LMGOOD","u","u",""
"9","1.00000000","170.00000000","1","LMGOOD","d","d",""
"9","1.00000000","170.00000000","2","LMGOOD","z","z",""
"9","1.00000000","170.00000000","3","LMGOOD","av","av",""
"9","1.00000000","170.00000000","4","LMGOOD","r","r",""
"9","1.00000000","170.00000000","5","LMGOOD","m","m",""
"9","1.00000000","170.00000000","6","LMGOOD","q","q",""
"9","1.00000000","170.00000000","7","LMGOOD","aj","aj",""
"9","1.00000000","170.00000000","8","LMGOOD","r","r",""
"9","1.00000000","170.00000000","9","LMGOOD","TICK","TICK",""
"9","1.00000000","170.00000000","10","LMGOOD","m","m",""
"9","1.00000000","170.00000000","11","LMGOOD","m","m",""
"9","1.00000000","170.00000000","12","LMGOOD","TICK","TICK",""
"9","1.00000000","170.00000000","13","LMGOOD","TICK","TICK",""
"9","1.00000000","170.00000000","14","LMGOOD","TICK","TICK",""
"9","1.00000000","170.00000000","15","LMGOOD","TICK","TICK",""
"9","1.00000000","170.00000000","16","LMGOOD","TICK","TICK",""
"15","0.96969700","170.00000000","0","LMGOOD","TICK","TICK",""
"15","0.96969700","170.00000000","1","LMGOOD","m","m",""
"15","0.96969700","170.00000000","2","LMGOOD","TICK","TICK",""
"15","0.96969700","170.00000000","3","LMGOOD","m","m",""
"15","0.96969700","170.00000000","4","LMGOOD","c","c",""
"15","0.96969700","170.00000000","5","LMGOOD","aj","aj",""
"15","0.96969700","170.00000000","6","LMGOOD","aj","aj",""
"15","0.96969700","170.00000000","7","LMGOOD","f","f",""
"15","0.96969700","170.00000000","8","LMGOOD","TICK","TICK",""
"15","0.96969700","170.00000000","9","LMGOOD","d","d",""
"15","0.96969700","170.00000000","10","LMGOOD","d","d",""
"15","0.96969700","170.00000000","11","LMGOOD","TICK","TICK",""
"15","0.96969700","170.00000000","12","LMGOOD","TICK","TICK",""
"15","0.96969700","170.00000000","13","LMGOOD","TICK","TICK",""
"15","0.96969700","170.00000000","14","LMGOOD","TICK","TICK",""
"15","0.96969700","170.00000000","15","LMGOOD","TICK","TICK",""
"15","0.96969700","170.00000000","16","MREAL","o",,""
"11","0.96296299","150.00000000","0","LMGOOD","q","q",""
"11","0.96296299","150.00000000","1","LMGOOD","m","m",""
"11","0.96296299","150.00000000","2","LMGOOD","c","c",""
"11","0.96296299","150.00000000","3","LMGOOD","aj","aj",""
"11","0.96296299","150.00000000","4","LMGOOD","m","m",""
"11","0.96296299","150.00000000","5","LMGOOD","f","f",""
"11","0.96296299","150.00000000","6","LMGOOD","o","o",""
"11","0.96296299","150.00000000","7","L",,"f",""
"11","0.96296299","150.00000000","8","LMGOOD","d","d",""
"11","0.96296299","150.00000000","9","LMGOOD","TICK","TICK",""
"11","0.96296299","150.00000000","10","LMGOOD","TICK","TICK",""
"11","0.96296299","150.00000000","11","LMGOOD","TICK","TICK",""
"11","0.96296299","150.00000000","12","LMGOOD","TICK","TICK",""
"11","0.96296299","150.00000000","13","LMGOOD","TICK","TICK",""
"25","0.95999998","130.00000000","0","LMGOOD","f","f",""
"25","0.95999998","130.00000000","1","LMGOOD","s","s",""
"25","0.95999998","130.00000000","2","LMGOOD","aj","aj",""
"25","0.95999998","130.00000000","3","LMGOOD","c","c",""
"25","0.95999998","130.00000000","4","LMGOOD","y","y",""
"25","0.95999998","130.00000000","5","LMGOOD","m","m",""
"25","0.95999998","130.00000000","6","LMGOOD","av","av",""
"25","0.95999998","130.00000000","7","LMGOOD","m","m",""
"25","0.95999998","130.00000000","8","LMGOOD","TICK","TICK",""
"25","0.95999998","130.00000000","9","LMGOOD","TICK","TICK",""
"25","0.95999998","130.00000000","10","LMGOOD","TICK","TICK",""
"25","0.95999998","130.00000000","11","LMGOOD","TICK","TICK",""
"25","0.95999998","130.00000000","12","MREAL","o",,""
"37","0.95999998","270.00000000","0","LMGOOD","y","y",""
"37","0.95999998","270.00000000","1","L",,"y",""
"37","0.95999998","270.00000000","2","LMGOOD","al","al",""
"37","0.95999998","270.00000000","3","LMGOOD","q","q",""
"37","0.95999998","270.00000000","4","LMGOOD","r","r",""
"37","0.95999998","270.00000000","5","LMGOOD","r","r",""
"37","0.95999998","270.00000000","6","LMGOOD","r","r",""
"37","0.95999998","270.00000000","7","LMGOOD","c","c",""
"37","0.95999998","270.00000000","8","LMGOOD","m","m",""
"37","0.95999998","270.00000000","9","LMGOOD","aj","aj",""
"37","0.95999998","270.00000000","10","LMGOOD","aj","aj",""
"37","0.95999998","270.00000000","11","LMGOOD","aj","aj",""
"37","0.95999998","270.00000000","12","LMGOOD","z","z",""
"37","0.95999998","270.00000000","13","LMGOOD","r","r",""
"37","0.95999998","270.00000000","14","LMGOOD","TICK","TICK",""
"37","0.95999998","270.00000000","15","LMGOOD","m","m",""
"37","0.95999998","270.00000000","16","LMGOOD","TICK","TICK",""
"37","0.95999998","270.00000000","17","LMGOOD","TICK","TICK",""
"37","0.95999998","270.00000000","18","LMGOOD","av","av",""
"37","0.95999998","270.00000000","19","LMGOOD","TICK","TICK",""
"37","0.95999998","270.00000000","20","LMGOOD","TICK","TICK",""
"37","0.95999998","270.00000000","21","LMGOOD","TICK","TICK",""
"37","0.95999998","270.00000000","22","LMGOOD","TICK","TICK",""
"37","0.95999998","270.00000000","23","LMGOOD","TICK","TICK",""
"37","0.95999998","270.00000000","24","LMGOOD","TICK","TICK",""
"37","0.95999998","270.00000000","25","MREAL","o",,""
"6","0.95652175","250.00000000","0","LMGOOD","z","z",""
"6","0.95652175","250.00000000","1","LMGOOD","y","y",""
"6","0.95652175","250.00000000","2","LMGOOD","z","z",""
"6","0.95652175","250.00000000","3","MREAL","c",,""
"6","0.95652175","250.00000000","4","LMGOOD","o","o",""
"6","0.95652175","250.00000000","5","L",,"o",""
"6","0.95652175","250.00000000","6","LMGOOD","m","m",""
"6","0.95652175","250.00000000","7","LMGOOD","d","d",""
"6","0.95652175","250.00000000","8","LMGOOD","r","r",""
"6","0.95652175","250.00000000","9","LMGOOD","d","d",""
"6","0.95652175","250.00000000","10","LMGOOD","q","q",""
"6","0.95652175","250.00000000","11","LMGOOD","aj","aj",""
"6","0.95652175","250.00000000","12","LMGOOD","TICK","TICK",""
"6","0.95652175","250.00000000","13","LMGOOD","r","r",""
"6","0.95652175","250.00000000","14","LMGOOD","m","m",""
"6","0.95652175","250.00000000","15","LMGOOD","m","m",""
"6","0.95652175","250.00000000","16","LMGOOD","TICK","TICK",""
"6","0.95652175","250.00000000","17","LMGOOD","TICK","TICK",""
"6","0.95652175","250.00000000","18","LMGOOD","TICK","TICK",""
"6","0.95652175","250.00000000","19","LMGOOD","TICK","TICK",""
"6","0.95652175","250.00000000","20","LMGOOD","TICK","TICK",""
"6","0.95652175","250.00000000","21","LMGOOD","TICK","TICK",""
"6","0.95652175","250.00000000","22","LMGOOD","TICK","TICK",""
"6","0.95652175","250.00000000","23","LMGOOD","TICK","TICK",""
