traceName,alignmentFitness,alignmentCost,moveNr,moveType,processActivity,logActivity,log:attribute:concept:name
"10","1.00000000","150.00000000","14","LMGOOD","TICK","TICK",""
"12","1.00000000","40.00000000","0","LMGOOD","s","s",""
"12","1.00000000","40.00000000","1","LMGOOD","o","o",""
"12","1.00000000","40.00000000","2","LMGOOD","au","au",""
"12","1.00000000","40.00000000","3","LMGOOD","TICK","TICK",""
"13","1.00000000","170.00000000","0","LMGOOD","q","q",""
"13","1.00000000","170.00000000","1","LMGOOD","c","c",""
"13","1.00000000","170.00000000","2","LMGOOD","m","m",""
"13","1.00000000","170.00000000","3","LMGOOD","aj","aj",""
"13","1.00000000","170.00000000","4","LMGOOD","y","y",""
"13","1.00000000","170.00000000","5","LMGOOD","u","u",""
"13","1.00000000","170.00000000","6","LMGOOD","m","m",""
"13","1.00000000","170.00000000","7","LMGOOD","o","o",""
"13","1.00000000","170.00000000","8","LMGOOD","TICK","TICK",""
"13","1.00000000","170.00000000","9","LMGOOD","f","f",""
"13","1.00000000","170.00000000","10","LMGOOD","d","d",""
"13","1.00000000","170.00000000","11","LMGOOD","TICK","TICK",""
"13","1.00000000","170.00000000","12","LMGOOD","TICK","TICK",""
"13","1.00000000","170.00000000","13","LMGOOD","TICK","TICK",""
"13","1.00000000","170.00000000","14","LMGOOD","TICK","TICK",""
"13","1.00000000","170.00000000","15","LMGOOD","TICK","TICK",""
"13","1.00000000","170.00000000","16","LMGOOD","TICK","TICK",""
"14","1.00000000","150.00000000","0","LMGOOD","c","c",""
"14","1.00000000","150.00000000","1","LMGOOD","a","a",""
"14","1.00000000","150.00000000","2","LMGOOD","s","s",""
"14","1.00000000","150.00000000","3","LMGOOD","q","q",""
"14","1.00000000","150.00000000","4","LMGOOD","o","o",""
"14","1.00000000","150.00000000","5","LMGOOD","d","d",""
"14","1.00000000","150.00000000","6","LMGOOD","f","f",""
"14","1.00000000","150.00000000","7","LMGOOD","m","m",""
"14","1.00000000","150.00000000","8","LMGOOD","aj","aj",""
"14","1.00000000","150.00000000","9","LMGOOD","m","m",""
"14","1.00000000","150.00000000","10","LMGOOD","TICK","TICK",""
"14","1.00000000","150.00000000","11","LMGOOD","TICK","TICK",""
"14","1.00000000","150.00000000","12","LMGOOD","TICK","TICK",""
"14","1.00000000","150.00000000","13","LMGOOD","TICK","TICK",""
"14","1.00000000","150.00000000","14","LMGOOD","TICK","TICK",""
"15","1.00000000","90.00000000","0","LMGOOD","s","s",""
"15","1.00000000","90.00000000","1","LMGOOD","q","q",""
"15","1.00000000","90.00000000","2","LMGOOD","aj","aj",""
"15","1.00000000","90.00000000","3","LMGOOD","ap","ap",""
"15","1.00000000","90.00000000","4","LMGOOD","u","u",""
"15","1.00000000","90.00000000","5","LMGOOD","m","m",""
"15","1.00000000","90.00000000","6","LMGOOD","am","am",""
"15","1.00000000","90.00000000","7","LMGOOD","m","m",""
"15","1.00000000","90.00000000","8","LMGOOD","TICK","TICK",""
"17","1.00000000","40.00000000","0","LMGOOD","s","s",""
"17","1.00000000","40.00000000","1","LMGOOD","o","o",""
"17","1.00000000","40.00000000","2","LMGOOD","au","au",""
"17","1.00000000","40.00000000","3","LMGOOD","TICK","TICK",""
"18","1.00000000","210.00000000","0","LMGOOD","r","r",""
"18","1.00000000","210.00000000","1","LMGOOD","aj","aj",""
"18","1.00000000","210.00000000","2","LMGOOD","av","av",""
"18","1.00000000","210.00000000","3","LMGOOD","c","c",""
"18","1.00000000","210.00000000","4","LMGOOD","TICK","TICK",""
"18","1.00000000","210.00000000","5","LMGOOD","m","m",""
"18","1.00000000","210.00000000","6","LMGOOD","q","q",""
"18","1.00000000","210.00000000","7","LMGOOD","j","j",""
"18","1.00000000","210.00000000","8","LMGOOD","m","m",""
"18","1.00000000","210.00000000","9","LMGOOD","r","r",""
"18","1.00000000","210.00000000","10","LMGOOD","o","o",""
"18","1.00000000","210.00000000","11","LMGOOD","d","d",""
"18","1.00000000","210.00000000","12","LMGOOD","TICK","TICK",""
"18","1.00000000","210.00000000","13","LMGOOD","TICK","TICK",""
"18","1.00000000","210.00000000","14","LMGOOD","TICK","TICK",""
"18","1.00000000","210.00000000","15","LMGOOD","TICK","TICK",""
"18","1.00000000","210.00000000","16","LMGOOD","TICK","TICK",""
"18","1.00000000","210.00000000","17","LMGOOD","TICK","TICK",""
"18","1.00000000","210.00000000","18","LMGOOD","TICK","TICK",""
"18","1.00000000","210.00000000","19","LMGOOD","TICK","TICK",""
"18","1.00000000","210.00000000","20","LMGOOD","TICK","TICK",""
"19","1.00000000","40.00000000","0","LMGOOD","a","a",""
"19","1.00000000","40.00000000","1","LMGOOD","TICK","TICK",""
"19","1.00000000","40.00000000","2","LMGOOD","au","au",""
"19","1.00000000","40.00000000","3","LMGOOD","au","au",""
"2","1.00000000","140.00000000","0","LMGOOD","m","m",""
"2","1.00000000","140.00000000","1","LMGOOD","f","f",""
"2","1.00000000","140.00000000","2","LMGOOD","aj","aj",""
"2","1.00000000","140.00000000","3","LMGOOD","TICK","TICK",""
"2","1.00000000","140.00000000","4","LMGOOD","c","c",""
"2","1.00000000","140.00000000","5","LMGOOD","q","q",""
"2","1.00000000","140.00000000","6","LMGOOD","o","o",""
"2","1.00000000","140.00000000","7","LMGOOD","m","m",""
"2","1.00000000","140.00000000","8","LMGOOD","TICK","TICK",""
"2","1.00000000","140.00000000","9","LMGOOD","d","d",""
"2","1.00000000","140.00000000","10","LMGOOD","TICK","TICK",""
"2","1.00000000","140.00000000","11","LMGOOD","TICK","TICK",""
"2","1.00000000","140.00000000","12","LMGOOD","TICK","TICK",""
"2","1.00000000","140.00000000","13","LMGOOD","TICK","TICK",""
"20","1.00000000","60.00000000","0","LMGOOD","a","a",""
"20","1.00000000","60.00000000","1","LMGOOD","au","au",""
"20","1.00000000","60.00000000","2","LMGOOD","TICK","TICK",""
"20","1.00000000","60.00000000","3","LMGOOD","a","a",""
"20","1.00000000","60.00000000","4","LMGOOD","au","au",""
"20","1.00000000","60.00000000","5","LMGOOD","TICK","TICK",""
"21","1.00000000","40.00000000","0","LMGOOD","s","s",""
"21","1.00000000","40.00000000","1","LMGOOD","o","o",""
"21","1.00000000","40.00000000","2","LMGOOD","TICK","TICK",""
"21","1.00000000","40.00000000","3","LMGOOD","au","au",""
"22","1.00000000","130.00000000","0","LMGOOD","m","m",""
"22","1.00000000","130.00000000","1","LMGOOD","TICK","TICK",""
"22","1.00000000","130.00000000","2","LMGOOD","aj","aj",""
"22","1.00000000","130.00000000","3","LMGOOD","c","c",""
"22","1.00000000","130.00000000","4","LMGOOD","f","f",""
"22","1.00000000","130.00000000","5","LMGOOD","y","y",""
"22","1.00000000","130.00000000","6","LMGOOD","m","m",""
"22","1.00000000","130.00000000","7","LMGOOD","o","o",""
"22","1.00000000","130.00000000","8","LMGOOD","av","av",""
"22","1.00000000","130.00000000","9","LMGOOD","TICK","TICK",""
"22","1.00000000","130.00000000","10","LMGOOD","TICK","TICK",""
"22","1.00000000","130.00000000","11","LMGOOD","TICK","TICK",""
"22","1.00000000","130.00000000","12","LMGOOD","TICK","TICK",""
"23","1.00000000","80.00000000","0","LMGOOD","s","s",""
"23","1.00000000","80.00000000","1","LMGOOD","aj","aj",""
"23","1.00000000","80.00000000","2","LMGOOD","m","m",""
"23","1.00000000","80.00000000","3","LMGOOD","d","d",""
"23","1.00000000","80.00000000","4","LMGOOD","m","m",""
"23","1.00000000","80.00000000","5","LMGOOD","f","f",""
"23","1.00000000","80.00000000","6","LMGOOD","TICK","TICK",""
"23","1.00000000","80.00000000","7","LMGOOD","am","am",""
"24","1.00000000","80.00000000","0","LMGOOD","m","m",""
"24","1.00000000","80.00000000","1","LMGOOD","f","f",""
"24","1.00000000","80.00000000","2","LMGOOD","aj","aj",""
"24","1.00000000","80.00000000","3","LMGOOD","ap","ap",""
"24","1.00000000","80.00000000","4","LMGOOD","s","s",""
"24","1.00000000","80.00000000","5","LMGOOD","am","am",""
"24","1.00000000","80.00000000","6","LMGOOD","m","m",""
"24","1.00000000","80.00000000","7","LMGOOD","TICK","TICK",""
"25","1.00000000","30.00000000","0","LMGOOD","a","a",""
"25","1.00000000","30.00000000","1","LMGOOD","au","au",""
"25","1.00000000","30.00000000","2","LMGOOD","TICK","TICK",""
"26","1.00000000","40.00000000","0","LMGOOD","a","a",""
"26","1.00000000","40.00000000","1","LMGOOD","TICK","TICK",""
"26","1.00000000","40.00000000","2","LMGOOD","TICK","TICK",""
"26","1.00000000","40.00000000","3","LMGOOD","au","au",""
"27","1.00000000","170.00000000","0","LMGOOD","ap","ap",""
"27","1.00000000","170.00000000","1","LMGOOD","TICK","TICK",""
"27","1.00000000","170.00000000","2","LMGOOD","m","m",""
"27","1.00000000","170.00000000","3","LMGOOD","aj","aj",""
"27","1.00000000","170.00000000","4","LMGOOD","av","av",""
"27","1.00000000","170.00000000","5","LMGOOD","r","r",""
"27","1.00000000","170.00000000","6","LMGOOD","at","at",""
"27","1.00000000","170.00000000","7","LMGOOD","r","r",""
"27","1.00000000","170.00000000","8","LMGOOD","n","n",""
"27","1.00000000","170.00000000","9","LMGOOD","m","m",""
"27","1.00000000","170.00000000","10","LMGOOD","TICK","TICK",""
"27","1.00000000","170.00000000","11","LMGOOD","TICK","TICK",""
"27","1.00000000","170.00000000","12","LMGOOD","TICK","TICK",""
"27","1.00000000","170.00000000","13","LMGOOD","TICK","TICK",""
"27","1.00000000","170.00000000","14","LMGOOD","TICK","TICK",""
"27","1.00000000","170.00000000","15","LMGOOD","TICK","TICK",""
"27","1.00000000","170.00000000","16","LMGOOD","TICK","TICK",""
"28","1.00000000","180.00000000","0","LMGOOD","at","at",""
"28","1.00000000","180.00000000","1","LMGOOD","q","q",""
"28","1.00000000","180.00000000","2","LMGOOD","aj","aj",""
"28","1.00000000","180.00000000","3","LMGOOD","al","al",""
"28","1.00000000","180.00000000","4","LMGOOD","d","d",""
"28","1.00000000","180.00000000","5","LMGOOD","aj","aj",""
"28","1.00000000","180.00000000","6","LMGOOD","d","d",""
"28","1.00000000","180.00000000","7","LMGOOD","r","r",""
"28","1.00000000","180.00000000","8","LMGOOD","TICK","TICK",""
"28","1.00000000","180.00000000","9","LMGOOD","m","m",""
"28","1.00000000","180.00000000","10","LMGOOD","TICK","TICK",""
"28","1.00000000","180.00000000","11","LMGOOD","n","n",""
"28","1.00000000","180.00000000","12","LMGOOD","TICK","TICK",""
"28","1.00000000","180.00000000","13","LMGOOD","TICK","TICK",""
"28","1.00000000","180.00000000","14","LMGOOD","m","m",""
"28","1.00000000","180.00000000","15","LMGOOD","TICK","TICK",""
"28","1.00000000","180.00000000","16","LMGOOD","TICK","TICK",""
"28","1.00000000","180.00000000","17","LMGOOD","TICK","TICK",""
"29","1.00000000","190.00000000","0","LMGOOD","aj","aj",""
"29","1.00000000","190.00000000","1","LMGOOD","aj","aj",""
"29","1.00000000","190.00000000","2","LMGOOD","av","av",""
"29","1.00000000","190.00000000","3","LMGOOD","d","d",""
"29","1.00000000","190.00000000","4","LMGOOD","TICK","TICK",""
"29","1.00000000","190.00000000","5","LMGOOD","q","q",""
"29","1.00000000","190.00000000","6","LMGOOD","d","d",""
"29","1.00000000","190.00000000","7","LMGOOD","TICK","TICK",""
"29","1.00000000","190.00000000","8","LMGOOD","o","o",""
"29","1.00000000","190.00000000","9","LMGOOD","TICK","TICK",""
"29","1.00000000","190.00000000","10","LMGOOD","d","d",""
"29","1.00000000","190.00000000","11","LMGOOD","m","m",""
"29","1.00000000","190.00000000","12","LMGOOD","TICK","TICK",""
"29","1.00000000","190.00000000","13","LMGOOD","TICK","TICK",""
"29","1.00000000","190.00000000","14","LMGOOD","TICK","TICK",""
"29","1.00000000","190.00000000","15","LMGOOD","TICK","TICK",""
"29","1.00000000","190.00000000","16","LMGOOD","TICK","TICK",""
"29","1.00000000","190.00000000","17","LMGOOD","TICK","TICK",""
"29","1.00000000","190.00000000","18","LMGOOD","TICK","TICK",""
"3","1.00000000","170.00000000","0","LMGOOD","m","m",""
"3","1.00000000","170.00000000","1","LMGOOD","s","s",""
"3","1.00000000","170.00000000","2","LMGOOD","al","al",""
"3","1.00000000","170.00000000","3","LMGOOD","aj","aj",""
"3","1.00000000","170.00000000","4","LMGOOD","x","x",""
"3","1.00000000","170.00000000","5","LMGOOD","r","r",""
"3","1.00000000","170.00000000","6","LMGOOD","d","d",""
"3","1.00000000","170.00000000","7","LMGOOD","m","m",""
"3","1.00000000","170.00000000","8","LMGOOD","d","d",""
"3","1.00000000","170.00000000","9","LMGOOD","TICK","TICK",""
"3","1.00000000","170.00000000","10","LMGOOD","TICK","TICK",""
"3","1.00000000","170.00000000","11","LMGOOD","TICK","TICK",""
"3","1.00000000","170.00000000","12","LMGOOD","TICK","TICK",""
"3","1.00000000","170.00000000","13","LMGOOD","TICK","TICK",""
"3","1.00000000","170.00000000","14","LMGOOD","TICK","TICK",""
"3","1.00000000","170.00000000","15","LMGOOD","TICK","TICK",""
"3","1.00000000","170.00000000","16","LMGOOD","TICK","TICK",""
"30","1.00000000","30.00000000","0","LMGOOD","o","o",""
"30","1.00000000","30.00000000","1","LMGOOD","au","au",""
"30","1.00000000","30.00000000","2","LMGOOD","TICK","TICK",""
"31","1.00000000","160.00000000","0","LMGOOD","r","r",""
"31","1.00000000","160.00000000","1","LMGOOD","x","x",""
"31","1.00000000","160.00000000","2","LMGOOD","m","m",""
"31","1.00000000","160.00000000","3","LMGOOD","ap","ap",""
"31","1.00000000","160.00000000","4","LMGOOD","aj","aj",""
"31","1.00000000","160.00000000","5","LMGOOD","TICK","TICK",""
"31","1.00000000","160.00000000","6","LMGOOD","q","q",""
"31","1.00000000","160.00000000","7","LMGOOD","av","av",""
"31","1.00000000","160.00000000","8","LMGOOD","aj","aj",""
"31","1.00000000","160.00000000","9","LMGOOD","am","am",""
"31","1.00000000","160.00000000","10","LMGOOD","m","m",""
"31","1.00000000","160.00000000","11","LMGOOD","TICK","TICK",""
"31","1.00000000","160.00000000","12","LMGOOD","TICK","TICK",""
"31","1.00000000","160.00000000","13","LMGOOD","TICK","TICK",""
"31","1.00000000","160.00000000","14","LMGOOD","TICK","TICK",""
"31","1.00000000","160.00000000","15","LMGOOD","TICK","TICK",""
"32","1.00000000","30.00000000","0","LMGOOD","a","a",""
"32","1.00000000","30.00000000","1","LMGOOD","au","au",""
"32","1.00000000","30.00000000","2","LMGOOD","TICK","TICK",""
"33","1.00000000","140.00000000","0","LMGOOD","c","c",""
"33","1.00000000","140.00000000","1","LMGOOD","aj","aj",""
"33","1.00000000","140.00000000","2","LMGOOD","TICK","TICK",""
"33","1.00000000","140.00000000","3","LMGOOD","m","m",""
"33","1.00000000","140.00000000","4","LMGOOD","m","m",""
"33","1.00000000","140.00000000","5","LMGOOD","f","f",""
"33","1.00000000","140.00000000","6","LMGOOD","q","q",""
"33","1.00000000","140.00000000","7","LMGOOD","TICK","TICK",""
"33","1.00000000","140.00000000","8","LMGOOD","o","o",""
"33","1.00000000","140.00000000","9","LMGOOD","d","d",""
"33","1.00000000","140.00000000","10","LMGOOD","TICK","TICK",""
"33","1.00000000","140.00000000","11","LMGOOD","TICK","TICK",""
"33","1.00000000","140.00000000","12","LMGOOD","TICK","TICK",""
"33","1.00000000","140.00000000","13","LMGOOD","TICK","TICK",""
"34","1.00000000","110.00000000","0","LMGOOD","q","q",""
"34","1.00000000","110.00000000","1","LMGOOD","aj","aj",""
"34","1.00000000","110.00000000","2","LMGOOD","f","f",""
"34","1.00000000","110.00000000","3","LMGOOD","m","m",""
"34","1.00000000","110.00000000","4","LMGOOD","d","d",""
"34","1.00000000","110.00000000","5","LMGOOD","u","u",""
"34","1.00000000","110.00000000","6","LMGOOD","m","m",""
"34","1.00000000","110.00000000","7","LMGOOD","TICK","TICK",""
"34","1.00000000","110.00000000","8","LMGOOD","n","n",""
"34","1.00000000","110.00000000","9","LMGOOD","TICK","TICK",""
"34","1.00000000","110.00000000","10","LMGOOD","TICK","TICK",""
"35","1.00000000","40.00000000","0","LMGOOD","s","s",""
"35","1.00000000","40.00000000","1","LMGOOD","o","o",""
"35","1.00000000","40.00000000","2","LMGOOD","TICK","TICK",""
"35","1.00000000","40.00000000","3","LMGOOD","au","au",""
"36","1.00000000","180.00000000","0","LMGOOD","q","q",""
"36","1.00000000","180.00000000","1","LMGOOD","d","d",""
"36","1.00000000","180.00000000","2","LMGOOD","r","r",""
"36","1.00000000","180.00000000","3","LMGOOD","m","m",""
"36","1.00000000","180.00000000","4","LMGOOD","al","al",""
"36","1.00000000","180.00000000","5","LMGOOD","r","r",""
"36","1.00000000","180.00000000","6","LMGOOD","aj","aj",""
"36","1.00000000","180.00000000","7","LMGOOD","z","z",""
"36","1.00000000","180.00000000","8","LMGOOD","aj","aj",""
"36","1.00000000","180.00000000","9","LMGOOD","m","m",""
"36","1.00000000","180.00000000","10","LMGOOD","TICK","TICK",""
"36","1.00000000","180.00000000","11","LMGOOD","n","n",""
"36","1.00000000","180.00000000","12","LMGOOD","TICK","TICK",""
"36","1.00000000","180.00000000","13","LMGOOD","TICK","TICK",""
"36","1.00000000","180.00000000","14","LMGOOD","TICK","TICK",""
"36","1.00000000","180.00000000","15","LMGOOD","TICK","TICK",""
"36","1.00000000","180.00000000","16","LMGOOD","TICK","TICK",""
"36","1.00000000","180.00000000","17","LMGOOD","TICK","TICK",""
"37","1.00000000","70.00000000","0","LMGOOD","a","a",""
"37","1.00000000","70.00000000","1","LMGOOD","TICK","TICK",""
"37","1.00000000","70.00000000","2","LMGOOD","au","au",""
"37","1.00000000","70.00000000","3","LMGOOD","a","a",""
"37","1.00000000","70.00000000","4","LMGOOD","TICK","TICK",""
"37","1.00000000","70.00000000","5","LMGOOD","TICK","TICK",""
"37","1.00000000","70.00000000","6","LMGOOD","au","au",""
"38","1.00000000","150.00000000","0","LMGOOD","m","m",""
"38","1.00000000","150.00000000","1","LMGOOD","aj","aj",""
"38","1.00000000","150.00000000","2","LMGOOD","f","f",""
"38","1.00000000","150.00000000","3","LMGOOD","c","c",""
"38","1.00000000","150.00000000","4","LMGOOD","y","y",""
"38","1.00000000","150.00000000","5","LMGOOD","s","s",""
"38","1.00000000","150.00000000","6","LMGOOD","o","o",""
"38","1.00000000","150.00000000","7","LMGOOD","d","d",""
"38","1.00000000","150.00000000","8","LMGOOD","m","m",""
"38","1.00000000","150.00000000","9","LMGOOD","m","m",""
"38","1.00000000","150.00000000","10","LMGOOD","TICK","TICK",""
"38","1.00000000","150.00000000","11","LMGOOD","TICK","TICK",""
"38","1.00000000","150.00000000","12","LMGOOD","TICK","TICK",""
"38","1.00000000","150.00000000","13","LMGOOD","TICK","TICK",""
"38","1.00000000","150.00000000","14","LMGOOD","TICK","TICK",""
"39","1.00000000","40.00000000","0","LMGOOD","s","s",""
"39","1.00000000","40.00000000","1","LMGOOD","o","o",""
"39","1.00000000","40.00000000","2","LMGOOD","au","au",""
"39","1.00000000","40.00000000","3","LMGOOD","TICK","TICK",""
"4","1.00000000","90.00000000","0","LMGOOD","f","f",""
"4","1.00000000","90.00000000","1","LMGOOD","s","s",""
"4","1.00000000","90.00000000","2","LMGOOD","m","m",""
"4","1.00000000","90.00000000","3","LMGOOD","d","d",""
"4","1.00000000","90.00000000","4","LMGOOD","aj","aj",""
"4","1.00000000","90.00000000","5","LMGOOD","m","m",""
"4","1.00000000","90.00000000","6","LMGOOD","n","n",""
"4","1.00000000","90.00000000","7","LMGOOD","TICK","TICK",""
"4","1.00000000","90.00000000","8","LMGOOD","TICK","TICK",""
"5","1.00000000","40.00000000","0","LMGOOD","o","o",""
"5","1.00000000","40.00000000","1","LMGOOD","s","s",""
"5","1.00000000","40.00000000","2","LMGOOD","TICK","TICK",""
"5","1.00000000","40.00000000","3","LMGOOD","au","au",""
"6","1.00000000","110.00000000","0","LMGOOD","s","s",""
"6","1.00000000","110.00000000","1","LMGOOD","ap","ap",""
"6","1.00000000","110.00000000","2","LMGOOD","f","f",""
"6","1.00000000","110.00000000","3","LMGOOD","n","n",""
"6","1.00000000","110.00000000","4","LMGOOD","TICK","TICK",""
"6","1.00000000","110.00000000","5","LMGOOD","m","m",""
"6","1.00000000","110.00000000","6","LMGOOD","aj","aj",""
"6","1.00000000","110.00000000","7","LMGOOD","m","m",""
"6","1.00000000","110.00000000","8","LMGOOD","m","m",""
"6","1.00000000","110.00000000","9","LMGOOD","TICK","TICK",""
"6","1.00000000","110.00000000","10","LMGOOD","TICK","TICK",""
"7","1.00000000","40.00000000","0","LMGOOD","s","s",""
"7","1.00000000","40.00000000","1","LMGOOD","o","o",""
"7","1.00000000","40.00000000","2","LMGOOD","TICK","TICK",""
"7","1.00000000","40.00000000","3","LMGOOD","au","au",""
"8","1.00000000","180.00000000","0","LMGOOD","m","m",""
"8","1.00000000","180.00000000","1","LMGOOD","aj","aj",""
"8","1.00000000","180.00000000","2","LMGOOD","d","d",""
"8","1.00000000","180.00000000","3","LMGOOD","aj","aj",""
"8","1.00000000","180.00000000","4","LMGOOD","z","z",""
"8","1.00000000","180.00000000","5","LMGOOD","al","al",""
"8","1.00000000","180.00000000","6","LMGOOD","r","r",""
"8","1.00000000","180.00000000","7","LMGOOD","d","d",""
"8","1.00000000","180.00000000","8","LMGOOD","q","q",""
"8","1.00000000","180.00000000","9","LMGOOD","n","n",""
"8","1.00000000","180.00000000","10","LMGOOD","TICK","TICK",""
"8","1.00000000","180.00000000","11","LMGOOD","TICK","TICK",""
"8","1.00000000","180.00000000","12","LMGOOD","TICK","TICK",""
"8","1.00000000","180.00000000","13","LMGOOD","m","m",""
"8","1.00000000","180.00000000","14","LMGOOD","TICK","TICK",""
"8","1.00000000","180.00000000","15","LMGOOD","TICK","TICK",""
"8","1.00000000","180.00000000","16","LMGOOD","TICK","TICK",""
"8","1.00000000","180.00000000","17","LMGOOD","TICK","TICK",""
"9","1.00000000","110.00000000","0","LMGOOD","m","m",""
"9","1.00000000","110.00000000","1","LMGOOD","TICK","TICK",""
"9","1.00000000","110.00000000","2","LMGOOD","aj","aj",""
"9","1.00000000","110.00000000","3","LMGOOD","TICK","TICK",""
"9","1.00000000","110.00000000","4","LMGOOD","f","f",""
"9","1.00000000","110.00000000","5","LMGOOD","ap","ap",""
"9","1.00000000","110.00000000","6","LMGOOD","n","n",""
"9","1.00000000","110.00000000","7","LMGOOD","m","m",""
"9","1.00000000","110.00000000","8","LMGOOD","TICK","TICK",""
"9","1.00000000","110.00000000","9","LMGOOD","TICK","TICK",""
"9","1.00000000","110.00000000","10","LMGOOD","TICK","TICK",""
"16","0.97777778","240.00000000","0","LMGOOD","c","c",""
"16","0.97777778","240.00000000","1","L",,"c",""
"16","0.97777778","240.00000000","2","LMGOOD","y","y",""
"16","0.97777778","240.00000000","3","LMGOOD","av","av",""
"16","0.97777778","240.00000000","4","LMGOOD","d","d",""
"16","0.97777778","240.00000000","5","LMGOOD","r","r",""
"16","0.97777778","240.00000000","6","LMGOOD","x","x",""
"16","0.97777778","240.00000000","7","LMGOOD","m","m",""
"16","0.97777778","240.00000000","8","LMGOOD","TICK","TICK",""
"16","0.97777778","240.00000000","9","LMGOOD","q","q",""
"16","0.97777778","240.00000000","10","LMGOOD","aj","aj",""
"16","0.97777778","240.00000000","11","LMGOOD","o","o",""
"16","0.97777778","240.00000000","12","LMGOOD","TICK","TICK",""
"16","0.97777778","240.00000000","13","LMGOOD","TICK","TICK",""
"16","0.97777778","240.00000000","14","LMGOOD","m","m",""
"16","0.97777778","240.00000000","15","LMGOOD","TICK","TICK",""
"16","0.97777778","240.00000000","16","LMGOOD","d","d",""
"16","0.97777778","240.00000000","17","LMGOOD","TICK","TICK",""
"16","0.97777778","240.00000000","18","LMGOOD","TICK","TICK",""
"16","0.97777778","240.00000000","19","LMGOOD","TICK","TICK",""
"16","0.97777778","240.00000000","20","LMGOOD","TICK","TICK",""
"16","0.97777778","240.00000000","21","LMGOOD","TICK","TICK",""
"16","0.97777778","240.00000000","22","LMGOOD","TICK","TICK",""
"11","0.85714287","100.00000000","0","LMGOOD","s","s",""
"11","0.85714287","100.00000000","1","LMGOOD","o","o",""
"11","0.85714287","100.00000000","2","LMGOOD","au","au",""
"11","0.85714287","100.00000000","3","LMGOOD","TICK","TICK",""
"11","0.85714287","100.00000000","4","L",,"s",""
"11","0.85714287","100.00000000","5","L",,"o",""
"11","0.85714287","100.00000000","6","LMGOOD","au","au",""
"11","0.85714287","100.00000000","7","LMGOOD","TICK","TICK",""
