,0
197,0.3333333333333333
198,1.0
199,0.1111111111111111
200,1.0
201,1.0
202,0.6666666666666666
203,1.0
204,1.0
205,1.0
206,0.3333333333333333
207,1.0
208,1.0
209,1.0
210,1.0
211,0.5
212,1.0
213,1.0
214,0.5
215,1.0
216,1.0
217,1.0
218,0.15384615384615385
219,1.0
220,1.0
221,1.0
222,1.0
223,1.0
224,0.2857142857142857
225,1.0
226,1.0
227,1.0
228,1.0
229,1.0
230,1.0
231,0.8333333333333334
232,0.16666666666666666
233,1.0
234,0.001282051282051282
235,1.0
236,1.0
237,0.42857142857142855
238,1.0
239,1.0
240,1.0
241,1.0
242,1.0
243,1.0
244,0.14285714285714285
245,1.0
246,1.0
247,1.0
248,1.0
249,1.0
250,1.0
251,1.0
252,1.0
253,0.16666666666666666
254,1.0
255,1.0
256,1.0
257,1.0
258,1.0
259,1.0
260,1.0
261,1.0
262,1.0
263,1.0
264,1.0
265,0.5
266,0.5
267,1.0
268,1.0
269,1.0
270,1.0
271,0.2
272,1.0
273,1.0
274,1.0
275,1.0
276,1.0
277,1.0
278,1.0
279,1.0
280,0.5
281,1.0
282,0.5
283,1.0
284,1.0
285,1.0
286,1.0
287,1.0
288,0.5
289,1.0
290,1.0
291,1.0
292,1.0
293,1.0
294,1.0
295,1.0
296,1.0
297,1.0
298,1.0
299,1.0
300,0.2
301,1.0
302,1.0
303,1.0
304,1.0
305,1.0
306,1.0
307,0.2222222222222222
308,0.25
309,0.4
310,1.0
311,1.0
312,1.0
313,1.0
314,1.0
315,1.0
316,1.0
317,1.0
318,1.0
319,1.0
320,1.0
321,1.0
322,1.0
323,1.0
324,1.0
325,0.125
326,0.5
327,1.0
328,0.25
329,0.3333333333333333
330,1.0
331,1.0
332,1.0
333,1.0
334,1.0
335,1.0
336,1.0
337,1.0
338,0.16666666666666666
339,1.0
340,0.5
341,0.6666666666666666
342,1.0
343,1.0
344,1.0
345,1.0
346,1.0
347,0.2
348,1.0
349,1.0
350,1.0
351,1.0
352,0.04
353,1.0
354,1.0
355,1.0
356,0.14285714285714285
357,1.0
358,1.0
359,1.0
360,1.0
361,1.0
362,1.0
363,1.0
364,1.0
365,1.0
366,1.0
367,1.0
368,1.0
369,1.0
370,0.2
371,1.0
372,1.0
373,1.0
374,1.0
375,1.0
376,1.0
377,1.0
378,1.0
379,1.0
380,1.0
381,0.5
382,1.0
383,1.0
384,1.0
385,1.0
386,1.0
387,1.0
388,1.0
389,1.0
390,1.0
391,1.0
392,1.0
393,1.0
394,1.0
395,0.1
396,0.25
397,1.0
398,1.0
399,1.0
400,1.0
401,1.0
402,1.0
403,1.0
404,0.3333333333333333
405,0.5
406,1.0
407,1.0
408,1.0
409,0.2
410,1.0
411,1.0
412,1.0
413,0.42857142857142855
414,1.0
415,1.0
416,1.0
417,1.0
418,1.0
419,1.0
420,1.0
421,0.4
422,1.0
423,1.0
424,1.0
425,1.0
426,1.0
427,1.0
428,1.0
429,1.0
430,1.0
431,1.0
432,1.0
433,0.3333333333333333
434,1.0
435,1.0
436,0.09090909090909091
437,0.8333333333333334
438,1.0
439,1.0
440,1.0
441,0.6666666666666666
442,1.0
443,1.0
444,1.0
445,0.6666666666666666
446,1.0
447,1.0
448,1.0
449,1.0
450,1.0
451,1.0
452,1.0
453,0.18181818181818182
454,1.0
455,1.0
456,0.125
457,1.0
458,1.0
459,1.0
460,1.0
461,1.0
462,1.0
463,1.0
464,1.0
465,1.0
466,1.0
467,1.0
468,0.6666666666666666
469,1.0
470,1.0
471,1.0
472,1.0
473,1.0
474,1.0
475,1.0
476,1.0
477,0.5
478,1.0
479,1.0
480,0.07692307692307693
481,1.0
482,1.0
483,1.0
484,1.0
485,1.0
486,1.0
487,1.0
488,1.0
489,1.0
490,1.0
491,1.0
492,1.0
493,0.6666666666666666
494,1.0
495,1.0
496,1.0
497,1.0
498,1.0
499,1.0
500,1.0
501,1.0
502,0.2857142857142857
503,1.0
504,1.0
505,1.0
506,1.0
507,1.0
508,0.125
509,1.0
510,1.0
511,1.0
512,0.18181818181818182
513,1.0
514,1.0
515,1.0
516,1.0
517,0.2857142857142857
518,1.0
519,1.0
520,1.0
521,1.0
522,1.0
523,1.0
524,0.07692307692307693
525,1.0
526,1.0
527,1.0
528,1.0
529,1.0
530,0.125
531,1.0
532,1.0
533,1.0
534,1.0
535,1.0
536,1.0
537,1.0
538,0.0045871559633027525
539,1.0
540,1.0
541,0.5
542,1.0
543,1.0
544,1.0
545,0.5
546,1.0
547,1.0
548,1.0
549,0.25
550,0.01098901098901099
551,1.0
552,1.0
553,1.0
554,1.0
555,1.0
556,1.0
557,1.0
558,0.2
559,0.1
560,0.3333333333333333
561,0.16666666666666666
562,1.0
563,1.0
564,1.0
565,1.0
566,0.125
567,0.8333333333333334
568,0.2
569,1.0
570,1.0
571,0.16666666666666666
572,1.0
573,1.0
574,1.0
575,1.0
576,1.0
577,1.0
578,0.013513513513513514
579,1.0
580,0.6666666666666666
581,1.0
582,1.0
583,1.0
584,0.16666666666666666
585,0.25
586,0.5
587,1.0
588,0.1
589,1.0
590,1.0
591,1.0
592,1.0
593,1.0
594,0.6666666666666666
595,1.0
596,1.0
597,1.0
598,1.0
599,1.0
600,1.0
601,1.0
602,1.0
603,1.0
604,1.0
605,1.0
606,0.16666666666666666
607,1.0
608,1.0
609,1.0
610,0.5
611,1.0
612,1.0
613,1.0
614,1.0
615,1.0
616,1.0
617,1.0
618,0.25
619,1.0
620,1.0
621,1.0
622,1.0
623,1.0
624,1.0
625,1.0
626,1.0
627,1.0
628,1.0
629,0.5
630,1.0
631,1.0
632,1.0
633,1.0
634,1.0
635,0.3333333333333333
636,1.0
637,1.0
638,1.0
639,0.15384615384615385
640,0.25
641,1.0
642,1.0
643,1.0
644,0.5
645,1.0
646,1.0
647,1.0
648,1.0
649,1.0
650,1.0
651,1.0
652,0.8333333333333334
653,0.005813953488372093
654,1.0
655,1.0
656,1.0
657,1.0
658,1.0
659,1.0
660,1.0
661,0.25
662,1.0
663,1.0
664,1.0
665,1.0
666,1.0
667,1.0
668,1.0
669,1.0
670,1.0
671,1.0
672,1.0
673,0.5
674,1.0
675,0.06666666666666667
676,1.0
677,1.0
678,1.0
679,1.0
680,1.0
681,0.01098901098901099
682,1.0
683,0.5
684,1.0
685,0.2222222222222222
686,1.0
687,1.0
688,1.0
689,1.0
690,1.0
691,0.1111111111111111
692,1.0
693,0.09090909090909091
694,1.0
695,1.0
696,1.0
697,1.0
698,1.0
699,1.0
