case,event,z_2,z_1,z_4,z_3,z_6,z_5,z_8,z_7,z_9
10,af,False,0.053358345,False,True,0.053977998,0.061235684000000006,False,False,0.203145856
10,c,False,0.053358345,False,True,0.053977998,0.061235684000000006,False,False,0.203145856
10,ak,False,0.053358345,False,True,0.053977998,0.061235684000000006,False,False,0.203145856
10,t,False,0.053358345,False,True,0.053977998,0.061235684000000006,False,False,0.203145856
11,b,False,0.17397257100000002,True,True,0.657804273,0.9852238000000001,True,True,0.068124721
11,f,False,0.17397257100000002,True,True,0.657804273,0.9852238000000001,True,True,0.068124721
11,o,False,0.17397257100000002,True,True,0.657804273,0.9852238000000001,True,True,0.068124721
11,af,False,0.17397257100000002,True,True,0.657804273,0.9852238000000001,True,True,0.068124721
11,x,False,0.17397257100000002,True,True,0.657804273,0.9852238000000001,True,True,0.068124721
11,ak,False,0.17397257100000002,True,True,0.657804273,0.9852238000000001,True,True,0.068124721
11,c,False,0.17397257100000002,True,True,0.657804273,0.9852238000000001,True,True,0.068124721
11,v,False,0.17397257100000002,True,True,0.657804273,0.9852238000000001,True,True,0.068124721
11,t,False,0.17397257100000002,True,True,0.657804273,0.9852238000000001,True,True,0.068124721
12,f,False,0.8129991740000001,True,True,0.342366393,0.974934616,True,True,0.745428248
12,p,False,0.8129991740000001,True,True,0.342366393,0.974934616,True,True,0.745428248
12,ap,False,0.8129991740000001,True,True,0.342366393,0.974934616,True,True,0.745428248
12,ak,False,0.8129991740000001,True,True,0.342366393,0.974934616,True,True,0.745428248
12,ar,False,0.8129991740000001,True,True,0.342366393,0.974934616,True,True,0.745428248
12,s,False,0.8129991740000001,True,True,0.342366393,0.974934616,True,True,0.745428248
12,t,False,0.8129991740000001,True,True,0.342366393,0.974934616,True,True,0.745428248
12,z,False,0.8129991740000001,True,True,0.342366393,0.974934616,True,True,0.745428248
13,f,True,0.691818824,False,False,0.7497931290000001,0.93502403,False,True,0.582969752
13,o,True,0.691818824,False,False,0.7497931290000001,0.93502403,False,True,0.582969752
13,p,True,0.691818824,False,False,0.7497931290000001,0.93502403,False,True,0.582969752
13,c,True,0.691818824,False,False,0.7497931290000001,0.93502403,False,True,0.582969752
13,x,True,0.691818824,False,False,0.7497931290000001,0.93502403,False,True,0.582969752
13,ak,True,0.691818824,False,False,0.7497931290000001,0.93502403,False,True,0.582969752
13,v,True,0.691818824,False,False,0.7497931290000001,0.93502403,False,True,0.582969752
13,t,True,0.691818824,False,False,0.7497931290000001,0.93502403,False,True,0.582969752
15,f,False,0.07994021400000001,True,True,0.091856682,0.741968978,False,True,0.29676405899999997
15,b,False,0.07994021400000001,True,True,0.091856682,0.741968978,False,True,0.29676405899999997
15,af,False,0.07994021400000001,True,True,0.091856682,0.741968978,False,True,0.29676405899999997
15,ak,False,0.07994021400000001,True,True,0.091856682,0.741968978,False,True,0.29676405899999997
15,o,False,0.07994021400000001,True,True,0.091856682,0.741968978,False,True,0.29676405899999997
15,c,False,0.07994021400000001,True,True,0.091856682,0.741968978,False,True,0.29676405899999997
15,x,False,0.07994021400000001,True,True,0.091856682,0.741968978,False,True,0.29676405899999997
15,t,False,0.07994021400000001,True,True,0.091856682,0.741968978,False,True,0.29676405899999997
15,v,False,0.07994021400000001,True,True,0.091856682,0.741968978,False,True,0.29676405899999997
16,ab,False,0.9973593279999999,False,True,0.23821812899999997,0.7531085,True,False,0.39098515899999997
16,n,False,0.9973593279999999,False,True,0.23821812899999997,0.7531085,True,False,0.39098515899999997
16,g,False,0.9973593279999999,False,True,0.23821812899999997,0.7531085,True,False,0.39098515899999997
16,w,False,0.9973593279999999,False,True,0.23821812899999997,0.7531085,True,False,0.39098515899999997
16,p,False,0.9973593279999999,False,True,0.23821812899999997,0.7531085,True,False,0.39098515899999997
16,l,False,0.9973593279999999,False,True,0.23821812899999997,0.7531085,True,False,0.39098515899999997
16,ak,False,0.9973593279999999,False,True,0.23821812899999997,0.7531085,True,False,0.39098515899999997
16,ap,False,0.9973593279999999,False,True,0.23821812899999997,0.7531085,True,False,0.39098515899999997
16,m,False,0.9973593279999999,False,True,0.23821812899999997,0.7531085,True,False,0.39098515899999997
16,o,False,0.9973593279999999,False,True,0.23821812899999997,0.7531085,True,False,0.39098515899999997
16,ar,False,0.9973593279999999,False,True,0.23821812899999997,0.7531085,True,False,0.39098515899999997
16,t,False,0.9973593279999999,False,True,0.23821812899999997,0.7531085,True,False,0.39098515899999997
16,x,False,0.9973593279999999,False,True,0.23821812899999997,0.7531085,True,False,0.39098515899999997
16,v,False,0.9973593279999999,False,True,0.23821812899999997,0.7531085,True,False,0.39098515899999997
17,b,False,0.080127476,False,False,0.39436509299999994,0.157757644,True,True,0.335100305
17,g,False,0.080127476,False,False,0.39436509299999994,0.157757644,True,True,0.335100305
17,e,False,0.080127476,False,False,0.39436509299999994,0.157757644,True,True,0.335100305
17,j,False,0.080127476,False,False,0.39436509299999994,0.157757644,True,True,0.335100305
17,af,False,0.080127476,False,False,0.39436509299999994,0.157757644,True,True,0.335100305
17,n,False,0.080127476,False,False,0.39436509299999994,0.157757644,True,True,0.335100305
17,ak,False,0.080127476,False,False,0.39436509299999994,0.157757644,True,True,0.335100305
17,aq,False,0.080127476,False,False,0.39436509299999994,0.157757644,True,True,0.335100305
17,c,False,0.080127476,False,False,0.39436509299999994,0.157757644,True,True,0.335100305
17,l,False,0.080127476,False,False,0.39436509299999994,0.157757644,True,True,0.335100305
17,aj,False,0.080127476,False,False,0.39436509299999994,0.157757644,True,True,0.335100305
17,t,False,0.080127476,False,False,0.39436509299999994,0.157757644,True,True,0.335100305
17,s,False,0.080127476,False,False,0.39436509299999994,0.157757644,True,True,0.335100305
17,z,False,0.080127476,False,False,0.39436509299999994,0.157757644,True,True,0.335100305
18,f,True,0.798398225,False,True,0.263439823,0.7589624640000001,True,False,0.35986225899999996
18,o,True,0.798398225,False,True,0.263439823,0.7589624640000001,True,False,0.35986225899999996
18,p,True,0.798398225,False,True,0.263439823,0.7589624640000001,True,False,0.35986225899999996
18,x,True,0.798398225,False,True,0.263439823,0.7589624640000001,True,False,0.35986225899999996
18,v,True,0.798398225,False,True,0.263439823,0.7589624640000001,True,False,0.35986225899999996
18,ak,True,0.798398225,False,True,0.263439823,0.7589624640000001,True,False,0.35986225899999996
18,ap,True,0.798398225,False,True,0.263439823,0.7589624640000001,True,False,0.35986225899999996
18,ar,True,0.798398225,False,True,0.263439823,0.7589624640000001,True,False,0.35986225899999996
18,t,True,0.798398225,False,True,0.263439823,0.7589624640000001,True,False,0.35986225899999996
19,f,False,0.48410748200000003,True,True,0.353591744,0.061784532999999996,False,False,0.209094211
19,u,False,0.48410748200000003,True,True,0.353591744,0.061784532999999996,False,False,0.209094211
19,aa,False,0.48410748200000003,True,True,0.353591744,0.061784532999999996,False,False,0.209094211
19,p,False,0.48410748200000003,True,True,0.353591744,0.061784532999999996,False,False,0.209094211
19,ak,False,0.48410748200000003,True,True,0.353591744,0.061784532999999996,False,False,0.209094211
19,ap,False,0.48410748200000003,True,True,0.353591744,0.061784532999999996,False,False,0.209094211
19,ar,False,0.48410748200000003,True,True,0.353591744,0.061784532999999996,False,False,0.209094211
19,t,False,0.48410748200000003,True,True,0.353591744,0.061784532999999996,False,False,0.209094211
20,f,True,0.46247478,True,True,0.642311843,0.611851556,True,False,0.047422208
20,b,True,0.46247478,True,True,0.642311843,0.611851556,True,False,0.047422208
20,af,True,0.46247478,True,True,0.642311843,0.611851556,True,False,0.047422208
20,s,True,0.46247478,True,True,0.642311843,0.611851556,True,False,0.047422208
20,c,True,0.46247478,True,True,0.642311843,0.611851556,True,False,0.047422208
20,z,True,0.46247478,True,True,0.642311843,0.611851556,True,False,0.047422208
20,ak,True,0.46247478,True,True,0.642311843,0.611851556,True,False,0.047422208
20,t,True,0.46247478,True,True,0.642311843,0.611851556,True,False,0.047422208
21,b,True,0.768129596,False,True,0.68949484,0.14969042300000002,True,True,0.290646555
21,f,True,0.768129596,False,True,0.68949484,0.14969042300000002,True,True,0.290646555
21,af,True,0.768129596,False,True,0.68949484,0.14969042300000002,True,True,0.290646555
21,ak,True,0.768129596,False,True,0.68949484,0.14969042300000002,True,True,0.290646555
21,aa,True,0.768129596,False,True,0.68949484,0.14969042300000002,True,True,0.290646555
21,c,True,0.768129596,False,True,0.68949484,0.14969042300000002,True,True,0.290646555
21,u,True,0.768129596,False,True,0.68949484,0.14969042300000002,True,True,0.290646555
21,t,True,0.768129596,False,True,0.68949484,0.14969042300000002,True,True,0.290646555
22,ah,True,0.047379957,False,True,0.07137869,0.577411772,False,True,0.876926922
22,j,True,0.047379957,False,True,0.07137869,0.577411772,False,True,0.876926922
22,g,True,0.047379957,False,True,0.07137869,0.577411772,False,True,0.876926922
22,p,True,0.047379957,False,True,0.07137869,0.577411772,False,True,0.876926922
22,ak,True,0.047379957,False,True,0.07137869,0.577411772,False,True,0.876926922
22,e,True,0.047379957,False,True,0.07137869,0.577411772,False,True,0.876926922
22,c,True,0.047379957,False,True,0.07137869,0.577411772,False,True,0.876926922
22,t,True,0.047379957,False,True,0.07137869,0.577411772,False,True,0.876926922
22,aq,True,0.047379957,False,True,0.07137869,0.577411772,False,True,0.876926922
22,l,True,0.047379957,False,True,0.07137869,0.577411772,False,True,0.876926922
22,m,True,0.047379957,False,True,0.07137869,0.577411772,False,True,0.876926922
22,s,True,0.047379957,False,True,0.07137869,0.577411772,False,True,0.876926922
22,z,True,0.047379957,False,True,0.07137869,0.577411772,False,True,0.876926922
23,g,True,0.200227326,True,False,0.018693493000000002,0.390442047,False,False,0.293214233
23,n,True,0.200227326,True,False,0.018693493000000002,0.390442047,False,False,0.293214233
23,b,True,0.200227326,True,False,0.018693493000000002,0.390442047,False,False,0.293214233
23,af,True,0.200227326,True,False,0.018693493000000002,0.390442047,False,False,0.293214233
23,ab,True,0.200227326,True,False,0.018693493000000002,0.390442047,False,False,0.293214233
23,l,True,0.200227326,True,False,0.018693493000000002,0.390442047,False,False,0.293214233
23,j,True,0.200227326,True,False,0.018693493000000002,0.390442047,False,False,0.293214233
23,ak,True,0.200227326,True,False,0.018693493000000002,0.390442047,False,False,0.293214233
23,m,True,0.200227326,True,False,0.018693493000000002,0.390442047,False,False,0.293214233
23,c,True,0.200227326,True,False,0.018693493000000002,0.390442047,False,False,0.293214233
23,t,True,0.200227326,True,False,0.018693493000000002,0.390442047,False,False,0.293214233
23,o,True,0.200227326,True,False,0.018693493000000002,0.390442047,False,False,0.293214233
23,x,True,0.200227326,True,False,0.018693493000000002,0.390442047,False,False,0.293214233
23,v,True,0.200227326,True,False,0.018693493000000002,0.390442047,False,False,0.293214233
24,f,False,0.542731608,True,True,0.6925158579999999,0.38056171899999996,True,False,0.104713358
24,b,False,0.542731608,True,True,0.6925158579999999,0.38056171899999996,True,False,0.104713358
24,s,False,0.542731608,True,True,0.6925158579999999,0.38056171899999996,True,False,0.104713358
24,af,False,0.542731608,True,True,0.6925158579999999,0.38056171899999996,True,False,0.104713358
24,ak,False,0.542731608,True,True,0.6925158579999999,0.38056171899999996,True,False,0.104713358
24,z,False,0.542731608,True,True,0.6925158579999999,0.38056171899999996,True,False,0.104713358
24,c,False,0.542731608,True,True,0.6925158579999999,0.38056171899999996,True,False,0.104713358
24,t,False,0.542731608,True,True,0.6925158579999999,0.38056171899999996,True,False,0.104713358
26,ag,True,0.904335413,True,True,0.566182183,0.004480861,False,True,0.831022486
26,s,True,0.904335413,True,True,0.566182183,0.004480861,False,True,0.831022486
26,p,True,0.904335413,True,True,0.566182183,0.004480861,False,True,0.831022486
26,z,True,0.904335413,True,True,0.566182183,0.004480861,False,True,0.831022486
26,c,True,0.904335413,True,True,0.566182183,0.004480861,False,True,0.831022486
26,ak,True,0.904335413,True,True,0.566182183,0.004480861,False,True,0.831022486
26,t,True,0.904335413,True,True,0.566182183,0.004480861,False,True,0.831022486
27,a,True,0.9090577440000001,False,True,0.604046057,0.166186891,True,False,0.7775459779999999
27,b,True,0.9090577440000001,False,True,0.604046057,0.166186891,True,False,0.7775459779999999
27,af,True,0.9090577440000001,False,True,0.604046057,0.166186891,True,False,0.7775459779999999
27,c,True,0.9090577440000001,False,True,0.604046057,0.166186891,True,False,0.7775459779999999
27,ae,True,0.9090577440000001,False,True,0.604046057,0.166186891,True,False,0.7775459779999999
27,am,True,0.9090577440000001,False,True,0.604046057,0.166186891,True,False,0.7775459779999999
27,ak,True,0.9090577440000001,False,True,0.604046057,0.166186891,True,False,0.7775459779999999
27,y,True,0.9090577440000001,False,True,0.604046057,0.166186891,True,False,0.7775459779999999
27,t,True,0.9090577440000001,False,True,0.604046057,0.166186891,True,False,0.7775459779999999
27,o,True,0.9090577440000001,False,True,0.604046057,0.166186891,True,False,0.7775459779999999
27,x,True,0.9090577440000001,False,True,0.604046057,0.166186891,True,False,0.7775459779999999
27,v,True,0.9090577440000001,False,True,0.604046057,0.166186891,True,False,0.7775459779999999
28,p,False,0.292320266,False,False,0.480834585,0.164342146,True,True,0.29523117
28,a,False,0.292320266,False,False,0.480834585,0.164342146,True,True,0.29523117
28,ae,False,0.292320266,False,False,0.480834585,0.164342146,True,True,0.29523117
28,i,False,0.292320266,False,False,0.480834585,0.164342146,True,True,0.29523117
28,ak,False,0.292320266,False,False,0.480834585,0.164342146,True,True,0.29523117
28,c,False,0.292320266,False,False,0.480834585,0.164342146,True,True,0.29523117
28,an,False,0.292320266,False,False,0.480834585,0.164342146,True,True,0.29523117
28,t,False,0.292320266,False,False,0.480834585,0.164342146,True,True,0.29523117
28,r,False,0.292320266,False,False,0.480834585,0.164342146,True,True,0.29523117
29,p,False,0.550943224,False,False,0.363531324,0.628229086,True,False,0.9050494659999999
29,ak,False,0.550943224,False,False,0.363531324,0.628229086,True,False,0.9050494659999999
29,f,False,0.550943224,False,False,0.363531324,0.628229086,True,False,0.9050494659999999
29,r,False,0.550943224,False,False,0.363531324,0.628229086,True,False,0.9050494659999999
29,ap,False,0.550943224,False,False,0.363531324,0.628229086,True,False,0.9050494659999999
29,ar,False,0.550943224,False,False,0.363531324,0.628229086,True,False,0.9050494659999999
29,t,False,0.550943224,False,False,0.363531324,0.628229086,True,False,0.9050494659999999
30,f,False,0.8918886429999999,True,False,0.673078306,0.00520648,True,True,0.973701265
30,p,False,0.8918886429999999,True,False,0.673078306,0.00520648,True,True,0.973701265
30,ap,False,0.8918886429999999,True,False,0.673078306,0.00520648,True,True,0.973701265
30,o,False,0.8918886429999999,True,False,0.673078306,0.00520648,True,True,0.973701265
30,x,False,0.8918886429999999,True,False,0.673078306,0.00520648,True,True,0.973701265
30,ar,False,0.8918886429999999,True,False,0.673078306,0.00520648,True,True,0.973701265
30,ak,False,0.8918886429999999,True,False,0.673078306,0.00520648,True,True,0.973701265
30,t,False,0.8918886429999999,True,False,0.673078306,0.00520648,True,True,0.973701265
30,v,False,0.8918886429999999,True,False,0.673078306,0.00520648,True,True,0.973701265
31,b,False,0.649232671,False,False,0.915613646,0.159089791,False,True,0.224574818
31,f,False,0.649232671,False,False,0.915613646,0.159089791,False,True,0.224574818
31,af,False,0.649232671,False,False,0.915613646,0.159089791,False,True,0.224574818
31,c,False,0.649232671,False,False,0.915613646,0.159089791,False,True,0.224574818
31,ak,False,0.649232671,False,False,0.915613646,0.159089791,False,True,0.224574818
31,d,False,0.649232671,False,False,0.915613646,0.159089791,False,True,0.224574818
31,u,False,0.649232671,False,False,0.915613646,0.159089791,False,True,0.224574818
31,t,False,0.649232671,False,False,0.915613646,0.159089791,False,True,0.224574818
32,n,False,0.926609838,True,False,0.68125961,0.18298298699999999,False,False,0.9756613709999999
32,ac,False,0.926609838,True,False,0.68125961,0.18298298699999999,False,False,0.9756613709999999
32,g,False,0.926609838,True,False,0.68125961,0.18298298699999999,False,False,0.9756613709999999
32,ad,False,0.926609838,True,False,0.68125961,0.18298298699999999,False,False,0.9756613709999999
32,w,False,0.926609838,True,False,0.68125961,0.18298298699999999,False,False,0.9756613709999999
32,p,False,0.926609838,True,False,0.68125961,0.18298298699999999,False,False,0.9756613709999999
32,l,False,0.926609838,True,False,0.68125961,0.18298298699999999,False,False,0.9756613709999999
32,c,False,0.926609838,True,False,0.68125961,0.18298298699999999,False,False,0.9756613709999999
32,ak,False,0.926609838,True,False,0.68125961,0.18298298699999999,False,False,0.9756613709999999
32,aj,False,0.926609838,True,False,0.68125961,0.18298298699999999,False,False,0.9756613709999999
32,t,False,0.926609838,True,False,0.68125961,0.18298298699999999,False,False,0.9756613709999999
32,s,False,0.926609838,True,False,0.68125961,0.18298298699999999,False,False,0.9756613709999999
32,z,False,0.926609838,True,False,0.68125961,0.18298298699999999,False,False,0.9756613709999999
33,g,False,0.36293505600000003,False,False,0.575678945,0.335327282,True,False,0.167099261
33,p,False,0.36293505600000003,False,False,0.575678945,0.335327282,True,False,0.167099261
33,e,False,0.36293505600000003,False,False,0.575678945,0.335327282,True,False,0.167099261
33,n,False,0.36293505600000003,False,False,0.575678945,0.335327282,True,False,0.167099261
33,w,False,0.36293505600000003,False,False,0.575678945,0.335327282,True,False,0.167099261
33,aq,False,0.36293505600000003,False,False,0.575678945,0.335327282,True,False,0.167099261
33,c,False,0.36293505600000003,False,False,0.575678945,0.335327282,True,False,0.167099261
33,ak,False,0.36293505600000003,False,False,0.575678945,0.335327282,True,False,0.167099261
33,l,False,0.36293505600000003,False,False,0.575678945,0.335327282,True,False,0.167099261
33,t,False,0.36293505600000003,False,False,0.575678945,0.335327282,True,False,0.167099261
33,aj,False,0.36293505600000003,False,False,0.575678945,0.335327282,True,False,0.167099261
33,o,False,0.36293505600000003,False,False,0.575678945,0.335327282,True,False,0.167099261
33,x,False,0.36293505600000003,False,False,0.575678945,0.335327282,True,False,0.167099261
33,v,False,0.36293505600000003,False,False,0.575678945,0.335327282,True,False,0.167099261
34,a,False,0.293601872,False,False,0.746742282,0.5815241879999999,True,False,0.461594923
34,ae,False,0.293601872,False,False,0.746742282,0.5815241879999999,True,False,0.461594923
34,p,False,0.293601872,False,False,0.746742282,0.5815241879999999,True,False,0.461594923
34,ap,False,0.293601872,False,False,0.746742282,0.5815241879999999,True,False,0.461594923
34,ak,False,0.293601872,False,False,0.746742282,0.5815241879999999,True,False,0.461594923
34,h,False,0.293601872,False,False,0.746742282,0.5815241879999999,True,False,0.461594923
34,ar,False,0.293601872,False,False,0.746742282,0.5815241879999999,True,False,0.461594923
34,t,False,0.293601872,False,False,0.746742282,0.5815241879999999,True,False,0.461594923
34,ai,False,0.293601872,False,False,0.746742282,0.5815241879999999,True,False,0.461594923
34,aa,False,0.293601872,False,False,0.746742282,0.5815241879999999,True,False,0.461594923
34,u,False,0.293601872,False,False,0.746742282,0.5815241879999999,True,False,0.461594923
35,f,False,0.083568299,True,True,0.423204662,0.059212182,True,True,0.09655721099999999
35,b,False,0.083568299,True,True,0.423204662,0.059212182,True,True,0.09655721099999999
35,s,False,0.083568299,True,True,0.423204662,0.059212182,True,True,0.09655721099999999
35,af,False,0.083568299,True,True,0.423204662,0.059212182,True,True,0.09655721099999999
35,z,False,0.083568299,True,True,0.423204662,0.059212182,True,True,0.09655721099999999
35,ak,False,0.083568299,True,True,0.423204662,0.059212182,True,True,0.09655721099999999
35,c,False,0.083568299,True,True,0.423204662,0.059212182,True,True,0.09655721099999999
35,t,False,0.083568299,True,True,0.423204662,0.059212182,True,True,0.09655721099999999
36,f,False,0.46684184799999995,False,True,0.325976377,0.7930985190000001,True,False,0.409517106
36,b,False,0.46684184799999995,False,True,0.325976377,0.7930985190000001,True,False,0.409517106
36,r,False,0.46684184799999995,False,True,0.325976377,0.7930985190000001,True,False,0.409517106
36,af,False,0.46684184799999995,False,True,0.325976377,0.7930985190000001,True,False,0.409517106
36,c,False,0.46684184799999995,False,True,0.325976377,0.7930985190000001,True,False,0.409517106
36,ak,False,0.46684184799999995,False,True,0.325976377,0.7930985190000001,True,False,0.409517106
36,t,False,0.46684184799999995,False,True,0.325976377,0.7930985190000001,True,False,0.409517106
37,b,True,0.190320908,False,True,0.867433032,0.342469869,True,False,0.425702705
37,a,True,0.190320908,False,True,0.867433032,0.342469869,True,False,0.425702705
37,af,True,0.190320908,False,True,0.867433032,0.342469869,True,False,0.425702705
37,ao,True,0.190320908,False,True,0.867433032,0.342469869,True,False,0.425702705
37,k,True,0.190320908,False,True,0.867433032,0.342469869,True,False,0.425702705
37,y,True,0.190320908,False,True,0.867433032,0.342469869,True,False,0.425702705
37,ak,True,0.190320908,False,True,0.867433032,0.342469869,True,False,0.425702705
