,event,case
335,r,19
336,aj,19
337,j,19
338,n,19
339,m,19
340,r,19
341,ac,19
342,ab,19
343,ao,19
344,ah,19
345,b,19
346,i,19
347,as,19
348,m,20
349,aj,20
350,q,20
351,aj,20
352,m,20
353,d,20
354,d,20
355,ap,20
356,al,20
357,n,20
358,ab,20
359,r,20
360,ao,20
361,i,20
362,ac,20
363,b,20
364,as,20
365,ah,20
366,s,21
367,av,21
368,x,21
369,ap,21
370,m,21
371,r,21
372,aj,21
373,r,21
374,ao,21
375,ad,21
376,n,21
377,m,21
378,ac,21
379,i,21
380,ah,21
381,b,21
382,ab,21
383,as,21
384,av,22
385,s,22
386,r,22
387,m,22
388,aj,22
389,z,22
390,r,22
391,d,22
392,ao,22
393,i,22
394,n,22
395,m,22
396,b,22
397,ac,22
398,aa,22
399,ab,22
400,ah,22
401,m,23
402,at,23
403,d,23
404,al,23
405,aj,23
406,d,23
407,r,23
408,aj,23
409,q,23
410,m,23
411,ao,23
412,n,23
413,i,23
414,ac,23
415,b,23
416,ab,23
417,ah,23
418,aa,23
419,b,24
420,aj,24
421,av,24
422,r,24
423,ao,24
424,ap,24
425,i,24
426,m,24
427,r,24
428,z,24
429,n,24
430,b,24
431,aa,24
432,m,24
433,ac,24
434,ab,24
435,ah,24
436,m,25
437,ap,25
438,d,25
439,aj,25
440,n,25
441,d,25
442,av,25
443,b,25
444,r,25
445,m,25
446,ao,25
447,ac,25
448,b,25
449,i,25
450,ah,25
451,ab,25
452,aa,25
453,d,26
454,al,26
455,d,26
456,z,26
457,m,26
458,n,26
459,b,26
460,ac,26
461,aj,26
462,r,26
463,ah,26
464,m,26
465,ao,26
466,b,26
467,ab,26
468,i,26
469,aa,26
470,b,27
471,d,27
472,m,27
473,al,27
474,aj,27
475,r,27
476,ao,27
477,d,27
478,n,27
479,x,27
480,i,27
481,b,27
482,m,27
483,ad,27
484,aa,27
485,ac,27
486,ab,27
487,ah,27
488,x,28
489,d,28
490,aj,28
491,av,28
492,r,28
493,m,28
494,q,28
495,ad,28
496,ap,28
497,n,28
498,aj,28
499,ao,28
500,i,28
501,ac,28
502,b,28
503,m,28
504,ah,28
505,aa,28
506,ab,28
507,r,29
508,j,29
509,aj,29
510,m,29
511,s,29
512,av,29
513,m,29
514,ap,29
515,n,29
516,ab,29
517,r,29
518,ao,29
519,ac,29
520,i,29
521,b,29
522,as,29
523,ah,29
524,av,30
525,r,30
526,aj,30
527,j,30
528,q,30
529,d,30
530,r,30
531,n,30
532,m,30
533,aj,30
534,m,30
535,ac,30
536,ah,30
537,ao,30
538,ab,30
539,b,30
540,i,30
541,q,31
542,z,31
543,r,31
544,d,31
545,al,31
546,r,31
547,aj,31
548,m,31
549,ao,31
550,aj,31
551,n,31
552,b,31
553,ac,31
554,i,31
555,m,31
556,ah,31
557,aa,31
558,ab,31
559,aj,32
560,z,32
561,r,32
562,ap,32
563,q,32
564,m,32
565,aj,32
566,al,32
567,n,32
568,m,32
569,r,32
570,ao,32
571,i,32
572,ac,32
573,ah,32
574,ab,32
575,b,32
576,aa,32
577,d,33
578,n,33
579,q,33
580,m,33
581,av,33
582,aj,33
583,d,33
584,j,33
585,ac,33
586,aj,33
587,ah,33
588,r,33
589,m,33
590,ab,33
591,ao,33
592,i,33
593,b,33
594,as,33
595,z,34
596,r,34
597,aj,34
598,av,34
599,m,34
600,ap,34
601,aj,34
602,n,34
603,q,34
604,ac,34
605,r,34
606,ah,34
607,m,34
608,ab,34
609,ao,34
610,b,34
611,i,34
612,aa,34
613,aj,35
614,d,35
615,m,35
616,n,35
617,av,35
618,ac,35
619,q,35
620,aj,35
621,d,35
622,at,35
623,r,35
624,m,35
625,ah,35
626,ab,35
627,ao,35
628,i,35
629,b,35
630,aa,35
631,m,36
632,s,36
633,x,36
634,ad,36
635,al,36
636,aj,36
637,d,36
638,m,36
639,ap,36
640,r,36
641,n,36
642,ao,36
643,ab,36
644,i,36
645,ac,36
646,b,36
647,ah,36
648,aa,36
649,u,37
650,q,37
651,av,37
652,aj,37
653,j,37
654,m,37
655,m,37
656,r,37
657,d,37
658,r,37
659,ao,37
660,ab,37
661,n,37
662,b,37
663,ac,37
664,i,37
665,ah,37
666,as,37
667,al,38
668,q,38
669,u,38
670,r,38
671,d,38
672,r,38
673,m,38
674,j,38
675,aj,38
676,n,38
677,m,38
678,ao,38
679,ab,38
680,ac,38
681,i,38
682,b,38
683,ah,38
684,aa,38
685,ap,39
686,b,39
687,m,39
688,j,39
689,av,39
690,d,39
691,aj,39
692,n,39
693,r,39
694,ac,39
695,m,39
696,ab,39
697,ao,39
698,i,39
699,b,39
700,ah,39
701,as,39
702,m,40
703,aj,40
704,q,40
705,z,40
706,al,40
707,ap,40
708,n,40
709,r,40
710,ac,40
711,aj,40
712,m,40
713,ab,40
714,r,40
715,ah,40
716,ao,40
717,b,40
718,i,40
719,m,41
720,j,41
721,aj,41
722,al,41
723,ap,41
724,q,41
725,n,41
726,r,41
727,aj,41
728,r,41
729,ac,41
730,m,41
731,ah,41
732,ao,41
733,b,41
734,ab,41
735,i,41
736,d,42
737,aj,42
738,m,42
739,al,42
740,r,42
741,r,42
742,s,42
743,ap,42
744,m,42
745,ab,42
746,n,42
747,ao,42
748,ac,42
749,b,42
750,ah,42
751,i,42
752,aa,42
753,s,43
754,av,43
755,r,43
756,ap,43
757,n,43
758,aj,43
759,z,43
760,r,43
761,m,43
762,ac,43
763,m,43
764,ao,43
765,ab,43
766,ah,43
767,b,43
768,i,43
769,as,43
770,m,44
771,d,44
772,al,44
773,n,44
774,x,44
775,r,44
776,aj,44
777,ad,44
778,s,44
779,r,44
780,ac,44
781,m,44
782,ah,44
783,ao,44
784,b,44
785,i,44
786,aa,44
787,ab,44
788,aj,45
789,q,45
790,u,45
791,ap,45
792,r,45
793,m,45
794,al,45
795,d,45
796,m,45
797,r,45
798,ab,45
799,n,45
800,ao,45
801,ac,45
802,ah,45
803,i,45
804,j,46
805,q,46
806,aj,46
807,m,46
808,al,46
809,aj,46
810,d,46
811,r,46
812,m,46
813,r,46
814,n,46
815,ab,46
816,ao,46
817,ac,46
818,b,46
819,i,46
820,aa,46
821,at,47
822,av,47
823,d,47
824,m,47
825,r,47
826,d,47
827,aj,47
828,b,47
829,n,47
830,ac,47
831,ao,47
832,m,47
833,ah,47
834,b,47
835,i,47
836,ab,47
837,as,47
838,r,48
839,u,48
840,m,48
841,z,48
842,d,48
843,aj,48
844,av,48
845,q,48
846,n,48
847,ac,48
848,m,48
849,r,48
850,ah,48
851,ab,48
852,ao,48
853,b,48
854,i,48
855,as,48
856,m,49
857,al,49
858,r,49
859,d,49
860,q,49
861,r,49
862,aj,49
863,aj,49
864,ao,49
865,m,49
866,ap,49
867,b,49
868,ab,49
869,i,49
870,n,49
871,ac,49
872,as,49
873,ah,49
874,q,50
875,m,50
876,d,50
877,al,50
878,d,50
879,d,50
880,u,50
881,aj,50
882,n,50
883,r,50
884,ac,50
885,ah,50
886,m,50
887,ao,50
888,ab,50
889,b,50
890,i,50
891,aa,50
892,av,51
893,r,51
894,ao,51
895,m,51
896,q,51
897,aj,51
898,u,51
899,d,51
900,r,51
901,b,51
902,d,51
903,i,51
904,m,51
905,ab,51
906,n,51
907,aa,51
908,ac,51
909,ah,51
910,al,52
911,r,52
912,d,52
913,u,52
914,r,52
915,ao,52
916,q,52
917,b,52
918,m,52
919,j,52
920,aj,52
921,n,52
922,i,52
923,m,52
924,ac,52
925,ab,52
926,aa,52
927,ah,52
928,al,53
929,ap,53
930,r,53
931,aj,53
932,n,53
933,d,53
934,aj,53
935,m,53
936,z,53
937,q,53
938,ao,53
939,i,53
940,ac,53
941,b,53
942,ah,53
943,m,53
944,aa,53
945,ab,53
946,d,54
947,m,54
948,al,54
949,d,54
950,b,54
951,ap,54
952,r,54
953,aj,54
954,n,54
955,ao,54
956,i,54
957,b,54
958,m,54
959,aa,54
960,ac,54
961,ab,54
962,al,55
963,d,55
964,d,55
965,d,55
966,n,55
967,aj,55
968,r,55
969,ao,55
970,m,55
971,s,55
972,ac,55
973,ah,55
974,b,55
975,i,55
976,m,55
977,aa,55
978,ab,55
979,b,56
980,d,56
981,m,56
982,aj,56
983,al,56
984,x,56
985,d,56
986,m,56
987,r,56
988,ab,56
989,n,56
990,ad,56
991,ao,56
992,i,56
993,b,56
994,ac,56
995,as,56
996,ah,56
997,m,57
998,av,57
999,aj,57
1000,d,57
1001,r,57
1002,z,57
1003,b,57
1004,ap,57
1005,n,57
1006,ao,57
1007,m,57
1008,b,57
1009,ab,57
1010,ac,57
1011,i,57
1012,ah,57
1013,as,57
1014,d,58
1015,av,58
1016,r,58
1017,s,58
1018,aj,58
1019,d,58
1020,ao,58
1021,m,58
1022,n,58
1023,r,58
1024,ac,58
1025,ah,58
1026,i,58
1027,b,58
1028,m,58
1029,as,58
1030,ab,58
1031,av,59
1032,r,59
1033,aj,59
1034,d,59
1035,b,59
1036,m,59
1037,j,59
1038,r,59
1039,n,59
1040,ao,59
1041,i,59
1042,m,59
1043,ac,59
1044,ab,59
1045,b,59
1046,ah,59
1047,as,59
1048,av,60
1049,z,60
1050,d,60
1051,m,60
1052,d,60
1053,aj,60
1054,s,60
1055,r,60
1056,m,60
1057,ab,60
1058,n,60
1059,ao,60
1060,ac,60
1061,ah,60
1062,b,60
1063,i,60
1064,as,60
1065,m,61
1066,u,61
1067,aj,61
1068,r,61
1069,d,61
1070,av,61
1071,n,61
1072,q,61
1073,ac,61
1074,z,61
1075,m,61
1076,ah,61
1077,r,61
1078,ab,61
1079,ao,61
1080,b,61
1081,i,61
1082,as,61
1083,aj,62
1084,m,62
1085,d,62
1086,av,62
1087,n,62
1088,s,62
1089,d,62
1090,j,62
1091,ac,62
1092,m,62
1093,ah,62
1094,r,62
1095,ab,62
1096,ao,62
1097,i,62
1098,b,62
1099,as,62
1100,m,63
1101,ap,63
1102,b,63
1103,av,63
1104,n,63
1105,at,63
1106,aj,63
1107,r,63
1108,r,63
1109,ac,63
1110,ao,63
1111,ah,63
1112,i,63
1113,m,63
1114,b,63
1115,ab,63
1116,as,63
1117,b,64
1118,av,64
1119,aj,64
1120,ap,64
1121,n,64
1122,ac,64
1123,m,64
1124,r,64
1125,m,64
1126,j,64
1127,r,64
1128,ah,64
1129,ao,64
1130,ab,64
1131,b,64
1132,i,64
1133,aa,64
1134,aj,65
1135,s,65
1136,d,65
1137,m,65
1138,al,65
1139,r,65
1140,d,65
1141,d,65
1142,ao,65
1143,m,65
1144,b,65
1145,ab,65
1146,n,65
1147,i,65
1148,aa,65
1149,ac,65
1150,ah,65
1151,j,66
1152,d,66
1153,m,66
1154,av,66
1155,d,66
1156,n,66
1157,s,66
1158,aj,66
1159,r,66
1160,ac,66
1161,ah,66
1162,m,66
1163,ab,66
1164,ao,66
1165,b,66
1166,i,66
1167,aa,66
1168,ap,67
1169,s,67
1170,d,67
1171,aj,67
1172,m,67
1173,av,67
1174,r,67
1175,z,67
1176,ao,67
1177,n,67
1178,i,67
1179,ac,67
1180,m,67
1181,b,67
1182,ah,67
1183,ab,67
1184,as,67
1185,j,68
1186,r,68
1187,aj,68
1188,ap,68
1189,al,68
1190,n,68
1191,m,68
1192,b,68
1193,r,68
1194,ao,68
1195,b,68
1196,ac,68
1197,m,68
1198,ah,68
1199,i,68
1200,ab,68
1201,aa,68
1202,aj,69
1203,al,69
1204,u,69
1205,d,69
1206,r,69
1207,z,69
1208,q,69
1209,d,69
1210,m,69
1211,ao,69
1212,n,69
1213,i,69
1214,m,69
1215,b,69
1216,ab,69
1217,aa,69
1218,ac,69
1219,ah,69
1220,ap,70
1221,d,70
1222,aj,70
1223,q,70
1224,d,70
1225,av,70
1226,aj,70
1227,m,70
1228,n,70
1229,m,70
1230,ab,70
1231,r,70
1232,ac,70
1233,ah,70
1234,ao,70
1235,b,70
1236,i,70
1237,as,70
1238,d,71
1239,aj,71
1240,z,71
1241,d,71
1242,n,71
1243,s,71
1244,al,71
1245,r,71
1246,m,71
1247,ac,71
1248,ao,71
1249,m,71
1250,b,71
1251,ah,71
1252,i,71
1253,aa,71
1254,ab,71
