,event,case
240,m,15
241,ap,15
242,ab,15
243,i,15
244,u,15
245,as,15
246,z,16
247,aj,16
248,av,16
249,m,16
250,aj,16
251,ap,16
252,q,16
253,r,16
254,am,16
255,m,16
256,r,16
257,ab,16
258,ao,16
259,b,16
260,i,16
261,as,16
262,s,17
263,r,17
264,d,17
265,av,17
266,d,17
267,aj,17
268,m,17
269,am,17
270,r,17
271,m,17
272,ab,17
273,ao,17
274,b,17
275,i,17
276,as,17
277,x,18
278,aj,18
279,d,18
280,b,18
281,av,18
282,d,18
283,m,18
284,ad,18
285,am,18
286,m,18
287,r,18
288,ab,18
289,ao,18
290,b,18
291,i,18
292,as,18
293,ap,19
294,r,19
295,aj,19
296,u,19
297,m,19
298,s,19
299,z,19
300,av,19
301,m,19
302,r,19
303,ao,19
304,b,19
305,ab,19
306,ap,20
307,x,20
308,ad,20
309,av,20
310,am,20
311,aj,20
312,m,20
313,s,20
314,r,20
315,r,20
316,m,20
317,ao,20
318,ab,20
319,i,20
320,b,20
321,as,20
322,al,21
323,aj,21
324,d,21
325,m,21
326,r,21
327,j,21
328,ap,21
329,s,21
330,ao,21
331,am,21
332,m,21
333,b,21
334,i,21
335,ab,21
336,aa,21
337,aj,22
338,at,22
339,d,22
340,s,22
341,d,22
342,m,22
343,av,22
344,r,22
345,am,22
346,m,22
347,ab,22
348,ao,22
349,i,22
350,b,22
351,as,22
352,d,23
353,d,23
354,aj,23
355,b,23
356,c,23
357,m,23
358,av,23
359,q,23
360,m,23
361,r,23
362,o,23
363,ao,23
364,d,24
365,av,24
366,j,24
367,aj,24
368,m,24
369,r,24
370,s,24
371,ao,24
372,d,24
373,i,24
374,b,24
375,m,24
376,am,24
377,al,25
378,ap,25
379,aj,25
380,r,25
381,m,25
382,j,25
383,s,25
384,d,25
385,m,25
386,am,25
387,ab,25
388,ao,25
389,i,25
390,d,26
391,av,26
392,m,26
393,ap,26
394,aj,26
395,u,26
396,s,26
397,d,26
398,m,26
399,r,26
400,ab,26
401,ao,26
402,i,26
403,b,26
404,as,26
405,aj,27
406,d,27
407,b,27
408,ap,27
409,al,27
410,m,27
411,d,27
412,r,27
413,m,27
414,u,27
415,ab,27
416,ao,27
417,i,27
418,b,27
419,m,28
420,aj,28
421,s,28
422,r,28
423,z,28
424,ap,28
425,am,28
426,av,28
427,m,28
428,ab,28
429,r,28
430,ao,28
431,i,28
432,at,29
433,aj,29
434,m,29
435,aj,29
436,ap,29
437,q,29
438,d,29
439,m,29
440,al,29
441,r,29
442,am,29
443,ab,29
444,ao,29
445,b,29
446,i,29
447,aa,29
448,ap,30
449,d,30
450,aj,30
451,d,30
452,u,30
453,av,30
454,m,30
455,b,30
456,m,30
457,ab,30
458,r,30
459,ao,30
460,i,30
461,b,30
462,aa,30
463,ap,31
464,z,31
465,am,31
466,b,31
467,al,31
468,aj,31
469,m,31
470,d,31
471,r,31
472,m,31
473,ab,31
474,ao,31
475,i,31
476,b,31
477,aa,31
478,d,32
479,aj,32
480,al,32
481,m,32
482,d,32
483,r,32
484,d,32
485,b,32
486,am,32
487,ao,32
488,i,32
489,m,32
490,ab,32
491,b,32
492,aa,32
493,m,33
494,aj,33
495,q,33
496,r,33
497,d,33
498,av,33
499,aj,33
500,am,33
501,at,33
502,r,33
503,m,33
504,ab,33
505,ao,33
506,i,33
507,b,33
508,as,33
509,d,34
510,ap,34
511,m,34
512,r,34
513,aj,34
514,u,34
515,b,34
516,al,34
517,r,34
518,ao,34
519,b,34
520,m,34
521,i,34
522,aa,34
523,ab,34
524,r,35
525,aj,35
526,ap,35
527,m,35
528,z,35
529,al,35
530,u,35
531,s,35
532,r,35
533,m,35
534,ao,35
535,ab,35
536,b,35
537,i,35
538,aa,35
539,r,36
540,s,36
541,m,36
542,aj,36
543,al,36
544,m,36
545,ap,36
546,z,36
547,am,36
548,ab,36
549,r,36
550,ao,36
551,b,36
552,i,36
553,aa,36
554,d,37
555,aj,37
556,aj,37
557,m,37
558,av,37
559,d,37
560,ap,37
561,u,37
562,r,37
563,ao,37
564,q,37
565,b,37
566,m,37
567,i,37
568,as,37
569,m,38
570,d,38
571,q,38
572,ap,38
573,aj,38
574,j,38
575,al,38
576,am,38
577,u,38
578,m,38
579,r,38
580,ab,38
581,ao,38
582,i,38
583,b,38
584,as,38
585,d,39
586,d,39
587,ap,39
588,am,39
589,m,39
590,b,39
591,av,39
592,aj,39
593,r,39
594,ao,39
595,b,39
596,m,39
597,i,39
598,r,40
599,d,40
600,m,40
601,s,40
602,d,40
603,aj,40
604,av,40
605,r,40
606,am,40
607,m,40
608,ab,40
609,ao,40
610,b,40
611,i,40
612,aa,40
613,x,41
614,aj,41
615,q,41
616,r,41
617,ap,41
618,ad,41
619,m,41
620,aj,41
621,am,41
622,av,41
623,m,41
624,r,41
625,ab,41
626,ao,41
627,b,41
628,i,41
629,as,41
630,ap,42
631,x,42
632,d,42
633,aj,42
634,ad,42
635,am,42
636,m,42
637,s,42
638,av,42
639,r,42
640,m,42
641,ao,42
642,ab,42
643,b,42
644,i,42
645,as,42
646,r,43
647,av,43
648,aj,43
649,m,43
650,r,43
651,ap,43
652,ao,43
653,z,43
654,b,43
655,i,43
656,m,43
657,am,43
658,ab,43
659,b,43
660,as,43
661,u,44
662,ap,44
663,av,44
664,r,44
665,am,44
666,z,44
667,aj,44
668,m,44
669,r,44
670,q,44
671,ao,44
672,b,44
673,i,44
674,m,44
675,as,44
676,ab,44
677,j,45
678,aj,45
679,al,45
680,r,45
681,ao,45
682,aj,45
683,i,45
684,r,45
685,m,45
686,q,45
687,ap,45
688,u,45
689,m,45
690,b,45
691,ab,45
692,aa,45
693,ap,46
694,b,46
695,u,46
696,av,46
697,r,46
698,r,46
699,j,46
700,m,46
701,aj,46
702,m,46
703,ao,46
704,ab,46
705,i,46
706,b,46
707,aa,46
708,ap,47
709,u,47
710,z,47
711,b,47
712,al,47
713,m,47
714,d,47
715,r,47
716,aj,47
717,m,47
718,ao,47
719,i,47
720,ab,47
721,b,47
722,aa,47
723,d,48
724,av,48
725,r,48
726,ao,48
727,q,48
728,b,48
729,am,48
730,r,48
731,at,48
732,aj,48
733,aj,48
734,m,48
735,i,48
736,aa,48
737,m,48
738,ab,48
739,j,49
740,aj,49
741,s,49
742,r,49
743,al,49
744,r,49
745,m,49
746,ap,49
747,ao,49
748,n,49
749,ac,49
750,m,49
751,b,49
752,m,50
753,av,50
754,r,50
755,aj,50
756,b,50
757,m,50
758,d,50
759,d,50
760,r,50
761,am,50
762,ao,50
763,ab,50
764,d,51
765,ap,51
766,b,51
767,m,51
768,aj,51
769,al,51
770,j,51
771,am,51
772,m,51
773,r,51
774,ao,51
775,ab,51
776,b,51
777,i,51
778,aa,51
779,d,52
780,ap,52
781,aj,52
782,m,52
783,al,52
784,r,52
785,j,52
786,ao,52
787,b,52
788,aj,52
789,q,52
790,am,52
791,i,52
792,m,52
793,ab,52
794,aa,52
795,av,53
796,d,53
797,r,53
798,at,53
799,d,53
800,m,53
801,s,53
802,ao,53
803,aj,53
804,am,53
805,b,53
806,i,53
807,m,53
808,aa,53
809,ab,53
810,q,54
811,d,54
812,al,54
813,m,54
814,aj,54
815,ap,54
816,at,54
817,r,54
818,aj,54
819,am,54
820,m,54
821,ao,54
822,ab,54
823,i,54
824,b,54
825,aa,54
826,al,55
827,r,55
828,m,55
829,ap,55
830,s,55
831,x,55
832,r,55
833,aj,55
834,ao,55
835,m,55
836,am,55
837,ab,55
838,ad,55
839,b,55
840,i,55
841,as,55
842,j,56
843,aj,56
844,ap,56
845,s,56
846,av,56
847,r,56
848,m,56
849,r,56
850,m,56
851,ao,56
852,am,56
853,ab,56
854,i,56
855,b,56
856,as,56
857,ap,57
858,j,57
859,aj,57
860,r,57
861,av,57
862,am,57
863,b,57
864,m,57
865,r,57
866,ap,58
867,d,58
868,q,58
869,aj,58
870,z,58
871,al,58
872,am,58
873,aj,58
874,m,58
875,m,58
876,ab,58
877,r,58
878,ao,58
879,b,58
880,i,58
881,aa,58
882,aj,59
883,aj,59
884,al,59
885,r,59
886,ao,59
887,m,59
888,d,59
889,x,59
890,ap,59
891,ad,59
892,i,59
893,q,59
894,u,59
895,m,59
896,b,59
897,ab,59
898,as,59
899,s,60
900,ap,60
901,m,60
902,av,60
903,d,60
904,u,60
905,aj,60
906,d,60
907,r,60
908,ao,60
909,m,60
910,ab,60
911,i,60
912,b,60
913,as,60
914,m,61
915,d,61
916,av,61
917,aj,61
918,aj,61
919,q,61
920,r,61
921,ap,61
922,m,61
923,r,61
924,ab,61
925,n,61
926,ao,61
927,ac,61
