,event,case
508,y,34
509,f,34
510,o,34
511,q,34
512,d,34
513,ar,34
514,m,34
515,p,34
516,l,34
517,aq,34
518,ab,34
519,m,35
520,aj,35
521,q,35
522,f,35
523,aj,35
524,c,35
525,q,35
526,m,35
527,o,35
528,ab,35
529,d,35
530,ar,35
531,p,35
532,l,35
533,aq,35
534,u,36
535,f,36
536,q,36
537,aj,36
538,c,36
539,m,36
540,q,36
541,o,36
542,m,36
543,ab,36
544,d,36
545,ar,36
546,p,36
547,l,36
548,aq,36
549,aj,37
550,c,37
551,f,37
552,q,37
553,m,37
554,aj,37
555,q,37
556,m,37
557,o,37
558,d,37
559,ab,37
560,ar,37
561,p,37
562,l,37
563,aq,37
