,event,case
991,ab,71
992,ar,71
993,p,71
994,l,71
995,aq,71
996,s,72
997,f,72
998,m,72
999,q,72
1000,c,72
1001,aj,72
1002,m,72
1003,o,72
1004,ab,72
1005,d,72
1006,ar,72
1007,p,72
1008,l,72
1009,aq,72
