case,event
75,c$0$1
75,c$0$0$0
75,as$1
75,r$0
75,t$1
76,aj$1
76,a
76,v
76,ak
76,am
76,c$0$1
76,f$0
76,au
76,t$1
77,aj$1
77,a
77,ak
77,v
77,am
77,c$0$1
77,w$1
77,ao
77,t$1
78,aj$1
78,a
78,v
78,ak
78,c$0$1
78,am
78,c$0$0$0
78,q
78,b
78,t$1
78,s
78,k
78,t$0
80,a
80,aj$1
80,v
80,ak
80,am
80,c$0$1
80,b
80,q
80,c$0$0$0
80,t$1
80,k
80,s
80,ad$0$0
80,ad$0$1
82,a
82,aj$1
82,v
82,ak
82,c$0$1
82,am
82,f$0
82,au
82,t$1
83,a
83,aj$1
83,ak
83,v
83,c$0$1
83,am
83,f$0
83,au
83,t$1
84,aj$1
84,a
84,ak
84,v
84,am
84,c$0$1
84,f$0
84,au
84,t$1
85,a
85,aj$1
85,v
85,ak
85,c$0$1
85,am
85,w$1
85,ao
85,t$1
86,a
86,ai
86,ak
86,v
86,am
86,c$0$1
86,t$1
86,c$0$0$0
86,q
86,b
86,k
86,m
86,t$0
87,a
87,aj$1
87,ak
87,v
87,am
87,c$0$1
87,f$0
87,au
87,t$1
89,aj$1
89,a
89,ak
89,v
89,c$0$1
89,am
89,q
89,c$0$0$0
89,t$1
89,b
89,s
89,k
89,t$0
90,a
90,aj$1
90,v
90,ak
90,am
90,c$0$1
90,f$0
90,au
90,t$1
91,a
91,aj$1
91,v
91,ak
91,am
91,c$0$1
91,w$1
91,ao
91,t$1
92,aj$1
92,a
92,ak
92,v
92,am
92,c$0$1
92,w$1
92,ao
92,t$1
93,a
93,aj$1
93,ak
93,v
93,c$0$1
93,am
93,c$0$0$0
93,t$1
93,b
93,q
93,k
93,s
93,t$0
94,a
94,aj$1
94,ak
94,v
94,c$0$1
94,am
94,w$1
94,ao
94,t$1
96,a
96,aj$1
96,ak
96,v
96,c$0$1
96,am
96,c$0$0$0
96,as$1
96,r$0
96,t$1
97,a
97,ai
97,ak
97,v
97,c$0$1
97,am
97,w$1
97,ao
97,t$1
98,a
98,aj$1
98,v
98,ak
98,c$0$1
98,am
98,f$0
98,au
98,t$1
99,a
99,aj$1
99,ak
99,v
99,c$0$1
99,am
99,c$0$0$0
99,as$1
99,r$0
99,t$1
100,aj$1
100,a
100,ak
100,v
100,am
100,c$0$1
100,w$1
100,ao
100,t$1
101,aj$1
101,a
101,ak
101,v
101,am
101,c$0$1
101,c$0$0$0
101,t$1
101,q
101,b
101,s
101,k
101,t$0
103,aj$1
103,a
103,ak
103,v
103,c$0$1
103,am
103,c$0$0$0
103,as$1
103,r$0
103,d$0
104,a
104,ai
104,ak
104,v
104,am
104,c$0$1
104,w$1
104,ao
104,al$0
104,at$0
105,aj$1
105,a
105,v
105,ak
105,am
105,c$0$1
105,f$0
105,au
105,ag
105,ac$0$0
105,aj$0
105,f$1
105,c$0$0$1
105,w$0
105,ae
105,l
105,e$0
105,ab
105,e$1
107,aj$1
107,a
107,ak
107,v
107,am
107,c$0$1
107,t$1
107,q
107,c$0$0$0
107,b
107,k
107,s
107,t$0
108,aj$1
108,a
108,ak
108,v
108,am
108,c$0$1
108,f$0
108,au
108,t$1
110,a
110,ai
110,v
110,ak
110,am
110,c$0$1
110,w$1
110,ao
110,t$1
112,aj$1
112,a
112,v
112,ak
112,am
112,c$0$1
112,c$0$0$0
112,as$1
112,r$0
112,t$1
113,aj$1
113,a
113,ak
113,v
113,c$0$1
113,am
113,w$1
113,ao
113,t$1
114,a
114,aj$1
114,v
114,ak
114,am
114,c$0$1
114,q
114,t$1
114,c$0$0$0
114,b
114,k
114,s
114,t$0
116,a
116,aj$1
116,v
116,ak
116,am
116,c$0$1
116,c$0$0$0
116,as$1
116,r$0
116,h$0
116,ad$1
117,a
117,aj$1
117,v
117,ak
117,c$0$1
117,am
117,w$1
117,ao
117,t$1
118,aj$1
118,a
118,v
118,ak
118,am
118,c$0$1
118,q
118,b
118,t$1
118,c$0$0$0
118,k
118,s
118,t$0
119,aj$1
119,a
119,ak
119,v
119,am
119,c$0$1
119,c$0$0$0
119,t$1
119,q
119,b
119,k
119,s
119,t$0
120,aj$1
120,a
120,ak
120,v
120,am
120,c$0$1
120,c$0$0$0
120,q
120,t$1
120,b
120,k
120,s
120,t$0
121,aj$1
121,a
121,ak
121,v
121,am
121,c$0$1
121,f$0
121,au
121,u$0
122,aj$1
122,a
122,ak
122,v
122,c$0$1
122,am
122,q
122,b
122,t$1
122,k
122,s
122,t$0
123,aj$1
123,a
123,v
123,ak
123,c$0$1
123,am
123,c$0$0$0
123,b
123,q
123,t$1
123,m
123,k
123,t$0
124,aj$1
124,a
124,v
124,ak
124,am
124,c$0$1
124,w$1
124,ao
124,u$0
125,a
125,aj$1
125,ak
125,v
125,c$0$1
125,am
125,f$0
125,au
125,t$1
126,a
126,aj$1
126,ak
126,v
126,am
126,c$0$1
126,c$0$0$0
126,as$1
126,r$0
126,t$1
127,aj$1
127,a
127,v
127,ak
127,c$0$1
127,am
127,b
127,q
127,t$1
127,c$0$0$0
127,s
127,k
127,t$0
128,aj$1
128,a
128,ak
128,v
128,c$0$1
128,am
128,f$0
128,au
128,t$1
130,a
130,ai
130,v
130,ak
130,am
130,c$0$1
130,b
130,q
130,t$1
130,c$0$0$0
130,k
130,s
130,t$0
131,aj$1
131,a
131,ak
131,v
131,am
131,c$0$1
131,w$1
131,ao
131,t$1
132,aj$1
132,a
132,ak
132,v
132,c$0$1
132,am
132,f$0
132,au
132,t$1
133,a
133,ai
133,v
133,ak
133,c$0$1
133,am
133,w$1
133,ao
133,t$1
134,aj$1
134,a
134,ak
134,v
134,c$0$1
134,am
134,f$0
134,au
134,d$0
135,a
135,ai
135,v
135,ak
135,c$0$1
135,am
135,f$0
135,au
135,t$1
136,a
136,ai
136,ak
136,v
136,c$0$1
136,am
136,f$0
136,au
136,t$1
138,aj$1
138,a
138,ak
138,v
138,c$0$1
138,am
138,f$0
138,au
138,t$1
139,a
139,ai
139,ak
139,v
139,am
139,c$0$1
139,c$0$0$0
139,t$1
139,b
139,q
139,s
139,k
139,t$0
140,a
140,aj$1
140,v
140,ak
140,c$0$1
140,am
140,c$0$0$0
140,as$1
140,r$0
140,t$1
141,a
141,aj$1
141,ak
141,v
141,am
141,c$0$1
141,b
141,c$0$0$0
141,t$1
141,q
141,k
141,s
141,t$0
143,ai
143,a
143,ak
143,v
143,c$0$1
143,am
143,c$0$0$0
143,as$1
143,r$0
143,t$1
144,a
144,aj$1
144,v
144,ak
144,am
144,c$0$1
144,c$0$0$0
144,as$1
144,r$0
144,t$1
146,a
146,aj$1
146,v
146,ak
146,c$0$1
146,am
146,q
146,b
146,c$0$0$0
146,t$1
146,s
146,k
146,t$0
147,a
147,aj$1
147,ak
147,v
147,c$0$1
147,am
147,w$1
147,ao
147,t$1
148,a
148,aj$1
148,v
148,ak
148,am
148,c$0$1
148,c$0$0$0
148,q
148,b
148,t$1
148,k
148,m
148,t$0
149,aj$1
149,a
149,ak
149,v
149,c$0$1
149,am
149,c$0$0$0
149,as$1
149,r$0
149,t$1
150,aj$1
150,a
150,ak
150,v
150,c$0$1
150,am
150,q
150,c$0$0$0
150,t$1
150,b
150,s
150,k
150,t$0
151,aj$1
151,a
151,ak
151,v
151,c$0$1
151,am
151,f$0
151,au
151,t$1
152,ai
152,a
152,v
152,ak
152,am
152,c$0$1
152,f$0
152,au
152,t$1
154,a
154,aj$1
154,ak
154,v
154,c$0$1
154,am
154,f$0
154,au
154,al$0
154,at$0
155,a
155,aj$1
155,ak
155,v
155,c$0$1
155,am
155,f$0
155,au
155,t$1
157,a
157,aj$1
157,v
157,ak
157,c$0$1
157,am
157,c$0$0$0
157,as$1
157,r$0
157,t$1
158,aj$1
158,a
158,ak
158,v
158,c$0$1
158,am
158,f$0
158,au
158,t$1
159,a
159,aj$1
159,v
159,ak
159,c$0$1
159,am
159,q
159,c$0$0$0
159,t$1
159,b
159,s
159,k
159,t$0
160,ai
160,a
160,ak
160,v
160,am
160,c$0$1
160,w$1
160,ao
160,t$1
161,a
161,aj$1
161,ak
161,v
161,am
161,c$0$1
161,c$0$0$0
161,as$1
161,r$0
161,t$1
162,ai
162,a
162,ak
162,v
162,c$0$1
162,am
162,w$1
162,ao
162,t$1
163,aj$1
163,a
163,v
163,ak
163,c$0$1
163,am
163,c$0$0$0
163,as$1
163,r$0
163,u$0
164,a
164,aj$1
164,ak
164,v
164,am
164,c$0$1
164,f$0
164,au
164,t$1
165,a
165,aj$1
165,ak
165,v
165,am
165,c$0$1
165,b
165,q
165,t$1
165,s
165,k
165,t$0
167,a
167,aj$1
167,ak
167,v
167,c$0$1
167,am
167,q
167,t$1
167,b
167,c$0$0$0
167,s
167,k
167,t$0
168,ai
168,a
168,v
168,ak
168,am
168,c$0$1
168,q
168,b
168,y
168,aq
168,k
168,m
168,t$0
169,aj$1
169,a
169,ak
169,v
169,c$0$1
169,am
169,c$0$0$0
169,as$1
169,r$0
169,t$1
170,a
170,aj$1
170,ak
170,v
170,c$0$1
170,am
170,f$0
170,au
170,t$1
171,a
171,aj$1
171,ak
171,v
171,c$0$1
171,am
171,w$1
171,ao
171,at$0
171,al$0
172,a
172,aj$1
172,ak
172,v
172,c$0$1
172,am
172,w$1
172,ao
172,t$1
173,aj$1
173,a
173,v
173,ak
173,c$0$1
173,am
173,f$0
173,au
173,t$1
176,aj$1
176,a
176,v
176,ak
176,am
176,c$0$1
176,c$0$0$0
176,as$1
176,r$0
176,t$1
179,a
179,aj$1
179,ak
179,v
179,am
179,c$0$1
179,c$0$0$0
179,as$1
179,r$0
179,t$1
180,a
180,aj$1
180,v
180,ak
180,c$0$1
180,am
180,c$0$0$0
180,as$1
180,r$0
180,t$1
182,a
182,aj$1
182,v
182,ak
182,c$0$1
182,am
182,q
182,c$0$0$0
182,b
182,t$1
182,k
182,s
182,t$0
184,a
184,aj$1
184,v
184,ak
184,am
184,c$0$1
184,q
184,t$1
184,b
184,c$0$0$0
184,m
184,k
184,t$0
185,aj$1
185,a
185,ak
185,v
185,c$0$1
185,am
185,w$1
185,ao
185,h$0
187,aj$1
187,a
187,v
187,ak
187,am
187,c$0$1
187,c$0$0$0
187,as$1
187,r$0
187,t$1
188,a
188,aj$1
188,v
188,ak
188,am
188,c$0$1
188,w$1
188,ao
188,t$1
189,aj$1
189,a
189,ak
189,v
189,c$0$1
189,am
189,t$1
189,q
189,c$0$0$0
189,b
189,k
189,s
189,t$0
190,aj$1
190,a
190,ak
190,v
190,c$0$1
190,am
190,c$0$0$0
190,as$1
190,r$0
190,t$1
191,aj$1
191,a
191,v
191,ak
191,am
191,c$0$1
191,t$1
191,c$0$0$0
191,q
191,b
191,s
191,k
191,t$0
192,a
192,aj$1
192,ak
192,v
192,am
192,c$0$1
192,c$0$0$0
192,as$1
192,r$0
192,t$1
193,aj$1
193,a
193,ak
193,v
193,am
193,c$0$1
193,w$1
193,ao
193,t$1
195,a
195,aj$1
195,ak
195,v
195,am
195,c$0$1
195,c$0$0$0
195,b
195,t$1
195,q
195,s
195,k
195,t$0
196,aj$1
196,a
196,v
196,ak
196,am
196,c$0$1
196,f$0
196,au
196,t$1
197,a
197,aj$1
197,ak
197,v
197,c$0$1
197,am
197,c$0$0$0
197,as$1
197,r$0
197,t$1
198,aj$1
198,a
198,v
198,ak
198,am
198,c$0$1
198,c$0$0$0
198,q
198,b
198,t$1
198,m
198,k
198,t$0
199,a
199,aj$1
199,v
199,ak
199,c$0$1
199,am
199,f$0
199,au
199,t$1
200,aj$1
200,a
200,v
200,ak
200,c$0$1
200,am
200,b
200,t$1
200,q
200,c$0$0$0
200,s
200,k
200,t$0
201,a
201,aj$1
201,ak
201,v
201,c$0$1
201,am
201,t$1
201,b
201,q
201,c$0$0$0
201,k
201,s
201,t$0
202,a
202,aj$1
202,v
202,ak
202,c$0$1
202,am
202,c$0$0$0
202,as$1
202,r$0
202,t$1
203,a
203,aj$1
203,v
203,ak
203,am
203,c$0$1
203,w$1
203,ao
203,t$1
204,a
204,aj$1
204,ak
204,v
204,c$0$1
204,am
204,q
204,b
204,t$1
204,c$0$0$0
204,s
204,k
204,t$0
205,a
205,aj$1
205,ak
205,v
205,c$0$1
205,am
205,f$0
205,au
205,t$1
206,aj$1
206,a
206,ak
206,v
206,c$0$1
206,am
206,c$0$0$0
206,as$1
206,r$0
206,t$1
207,a
207,aj$1
207,v
207,ak
207,am
207,c$0$1
207,f$0
207,au
207,t$1
208,aj$1
208,a
208,v
208,ak
208,c$0$1
208,am
208,f$0
208,au
208,t$1
210,ai
210,a
210,ak
210,v
210,am
210,c$0$1
210,f$0
210,au
210,t$1
212,aj$1
212,a
212,ak
212,v
212,am
212,c$0$1
212,f$0
212,au
212,t$1
213,aj$1
213,a
213,ak
213,v
213,am
213,c$0$1
213,w$1
213,ao
213,t$1
214,aj$1
214,a
214,ak
214,v
214,c$0$1
214,am
214,f$0
214,au
214,t$1
215,aj$1
215,a
215,ak
215,v
215,c$0$1
215,am
215,w$1
215,ao
215,t$1
216,aj$1
216,a
216,ak
216,v
216,am
216,c$0$1
216,w$1
216,ao
216,t$1
217,a
217,aj$1
217,v
217,ak
217,am
217,c$0$1
217,q
217,t$1
217,b
217,c$0$0$0
217,k
217,m
217,t$0
218,a
218,aj$1
218,ak
218,v
218,c$0$1
218,am
218,f$0
218,au
218,t$1
219,a
219,aj$1
219,v
219,ak
219,am
219,c$0$1
219,w$1
219,ao
219,t$1
220,a
220,aj$1
220,ak
220,v
220,c$0$1
220,am
220,c$0$0$0
220,as$1
220,r$0
220,t$1
221,ai
221,a
221,v
221,ak
221,c$0$1
221,am
221,t$1
221,c$0$0$0
221,q
221,b
221,k
221,m
221,t$0
222,aj$1
222,a
222,v
222,ak
222,am
222,c$0$1
222,c$0$0$0
222,as$1
222,r$0
222,t$1
224,aj$1
224,a
224,ak
224,v
224,c$0$1
224,am
224,q
224,b
224,t$1
224,c$0$0$0
224,s
224,k
224,t$0
226,aj$1
226,a
226,v
226,ak
226,c$0$1
226,am
226,w$1
226,ao
226,t$1
227,a
227,aj$1
227,v
227,ak
227,am
227,c$0$1
227,f$0
227,au
227,t$1
228,a
228,aj$1
228,v
228,ak
228,c$0$1
228,am
228,c$0$0$0
228,as$1
228,r$0
228,t$1
229,a
229,aj$1
229,ak
229,v
229,am
229,c$0$1
229,w$1
229,ao
229,t$1
230,a
230,aj$1
230,ak
230,v
230,c$0$1
230,am
230,b
230,c$0$0$0
230,q
230,t$1
230,k
230,s
230,ac$0$1
230,ag
230,f$1
230,aj$0
230,c$1
230,w$0
230,ae
230,l
230,e$0
230,ab
230,e$1
231,a
231,aj$1
231,ak
231,v
231,am
231,c$0$1
231,w$1
231,ao
231,t$1
232,a
232,aj$1
232,ak
232,v
232,am
232,c$0$1
232,f$0
232,au
232,t$1
233,aj$1
233,a
233,v
233,ak
233,am
233,c$0$1
233,f$0
233,au
233,t$1
234,aj$1
234,a
234,ak
234,v
234,c$0$1
234,am
234,f$0
234,au
234,t$1
235,aj$1
235,a
235,ak
235,v
235,am
235,c$0$1
235,f$0
235,au
235,t$1
236,aj$1
236,a
236,v
236,ak
236,am
236,c$0$1
236,c$0$0$0
236,b
236,q
236,t$1
236,k
236,s
236,t$0
237,aj$1
237,a
237,v
237,ak
237,am
237,c$0$1
237,c$0$0$0
237,as$1
237,r$0
237,t$1
239,a
239,aj$1
239,ak
239,v
239,am
239,c$0$1
239,c$0$0$0
239,as$1
239,r$0
239,c$1
239,f$1
239,aj$0
239,w$0
239,ae
239,ac$1
239,ag
239,l
239,e$0
239,ab
240,aj$1
240,a
240,v
240,ak
240,am
240,c$0$1
240,q
240,b
240,t$1
240,c$0$0$0
240,s
240,k
240,t$0
241,aj$1
241,a
241,ak
241,v
241,am
241,c$0$1
241,f$0
241,au
241,t$1
242,a
242,aj$1
242,v
242,ak
242,am
242,c$0$1
242,c$0$0$0
242,t$1
242,b
242,q
242,k
242,s
242,t$0
243,a
243,aj$1
243,v
243,ak
243,am
243,c$0$1
243,c$0$0$0
243,b
243,q
243,t$1
243,k
243,s
243,u$1
245,aj$1
245,a
245,ak
245,v
245,c$0$1
245,am
245,w$1
245,ao
245,t$1
246,a
246,aj$1
246,ak
246,v
246,c$0$1
246,am
246,w$1
246,ao
246,t$1
248,a
248,aj$1
248,v
248,ak
248,am
248,c$0$1
248,w$1
248,ao
248,t$1
249,a
249,aj$1
249,ak
249,v
249,c$0$1
249,am
249,b
249,q
249,c$0$0$0
249,t$1
249,k
249,s
249,t$0
250,aj$1
250,a
250,ak
250,v
250,am
250,c$0$1
250,w$1
250,ao
250,t$1
252,aj$1
252,a
252,ak
252,v
252,am
252,c$0$1
252,f$0
252,au
252,t$1
253,aj$1
253,a
253,ak
253,v
253,c$0$1
253,am
253,c$0$0$0
253,as$1
253,r$0
253,t$1
254,a
254,aj$1
254,v
254,ak
254,c$0$1
254,am
254,f$0
254,au
254,t$1
255,aj$1
255,a
255,v
255,ak
255,c$0$1
255,am
255,f$0
255,au
255,t$1
256,a
256,aj$1
256,v
256,ak
256,c$0$1
256,am
256,w$1
256,ao
256,t$1
257,a
257,aj$1
257,v
257,ak
257,am
257,c$0$1
257,c$0$0$0
257,as$1
257,r$0
257,t$1
258,a
258,ai
258,v
258,ak
258,c$0$1
258,am
258,f$0
258,au
258,t$1
259,aj$1
259,a
259,ak
259,v
259,c$0$1
259,am
259,w$1
259,ao
259,t$1
260,a
260,aj$1
260,v
260,ak
260,am
260,c$0$1
260,c$0$0$0
260,as$1
260,r$0
260,t$1
261,aj$1
261,a
261,ak
261,v
261,c$0$1
261,am
261,c$0$0$0
261,as$1
261,r$0
261,t$1
262,ai
262,a
262,ak
262,v
262,c$0$1
262,am
262,f$0
262,au
262,t$1
264,a
264,aj$1
264,ak
264,v
264,c$0$1
264,am
264,f$0
264,au
264,t$1
265,a
265,aj$1
265,v
265,ak
265,am
265,c$0$1
265,f$0
265,au
265,t$1
267,aj$1
267,a
267,v
267,ak
267,c$0$1
267,am
267,f$0
267,au
267,u$0
268,a
268,ai
268,ak
268,v
268,am
268,c$0$1
268,y
268,q
268,aq
268,b
268,k
268,s
268,u$1
270,a
270,aj$1
270,v
270,ak
270,am
270,c$0$1
270,f$0
270,au
270,t$1
271,aj$1
271,a
271,v
271,ak
271,am
271,c$0$1
271,f$0
271,au
271,t$1
272,aj$1
272,a
272,v
272,ak
272,am
272,c$0$1
272,f$0
272,au
272,t$1
273,aj$1
273,a
273,ak
273,v
273,c$0$1
273,am
273,w$1
273,ao
273,t$1
275,a
275,ai
275,v
275,ak
275,am
275,c$0$1
275,f$0
275,au
275,t$1
276,aj$1
276,a
276,ak
276,v
276,am
276,c$0$1
276,t$1
276,b
276,c$0$0$0
276,q
276,s
276,k
276,t$0
277,a
277,aj$1
277,ak
277,v
277,am
277,c$0$1
277,f$0
277,au
277,t$1
279,a
279,aj$1
279,v
279,ak
279,am
279,c$0$1
279,w$1
279,ao
279,t$1
280,aj$1
280,a
280,ak
280,v
280,am
280,c$0$1
280,f$0
280,au
280,t$1
281,aj$1
281,a
281,ak
281,v
281,c$0$1
281,am
281,f$0
281,au
281,t$1
282,a
282,aj$1
282,v
282,ak
282,am
282,c$0$1
282,b
282,c$0$0$0
282,q
282,t$1
282,k
282,s
282,t$0
283,a
283,aj$1
283,v
283,ak
283,c$0$1
283,am
283,f$0
283,au
283,t$1
284,a
284,aj$1
284,v
284,ak
284,c$0$1
284,am
284,f$0
284,au
284,t$1
286,a
286,ai
286,v
286,ak
286,am
286,c$0$1
286,f$0
286,au
286,t$1
287,a
287,aj$1
287,v
287,ak
287,am
287,c$0$1
287,w$1
287,ao
287,t$1
288,a
288,aj$1
288,v
288,ak
288,am
288,c$0$1
288,c$0$0$0
288,as$1
288,r$0
288,t$1
289,a
289,aj$1
289,ak
289,v
289,c$0$1
289,am
289,t$1
289,c$0$0$0
289,b
289,q
289,s
289,k
289,t$0
290,a
290,aj$1
290,v
290,ak
290,am
290,c$0$1
290,w$1
290,ao
290,t$1
291,a
291,aj$1
291,v
291,ak
291,c$0$1
291,am
291,c$0$0$0
291,as$1
291,r$0
291,t$1
294,a
294,aj$1
294,ak
294,v
294,am
294,c$0$1
294,c$0$0$0
294,as$1
294,r$0
294,t$1
295,a
295,aj$1
295,ak
295,v
295,am
295,c$0$1
295,f$0
295,au
295,d$0
296,a
296,ai
296,v
296,ak
296,c$0$1
296,am
296,f$0
296,au
296,t$1
297,ai
297,a
297,ak
297,v
297,am
297,c$0$1
297,t$1
297,q
297,c$0$0$0
297,b
297,k
297,m
297,t$0
298,aj$1
298,a
298,v
298,ak
298,c$0$1
298,am
298,w$1
298,ao
298,t$1
299,a
299,aj$1
299,v
299,ak
299,am
299,c$0$1
299,w$1
299,ao
299,t$1
300,aj$1
300,a
300,v
300,ak
300,c$0$1
300,am
300,c$0$0$0
300,as$1
300,r$0
300,t$1
301,aj$1
301,a
301,ak
301,v
301,am
301,c$0$1
301,c$0$0$0
301,as$1
301,r$0
301,t$1
302,aj$1
302,a
302,v
302,ak
302,am
302,c$0$1
302,f$0
302,au
302,t$1
303,aj$1
303,a
