case,event,z_2,z_1,z_3
61,q,False,0.357992054,0.39254431700000003
62,c,True,0.722243069,0.022437784
62,u,True,0.722243069,0.022437784
62,q,True,0.722243069,0.022437784
64,b,True,0.089180849,0.811402938
64,f,True,0.089180849,0.811402938
64,ai,True,0.089180849,0.811402938
64,r,True,0.089180849,0.811402938
64,aj,True,0.089180849,0.811402938
64,g,True,0.089180849,0.811402938
64,aq,True,0.089180849,0.811402938
64,v,True,0.089180849,0.811402938
64,n,True,0.089180849,0.811402938
65,c,False,0.269113628,0.718047653
65,ak,False,0.269113628,0.718047653
65,z,False,0.269113628,0.718047653
65,q,False,0.269113628,0.718047653
67,b,False,0.321112838,0.710727104
67,ai,False,0.321112838,0.710727104
67,f,False,0.321112838,0.710727104
67,r,False,0.321112838,0.710727104
67,aj,False,0.321112838,0.710727104
67,v,False,0.321112838,0.710727104
67,n,False,0.321112838,0.710727104
67,g,False,0.321112838,0.710727104
67,aq,False,0.321112838,0.710727104
71,p,True,0.22815261899999997,0.787485715
71,ag,True,0.22815261899999997,0.787485715
71,k,True,0.22815261899999997,0.787485715
71,d,True,0.22815261899999997,0.787485715
72,b,True,0.86001764,0.044589594
72,f,True,0.86001764,0.044589594
72,ai,True,0.86001764,0.044589594
72,r,True,0.86001764,0.044589594
72,aj,True,0.86001764,0.044589594
72,h,True,0.86001764,0.044589594
72,g,True,0.86001764,0.044589594
72,aa,True,0.86001764,0.044589594
72,ab,True,0.86001764,0.044589594
72,aq,True,0.86001764,0.044589594
72,n,True,0.86001764,0.044589594
73,a,False,0.7075195670000001,0.596190414
73,al,False,0.7075195670000001,0.596190414
73,af,False,0.7075195670000001,0.596190414
74,b,False,0.35569120200000004,0.217341485
74,ai,False,0.35569120200000004,0.217341485
74,f,False,0.35569120200000004,0.217341485
74,j,False,0.35569120200000004,0.217341485
74,h,False,0.35569120200000004,0.217341485
74,g,False,0.35569120200000004,0.217341485
74,aa,False,0.35569120200000004,0.217341485
74,aq,False,0.35569120200000004,0.217341485
74,ab,False,0.35569120200000004,0.217341485
74,n,False,0.35569120200000004,0.217341485
77,am,True,0.836279579,0.899929732
77,ar,True,0.836279579,0.899929732
77,al,True,0.836279579,0.899929732
77,ap,True,0.836279579,0.899929732
78,am,False,0.22330567699999998,0.061935195
78,ar,False,0.22330567699999998,0.061935195
78,al,False,0.22330567699999998,0.061935195
78,t,False,0.22330567699999998,0.061935195
79,ag,False,0.174542946,0.11530597599999999
79,k,False,0.174542946,0.11530597599999999
79,p,False,0.174542946,0.11530597599999999
79,d,False,0.174542946,0.11530597599999999
80,c,True,0.787676775,0.135088393
80,ak,True,0.787676775,0.135088393
80,z,True,0.787676775,0.135088393
80,q,True,0.787676775,0.135088393
81,ag,True,0.570879437,0.66433993
81,k,True,0.570879437,0.66433993
81,p,True,0.570879437,0.66433993
81,ac,True,0.570879437,0.66433993
81,ae,True,0.570879437,0.66433993
83,c,False,0.196734855,0.12619982400000002
83,z,False,0.196734855,0.12619982400000002
83,ak,False,0.196734855,0.12619982400000002
83,q,False,0.196734855,0.12619982400000002
84,a,True,0.088942206,0.147332216
84,al,True,0.088942206,0.147332216
84,t,True,0.088942206,0.147332216
85,o,True,0.9204637659999999,0.428234635
85,d,True,0.9204637659999999,0.428234635
86,b,False,0.126233256,0.107055527
86,ai,False,0.126233256,0.107055527
86,f,False,0.126233256,0.107055527
86,l,False,0.126233256,0.107055527
86,ao,False,0.126233256,0.107055527
86,ad,False,0.126233256,0.107055527
86,v,False,0.126233256,0.107055527
86,n,False,0.126233256,0.107055527
86,g,False,0.126233256,0.107055527
86,aq,False,0.126233256,0.107055527
88,b,False,0.621835127,0.23015861699999998
88,ai,False,0.621835127,0.23015861699999998
88,f,False,0.621835127,0.23015861699999998
88,l,False,0.621835127,0.23015861699999998
88,ao,False,0.621835127,0.23015861699999998
88,ad,False,0.621835127,0.23015861699999998
88,v,False,0.621835127,0.23015861699999998
88,g,False,0.621835127,0.23015861699999998
88,n,False,0.621835127,0.23015861699999998
88,aq,False,0.621835127,0.23015861699999998
89,b,False,0.037127382,0.650590739
89,f,False,0.037127382,0.650590739
89,ai,False,0.037127382,0.650590739
89,r,False,0.037127382,0.650590739
89,aj,False,0.037127382,0.650590739
89,g,False,0.037127382,0.650590739
89,aq,False,0.037127382,0.650590739
89,h,False,0.037127382,0.650590739
89,aa,False,0.037127382,0.650590739
89,ab,False,0.037127382,0.650590739
89,n,False,0.037127382,0.650590739
90,b,False,0.007136774,0.076780632
90,ai,False,0.007136774,0.076780632
90,f,False,0.007136774,0.076780632
90,l,False,0.007136774,0.076780632
90,ao,False,0.007136774,0.076780632
90,ad,False,0.007136774,0.076780632
90,v,False,0.007136774,0.076780632
90,n,False,0.007136774,0.076780632
90,g,False,0.007136774,0.076780632
90,aq,False,0.007136774,0.076780632
91,y,True,0.477281396,0.566207146
91,af,True,0.477281396,0.566207146
92,c,False,0.422627185,0.966524713
92,u,False,0.422627185,0.966524713
92,q,False,0.422627185,0.966524713
94,b,False,0.782855346,0.9315892020000001
94,ai,False,0.782855346,0.9315892020000001
94,f,False,0.782855346,0.9315892020000001
94,r,False,0.782855346,0.9315892020000001
94,aj,False,0.782855346,0.9315892020000001
94,v,False,0.782855346,0.9315892020000001
94,n,False,0.782855346,0.9315892020000001
94,g,False,0.782855346,0.9315892020000001
94,aq,False,0.782855346,0.9315892020000001
95,b,True,0.163771887,0.27228179999999996
95,ai,True,0.163771887,0.27228179999999996
95,f,True,0.163771887,0.27228179999999996
95,r,True,0.163771887,0.27228179999999996
95,aj,True,0.163771887,0.27228179999999996
95,h,True,0.163771887,0.27228179999999996
95,g,True,0.163771887,0.27228179999999996
95,aa,True,0.163771887,0.27228179999999996
95,aq,True,0.163771887,0.27228179999999996
95,ab,True,0.163771887,0.27228179999999996
95,n,True,0.163771887,0.27228179999999996
96,b,False,0.5055815779999999,0.665614045
96,ai,False,0.5055815779999999,0.665614045
96,f,False,0.5055815779999999,0.665614045
96,r,False,0.5055815779999999,0.665614045
96,aj,False,0.5055815779999999,0.665614045
96,h,False,0.5055815779999999,0.665614045
96,g,False,0.5055815779999999,0.665614045
96,aa,False,0.5055815779999999,0.665614045
96,aq,False,0.5055815779999999,0.665614045
96,ab,False,0.5055815779999999,0.665614045
96,n,False,0.5055815779999999,0.665614045
97,p,False,0.22438512600000002,0.691643908
97,k,False,0.22438512600000002,0.691643908
97,ag,False,0.22438512600000002,0.691643908
97,af,False,0.22438512600000002,0.691643908
100,o,True,0.899507174,0.8315929679999999
100,ap,True,0.899507174,0.8315929679999999
101,c,False,0.988118498,0.7563921029999999
101,u,False,0.988118498,0.7563921029999999
101,q,False,0.988118498,0.7563921029999999
102,c,True,0.001552705,0.849740616
102,w,True,0.001552705,0.849740616
102,q,True,0.001552705,0.849740616
103,b,False,0.120896461,0.891825103
103,f,False,0.120896461,0.891825103
103,ai,False,0.120896461,0.891825103
103,r,False,0.120896461,0.891825103
103,aj,False,0.120896461,0.891825103
103,g,False,0.120896461,0.891825103
103,aq,False,0.120896461,0.891825103
103,v,False,0.120896461,0.891825103
103,n,False,0.120896461,0.891825103
104,e,False,0.925812892,0.170650983
104,ap,False,0.925812892,0.170650983
105,b,True,0.7454805170000001,0.646221302
105,ai,True,0.7454805170000001,0.646221302
105,f,True,0.7454805170000001,0.646221302
105,l,True,0.7454805170000001,0.646221302
105,ao,True,0.7454805170000001,0.646221302
105,ad,True,0.7454805170000001,0.646221302
105,g,True,0.7454805170000001,0.646221302
105,aq,True,0.7454805170000001,0.646221302
105,v,True,0.7454805170000001,0.646221302
105,n,True,0.7454805170000001,0.646221302
107,m,False,0.829206984,0.785443515
107,i,False,0.829206984,0.785443515
107,s,False,0.829206984,0.785443515
107,ah,False,0.829206984,0.785443515
107,g,False,0.829206984,0.785443515
107,h,False,0.829206984,0.785443515
107,x,False,0.829206984,0.785443515
107,aa,False,0.829206984,0.785443515
107,ab,False,0.829206984,0.785443515
107,n,False,0.829206984,0.785443515
108,b,True,0.304834325,0.688822217
108,f,True,0.304834325,0.688822217
108,ai,True,0.304834325,0.688822217
108,r,True,0.304834325,0.688822217
108,aj,True,0.304834325,0.688822217
108,g,True,0.304834325,0.688822217
108,h,True,0.304834325,0.688822217
108,aa,True,0.304834325,0.688822217
108,ab,True,0.304834325,0.688822217
108,aq,True,0.304834325,0.688822217
108,n,True,0.304834325,0.688822217
109,c,True,0.032014139,0.475576813
109,w,True,0.032014139,0.475576813
109,q,True,0.032014139,0.475576813
112,b,False,0.674581825,0.32319576
112,f,False,0.674581825,0.32319576
112,ai,False,0.674581825,0.32319576
112,j,False,0.674581825,0.32319576
112,g,False,0.674581825,0.32319576
112,aq,False,0.674581825,0.32319576
112,h,False,0.674581825,0.32319576
112,aa,False,0.674581825,0.32319576
112,ab,False,0.674581825,0.32319576
112,n,False,0.674581825,0.32319576
113,y,True,0.11734423199999999,0.822894963
113,ap,True,0.11734423199999999,0.822894963
114,c,True,0.09460966900000001,0.21626691399999998
114,w,True,0.09460966900000001,0.21626691399999998
114,q,True,0.09460966900000001,0.21626691399999998
115,y,False,0.776389423,0.491790116
115,ac,False,0.776389423,0.491790116
115,an,False,0.776389423,0.491790116
116,c,False,0.27167027,0.379662641
116,z,False,0.27167027,0.379662641
116,ak,False,0.27167027,0.379662641
116,q,False,0.27167027,0.379662641
117,y,False,0.71404552,0.096239415
117,ac,False,0.71404552,0.096239415
117,an,False,0.71404552,0.096239415
121,b,True,0.552804988,0.78700617
121,f,True,0.552804988,0.78700617
121,ai,True,0.552804988,0.78700617
121,j,True,0.552804988,0.78700617
121,h,True,0.552804988,0.78700617
121,aa,True,0.552804988,0.78700617
121,g,True,0.552804988,0.78700617
121,ab,True,0.552804988,0.78700617
121,n,True,0.552804988,0.78700617
121,aq,True,0.552804988,0.78700617
122,c,True,0.166411888,0.94070558
122,w,True,0.166411888,0.94070558
122,q,True,0.166411888,0.94070558
124,p,True,0.672322072,0.775022062
124,k,True,0.672322072,0.775022062
124,ag,True,0.672322072,0.775022062
124,ac,True,0.672322072,0.775022062
124,ae,True,0.672322072,0.775022062
125,c,False,0.498504255,0.691519337
125,ak,False,0.498504255,0.691519337
125,z,False,0.498504255,0.691519337
125,q,False,0.498504255,0.691519337
127,c,False,0.24071537,0.8414885190000001
127,w,False,0.24071537,0.8414885190000001
127,q,False,0.24071537,0.8414885190000001
128,b,True,0.716351774,0.8309367240000001
128,ai,True,0.716351774,0.8309367240000001
128,f,True,0.716351774,0.8309367240000001
128,j,True,0.716351774,0.8309367240000001
128,h,True,0.716351774,0.8309367240000001
128,g,True,0.716351774,0.8309367240000001
128,aa,True,0.716351774,0.8309367240000001
128,ab,True,0.716351774,0.8309367240000001
128,aq,True,0.716351774,0.8309367240000001
128,n,True,0.716351774,0.8309367240000001
129,c,True,0.082213218,0.512496411
129,z,True,0.082213218,0.512496411
129,ak,True,0.082213218,0.512496411
129,q,True,0.082213218,0.512496411
130,b,True,0.420348093,0.495917283
130,ai,True,0.420348093,0.495917283
130,f,True,0.420348093,0.495917283
130,r,True,0.420348093,0.495917283
130,aj,True,0.420348093,0.495917283
130,h,True,0.420348093,0.495917283
130,g,True,0.420348093,0.495917283
130,aq,True,0.420348093,0.495917283
130,aa,True,0.420348093,0.495917283
130,ab,True,0.420348093,0.495917283
130,n,True,0.420348093,0.495917283
131,e,False,0.20364597399999998,0.020122898
131,d,False,0.20364597399999998,0.020122898
132,c,True,0.457385373,0.293897376
132,w,True,0.457385373,0.293897376
132,q,True,0.457385373,0.293897376
133,c,True,0.005219583,0.629430617
133,ak,True,0.005219583,0.629430617
133,z,True,0.005219583,0.629430617
133,q,True,0.005219583,0.629430617
134,e,True,0.972298659,0.050980339000000006
134,d,True,0.972298659,0.050980339000000006
135,c,False,0.401158312,0.028640705
135,ak,False,0.401158312,0.028640705
135,z,False,0.401158312,0.028640705
135,q,False,0.401158312,0.028640705
136,b,False,0.130275545,0.967484165
136,ai,False,0.130275545,0.967484165
136,f,False,0.130275545,0.967484165
136,j,False,0.130275545,0.967484165
136,g,False,0.130275545,0.967484165
136,aq,False,0.130275545,0.967484165
136,v,False,0.130275545,0.967484165
136,n,False,0.130275545,0.967484165
138,am,False,0.8085339690000001,0.082972422
138,ar,False,0.8085339690000001,0.082972422
138,al,False,0.8085339690000001,0.082972422
138,ap,False,0.8085339690000001,0.082972422
140,c,False,0.269239066,0.475144622
140,u,False,0.269239066,0.475144622
140,q,False,0.269239066,0.475144622
141,b,True,0.78615407,0.034497135
141,ai,True,0.78615407,0.034497135
141,f,True,0.78615407,0.034497135
141,l,True,0.78615407,0.034497135
141,ao,True,0.78615407,0.034497135
141,ad,True,0.78615407,0.034497135
141,g,True,0.78615407,0.034497135
141,aq,True,0.78615407,0.034497135
141,v,True,0.78615407,0.034497135
141,n,True,0.78615407,0.034497135
143,b,True,0.918086911,0.029040386
143,f,True,0.918086911,0.029040386
143,ai,True,0.918086911,0.029040386
143,r,True,0.918086911,0.029040386
143,aj,True,0.918086911,0.029040386
143,g,True,0.918086911,0.029040386
143,h,True,0.918086911,0.029040386
143,aq,True,0.918086911,0.029040386
143,aa,True,0.918086911,0.029040386
143,ab,True,0.918086911,0.029040386
143,n,True,0.918086911,0.029040386
144,c,True,0.07502363599999999,0.577860996
144,u,True,0.07502363599999999,0.577860996
144,q,True,0.07502363599999999,0.577860996
145,p,False,0.590750668,0.179738617
145,k,False,0.590750668,0.179738617
145,ag,False,0.590750668,0.179738617
145,d,False,0.590750668,0.179738617
147,c,True,0.85231925,0.383898549
147,u,True,0.85231925,0.383898549
147,q,True,0.85231925,0.383898549
148,c,True,0.645054322,0.9125914820000001
148,u,True,0.645054322,0.9125914820000001
148,q,True,0.645054322,0.9125914820000001
149,b,False,0.21140536399999998,0.844659552
149,ai,False,0.21140536399999998,0.844659552
149,f,False,0.21140536399999998,0.844659552
149,r,False,0.21140536399999998,0.844659552
149,aj,False,0.21140536399999998,0.844659552
149,v,False,0.21140536399999998,0.844659552
149,g,False,0.21140536399999998,0.844659552
149,aq,False,0.21140536399999998,0.844659552
149,n,False,0.21140536399999998,0.844659552
150,c,True,0.452843871,0.212303973
150,z,True,0.452843871,0.212303973
150,ak,True,0.452843871,0.212303973
150,q,True,0.452843871,0.212303973
152,b,True,0.624681346,0.870499038
152,ai,True,0.624681346,0.870499038
152,f,True,0.624681346,0.870499038
152,l,True,0.624681346,0.870499038
152,ao,True,0.624681346,0.870499038
152,ad,True,0.624681346,0.870499038
152,g,True,0.624681346,0.870499038
152,aq,True,0.624681346,0.870499038
152,v,True,0.624681346,0.870499038
152,n,True,0.624681346,0.870499038
153,y,False,0.037393152,0.14051719599999998
153,ap,False,0.037393152,0.14051719599999998
154,y,False,0.20388728600000003,0.121494495
154,d,False,0.20388728600000003,0.121494495
155,a,False,0.705943123,0.198616143
155,al,False,0.705943123,0.198616143
155,t,False,0.705943123,0.198616143
156,y,False,0.601700597,0.7087748220000001
156,ac,False,0.601700597,0.7087748220000001
156,an,False,0.601700597,0.7087748220000001
157,b,True,0.051217842,0.502010985
157,f,True,0.051217842,0.502010985
157,ai,True,0.051217842,0.502010985
157,r,True,0.051217842,0.502010985
157,aj,True,0.051217842,0.502010985
157,g,True,0.051217842,0.502010985
157,aq,True,0.051217842,0.502010985
157,h,True,0.051217842,0.502010985
157,aa,True,0.051217842,0.502010985
157,ab,True,0.051217842,0.502010985
157,n,True,0.051217842,0.502010985
158,c,True,0.8901224179999999,0.043599198
158,w,True,0.8901224179999999,0.043599198
158,q,True,0.8901224179999999,0.043599198
159,k,False,0.679362013,0.067780445
159,ag,False,0.679362013,0.067780445
159,p,False,0.679362013,0.067780445
159,af,False,0.679362013,0.067780445
160,am,True,0.7081304159999999,0.46164641100000003
160,ar,True,0.7081304159999999,0.46164641100000003
160,al,True,0.7081304159999999,0.46164641100000003
160,d,True,0.7081304159999999,0.46164641100000003
161,c,False,0.643267704,0.44983034299999997
161,u,False,0.643267704,0.44983034299999997
161,q,False,0.643267704,0.44983034299999997
162,b,False,0.759745228,0.9489228829999999
162,ai,False,0.759745228,0.9489228829999999
162,f,False,0.759745228,0.9489228829999999
162,r,False,0.759745228,0.9489228829999999
162,aj,False,0.759745228,0.9489228829999999
162,g,False,0.759745228,0.9489228829999999
162,h,False,0.759745228,0.9489228829999999
162,aq,False,0.759745228,0.9489228829999999
162,aa,False,0.759745228,0.9489228829999999
162,ab,False,0.759745228,0.9489228829999999
162,n,False,0.759745228,0.9489228829999999
163,am,True,0.26718188,0.94741493
163,ar,True,0.26718188,0.94741493
163,al,True,0.26718188,0.94741493
163,t,True,0.26718188,0.94741493
165,c,False,0.646658423,0.21163886699999998
165,u,False,0.646658423,0.21163886699999998
165,q,False,0.646658423,0.21163886699999998
166,b,False,0.9533420640000001,0.7420413709999999
166,f,False,0.9533420640000001,0.7420413709999999
166,ai,False,0.9533420640000001,0.7420413709999999
166,r,False,0.9533420640000001,0.7420413709999999
166,aj,False,0.9533420640000001,0.7420413709999999
166,v,False,0.9533420640000001,0.7420413709999999
166,g,False,0.9533420640000001,0.7420413709999999
166,n,False,0.9533420640000001,0.7420413709999999
166,aq,False,0.9533420640000001,0.7420413709999999
168,b,False,0.483964909,0.5926405029999999
168,ai,False,0.483964909,0.5926405029999999
168,f,False,0.483964909,0.5926405029999999
168,r,False,0.483964909,0.5926405029999999
168,aj,False,0.483964909,0.5926405029999999
168,g,False,0.483964909,0.5926405029999999
168,aq,False,0.483964909,0.5926405029999999
168,h,False,0.483964909,0.5926405029999999
168,aa,False,0.483964909,0.5926405029999999
168,ab,False,0.483964909,0.5926405029999999
168,n,False,0.483964909,0.5926405029999999
169,e,False,0.501331744,0.298573462
169,ac,False,0.501331744,0.298573462
169,ae,False,0.501331744,0.298573462
170,b,True,0.309635004,0.968799972
170,f,True,0.309635004,0.968799972
170,ai,True,0.309635004,0.968799972
170,r,True,0.309635004,0.968799972
170,aj,True,0.309635004,0.968799972
170,g,True,0.309635004,0.968799972
