,event,case
132,am,66
133,c$0$0$1,66
134,am,67
135,c$0$0$1,67
136,c$0$0$1,68
137,am,68
138,am,69
139,c$0$0$1,69
140,am,70
141,c$0$0$1,70
142,am,71
143,c$0$0$1,71
144,c$0$0$1,72
145,am,72
146,c$0$0$1,73
147,am,73
148,c$0$0$1,74
149,am,74
150,c$0$0$1,75
151,am,75
152,c$0$0$1,76
153,am,76
154,c$0$0$1,77
155,am,77
156,am,78
157,c$0$0$1,78
158,am,79
159,c$0$0$1,79
160,c$0$0$1,80
161,am,80
162,am,81
163,c$0$0$1,81
164,am,82
165,c$0$0$1,82
166,am,83
167,c$0$0$1,83
168,am,84
169,c$0$0$1,84
170,am,85
171,c$0$0$1,85
172,am,86
173,c$0$0$1,86
174,c$0$0$1,87
175,am,87
176,am,88
177,c$0$0$1,88
178,am,89
179,c$0$0$1,89
180,c$0$0$1,90
181,am,90
182,am,91
183,c$0$0$1,91
184,am,92
185,c$0$0$1,92
186,am,93
187,c$0$0$1,93
188,am,94
189,c$0$0$1,94
190,c$0$0$1,95
191,am,95
192,c$0$0$1,96
193,am,96
194,am,97
195,c$0$0$1,97
196,c$0$0$1,98
197,am,98
198,am,99
199,c$0$0$1,99
200,c$0$0$1,100
201,am,100
202,c$0$0$1,101
203,am,101
204,am,102
205,c$0$0$1,102
206,am,103
207,c$0$0$1,103
208,c$0$0$1,104
209,am,104
210,c$0$0$1,105
211,am,105
212,c$0$0$1,106
213,am,106
214,c$0$0$1,107
215,am,107
216,c$0$0$1,108
217,am,108
218,c$0$0$1,109
219,am,109
220,am,110
221,c$0$0$1,110
222,c$0$0$1,111
223,am,111
224,am,112
225,c$0$0$1,112
226,c$0$0$1,113
227,am,113
228,am,114
229,c$0$0$1,114
230,c$0$0$1,115
231,am,115
232,c$0$0$1,116
233,am,116
234,am,117
235,c$0$0$1,117
236,c$0$0$1,118
237,am,118
238,c$0$0$1,119
239,am,119
240,c$0$0$1,120
241,am,120
242,am,121
243,c$0$0$1,121
244,c$0$0$1,122
245,am,122
246,c$0$0$1,123
247,am,123
248,c$0$0$1,124
249,am,124
250,c$0$0$1,125
251,am,125
252,c$0$0$1,126
253,am,126
254,am,127
255,c$0$0$1,127
256,am,128
257,c$0$0$1,128
258,c$0$0$1,129
259,am,129
260,c$0$0$1,130
261,am,130
262,am,131
263,c$0$0$1,131
264,am,132
265,c$0$0$1,132
266,c$0$0$1,133
267,am,133
268,am,134
269,c$0$0$1,134
270,c$0$0$1,135
271,am,135
272,c$0$0$1,136
273,am,136
274,c$0$0$1,137
275,am,137
276,c$0$0$1,138
277,am,138
278,c$0$0$1,139
279,am,139
280,am,140
281,c$0$0$1,140
282,am,141
283,c$0$0$1,141
284,c$0$0$1,142
285,am,142
286,c$0$0$1,143
287,am,143
288,am,144
289,c$0$0$1,144
290,c$0$0$1,145
291,am,145
292,am,146
293,c$0$0$1,146
294,am,147
295,c$0$0$1,147
296,c$0$0$1,148
297,am,148
298,c$0$0$1,149
299,am,149
300,am,150
301,c$0$0$1,150
302,am,151
303,c$0$0$1,151
304,am,152
305,c$0$0$1,152
306,am,153
307,c$0$0$1,153
308,am,154
309,c$0$0$1,154
310,c$0$0$1,155
311,am,155
312,am,156
313,c$0$0$1,156
314,c$0$0$1,157
315,am,157
316,c$0$0$1,158
317,am,158
318,c$0$0$1,159
319,am,159
320,c$0$0$1,160
321,am,160
322,am,161
323,c$0$0$1,161
324,c$0$0$1,162
325,am,162
326,c$0$0$1,163
327,am,163
328,c$0$0$1,164
329,am,164
330,am,165
331,c$0$0$1,165
332,c$0$0$1,166
333,am,166
334,am,167
335,c$0$0$1,167
336,am,168
337,c$0$0$1,168
338,am,169
339,c$0$0$1,169
340,c$0$0$1,170
341,am,170
342,c$0$0$1,171
343,am,171
344,am,172
345,c$0$0$1,172
346,am,173
347,c$0$0$1,173
348,c$0$0$1,174
349,am,174
350,am,175
351,c$0$0$1,175
352,c$0$0$1,176
353,am,176
354,c$0$0$1,177
355,am,177
356,am,178
357,c$0$0$1,178
358,c$0$0$1,179
359,am,179
360,c$0$0$1,180
361,am,180
362,am,181
363,c$0$0$1,181
364,c$0$0$1,182
365,am,182
366,am,183
367,c$0$0$1,183
368,c$0$0$1,184
369,am,184
370,am,185
371,c$0$0$1,185
372,am,186
373,c$0$0$1,186
374,am,187
375,c$0$0$1,187
376,c$0$0$1,188
377,am,188
378,am,189
379,c$0$0$1,189
380,am,190
381,c$0$0$1,190
382,am,191
383,c$0$0$1,191
384,am,192
385,c$0$0$1,192
386,am,193
387,c$0$0$1,193
388,am,194
389,c$0$0$1,194
390,am,195
391,c$0$0$1,195
392,am,196
393,c$0$0$1,196
394,c$0$0$1,197
395,am,197
396,c$0$0$1,198
397,am,198
398,am,199
399,c$0$0$1,199
400,c$0$0$1,200
401,am,200
402,am,201
403,c$0$0$1,201
404,am,202
405,c$0$0$1,202
406,c$0$0$1,203
407,am,203
408,c$0$0$1,204
409,am,204
410,c$0$0$1,205
411,am,205
412,c$0$0$1,206
413,am,206
414,am,207
415,c$0$0$1,207
416,c$0$0$1,208
417,am,208
418,c$0$0$1,209
419,am,209
420,am,210
421,c$0$0$1,210
422,c$0$0$1,211
423,am,211
424,c$0$0$1,212
425,am,212
426,c$0$0$1,213
427,am,213
428,am,214
429,c$0$0$1,214
430,c$0$0$1,215
431,am,215
432,am,216
433,c$0$0$1,216
434,am,217
435,c$0$0$1,217
436,am,218
437,c$0$0$1,218
438,am,219
439,c$0$0$1,219
440,c$0$0$1,220
441,am,220
442,am,221
443,c$0$0$1,221
444,am,222
445,c$0$0$1,222
446,am,223
447,c$0$0$1,223
448,am,224
449,c$0$0$1,224
450,am,225
451,c$0$0$1,225
452,c$0$0$1,226
453,am,226
454,am,227
455,c$0$0$1,227
456,c$0$0$1,228
457,am,228
458,c$0$0$1,229
459,am,229
460,am,230
461,c$0$0$1,230
462,am,231
463,c$0$0$1,231
464,am,232
465,c$0$0$1,232
466,c$0$0$1,233
467,am,233
468,am,234
469,c$0$0$1,234
470,c$0$0$1,235
471,am,235
472,am,236
473,c$0$0$1,236
474,am,237
475,c$0$0$1,237
476,c$0$0$1,238
477,am,238
478,am,239
479,c$0$0$1,239
480,c$0$0$1,240
481,am,240
482,am,241
483,c$0$0$1,241
484,c$0$0$1,242
485,am,242
486,am,243
487,c$0$0$1,243
488,am,244
489,c$0$0$1,244
490,c$0$0$1,245
491,am,245
492,c$0$0$1,246
493,am,246
494,c$0$0$1,247
495,am,247
496,am,248
497,c$0$0$1,248
498,am,249
499,c$0$0$1,249
500,c$0$0$1,250
501,am,250
502,am,251
503,c$0$0$1,251
504,c$0$0$1,252
505,am,252
506,c$0$0$1,253
507,am,253
508,c$0$0$1,254
509,am,254
510,am,255
511,c$0$0$1,255
512,am,256
513,c$0$0$1,256
514,c$0$0$1,257
515,am,257
516,am,258
517,c$0$0$1,258
518,am,259
519,c$0$0$1,259
520,am,260
521,c$0$0$1,260
522,c$0$0$1,261
523,am,261
524,c$0$0$1,262
525,am,262
526,am,263
527,c$0$0$1,263
528,c$0$0$1,264
529,am,264
530,am,265
531,c$0$0$1,265
532,c$0$0$1,266
533,am,266
534,c$0$0$1,267
535,am,267
536,c$0$0$1,268
537,am,268
538,c$0$0$1,269
539,am,269
540,c$0$0$1,270
541,am,270
542,c$0$0$1,271
543,am,271
544,am,272
545,c$0$0$1,272
546,am,273
547,c$0$0$1,273
548,am,274
549,c$0$0$1,274
550,c$0$0$1,275
551,am,275
552,c$0$0$1,276
553,am,276
554,c$0$0$1,277
555,am,277
556,c$0$0$1,278
557,am,278
558,am,279
559,c$0$0$1,279
560,am,280
561,c$0$0$1,280
562,c$0$0$1,281
563,am,281
564,am,282
565,c$0$0$1,282
566,c$0$0$1,283
567,am,283
568,c$0$0$1,284
569,am,284
570,am,285
571,c$0$0$1,285
572,am,286
573,c$0$0$1,286
574,c$0$0$1,287
575,am,287
576,am,288
577,c$0$0$1,288
578,am,289
579,c$0$0$1,289
580,am,290
581,c$0$0$1,290
582,c$0$0$1,291
583,am,291
584,am,292
585,c$0$0$1,292
586,am,293
587,c$0$0$1,293
588,am,294
589,c$0$0$1,294
590,c$0$0$1,295
591,am,295
592,am,296
593,c$0$0$1,296
594,am,297
595,c$0$0$1,297
596,am,298
597,c$0$0$1,298
598,c$0$0$1,299
599,am,299
600,am,300
601,c$0$0$1,300
602,c$0$0$1,301
603,am,301
604,c$0$0$1,302
605,am,302
606,c$0$0$1,303
607,am,303
608,c$0$0$1,304
609,am,304
610,am,305
611,c$0$0$1,305
612,am,306
613,c$0$0$1,306
614,c$0$0$1,307
615,am,307
616,am,308
617,c$0$0$1,308
618,am,309
619,c$0$0$1,309
620,am,310
621,c$0$0$1,310
622,am,311
623,c$0$0$1,311
624,c$0$0$1,312
625,am,312
626,am,313
627,c$0$0$1,313
628,am,314
629,c$0$0$1,314
630,am,315
631,c$0$0$1,315
632,am,316
633,c$0$0$1,316
634,am,317
635,c$0$0$1,317
636,c$0$0$1,318
637,am,318
638,am,319
639,c$0$0$1,319
640,c$0$0$1,320
641,am,320
642,c$0$0$1,321
643,am,321
644,c$0$0$1,322
645,am,322
646,am,323
647,c$0$0$1,323
648,c$0$0$1,324
649,am,324
650,c$0$0$1,325
651,am,325
652,c$0$0$1,326
653,am,326
654,am,327
655,c$0$0$1,327
656,am,328
657,c$0$0$1,328
658,c$0$0$1,329
659,am,329
660,c$0$0$1,330
661,am,330
662,am,331
663,c$0$0$1,331
664,am,332
665,c$0$0$1,332
666,c$0$0$1,333
667,am,333
668,c$0$0$1,334
669,am,334
670,c$0$0$1,335
671,am,335
672,c$0$0$1,336
673,am,336
674,c$0$0$1,337
675,am,337
676,am,338
677,c$0$0$1,338
678,am,339
679,c$0$0$1,339
680,am,340
681,c$0$0$1,340
682,c$0$0$1,341
683,am,341
684,c$0$0$1,342
685,am,342
686,c$0$0$1,343
687,am,343
688,c$0$0$1,344
689,am,344
690,am,345
691,c$0$0$1,345
692,am,346
693,c$0$0$1,346
694,am,347
695,c$0$0$1,347
696,c$0$0$1,348
697,am,348
698,am,349
699,c$0$0$1,349
700,c$0$0$1,350
701,am,350
702,am,351
703,c$0$0$1,351
704,am,352
705,c$0$0$1,352
706,c$0$0$1,353
707,am,353
708,c$0$0$1,354
709,am,354
710,c$0$0$1,355
711,am,355
712,am,356
713,c$0$0$1,356
714,am,357
715,c$0$0$1,357
716,am,358
717,c$0$0$1,358
718,am,359
719,c$0$0$1,359
720,c$0$0$1,360
721,am,360
722,c$0$0$1,361
723,am,361
724,c$0$0$1,362
725,am,362
726,am,363
727,c$0$0$1,363
728,am,364
729,c$0$0$1,364
730,c$0$0$1,365
731,am,365
732,am,366
733,c$0$0$1,366
734,c$0$0$1,367
735,am,367
736,c$0$0$1,368
737,am,368
738,c$0$0$1,369
739,am,369
740,c$0$0$1,370
741,am,370
742,am,371
743,c$0$0$1,371
744,am,372
745,c$0$0$1,372
746,am,373
747,c$0$0$1,373
748,am,374
749,c$0$0$1,374
750,am,375
751,c$0$0$1,375
752,am,376
753,c$0$0$1,376
754,c$0$0$1,377
755,am,377
756,am,378
757,c$0$0$1,378
758,am,379
759,c$0$0$1,379
760,am,380
761,c$0$0$1,380
762,c$0$0$1,381
763,am,381
764,c$0$0$1,382
765,am,382
766,c$0$0$1,383
767,am,383
768,c$0$0$1,384
769,am,384
770,am,385
771,c$0$0$1,385
772,c$0$0$1,386
773,am,386
774,am,387
775,c$0$0$1,387
776,am,388
777,c$0$0$1,388
778,c$0$0$1,389
779,am,389
780,c$0$0$1,390
781,am,390
782,am,391
783,c$0$0$1,391
784,c$0$0$1,392
785,am,392
786,c$0$0$1,393
787,am,393
788,am,394
789,c$0$0$1,394
790,c$0$0$1,395
791,am,395
792,am,396
793,c$0$0$1,396
794,am,397
795,c$0$0$1,397
796,c$0$0$1,398
797,am,398
798,am,399
799,c$0$0$1,399
800,am,400
801,c$0$0$1,400
802,am,401
803,c$0$0$1,401
804,c$0$0$1,402
805,am,402
806,c$0$0$1,403
807,am,403
808,am,404
809,c$0$0$1,404
810,c$0$0$1,405
811,am,405
812,c$0$0$1,406
813,am,406
814,am,407
815,c$0$0$1,407
816,c$0$0$1,408
817,am,408
818,c$0$0$1,409
819,am,409
820,c$0$0$1,410
821,am,410
822,c$0$0$1,411
823,am,411
824,am,412
825,c$0$0$1,412
826,am,413
827,c$0$0$1,413
828,c$0$0$1,414
829,am,414
830,am,415
831,c$0$0$1,415
832,c$0$0$1,416
833,am,416
834,am,417
835,c$0$0$1,417
836,am,418
837,c$0$0$1,418
838,am,419
839,c$0$0$1,419
840,c$0$0$1,420
841,am,420
842,am,421
843,c$0$0$1,421
844,am,422
845,c$0$0$1,422
846,c$0$0$1,423
847,am,423
848,c$0$0$1,424
849,am,424
850,am,425
851,c$0$0$1,425
852,c$0$0$1,426
853,am,426
854,am,427
855,c$0$0$1,427
856,am,428
857,c$0$0$1,428
858,c$0$0$1,429
859,am,429
860,c$0$0$1,430
861,am,430
862,c$0$0$1,431
863,am,431
864,c$0$0$1,432
865,am,432
866,c$0$0$1,433
867,am,433
868,c$0$0$1,434
869,am,434
870,am,435
871,c$0$0$1,435
872,c$0$0$1,436
873,am,436
874,am,437
875,c$0$0$1,437
876,c$0$0$1,438
877,am,438
878,am,439
879,c$0$0$1,439
880,c$0$0$1,440
881,am,440
882,am,441
883,c$0$0$1,441
884,c$0$0$1,442
885,am,442
886,am,443
887,c$0$0$1,443
888,am,444
889,c$0$0$1,444
890,c$0$0$1,445
891,am,445
892,am,446
893,c$0$0$1,446
894,c$0$0$1,447
895,am,447
896,c$0$0$1,448
897,am,448
898,am,449
899,c$0$0$1,449
900,am,450
901,c$0$0$1,450
902,am,451
903,c$0$0$1,451
904,am,452
905,c$0$0$1,452
906,c$0$0$1,453
907,am,453
908,am,454
909,c$0$0$1,454
910,am,455
911,c$0$0$1,455
912,am,456
913,c$0$0$1,456
914,c$0$0$1,457
915,am,457
916,am,458
917,c$0$0$1,458
918,c$0$0$1,459
919,am,459
920,am,460
921,c$0$0$1,460
922,am,461
923,c$0$0$1,461
924,c$0$0$1,462
925,am,462
926,am,463
927,c$0$0$1,463
928,am,464
929,c$0$0$1,464
930,am,465
931,c$0$0$1,465
932,am,466
933,c$0$0$1,466
934,am,467
935,c$0$0$1,467
936,c$0$0$1,468
937,am,468
938,am,469
939,c$0$0$1,469
940,am,470
941,c$0$0$1,470
942,am,471
943,c$0$0$1,471
944,c$0$0$1,472
945,am,472
946,am,473
947,c$0$0$1,473
948,c$0$0$1,474
949,am,474
950,c$0$0$1,475
951,am,475
952,c$0$0$1,476
953,am,476
954,am,477
955,c$0$0$1,477
956,c$0$0$1,478
957,am,478
958,am,479
959,c$0$0$1,479
960,c$0$0$1,480
961,am,480
962,am,481
963,c$0$0$1,481
964,am,482
965,c$0$0$1,482
966,am,483
967,c$0$0$1,483
968,am,484
969,c$0$0$1,484
970,am,485
971,c$0$0$1,485
972,c$0$0$1,486
973,am,486
974,c$0$0$1,487
975,am,487
976,am,488
977,c$0$0$1,488
978,c$0$0$1,489
979,am,489
980,c$0$0$1,490
981,am,490
982,c$0$0$1,491
983,am,491
984,c$0$0$1,492
985,am,492
986,c$0$0$1,493
987,am,493
988,am,494
989,c$0$0$1,494
990,c$0$0$1,495
991,am,495
992,am,496
993,c$0$0$1,496
994,am,497
995,c$0$0$1,497
996,am,498
997,c$0$0$1,498
998,am,499
999,c$0$0$1,499
1000,c$0$0$1,500
1001,am,500
1002,am,501
1003,c$0$0$1,501
1004,c$0$0$1,502
1005,am,502
1006,am,503
1007,c$0$0$1,503
1008,c$0$0$1,504
1009,am,504
1010,am,505
1011,c$0$0$1,505
1012,am,506
1013,c$0$0$1,506
1014,am,507
1015,c$0$0$1,507
1016,am,508
1017,c$0$0$1,508
1018,am,509
1019,c$0$0$1,509
1020,am,510
1021,c$0$0$1,510
1022,c$0$0$1,511
1023,am,511
1024,am,512
1025,c$0$0$1,512
1026,c$0$0$1,513
1027,am,513
1028,am,514
1029,c$0$0$1,514
1030,c$0$0$1,515
1031,am,515
1032,am,516
1033,c$0$0$1,516
1034,am,517
1035,c$0$0$1,517
1036,c$0$0$1,518
1037,am,518
1038,am,519
1039,c$0$0$1,519
1040,c$0$0$1,520
1041,am,520
1042,c$0$0$1,521
1043,am,521
1044,am,522
1045,c$0$0$1,522
1046,c$0$0$1,523
1047,am,523
1048,c$0$0$1,524
1049,am,524
1050,c$0$0$1,525
1051,am,525
1052,am,526
1053,c$0$0$1,526
1054,c$0$0$1,527
1055,am,527
1056,am,528
1057,c$0$0$1,528
1058,c$0$0$1,529
1059,am,529
1060,c$0$0$1,530
1061,am,530
1062,am,531
1063,c$0$0$1,531
1064,am,532
1065,c$0$0$1,532
1066,c$0$0$1,533
1067,am,533
1068,am,534
1069,c$0$0$1,534
1070,c$0$0$1,535
1071,am,535
1072,c$0$0$1,536
1073,am,536
1074,c$0$0$1,537
1075,am,537
1076,am,538
1077,c$0$0$1,538
1078,am,539
1079,c$0$0$1,539
1080,c$0$0$1,540
1081,am,540
1082,am,541
1083,c$0$0$1,541
1084,c$0$0$1,542
1085,am,542
1086,am,543
1087,c$0$0$1,543
1088,am,544
1089,c$0$0$1,544
1090,am,545
1091,c$0$0$1,545
1092,c$0$0$1,546
1093,am,546
1094,am,547
1095,c$0$0$1,547
1096,c$0$0$1,548
1097,am,548
1098,am,549
1099,c$0$0$1,549
1100,am,550
1101,c$0$0$1,550
1102,am,551
1103,c$0$0$1,551
1104,am,552
1105,c$0$0$1,552
1106,c$0$0$1,553
1107,am,553
1108,am,554
1109,c$0$0$1,554
1110,c$0$0$1,555
1111,am,555
1112,am,556
1113,c$0$0$1,556
1114,am,557
1115,c$0$0$1,557
1116,c$0$0$1,558
1117,am,558
1118,am,559
1119,c$0$0$1,559
