case,event,z_2,z_1,z_4,z_3,z_5
38,i,0.766824,True,0.323325763,0.866722843,False
38,p,0.766824,True,0.323325763,0.866722843,False
38,i,0.766824,True,0.323325763,0.866722843,False
39,t,0.327979921,False,0.039073949,0.530678115,True
39,a,0.327979921,False,0.039073949,0.530678115,True
39,b,0.327979921,False,0.039073949,0.530678115,True
39,f,0.327979921,False,0.039073949,0.530678115,True
39,f,0.327979921,False,0.039073949,0.530678115,True
39,q,0.327979921,False,0.039073949,0.530678115,True
39,w,0.327979921,False,0.039073949,0.530678115,True
39,i,0.327979921,False,0.039073949,0.530678115,True
39,p,0.327979921,False,0.039073949,0.530678115,True
41,h,0.314973032,True,0.305058805,0.13790802800000002,False
41,f,0.314973032,True,0.305058805,0.13790802800000002,False
41,d,0.314973032,True,0.305058805,0.13790802800000002,False
41,f,0.314973032,True,0.305058805,0.13790802800000002,False
42,f,0.047363262999999996,False,0.39195634,0.44731159,False
42,a,0.047363262999999996,False,0.39195634,0.44731159,False
42,c,0.047363262999999996,False,0.39195634,0.44731159,False
42,f,0.047363262999999996,False,0.39195634,0.44731159,False
43,f,0.247944128,True,0.7567079809999999,0.973435356,False
43,t,0.247944128,True,0.7567079809999999,0.973435356,False
43,i,0.247944128,True,0.7567079809999999,0.973435356,False
43,a,0.247944128,True,0.7567079809999999,0.973435356,False
43,q,0.247944128,True,0.7567079809999999,0.973435356,False
43,w,0.247944128,True,0.7567079809999999,0.973435356,False
43,f,0.247944128,True,0.7567079809999999,0.973435356,False
43,i,0.247944128,True,0.7567079809999999,0.973435356,False
43,p,0.247944128,True,0.7567079809999999,0.973435356,False
43,h,0.247944128,True,0.7567079809999999,0.973435356,False
44,b,0.307280789,False,0.59901255,0.513112245,True
44,f,0.307280789,False,0.59901255,0.513112245,True
44,t,0.307280789,False,0.59901255,0.513112245,True
44,a,0.307280789,False,0.59901255,0.513112245,True
44,f,0.307280789,False,0.59901255,0.513112245,True
44,q,0.307280789,False,0.59901255,0.513112245,True
44,w,0.307280789,False,0.59901255,0.513112245,True
44,i,0.307280789,False,0.59901255,0.513112245,True
44,p,0.307280789,False,0.59901255,0.513112245,True
45,f,0.578386307,True,0.822797766,0.587469476,True
45,d,0.578386307,True,0.822797766,0.587469476,True
45,c,0.578386307,True,0.822797766,0.587469476,True
45,f,0.578386307,True,0.822797766,0.587469476,True
46,i,0.046134115999999996,True,0.999609202,0.045556585999999996,False
46,t,0.046134115999999996,True,0.999609202,0.045556585999999996,False
46,q,0.046134115999999996,True,0.999609202,0.045556585999999996,False
46,a,0.046134115999999996,True,0.999609202,0.045556585999999996,False
46,f,0.046134115999999996,True,0.999609202,0.045556585999999996,False
46,w,0.046134115999999996,True,0.999609202,0.045556585999999996,False
46,f,0.046134115999999996,True,0.999609202,0.045556585999999996,False
46,i,0.046134115999999996,True,0.999609202,0.045556585999999996,False
46,p,0.046134115999999996,True,0.999609202,0.045556585999999996,False
46,h,0.046134115999999996,True,0.999609202,0.045556585999999996,False
47,x,0.833407157,True,0.45144750200000006,0.08326133,False
47,t,0.833407157,True,0.45144750200000006,0.08326133,False
47,k,0.833407157,True,0.45144750200000006,0.08326133,False
47,i,0.833407157,True,0.45144750200000006,0.08326133,False
47,q,0.833407157,True,0.45144750200000006,0.08326133,False
47,ar,0.833407157,True,0.45144750200000006,0.08326133,False
47,w,0.833407157,True,0.45144750200000006,0.08326133,False
47,j,0.833407157,True,0.45144750200000006,0.08326133,False
47,i,0.833407157,True,0.45144750200000006,0.08326133,False
47,p,0.833407157,True,0.45144750200000006,0.08326133,False
47,i,0.833407157,True,0.45144750200000006,0.08326133,False
47,g,0.833407157,True,0.45144750200000006,0.08326133,False
48,f,0.35517436399999996,False,0.001680672,0.34199728799999995,False
48,t,0.35517436399999996,False,0.001680672,0.34199728799999995,False
48,d,0.35517436399999996,False,0.001680672,0.34199728799999995,False
48,f,0.35517436399999996,False,0.001680672,0.34199728799999995,False
48,i,0.35517436399999996,False,0.001680672,0.34199728799999995,False
48,q,0.35517436399999996,False,0.001680672,0.34199728799999995,False
48,w,0.35517436399999996,False,0.001680672,0.34199728799999995,False
48,i,0.35517436399999996,False,0.001680672,0.34199728799999995,False
48,p,0.35517436399999996,False,0.001680672,0.34199728799999995,False
48,i,0.35517436399999996,False,0.001680672,0.34199728799999995,False
49,b,0.145561892,True,0.6089861289999999,0.837002501,True
49,t,0.145561892,True,0.6089861289999999,0.837002501,True
49,a,0.145561892,True,0.6089861289999999,0.837002501,True
49,q,0.145561892,True,0.6089861289999999,0.837002501,True
49,w,0.145561892,True,0.6089861289999999,0.837002501,True
49,f,0.145561892,True,0.6089861289999999,0.837002501,True
49,f,0.145561892,True,0.6089861289999999,0.837002501,True
49,i,0.145561892,True,0.6089861289999999,0.837002501,True
49,p,0.145561892,True,0.6089861289999999,0.837002501,True
50,i,0.958752919,True,0.864499083,0.214299345,False
50,k,0.958752919,True,0.864499083,0.214299345,False
50,x,0.958752919,True,0.864499083,0.214299345,False
50,ar,0.958752919,True,0.864499083,0.214299345,False
50,t,0.958752919,True,0.864499083,0.214299345,False
50,j,0.958752919,True,0.864499083,0.214299345,False
50,g,0.958752919,True,0.864499083,0.214299345,False
50,q,0.958752919,True,0.864499083,0.214299345,False
50,w,0.958752919,True,0.864499083,0.214299345,False
50,i,0.958752919,True,0.864499083,0.214299345,False
50,p,0.958752919,True,0.864499083,0.214299345,False
50,h,0.958752919,True,0.864499083,0.214299345,False
51,ad,0.709516605,False,0.321342487,0.34100643399999997,True
51,t,0.709516605,False,0.321342487,0.34100643399999997,True
51,x,0.709516605,False,0.321342487,0.34100643399999997,True
51,ap,0.709516605,False,0.321342487,0.34100643399999997,True
51,b,0.709516605,False,0.321342487,0.34100643399999997,True
51,d,0.709516605,False,0.321342487,0.34100643399999997,True
51,q,0.709516605,False,0.321342487,0.34100643399999997,True
51,w,0.709516605,False,0.321342487,0.34100643399999997,True
51,ae,0.709516605,False,0.321342487,0.34100643399999997,True
51,i,0.709516605,False,0.321342487,0.34100643399999997,True
51,j,0.709516605,False,0.321342487,0.34100643399999997,True
51,m,0.709516605,False,0.321342487,0.34100643399999997,True
51,ad,0.709516605,False,0.321342487,0.34100643399999997,True
51,ab,0.709516605,False,0.321342487,0.34100643399999997,True
51,e,0.709516605,False,0.321342487,0.34100643399999997,True
51,aq,0.709516605,False,0.321342487,0.34100643399999997,True
51,p,0.709516605,False,0.321342487,0.34100643399999997,True
51,aq,0.709516605,False,0.321342487,0.34100643399999997,True
51,ak,0.709516605,False,0.321342487,0.34100643399999997,True
51,ai,0.709516605,False,0.321342487,0.34100643399999997,True
51,ae,0.709516605,False,0.321342487,0.34100643399999997,True
51,ao,0.709516605,False,0.321342487,0.34100643399999997,True
51,l,0.709516605,False,0.321342487,0.34100643399999997,True
51,r,0.709516605,False,0.321342487,0.34100643399999997,True
52,i,0.15873127,True,0.872239737,0.52977767,False
52,a,0.15873127,True,0.872239737,0.52977767,False
52,f,0.15873127,True,0.872239737,0.52977767,False
52,t,0.15873127,True,0.872239737,0.52977767,False
52,q,0.15873127,True,0.872239737,0.52977767,False
52,f,0.15873127,True,0.872239737,0.52977767,False
52,w,0.15873127,True,0.872239737,0.52977767,False
52,i,0.15873127,True,0.872239737,0.52977767,False
52,p,0.15873127,True,0.872239737,0.52977767,False
52,h,0.15873127,True,0.872239737,0.52977767,False
53,ad,0.547762581,False,0.590004019,0.111832059,True
53,x,0.547762581,False,0.590004019,0.111832059,True
53,b,0.547762581,False,0.590004019,0.111832059,True
53,t,0.547762581,False,0.590004019,0.111832059,True
53,ap,0.547762581,False,0.590004019,0.111832059,True
53,q,0.547762581,False,0.590004019,0.111832059,True
53,w,0.547762581,False,0.590004019,0.111832059,True
53,j,0.547762581,False,0.590004019,0.111832059,True
53,i,0.547762581,False,0.590004019,0.111832059,True
53,p,0.547762581,False,0.590004019,0.111832059,True
53,o,0.547762581,False,0.590004019,0.111832059,True
53,r,0.547762581,False,0.590004019,0.111832059,True
53,l,0.547762581,False,0.590004019,0.111832059,True
55,t,0.25309371199999997,False,0.318979485,0.518703173,True
55,a,0.25309371199999997,False,0.318979485,0.518703173,True
55,f,0.25309371199999997,False,0.318979485,0.518703173,True
55,b,0.25309371199999997,False,0.318979485,0.518703173,True
55,q,0.25309371199999997,False,0.318979485,0.518703173,True
55,f,0.25309371199999997,False,0.318979485,0.518703173,True
55,w,0.25309371199999997,False,0.318979485,0.518703173,True
55,i,0.25309371199999997,False,0.318979485,0.518703173,True
55,p,0.25309371199999997,False,0.318979485,0.518703173,True
56,i,0.653446584,True,0.117208467,0.43276432200000003,False
56,t,0.653446584,True,0.117208467,0.43276432200000003,False
56,f,0.653446584,True,0.117208467,0.43276432200000003,False
56,a,0.653446584,True,0.117208467,0.43276432200000003,False
56,q,0.653446584,True,0.117208467,0.43276432200000003,False
56,w,0.653446584,True,0.117208467,0.43276432200000003,False
56,i,0.653446584,True,0.117208467,0.43276432200000003,False
56,f,0.653446584,True,0.117208467,0.43276432200000003,False
56,p,0.653446584,True,0.117208467,0.43276432200000003,False
56,i,0.653446584,True,0.117208467,0.43276432200000003,False
57,t,0.17927199,False,0.9428113459999999,0.051407469000000004,True
57,b,0.17927199,False,0.9428113459999999,0.051407469000000004,True
57,a,0.17927199,False,0.9428113459999999,0.051407469000000004,True
57,q,0.17927199,False,0.9428113459999999,0.051407469000000004,True
57,f,0.17927199,False,0.9428113459999999,0.051407469000000004,True
57,w,0.17927199,False,0.9428113459999999,0.051407469000000004,True
57,f,0.17927199,False,0.9428113459999999,0.051407469000000004,True
57,i,0.17927199,False,0.9428113459999999,0.051407469000000004,True
57,p,0.17927199,False,0.9428113459999999,0.051407469000000004,True
57,i,0.17927199,False,0.9428113459999999,0.051407469000000004,True
58,a,0.222696635,False,0.780422884,0.513135853,True
58,f,0.222696635,False,0.780422884,0.513135853,True
58,b,0.222696635,False,0.780422884,0.513135853,True
58,t,0.222696635,False,0.780422884,0.513135853,True
58,f,0.222696635,False,0.780422884,0.513135853,True
58,q,0.222696635,False,0.780422884,0.513135853,True
